# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,49941113260.4566803,992449241913898.3750000,639495564577642.8750000,3955801351576607.5000000,63532512864888.4609375,2786452707578427.5000000,992449241914319.3750000,992449241913477.3750000,1169937676071433.5000000,739933555366001.1250000,20440368376063264.0000000
0.0025000,0.0025000,0.0025000,inf,nan,21773299295.2433014,242048918082108.9375000,155966871919268.7812500,964782358594865.8750000,15494970577718.3750000,679589332614810.0000000,242048918082475.5312500,242048918081742.3437500,285336656785068.5625000,180462747075710.8750000,4985211573135134.0000000
0.0050000,0.0050000,0.0050000,inf,nan,8361982854.9359894,68371712302758.1562500,44056058736768.1640625,272522733254804.2500000,4376872011089.1025391,191964061957822.8750000,68371712303080.4687500,68371712302435.8437500,80599227469059.1406250,50975427290447.0234375,1408176107391988.0000000
0.0075000,0.0075000,0.0075000,inf,nan,3432945455.7629547,21762841686036.0664062,14023122772839.1210938,86744511766416.2031250,1393165198050.7539062,61102530147901.5390625,21762841686321.5703125,21762841685750.5625000,25654882236365.7890625,16225572194062.0253906,448225161634917.7500000
0.0100000,0.0100000,0.0100000,inf,nan,1529503212.7998593,7647780561183.8203125,4927929282348.8671875,30483303102689.1250000,489577924785.2738037,21472331255137.3750000,7647780561438.1962891,7647780560929.4443359,9015500480005.3378906,5701903152631.6376953,157512938654964.4687500
0.0125000,0.0125000,0.0125000,inf,nan,729308841.8897398,2921053978720.2285156,1882211843033.3693848,11643042893406.8750000,186992878868.0524292,8201317999294.5771484,2921053978947.9013672,2921053978492.5556641,3443451774876.4091797,2177830124311.7656250,60161780772506.2578125
0.0150000,0.0150000,0.0150000,inf,nan,368249659.7520912,1197890771504.1025391,771873177912.3089600,4774683443056.1523438,76683399232.7460327,3363269810204.6630859,1197890771708.5944824,1197890771299.6105957,1412120122836.9851074,893103183584.3254395,24671680575488.1484375
0.0175000,0.0175000,0.0175000,inf,nan,195282591.5111605,522325859357.1444702,336565808220.3235474,2081946284724.1843262,33436727538.3078423,1466515324052.7944336,522325859541.3115845,522325859172.9773560,615737990660.2100830,389426898476.3496704,10757803839926.2675781
0.0200000,0.0200000,0.0200000,inf,nan,108061914.4773471,240267367173.6720886,154818515095.5985107,957687087048.8958740,15380641071.5225391,674591185897.7716064,240267367339.8659668,240267367007.4782104,283236495445.2301636,179134488418.1668091,4948546617005.3447266
0.0225000,0.0225000,0.0225000,inf,nan,62091086.7544158,115844400325.1183624,74645336801.5969849,461747979517.8724365,7415684544.7961807,325253488608.6145020,115844400475.3018951,115844400174.9348297,136561874177.9602814,86369312788.7377472,2385936882864.6513672
