# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6469183.7196747,6469183.7196747
0.0050000,0.0050000,0.0050000,3838664.4348449,3838664.4348449
0.0100000,0.0100000,0.0100000,2383419.1143621,2383419.1143621
0.0150000,0.0150000,0.0150000,1546728.4850212,1546728.4850212
0.0200000,0.0200000,0.0200000,1032701.7522127,1032701.7522127
0.0250000,0.0250000,0.0250000,727490.0181395,727490.0181395
0.0300000,0.0300000,0.0300000,548012.1726633,548012.1726633
0.0350000,0.0350000,0.0350000,448714.6065466,448714.6065466
0.0400000,0.0400000,0.0400000,388915.3321775,388915.3321775
0.0450000,0.0450000,0.0450000,335443.7564544,335443.7564544
0.0500000,0.0500000,0.0500000,278516.4964199,278516.4964199
0.0550000,0.0550000,0.0550000,233343.4052917,233343.4052917
0.0600000,0.0600000,0.0600000,201271.8006099,201271.8006099
0.0650000,0.0650000,0.0650000,159574.9492204,159574.9492204
0.0700000,0.0700000,0.0700000,127132.8345666,127132.8345666
0.0750000,0.0750000,0.0750000,102175.3332312,102175.3332312
0.0800000,0.0800000,0.0800000,83228.8262057,83228.8262057
0.0850000,0.0850000,0.0850000,68432.9587691,68432.9587691
0.0900000,0.0900000,0.0900000,56725.2400585,56725.2400585
0.0950000,0.0950000,0.0950000,45624.7716896,45624.7716896
0.1000000,0.1000000,0.1000000,34853.9587454,34853.9587454
0.1050000,0.1050000,0.1050000,26775.4282949,26775.4282949
0.1100000,0.1100000,0.1100000,20680.1692968,20680.1692968
0.1150000,0.1150000,0.1150000,16053.6455536,16053.6455536
0.1200000,0.1200000,0.1200000,12521.0369619,12521.0369619
0.1250000,0.1250000,0.1250000,9788.5271231,9788.5271231
0.1300000,0.1300000,0.1300000,7675.8195658,7675.8195658
0.1350000,0.1350000,0.1350000,6042.7976330,6042.7976330
0.1400000,0.1400000,0.1400000,4773.9442007,4773.9442007
0.1450000,0.1450000,0.1450000,3783.2519802,3783.2519802
0.1500000,0.1500000,0.1500000,3006.2769834,3006.2769834
0.1550000,0.1550000,0.1550000,2394.4233272,2394.4233272
0.1600000,0.1600000,0.1600000,1910.8142948,1910.8142948
0.1650000,0.1650000,0.1650000,1553.1525252,1527.2942366
0.1700000,0.1700000,0.1700000,1248.0892561,1222.2394562
0.1750000,0.1750000,0.1750000,1004.7608629,978.9502287
0.1800000,0.1800000,0.1800000,810.1371522,784.4622553
0.1850000,0.1850000,0.1850000,653.9936591,628.6624511
0.1900000,0.1900000,0.1900000,528.3338349,503.6268274
0.1950000,0.1950000,0.1950000,426.9922214,402.9222703
0.2000000,0.2000000,0.2000000,345.1935371,320.6007895
0.2050000,0.2050000,0.2050000,279.1192786,254.3182814
0.2100000,0.2100000,0.2100000,225.6268957,200.9181628
0.2150000,0.2150000,0.2150000,182.1408206,157.8808085
0.2200000,0.2200000,0.2200000,146.6628654,123.1907019
0.2250000,0.2250000,0.2250000,117.6975479,95.2324561
0.2300000,0.2300000,0.2300000,94.0580414,71.7507674
0.2350000,0.2350000,0.2350000,74.7501589,52.7384857
0.2400000,0.2400000,0.2400000,58.9577102,36.9581191
0.2450000,0.2450000,0.2450000,46.0381068,23.7603757
0.2500000,0.2500000,0.2500000,35.4911164,13.2978611
0.2550000,0.2550000,0.2550000,26.9170945,4.6436585
0.2600000,0.2600000,0.2600000,19.9857620,-2.3323818
0.2650000,0.2650000,0.2650000,14.4189738,-7.7228971
0.2700000,0.2700000,0.2700000,9.9815382,-11.8454083
0.2750000,0.2750000,0.2750000,6.4751634,-14.9544854
0.2800000,0.2800000,0.2800000,3.7335524,-17.2544398
0.2850000,0.2850000,0.2850000,1.6176863,-18.9093930
0.2900000,0.2900000,0.2900000,0.0079251,-20.0512799
0.2950000,0.2950000,0.2950000,-1.2187223,-20.7862216
0.3000000,0.3000000,0.3000000,-2.2342250,-21.1996086
0.3050000,0.3050000,0.3050000,-3.2641058,-21.3601622
0.3100000,0.3100000,0.3100000,-4.4350071,-22.6662336
0.3150000,0.3150000,0.3150000,-5.6481499,-24.2226183
0.3200000,0.3200000,0.3200000,-6.7292220,-25.2151853
0.3250000,0.3250000,0.3250000,-7.5829669,-25.7663860
0.3300000,0.3300000,0.3300000,-8.1990359,-25.9739219
0.3350000,0.3350000,0.3350000,-8.6287422,-25.9157323
0.3400000,0.3400000,0.3400000,-8.9895308,-25.7158680
0.3450000,0.3450000,0.3450000,-9.4366989,-25.5728791
0.3500000,0.3500000,0.3500000,-10.0405979,-26.9703245
0.3550000,0.3550000,0.3550000,-10.7166589,-28.1726339
0.3600000,0.3600000,0.3600000,-11.3298240,-28.8308498
0.3650000,0.3650000,0.3650000,-11.8085269,-29.0716624
0.3700000,0.3700000,0.3700000,-12.2027622,-28.9945912
0.3750000,0.3750000,0.3750000,-12.7212990,-28.6777934
0.3800000,0.3800000,0.3800000,-13.5425000,-31.0388176
0.3850000,0.3850000,0.3850000,-14.5245150,-32.9905850
0.3900000,0.3900000,0.3900000,-15.4203459,-34.1587852
0.3950000,0.3950000,0.3950000,-16.1340539,-34.7338411
0.4000000,0.4000000,0.4000000,-16.6910029,-34.8621145
0.4050000,0.4050000,0.4050000,-17.2023334,-34.6562478
0.4100000,0.4100000,0.4100000,-17.9902599,-34.2030091
0.4150000,0.4150000,0.4150000,-19.4404394,-35.9642518
0.4200000,0.4200000,0.4200000,-21.2545872,-38.2868340
0.4250000,0.4250000,0.4250000,-22.9477843,-40.2262909
0.4300000,0.4300000,0.4300000,-24.3997139,-41.3162219
0.4350000,0.4350000,0.4350000,-25.5616292,-43.4511973
0.4400000,0.4400000,0.4400000,-26.3391458,-44.6816504
0.4450000,0.4450000,0.4450000,-26.6826315,-45.1474333
0.4500000,0.4500000,0.4500000,-26.6134764,-45.0279852
0.4550000,0.4550000,0.4550000,-26.1928552,-44.6097968
