# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1800000,0.1800000,0.1800000,1642.2209829,-0.1407676,666.5283752
0.1825000,0.1825000,0.1825000,1442.4697634,-0.1463894,570.1275872
0.1850000,0.1850000,0.1850000,1268.7365920,-0.1515057,488.6304155
0.1875000,0.1875000,0.1875000,1117.3934441,-0.1561468,419.5571664
0.1900000,0.1900000,0.1900000,985.3533969,-0.1603412,360.8718834
0.1925000,0.1925000,0.1925000,869.9846667,-0.1641159,310.8973661
0.1950000,0.1950000,0.1950000,769.0391170,-0.1674964,268.2475074
0.1975000,0.1975000,0.1975000,680.5926724,-0.1705071,231.7731574
0.2000000,0.2000000,0.2000000,602.9955435,-0.1731707,200.5184323
0.2025000,0.2025000,0.2025000,534.8305617,-0.1755088,173.6849247
0.2050000,0.2050000,0.2050000,474.8782266,-0.1775420,150.6022102
0.2075000,0.2075000,0.2075000,422.0873269,-0.1792894,130.7044285
0.2100000,0.2100000,0.2100000,375.5501940,-0.1807692,113.5132482
0.2125000,0.2125000,0.2125000,334.4818174,-0.1819989,98.6262222
0.2150000,0.2150000,0.2150000,298.2021824,-0.1829946,85.7076935
0.2175000,0.2175000,0.2175000,266.1213027,-0.1837720,74.4793442
0.2200000,0.2200000,0.2200000,237.7265079,-0.1843458,64.7095445
0.2225000,0.2225000,0.2225000,212.5716161,-0.1847309,56.2024264
0.2250000,0.2250000,0.2250000,190.2676789,-0.1849424,48.7862655
0.2275000,0.2275000,0.2275000,170.4750135,-0.1849978,42.2975776
0.2300000,0.2300000,0.2300000,152.8962694,-0.1849192,36.5623189
0.2325000,0.2325000,0.2325000,137.2703058,-0.1847316,31.3966797
0.2350000,0.2350000,0.2350000,123.3666533,-0.1844393,26.6550577
0.2375000,0.2375000,0.2375000,110.9802474,-0.1839449,22.2856646
0.2400000,0.2400000,0.2400000,99.9260537,-0.1828750,18.3116433
0.2425000,0.2425000,0.2425000,90.0336576,-0.1803423,14.7638368
0.2450000,0.2450000,0.2450000,81.1433756,-0.1748579,11.6447976
0.2475000,0.2475000,0.2475000,73.1073219,-0.1647883,8.9307723
0.2500000,0.2500000,0.2500000,65.7979265,-0.1494947,6.5842734
0.2525000,0.2525000,0.2525000,59.1195442,-0.1303031,4.5637016
0.2550000,0.2550000,0.2550000,53.0120365,-0.1100434,2.8285200
0.2575000,0.2575000,0.2575000,47.4408943,-0.0914490,1.3415195
0.2600000,0.2600000,0.2600000,42.3816334,-0.0760324,0.0695546
0.2625000,0.2625000,0.2625000,37.8088055,-0.0640861,-1.0164477
0.2650000,0.2650000,0.2650000,33.6923224,-0.0552171,-1.9417880
0.2675000,0.2675000,0.2675000,29.9982385,-0.0488141,-2.7284038
0.2700000,0.2700000,0.2700000,26.6908701,-0.0442905,-3.3952898
0.2725000,0.2725000,0.2725000,23.7347029,-0.0411679,-3.9588900
0.2750000,0.2750000,0.2750000,21.0956741,-0.0390828,-4.4334445
0.2775000,0.2775000,0.2775000,18.7418903,-0.0377686,-4.8312867
0.2800000,0.2800000,0.2800000,16.6439454,-0.0370322,-5.1630940
0.2825000,0.2825000,0.2825000,14.7749889,-0.0367342,-5.4380977
0.2850000,0.2850000,0.2850000,13.1106519,-0.0367736,-5.6642659
0.2875000,0.2875000,0.2875000,11.6289006,-0.0370763,-5.8484746
0.2900000,0.2900000,0.2900000,10.3098641,-0.0375871,-5.9966758
0.2925000,0.2925000,0.2925000,9.1356593,-0.0382634,-6.1140621
0.2950000,0.2950000,0.2950000,8.0902280,-0.0390710,-6.2052180
0.2975000,0.2975000,0.2975000,7.1591889,-0.0399808,-6.2742401
0.3000000,0.3000000,0.3000000,6.3297026,-0.0409673,-6.3248113
0.3025000,0.3025000,0.3025000,5.5903485,-0.0420066,-6.3602210
0.3050000,0.3050000,0.3050000,4.9310078,-0.0430765,-6.3833425
0.3075000,0.3075000,0.3075000,4.3427502,-0.0441562,-6.3965939
0.3100000,0.3100000,0.3100000,3.8177229,-0.0452264,-6.4019156
0.3125000,0.3125000,0.3125000,3.3490389,-0.0462696,-6.4007902
0.3150000,0.3150000,0.3150000,2.9306655,-0.0472703,-6.3943142
0.3175000,0.3175000,0.3175000,2.5573142,-0.0482149,-6.3833051
0.3200000,0.3200000,0.3200000,2.2243326,-0.0490918,-6.3684153
0.3225000,0.3225000,0.3225000,1.9276022,-0.0498915,-6.3502227
0.3250000,0.3250000,0.3250000,1.6634447,-0.0506062,-6.3292830
0.3275000,0.3275000,0.3275000,1.4285388,-0.0512311,-6.3061453
0.3300000,0.3300000,0.3300000,1.2198511,-0.0517636,-6.2813441
0.3325000,0.3325000,0.3325000,1.0345821,-0.0522049,-6.2553807
0.3350000,0.3350000,0.3350000,0.8701298,-0.0525593,-6.2287024
0.3375000,0.3375000,0.3375000,0.7240707,-0.0528348,-6.2016812
0.3400000,0.3400000,0.3400000,0.5941573,-0.0530428,-6.1745936
0.3425000,0.3425000,0.3425000,0.4783259,-0.0531972,-6.1476042
0.3450000,0.3450000,0.3450000,0.3747113,-0.0533137,-6.1207568
0.3475000,0.3475000,0.3475000,0.2816598,-0.0534084,-6.0939796
0.3500000,0.3500000,0.3500000,0.1977362,-0.0534959,-6.0671062
0.3525000,0.3525000,0.3525000,0.1217209,-0.0535879,-6.0399098
0.3550000,0.3550000,0.3550000,0.0525968,-0.0536914,-6.0121420
0.3575000,0.3575000,0.3575000,-0.0104740,-0.0538075,-5.9835673
0.3600000,0.3600000,0.3600000,-0.0681795,-0.0539310,-5.9539846
0.3625000,0.3625000,0.3625000,-0.1210926,-0.0540509,-5.9232370
0.3650000,0.3650000,0.3650000,-0.1697054,-0.0541507,-5.8912096
0.3675000,0.3675000,0.3675000,-0.2144623,-0.0542105,-5.8578197
0.3700000,0.3700000,0.3700000,-0.2557851,-0.0542084,-5.8230038
0.3725000,0.3725000,0.3725000,-0.2940886,-0.0541234,-5.7867056
0.3750000,0.3750000,0.3750000,-0.3297843,-0.0539371,-5.7488664
0.3775000,0.3775000,0.3775000,-0.3632734,-0.0536365,-5.7094230
0.3800000,0.3800000,0.3800000,-0.3949327,-0.0532151,-5.6683107
0.3825000,0.3825000,0.3825000,-0.4251005,-0.0526732,-5.6254742
0.3850000,0.3850000,0.3850000,-0.4540668,-0.0520178,-5.5808797
0.3875000,0.3875000,0.3875000,-0.4820698,-0.0512607,-5.5345293
0.3900000,0.3900000,0.3900000,-0.5092987,-0.0504172,-5.4864710
0.3925000,0.3925000,0.3925000,-0.5358984,-0.0495043,-5.4368026
0.3950000,0.3950000,0.3950000,-0.5619732,-0.0485391,-5.3856668
0.3975000,0.3975000,0.3975000,-0.5875897,-0.0475370,-5.3332398
0.4000000,0.4000000,0.4000000,-0.6127790,-0.0465110,-5.2797169
0.4025000,0.4025000,0.4025000,-0.6375398,-0.0454697,-5.2252986
0.4050000,0.4050000,0.4050000,-0.6618422,-0.0444178,-5.1701797
0.4075000,0.4075000,0.4075000,-0.6856317,-0.0433559,-5.1145433
0.4100000,0.4100000,0.4100000,-0.7088305,-0.0422818,-5.0585554
0.4125000,0.4125000,0.4125000,-0.7313374,-0.0411927,-5.0023609
0.4150000,0.4150000,0.4150000,-0.7530274,-0.0400860,-4.9460774
0.4175000,0.4175000,0.4175000,-0.7737527,-0.0389613,-4.8897920
0.4200000,0.4200000,0.4200000,-0.7933496,-0.0378204,-4.8335591
0.4225000,0.4225000,0.4225000,-0.8116482,-0.0366676,-4.7774038
0.4250000,0.4250000,0.4250000,-0.8284884,-0.0355083,-4.7213264
0.4275000,0.4275000,0.4275000,-0.8437353,-0.0343485,-4.6653091
0.4300000,0.4300000,0.4300000,-0.8572941,-0.0331932,-4.6093219
0.4325000,0.4325000,0.4325000,-0.8691179,-0.0320460,-4.5533285
0.4350000,0.4350000,0.4350000,-0.8792099,-0.0309085,-4.4972914
0.4375000,0.4375000,0.4375000,-0.8876168,-0.0297804,-4.4411772
0.4400000,0.4400000,0.4400000,-0.8944175,-0.0286606,-4.3849600
0.4425000,0.4425000,0.4425000,-0.8997089,-0.0275474,-4.3286247
0.4450000,0.4450000,0.4450000,-0.9035936,-0.0264399,-4.2721690
0.4475000,0.4475000,0.4475000,-0.9061699,-0.0253379,-4.2156039
0.4500000,0.4500000,0.4500000,-0.9075283,-0.0242426,-4.1589535
0.4525000,0.4525000,0.4525000,-0.9077509,-0.0231561,-4.1022537
0.4550000,0.4550000,0.4550000,-0.9069155,-0.0220807,-4.0455502
0.4575000,0.4575000,0.4575000,-0.9051000,-0.0210186,-3.9888964
0.4600000,0.4600000,0.4600000,-0.9023854,-0.0199712,-3.9323512
0.4625000,0.4625000,0.4625000,-0.8988578,-0.0189388,-3.8759766
0.4650000,0.4650000,0.4650000,-0.8946052,-0.0179207,-3.8198357
0.4675000,0.4675000,0.4675000,-0.8897142,-0.0169157,-3.7639909
0.4700000,0.4700000,0.4700000,-0.8842628,-0.0159227,-3.7085030
0.4725000,0.4725000,0.4725000,-0.8783152,-0.0149413,-3.6534295
0.4750000,0.4750000,0.4750000,-0.8719177,-0.0139728,-3.5988240
0.4775000,0.4775000,0.4775000,-0.8650980,-0.0130197,-3.5447360
0.4800000,0.4800000,0.4800000,-0.8578667,-0.0120859,-3.4912100
0.4825000,0.4825000,0.4825000,-0.8502227,-0.0111760,-3.4382859
0.4850000,0.4850000,0.4850000,-0.8421593,-0.0102949,-3.3859989
0.4875000,0.4875000,0.4875000,-0.8336702,-0.0094465,-3.3343791
0.4900000,0.4900000,0.4900000,-0.8247547,-0.0086341,-3.2834525
0.4925000,0.4925000,0.4925000,-0.8154190,-0.0078598,-3.2332408
0.4950000,0.4950000,0.4950000,-0.8056775,-0.0071248,-3.1837617
0.4975000,0.4975000,0.4975000,-0.7955503,-0.0064296,-3.1350291
0.5000000,0.5000000,0.5000000,-0.7850610,-0.0057747,-3.0870539
0.5025000,0.5025000,0.5025000,-0.7742350,-0.0051600,-3.0398436
0.5050000,0.5050000,0.5050000,-0.7630971,-0.0045859,-2.9934032
0.5075000,0.5075000,0.5075000,-0.7516715,-0.0040526,-2.9477352
0.5100000,0.5100000,0.5100000,-0.7399811,-0.0035603,-2.9028400
0.5125000,0.5125000,0.5125000,-0.7280485,-0.0031091,-2.8587159
0.5150000,0.5150000,0.5150000,-0.7158960,-0.0026986,-2.8153596
0.5175000,0.5175000,0.5175000,-0.7035467,-0.0023284,-2.7727664
0.5200000,0.5200000,0.5200000,-0.6910249,-0.0019974,-2.7309301
0.5225000,0.5225000,0.5225000,-0.6783560,-0.0017041,-2.6898436
0.5250000,0.5250000,0.5250000,-0.6655667,-0.0014469,-2.6494987
0.5275000,0.5275000,0.5275000,-0.6526845,-0.0012235,-2.6098865
0.5300000,0.5300000,0.5300000,-0.6397378,-0.0010318,-2.5709973
0.5325000,0.5325000,0.5325000,-0.6267548,-0.0008693,-2.5328209
0.5350000,0.5350000,0.5350000,-0.6137636,-0.0007334,-2.4953467
0.5375000,0.5375000,0.5375000,-0.6007917,-0.0006216,-2.4585635
0.5400000,0.5400000,0.5400000,-0.5878651,-0.0005313,-2.4224600
0.5425000,0.5425000,0.5425000,-0.5750086,-0.0004602,-2.3870247
0.5450000,0.5450000,0.5450000,-0.5622453,-0.0004060,-2.3522458
0.5475000,0.5475000,0.5475000,-0.5495963,-0.0003666,-2.3181114
0.5500000,0.5500000,0.5500000,-0.5370810,-0.0003399,-2.2846097
0.5525000,0.5525000,0.5525000,-0.5247165,-0.0003242,-2.2517285
0.5550000,0.5550000,0.5550000,-0.5125182,-0.0003178,-2.2194562
0.5575000,0.5575000,0.5575000,-0.5004994,-0.0003193,-2.1877807
0.5600000,0.5600000,0.5600000,-0.4886715,-0.0003272,-2.1566902
0.5625000,0.5625000,0.5625000,-0.4770444,-0.0003406,-2.1261731
0.5650000,0.5650000,0.5650000,-0.4656262,-0.0003583,-2.0962177
0.5675000,0.5675000,0.5675000,-0.4544232,-0.0003794,-2.0668126
0.5700000,0.5700000,0.5700000,-0.4434409,-0.0004031,-2.0379464
0.5725000,0.5725000,0.5725000,-0.4326829,-0.0004288,-2.0096081
0.5750000,0.5750000,0.5750000,-0.4221522,-0.0004559,-1.9817866
0.5775000,0.5775000,0.5775000,-0.4118503,-0.0004839,-1.9544712
0.5800000,0.5800000,0.5800000,-0.4017782,-0.0005123,-1.9276511
0.5825000,0.5825000,0.5825000,-0.3919358,-0.0005408,-1.9013160
0.5850000,0.5850000,0.5850000,-0.3823223,-0.0005690,-1.8754557
0.5875000,0.5875000,0.5875000,-0.3729364,-0.0005969,-1.8500600
0.5900000,0.5900000,0.5900000,-0.3637762,-0.0006240,-1.8251192
0.5925000,0.5925000,0.5925000,-0.3548394,-0.0006503,-1.8006236
0.5950000,0.5950000,0.5950000,-0.3461232,-0.0006756,-1.7765637
0.5975000,0.5975000,0.5975000,-0.3376243,-0.0006999,-1.7529303
0.6000000,0.6000000,0.6000000,-0.3293396,-0.0007230,-1.7297143
0.6025000,0.6025000,0.6025000,-0.3212653,-0.0007448,-1.7069069
0.6050000,0.6050000,0.6050000,-0.3133975,-0.0007654,-1.6844995
0.6075000,0.6075000,0.6075000,-0.3057324,-0.0007848,-1.6624834
0.6100000,0.6100000,0.6100000,-0.2982658,-0.0008028,-1.6408505
0.6125000,0.6125000,0.6125000,-0.2909935,-0.0008195,-1.6195927
0.6150000,0.6150000,0.6150000,-0.2839112,-0.0008350,-1.5987020
0.6175000,0.6175000,0.6175000,-0.2770146,-0.0008492,-1.5781707
0.6200000,0.6200000,0.6200000,-0.2702995,-0.0008621,-1.5579913
0.6225000,0.6225000,0.6225000,-0.2637614,-0.0008738,-1.5381564
0.6250000,0.6250000,0.6250000,-0.2573962,-0.0008843,-1.5186587
0.6275000,0.6275000,0.6275000,-0.2511993,-0.0008936,-1.4994912
0.6300000,0.6300000,0.6300000,-0.2451668,-0.0009019,-1.4806471
0.6325000,0.6325000,0.6325000,-0.2392942,-0.0009090,-1.4621196
0.6350000,0.6350000,0.6350000,-0.2335774,-0.0009151,-1.4439022
0.6375000,0.6375000,0.6375000,-0.2280125,-0.0009202,-1.4259885
0.6400000,0.6400000,0.6400000,-0.2225952,-0.0009244,-1.4083722
0.6425000,0.6425000,0.6425000,-0.2173218,-0.0009276,-1.3910471
0.6450000,0.6450000,0.6450000,-0.2121882,-0.0009300,-1.3740075
0.6475000,0.6475000,0.6475000,-0.2071907,-0.0009315,-1.3572473
0.6500000,0.6500000,0.6500000,-0.2023255,-0.0009322,-1.3407610
0.6525000,0.6525000,0.6525000,-0.1975891,-0.0009322,-1.3245429
0.6550000,0.6550000,0.6550000,-0.1929778,-0.0009314,-1.3085877
0.6575000,0.6575000,0.6575000,-0.1884883,-0.0009300,-1.2928900
