# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1214701627.3792710,15138413.8942465,9739441.0440363,60553468.3552322,958445.3983733,42644250.1144468,15138358.6107481,15138469.1777449,17845749.7097658,11286643.1272297,312806738.2443551,15138413.8942465,9739441.0440363,60553468.3552322,958445.3983733,42644250.1144468,15138358.6107481,15138469.1777449,17845749.7097658,11286643.1272297,312806738.2443551
0.0025000,0.0025000,0.0025000,inf,nan,559748376.4172648,11168995.3375277,7184736.0561906,44688785.7140790,706425.6685160,31471125.9415909,11168951.5579465,11169039.1171090,13166445.0909758,8327191.0350053,230848026.0870566,11168995.3375277,7184736.0561906,44688785.7140790,706425.6685160,31471125.9415909,11168951.5579465,11169039.1171090,13166445.0909758,8327191.0350053,230848026.0870566
0.0050000,0.0050000,0.0050000,inf,nan,275487265.6425175,8359590.3478758,5376691.0573515,33459327.4337225,528112.7192753,23562528.7566918,8359556.8044595,8359623.8912920,9854609.4766945,6232602.2795669,172835816.3731982,8359590.3478758,5376691.0573515,33459327.4337225,528112.7192753,23562528.7566918,8359556.8044595,8359623.8912920,9854609.4766945,6232602.2795669,172835816.3731982
0.0075000,0.0075000,0.0075000,inf,nan,144533061.4404419,6348329.0296532,4082379.1150696,25419161.2733214,400510.0401499,17900105.7122452,6348304.5535729,6348353.5057336,7483656.5924181,4733080.0117151,131300114.9885181,6348329.0296532,4082379.1150696,25419161.2733214,400510.0401499,17900105.7122452,6348304.5535729,6348353.5057336,7483656.5924181,4733080.0117151,131300114.9885181
0.0100000,0.0100000,0.0100000,inf,nan,81776447.8187737,4891964.4365455,3145227.6487742,19596347.4545862,308159.4157977,13799330.8519344,4891947.9529262,4891980.9201647,5766837.4991944,3647268.2787047,101219670.6737163,4891964.4365455,3145227.6487742,19596347.4545862,308159.4157977,13799330.8519344,4891947.9529262,4891980.9201647,5766837.4991944,3647268.2787047,101219670.6737163
0.0125000,0.0125000,0.0125000,inf,nan,51852139.0813539,3825399.4960334,2458967.0151662,15331216.3703878,240568.8834096,10795606.1711313,3825390.0196737,3825408.9723931,4509529.3617267,2852076.7916924,79186484.5098983,3825399.4960334,2458967.0151662,15331216.3703878,240568.8834096,10795606.1711313,3825390.0196737,3825408.9723931,4509529.3617267,2852076.7916924,79186484.5098983
0.0150000,0.0150000,0.0150000,inf,nan,37781837.1952610,3035555.2251619,1950810.2084041,12171951.0541429,190552.0925473,8570721.6922818,3035551.8568305,3035558.5934933,3578430.2871386,2263198.0310976,62866367.5962364,3035555.2251619,1950810.2084041,12171951.0541429,190552.0925473,8570721.6922818,3035551.8568305,3035558.5934933,3578430.2871386,2263198.0310976,62866367.5962364
0.0175000,0.0175000,0.0175000,inf,nan,27980080.4666513,2444317.7713810,1570476.3510116,9806446.8644745,153144.6224802,6904865.1156621,2444319.6946027,2444315.8481593,2881456.6350162,1822393.1891311,50646914.2330486,2444317.7713810,1570476.3510116,9806446.8644745,153144.6224802,6904865.1156621,2444319.6946027,2444315.8481593,2881456.6350162,1822393.1891311,50646914.2330486
0.0200000,0.0200000,0.0200000,inf,nan,26197862.5061720,1997255.1512865,1282955.6915506,8016335.2502886,124889.6908466,5644278.0000252,1997259.8347642,1997250.4678087,2354441.8712151,1489079.7863017,41400312.9700160,1997255.1512865,1282955.6915506,8016335.2502886,124889.6908466,5644278.0000252,1997259.8347642,1997250.4678087,2354441.8712151,1489079.7863017,41400312.9700160
0.0225000,0.0225000,0.0225000,inf,nan,31737570.1787661,1650156.6209383,1059770.0163087,6626701.4382426,103016.4048759,4665698.2702892,1650165.0753791,1650148.1664974,1945268.6552829,1230295.9223254,34222264.1572718,1650156.6209383,1059770.0163087,6626701.4382426,103016.4048759,4665698.2702892,1650165.0753791,1650148.1664974,1945268.6552829,1230295.9223254,34222264.1572718
0.0250000,0.0250000,0.0250000,inf,nan,44368159.9359212,1382639.2386782,887759.2676816,5555285.6838156,86146.0822175,3911225.0067310,1382650.8899245,1382627.5874320,1629908.7846799,1030844.8275811,28688102.5339998,1382639.2386782,887759.2676816,5555285.6838156,86146.0822175,3911225.0067310,1382650.8899245,1382627.5874320,1629908.7846799,1030844.8275811,28688102.5339998
0.0275000,0.0275000,0.0275000,inf,nan,69630901.6044186,1175377.4396397,754514.8462331,4724880.2856317,73091.4291044,3326481.2658907,1175391.7824311,1175363.0968483,1385580.5336573,876318.0735897,24398952.2073482,1175377.4396397,754514.8462331,4724880.2856317,73091.4291044,3326481.2658907,1175391.7824311,1175363.0968483,1385580.5336573,876318.0735897,24398952.2073482
0.0300000,0.0300000,0.0300000,inf,nan,40178856.4010978,1014518.0497256,651119.1518339,4080144.0910687,62971.7309406,2872490.4417754,1014534.6455811,1014501.4538702,1195953.2430491,756387.2446200,21068904.4261282,1014518.0497256,651119.1518339,4080144.0910687,62971.7309406,2872490.4417754,1014534.6455811,1014501.4538702,1195953.2430491,756387.2446200,21068904.4261282
0.0325000,0.0325000,0.0325000,inf,nan,23713396.6527246,890111.2056433,571166.9453973,3581333.8077927,55154.2290891,2521261.2615227,890129.6808869,890092.7303998,1049297.6279243,663634.0895305,18492631.8256771,890111.2056433,571166.9453973,3581333.8077927,55154.2290891,2521261.2615227,890129.6808869,890092.7303998,1049297.6279243,663634.0895305,18492631.8256771
0.0350000,0.0350000,0.0350000,inf,nan,14699300.8321487,795028.7017541,510069.0333842,3199983.2174934,49185.3317181,2252744.6531444,795048.7456679,795008.6578404,937210.6828825,592744.0810701,16523065.8404517,795028.7017541,510069.0333842,3199983.2174934,49185.3317181,2252744.6531444,795048.7456679,795008.6578404,937210.6828825,592744.0810701,16523065.8404517
0.0375000,0.0375000,0.0375000,inf,nan,9635029.6351963,713801.4402085,457965.5911548,2872793.4434160,44160.5121238,2022418.0038017,713817.8300534,713785.0503635,841456.8351359,532184.0303493,14833724.2314054,713801.4402085,457965.5911548,2872793.4434160,44160.5121238,2022418.0038017,713817.8300534,713785.0503635,841456.8351359,532184.0303493,14833724.2314054
0.0400000,0.0400000,0.0400000,inf,nan,6812435.9600776,640360.7633297,410786.3941351,2578068.8789772,39559.9076163,1814903.5896913,640378.1054108,640343.4212486,754882.1155352,477429.3700035,13311620.9098133,640360.7633297,410786.3941351,2578068.8789772,39559.9076163,1814903.5896913,640378.1054108,640343.4212486,754882.1155352,477429.3700035,13311620.9098133
0.0425000,0.0425000,0.0425000,inf,nan,5394176.4023174,583380.5583378,374185.8992711,2349343.5551692,35993.7438228,1653861.4850704,583398.6569666,583362.4597091,687711.6389054,434947.0304697,12130392.7478254,583380.5583378,374185.8992711,2349343.5551692,35993.7438228,1653861.4850704,583398.6569666,583362.4597091,687711.6389054,434947.0304697,12130392.7478254
0.0450000,0.0450000,0.0450000,inf,nan,5019792.7702129,533676.9548948,342362.7369792,2148191.7432075,32971.0059002,1512293.7308739,533688.0679815,533665.8418082,629119.1025331,397889.8567051,11092124.7207307,533676.9548948,342362.7369792,2148191.7432075,32971.0059002,1512293.7308739,533688.0679815,533665.8418082,629119.1025331,397889.8567051,11092124.7207307
0.0475000,0.0475000,0.0475000,inf,nan,5222221.1473123,474805.2124522,304552.4614084,1911794.0397730,29291.6505801,1345852.3052691,474816.6494632,474793.7754412,559718.8081596,353997.2566038,9871298.6018792,474805.2124522,304552.4614084,1911794.0397730,29291.6505801,1345852.3052691,474816.6494632,474793.7754412,559718.8081596,353997.2566038,9871298.6018792
