# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2043227187.3350351,2043227187.3350351
0.0050000,0.0050000,0.0050000,777721063.9172795,777721063.9172795
0.0100000,0.0100000,0.0100000,319475906.0106295,319475906.0106295
0.0150000,0.0150000,0.0150000,141866813.2887267,141866813.2887267
0.0200000,0.0200000,0.0200000,69597932.1284047,69597932.1284047
0.0250000,0.0250000,0.0250000,39330146.4064773,39330146.4064773
0.0300000,0.0300000,0.0300000,24713497.3921592,24713497.3921592
0.0350000,0.0350000,0.0350000,14526472.5084474,14526472.5084474
0.0400000,0.0400000,0.0400000,8879736.7676057,8879736.7676057
0.0450000,0.0450000,0.0450000,5808724.4184767,5808724.4184767
0.0500000,0.0500000,0.0500000,3991544.8409286,3991544.8409286
0.0550000,0.0550000,0.0550000,2853517.5047895,2853517.5047895
0.0600000,0.0600000,0.0600000,1889131.4414576,1889131.4414576
0.0650000,0.0650000,0.0650000,1190563.3599331,1190563.3599331
0.0700000,0.0700000,0.0700000,770552.6413642,770552.6413642
0.0750000,0.0750000,0.0750000,512739.2708022,512739.2708022
0.0800000,0.0800000,0.0800000,350669.0157886,350669.0157886
0.0850000,0.0850000,0.0850000,247378.9194259,247378.9194259
0.0900000,0.0900000,0.0900000,180551.1783241,180551.1783241
0.0950000,0.0950000,0.0950000,133905.2720277,133905.2720277
0.1000000,0.1000000,0.1000000,99362.8299674,99362.8299674
0.1050000,0.1050000,0.1050000,73530.6486703,73530.6486703
0.1100000,0.1100000,0.1100000,55690.0611928,55690.0611928
0.1150000,0.1150000,0.1150000,41084.5639226,41084.5639226
0.1200000,0.1200000,0.1200000,30439.4905447,30439.4905447
0.1250000,0.1250000,0.1250000,22730.6205594,22730.6205594
0.1300000,0.1300000,0.1300000,17205.2807200,17205.2807200
0.1350000,0.1350000,0.1350000,13184.3834435,13184.3834435
0.1400000,0.1400000,0.1400000,9971.5231561,9971.5231561
0.1450000,0.1450000,0.1450000,7452.3784521,7452.3784521
0.1500000,0.1500000,0.1500000,5618.2586915,5618.2586915
0.1550000,0.1550000,0.1550000,4270.7215765,4270.7215765
0.1600000,0.1600000,0.1600000,3252.4061254,3252.4061254
0.1650000,0.1650000,0.1650000,2484.6949580,2484.6949580
0.1700000,0.1700000,0.1700000,1909.1132299,1909.1132299
0.1750000,0.1750000,0.1750000,1498.3751549,1474.2669199
0.1800000,0.1800000,0.1800000,1165.9936687,1143.1215696
0.1850000,0.1850000,0.1850000,909.2281429,884.8769291
0.1900000,0.1900000,0.1900000,711.2005309,686.5990938
0.1950000,0.1950000,0.1950000,558.1663545,533.5224402
0.2000000,0.2000000,0.2000000,439.2966215,414.7539422
