# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,37684479816641273856.0000000
0.0150000,0.0150000,0.0150000,292225542985187648.0000000
0.0200000,0.0200000,0.0200000,9284942137626492.0000000
0.0250000,0.0250000,0.0250000,639226387807610.2500000
0.0300000,0.0300000,0.0300000,71781115797271.6250000
0.0350000,0.0350000,0.0350000,11298685237201.0781250
0.0400000,0.0400000,0.0400000,2277254479488.0478516
0.0450000,0.0450000,0.0450000,554395254535.0045166
0.0500000,0.0500000,0.0500000,156650384284.7072144
0.0550000,0.0550000,0.0550000,49941148289.5647583
0.0600000,0.0600000,0.0600000,17587227451.6988869
0.0650000,0.0650000,0.0650000,6734052319.3273945
0.0700000,0.0700000,0.0700000,2768918067.2845860
0.0750000,0.0750000,0.0750000,1210896438.7094197
0.0800000,0.0800000,0.0800000,558860877.5410749
0.0850000,0.0850000,0.0850000,270494210.7433577
0.0900000,0.0900000,0.0900000,136588260.9568071
0.0950000,0.0950000,0.0950000,71645032.8052907
0.1000000,0.1000000,0.1000000,38893618.2815060
0.1050000,0.1050000,0.1050000,21782735.9077622
0.1100000,0.1100000,0.1100000,12550417.2899818
0.1150000,0.1150000,0.1150000,7417658.2049165
0.1200000,0.1200000,0.1200000,4489077.5558546
0.1250000,0.1250000,0.1250000,2776270.2966732
0.1300000,0.1300000,0.1300000,1751431.3677167
0.1350000,0.1350000,0.1350000,1125212.6750403
0.1400000,0.1400000,0.1400000,735079.3080340
0.1450000,0.1450000,0.1450000,487639.9758268
0.1500000,0.1500000,0.1500000,328089.4185475
0.1550000,0.1550000,0.1550000,223627.7613632
0.1600000,0.1600000,0.1600000,154261.8641394
0.1650000,0.1650000,0.1650000,107594.7861049
0.1700000,0.1700000,0.1700000,75816.0829167
0.1750000,0.1750000,0.1750000,53931.1357408
0.1800000,0.1800000,0.1800000,38701.2873863
0.1850000,0.1850000,0.1850000,27999.0563796
0.1900000,0.1900000,0.1900000,20409.8314726
0.1950000,0.1950000,0.1950000,14982.2632817
0.2000000,0.2000000,0.2000000,11069.7113356
0.2050000,0.2050000,0.2050000,8228.2406120
0.2100000,0.2100000,0.2100000,6150.2080986
0.2150000,0.2150000,0.2150000,4620.5313141
0.2200000,0.2200000,0.2200000,3487.5846869
0.2250000,0.2250000,0.2250000,2643.6357976
0.2300000,0.2300000,0.2300000,2011.5693949
0.2350000,0.2350000,0.2350000,1547.8969722
0.2400000,0.2400000,0.2400000,1187.8176717
0.2450000,0.2450000,0.2450000,914.2174320
0.2500000,0.2500000,0.2500000,705.4554118
0.2550000,0.2550000,0.2550000,545.5543180
0.2600000,0.2600000,0.2600000,422.6544269
0.2650000,0.2650000,0.2650000,327.9027750
0.2700000,0.2700000,0.2700000,254.6527623
0.2750000,0.2750000,0.2750000,197.8854747
0.2800000,0.2800000,0.2800000,153.7899110
0.2850000,0.2850000,0.2850000,119.4579365
0.2900000,0.2900000,0.2900000,92.6613684
0.2950000,0.2950000,0.2950000,71.6885795
0.3000000,0.3000000,0.3000000,55.2258665
0.3050000,0.3050000,0.3050000,42.2682115
0.3100000,0.3100000,0.3100000,32.0441985
0.3150000,0.3150000,0.3150000,23.9529920
0.3200000,0.3200000,0.3200000,17.5224240
0.3250000,0.3250000,0.3250000,12.3881154
0.3300000,0.3300000,0.3300000,8.2787406
0.3350000,0.3350000,0.3350000,4.9953616
0.3400000,0.3400000,0.3400000,2.3875654
0.3450000,0.3450000,0.3450000,0.3347849
0.3500000,0.3500000,0.3500000,-1.2642454
0.3550000,0.3550000,0.3550000,-2.4960474
0.3600000,0.3600000,0.3600000,-3.4340395
0.3650000,0.3650000,0.3650000,-4.1392540
0.3700000,0.3700000,0.3700000,-4.6609056
0.3750000,0.3750000,0.3750000,-5.0371025
0.3800000,0.3800000,0.3800000,-5.2961062
0.3850000,0.3850000,0.3850000,-5.4584642
0.3900000,0.3900000,0.3900000,-5.5396693
0.3950000,0.3950000,0.3950000,-5.5524869
0.4000000,0.4000000,0.4000000,-5.5083604
0.4050000,0.4050000,0.4050000,-5.4179213
0.4100000,0.4100000,0.4100000,-5.2909757
0.4150000,0.4150000,0.4150000,-5.1363251
0.4200000,0.4200000,0.4200000,-4.9616222
0.4250000,0.4250000,0.4250000,-4.7733248
0.4300000,0.4300000,0.4300000,-4.5767413
0.4350000,0.4350000,0.4350000,-4.3761349
0.4400000,0.4400000,0.4400000,-4.1748576
