# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1850000,0.1850000,0.1850000,1752.6583828,0.2833283,858.7640138
0.1875000,0.1875000,0.1875000,1562.8769795,0.2812873,734.6729985
0.1900000,0.1900000,0.1900000,1395.3091084,0.2793163,629.8001129
0.1925000,0.1925000,0.1925000,1247.0825805,0.2746882,540.9424096
0.1950000,0.1950000,0.1950000,1103.6935115,0.1621137,465.4703590
0.1975000,0.1975000,0.1975000,970.7815236,0.1562465,401.2181267
0.2000000,0.2000000,0.2000000,854.8284635,0.1514398,346.3961754
0.2025000,0.2025000,0.2025000,753.5387523,0.1468465,299.5213848
0.2050000,0.2050000,0.2050000,664.9355529,0.1424540,259.3609718
0.2075000,0.2075000,0.2075000,587.3267373,0.1382509,224.8873247
0.2100000,0.2100000,0.2100000,519.2612232,0.1342271,195.2414902
0.2125000,0.2125000,0.2125000,459.4923881,0.1303727,169.7035088
0.2150000,0.2150000,0.2150000,406.9473684,0.1266786,147.6681372
0.2175000,0.2175000,0.2175000,360.7012476,0.1231362,128.6248308
0.2200000,0.2200000,0.2200000,319.9553125,0.1197376,112.1412587
0.2225000,0.2225000,0.2225000,284.0187015,0.1164752,97.8499705
0.2250000,0.2250000,0.2250000,252.2928870,0.1133418,85.4379085
0.2275000,0.2275000,0.2275000,224.2585276,0.1103309,74.6382674
0.2300000,0.2300000,0.2300000,199.4643056,0.1074361,65.2240003
0.2325000,0.2325000,0.2325000,177.5174215,0.1046512,57.0022753
0.2350000,0.2350000,0.2350000,158.0754711,0.1019700,49.8092999
0.2375000,0.2375000,0.2375000,140.8394720,0.0993853,43.5045497
0.2400000,0.2400000,0.2400000,125.5478632,0.0968884,37.9621157
0.2425000,0.2425000,0.2425000,111.9713532,0.0944679,33.0572246
0.2450000,0.2450000,0.2450000,99.9085422,0.0921099,28.6543609
0.2475000,0.2475000,0.2475000,89.1822553,0.0897983,24.6176407
0.2500000,0.2500000,0.2500000,79.6365169,0.0875161,20.8538042
0.2525000,0.2525000,0.2525000,71.1340606,0.0852486,17.3451875
0.2550000,0.2550000,0.2550000,63.5542467,0.0829850,14.1248348
0.2575000,0.2575000,0.2575000,56.7912503,0.0807212,11.2263491
