# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1600000,0.1600000,0.1600000,1646.3549050,-3.3863785,136.5342145
0.1625000,0.1625000,0.1625000,1458.7317778,-3.3538725,118.0519994
0.1650000,0.1650000,0.1650000,1294.1947157,-3.3215020,102.3369808
0.1675000,0.1675000,0.1675000,1149.6529803,-3.2892814,88.9402794
0.1700000,0.1700000,0.1700000,1022.4687591,-3.2572163,77.4924059
0.1725000,0.1725000,0.1725000,908.2879795,-2.8354530,67.6880310
0.1750000,0.1750000,0.1750000,788.5088248,-2.5139441,59.2738616
0.1775000,0.1775000,0.1775000,684.4585292,-2.4883938,52.0388548
0.1800000,0.1800000,0.1800000,595.0000678,-2.4631864,45.8061641
0.1825000,0.1825000,0.1825000,517.9846148,-2.4382534,40.4264849
0.1850000,0.1850000,0.1850000,451.5945038,-2.4135945,35.7728024
0.1875000,0.1875000,0.1875000,394.2902164,-2.3892087,31.7366530
0.1900000,0.1900000,0.1900000,344.7659975,-2.3650954,28.2257553
0.1925000,0.1925000,0.1925000,301.9128206,-2.3412534,25.1624790
0.1950000,0.1950000,0.1950000,264.7874460,-2.3176814,22.4824365
0.1975000,0.1975000,0.1975000,232.5865342,-2.2943780,20.1326636
0.2000000,0.2000000,0.2000000,204.6249633,-2.2713416,18.0692803
0.2025000,0.2025000,0.2025000,180.3176405,-2.2485706,16.2549620
0.2050000,0.2050000,0.2050000,159.1642275,-2.2260630,14.6567749
0.2075000,0.2075000,0.2075000,140.7362937,-2.2038169,13.2448177
0.2100000,0.2100000,0.2100000,124.6664994,-2.1818304,11.9917499
0.2125000,0.2125000,0.2125000,110.6394742,-2.1601012,10.8729389
0.2150000,0.2150000,0.2150000,98.3841154,-2.1386273,9.8668414
0.2175000,0.2175000,0.2175000,87.6670735,-2.1174062,8.9553325
0.2200000,0.2200000,0.2200000,78.2872192,-2.0964363,8.1238204
0.2225000,0.2225000,0.2225000,70.0709079,-2.0757167,7.3610664
0.2250000,0.2250000,0.2250000,62.8678711,-2.0552494,6.6586948
0.2275000,0.2275000,0.2275000,56.5476248,-2.0350422,6.0104747
0.2300000,0.2300000,0.2300000,50.9963759,-2.0151104,5.4115054
0.2325000,0.2325000,0.2325000,46.1144869,-1.9954779,4.8573982
0.2350000,0.2350000,0.2350000,41.8145592,-1.9761737,4.3435042
0.2375000,0.2375000,0.2375000,38.0200913,-1.9572257,3.8642861
0.2400000,0.2400000,0.2400000,34.6645376,-1.9386547,3.4130579
0.2425000,0.2425000,0.2425000,31.6905135,-1.9204710,2.9823400
0.2450000,0.2450000,0.2450000,29.0489234,-1.9026793,2.5648861
0.2475000,0.2475000,0.2475000,26.6979031,-1.8852908,2.1550835
0.2500000,0.2500000,0.2500000,24.6016017,-1.8683406,1.7501484
0.2525000,0.2525000,0.2525000,22.7289210,-1.8519024,1.3505636
0.2550000,0.2550000,0.2550000,21.0523668,-1.8360929,0.9595843
0.2575000,0.2575000,0.2575000,19.5471567,-1.8210606,0.5820910
0.2600000,0.2600000,0.2600000,18.1906806,-1.8069578,0.2232997
0.2625000,0.2625000,0.2625000,16.9623355,-1.7939028,-0.1122518
0.2650000,0.2650000,0.2650000,15.8436637,-1.7819435,-0.4212762
0.2675000,0.2675000,0.2675000,14.8186407,-1.7710335,-0.7019115
0.2700000,0.2700000,0.2700000,13.8739247,-1.7610278,-0.9536381
0.2725000,0.2725000,0.2725000,12.9989154,-1.7516986,-1.1770730
0.2750000,0.2750000,0.2750000,12.1855596,-1.7427669,-1.3737270
0.2775000,0.2775000,0.2775000,11.4279337,-1.7339376,-1.5457709
0.2800000,0.2800000,0.2800000,10.7216928,-1.7249309,-1.6958216
0.2825000,0.2825000,0.2825000,10.0634945,-1.7155004,-1.8267523
0.2850000,0.2850000,0.2850000,9.4504912,-1.7054368,-1.9415209
0.2875000,0.2875000,0.2875000,8.8799598,-1.6945639,-2.0430125
0.2900000,0.2900000,0.2900000,8.3490936,-1.6827328,-2.1338961
0.2925000,0.2925000,0.2925000,7.8549330,-1.6698165,-2.2165037
0.2950000,0.2950000,0.2950000,7.3943642,-1.6557031,-2.2927434
0.2975000,0.2975000,0.2975000,6.9641090,-1.6402801,-2.3640574
0.3000000,0.3000000,0.3000000,6.5606734,-1.6234122,-2.4314264
0.3025000,0.3025000,0.3025000,6.1803039,-1.6049284,-2.4954165
0.3050000,0.3050000,0.3050000,5.8190540,-1.5846386,-2.5562528
0.3075000,0.3075000,0.3075000,5.4730338,-1.5623907,-2.6139055
0.3100000,0.3100000,0.3100000,5.1388214,-1.5381541,-2.6681730
0.3125000,0.3125000,0.3125000,4.8139045,-1.5120930,-2.7187553
0.3150000,0.3150000,0.3150000,4.4969838,-1.4845940,-2.7653158
0.3175000,0.3175000,0.3175000,4.1880177,-1.4562285,-2.8075351
0.3200000,0.3200000,0.3200000,3.8879975,-1.4276663,-2.8451549
0.3225000,0.3225000,0.3225000,3.5985444,-1.3995741,-2.8780128
0.3250000,0.3250000,0.3250000,3.3214626,-1.3725316,-2.9060612
0.3275000,0.3275000,0.3275000,3.0583660,-1.3469846,-2.9293717
0.3300000,0.3300000,0.3300000,2.8104382,-1.3232330,-2.9481222
0.3325000,0.3325000,0.3325000,2.5783352,-1.3014434,-2.9625747
0.3350000,0.3350000,0.3350000,2.3621993,-1.2816725,-2.9730456
0.3375000,0.3375000,0.3375000,2.1617437,-1.2638940,-2.9798772
0.3400000,0.3400000,0.3400000,1.9763666,-1.2480204,-2.9834139
0.3425000,0.3425000,0.3425000,1.8052632,-1.2339233,-2.9839852
0.3450000,0.3450000,0.3450000,1.6475185,-1.2214476,-2.9818973
0.3475000,0.3475000,0.3475000,1.5021738,-1.2104249,-2.9774313
0.3500000,0.3500000,0.3500000,1.3682711,-1.2006832,-2.9708468
0.3525000,0.3525000,0.3525000,1.2448790,-1.1920545,-2.9623878
0.3550000,0.3550000,0.3550000,1.1311098,-1.1843801,-2.9522908
0.3575000,0.3575000,0.3575000,1.0261310,-1.1775134,-2.9407914
0.3600000,0.3600000,0.3600000,0.9291747,-1.1713218,-2.9281323
0.3625000,0.3625000,0.3625000,0.8395454,-1.1656871,-2.9145688
0.3650000,0.3650000,0.3650000,0.7566241,-1.1605060,-2.9003718
0.3675000,0.3675000,0.3675000,0.6798681,-1.1556898,-2.8858285
0.3700000,0.3700000,0.3700000,0.6088050,-1.1511643,-2.8712400
0.3725000,0.3725000,0.3725000,0.5430235,-1.1468686,-2.8569194
0.3750000,0.3750000,0.3750000,0.4821628,-1.1427539,-2.8431937
0.3775000,0.3775000,0.3775000,0.4259055,-1.1387807,-2.8304113
0.3800000,0.3800000,0.3800000,0.3739722,-1.1349164,-2.8189531
0.3825000,0.3825000,0.3825000,0.3261183,-1.1311338,-2.8092376
0.3850000,0.3850000,0.3850000,0.2821315,-1.1274086,-2.8017121
0.3875000,0.3875000,0.3875000,0.2418264,-1.1237190,-2.7968225
0.3900000,0.3900000,0.3900000,0.2050382,-1.1200454,-2.7949613
0.3925000,0.3925000,0.3925000,0.1716148,-1.1163709,-2.7964044
0.3950000,0.3950000,0.3950000,0.1414081,-1.1126813,-2.8012513
0.3975000,0.3975000,0.3975000,0.1142666,-1.1089664,-2.8093843
0.4000000,0.4000000,0.4000000,0.0900300,-1.1052204,-2.8204579
0.4025000,0.4025000,0.4025000,0.0685251,-1.1014420,-2.8339192
0.4050000,0.4050000,0.4050000,0.0495653,-1.0976342,-2.8490553
0.4075000,0.4075000,0.4075000,0.0329523,-1.0938040,-2.8650566
0.4100000,0.4100000,0.4100000,0.0184788,-1.0899613,-2.8810834
0.4125000,0.4125000,0.4125000,0.0059327,-1.0861179,-2.8963265
0.4150000,0.4150000,0.4150000,-0.0048994,-1.0822873,-2.9100548
0.4175000,0.4175000,0.4175000,-0.0142289,-1.0784837,-2.9216472
0.4200000,0.4200000,0.4200000,-0.0222643,-1.0747231,-2.9306094
0.4225000,0.4225000,0.4225000,-0.0292102,-1.0710230,-2.9365773
0.4250000,0.4250000,0.4250000,-0.0352663,-1.0674027,-2.9393115
0.4275000,0.4275000,0.4275000,-0.0406271,-1.0638829,-2.9386844
0.4300000,0.4300000,0.4300000,-0.0454790,-1.0604847,-2.9346653
0.4325000,0.4325000,0.4325000,-0.0499982,-1.0572283,-2.9273026
