# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2392659167689.0375977
0.0050000,0.0050000,0.0050000,542950012558.3154297
0.0100000,0.0100000,0.0100000,144985118681.2463074
0.0150000,0.0150000,0.0150000,44118606847.6245041
0.0200000,0.0200000,0.0200000,14943816516.0362682
0.0250000,0.0250000,0.0250000,5535731873.2400875
0.0300000,0.0300000,0.0300000,2212380068.5974288
0.0350000,0.0350000,0.0350000,943821040.4161583
0.0400000,0.0400000,0.0400000,426180067.7054029
0.0450000,0.0450000,0.0450000,202318385.0805913
0.0500000,0.0500000,0.0500000,100431288.3956300
0.0550000,0.0550000,0.0550000,51907484.6301357
0.0600000,0.0600000,0.0600000,27839531.7180443
0.0650000,0.0650000,0.0650000,15454694.2798978
0.0700000,0.0700000,0.0700000,8863986.1422866
0.0750000,0.0750000,0.0750000,5246187.7795077
0.0800000,0.0800000,0.0800000,3202007.7393593
0.0850000,0.0850000,0.0850000,2015091.9258435
0.0900000,0.0900000,0.0900000,1307885.3354409
0.0950000,0.0950000,0.0950000,875958.6426925
0.1000000,0.1000000,0.1000000,605792.1885174
0.1050000,0.1050000,0.1050000,432824.5087561
0.1100000,0.1100000,0.1100000,319491.1642498
0.1150000,0.1150000,0.1150000,243453.2474793
0.1200000,0.1200000,0.1200000,191147.4334032
0.1250000,0.1250000,0.1250000,154177.9121679
0.1300000,0.1300000,0.1300000,127257.3960162
0.1350000,0.1350000,0.1350000,107008.5515516
0.1400000,0.1400000,0.1400000,91251.7824360
0.1450000,0.1450000,0.1450000,78572.5853142
0.1500000,0.1500000,0.1500000,68052.4318799
0.1550000,0.1550000,0.1550000,59097.1973686
0.1600000,0.1600000,0.1600000,51325.1795656
0.1650000,0.1650000,0.1650000,44492.5953873
0.1700000,0.1700000,0.1700000,38443.4463415
0.1750000,0.1750000,0.1750000,33075.7706503
0.1800000,0.1800000,0.1800000,28319.2251514
0.1850000,0.1850000,0.1850000,24120.6278066
0.1900000,0.1900000,0.1900000,20435.0966532
0.1950000,0.1950000,0.1950000,17221.0577611
0.2000000,0.2000000,0.2000000,14437.8346110
0.2050000,0.2050000,0.2050000,12044.8619226
0.2100000,0.2100000,0.2100000,10001.8293012
0.2150000,0.2150000,0.2150000,8269.2713921
0.2200000,0.2200000,0.2200000,6809.2886952
0.2250000,0.2250000,0.2250000,5586.2109830
0.2300000,0.2300000,0.2300000,4567.1077988
0.2350000,0.2350000,0.2350000,3722.1131433
0.2400000,0.2400000,0.2400000,3024.5702205
0.2450000,0.2450000,0.2450000,2451.0230313
0.2500000,0.2500000,0.2500000,1981.0901269
0.2550000,0.2550000,0.2550000,1609.2290550
0.2600000,0.2600000,0.2600000,1296.5879601
0.2650000,0.2650000,0.2650000,1042.5596091
0.2700000,0.2700000,0.2700000,836.6056227
0.2750000,0.2750000,0.2750000,669.9539538
0.2800000,0.2800000,0.2800000,535.3429814
0.2850000,0.2850000,0.2850000,426.7898823
0.2900000,0.2900000,0.2900000,339.3854086
0.2950000,0.2950000,0.2950000,269.1151486
0.3000000,0.3000000,0.3000000,212.7060134
0.3050000,0.3050000,0.3050000,167.4958940
0.3100000,0.3100000,0.3100000,131.3240435
0.3150000,0.3150000,0.3150000,102.4396204
0.3200000,0.3200000,0.3200000,79.4258886
0.3250000,0.3250000,0.3250000,61.1377432
0.3300000,0.3300000,0.3300000,46.6504578
0.3350000,0.3350000,0.3350000,35.2177952
0.3400000,0.3400000,0.3400000,26.2378270
0.3450000,0.3450000,0.3450000,19.2247902
