# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6389492.3219113,7126589522.9035540,4565793111.9483776,28787585779.4578857,438683459.1679713,20260942441.8073845,7126589811.1296453,7126589234.6774626,8401100260.4646683,5313322334.9004354,148598654661.6982117
0.0025000,0.0025000,0.0025000,inf,nan,4355846.5756345,4111329442.1417360,2633995852.6888294,16607695510.3085098,253068061.8613436,11688628669.8787079,4111329679.7469091,4111329204.5365629,4846594677.0511675,3065255615.0259795,85727221577.7786102
0.0050000,0.0050000,0.0050000,inf,nan,3151187.2351952,2431041317.4512005,1557478878.6011496,9820327729.0115585,149631548.3625514,6911618836.2651005,2431041508.2811213,2431041126.6212797,2865805835.9615779,1812494754.6882927,50691468985.3961411
0.0075000,0.0075000,0.0075000,inf,nan,2485386.3032971,1472013781.8060594,943053484.4193714,5946446420.0468187,90594344.9474777,4185145694.3407197,1472013929.2553411,1472013634.3567777,1735266964.0919662,1097479190.9952459,30694849857.4826851
0.0100000,0.0100000,0.0100000,inf,nan,1794160.4730745,912796550.9031568,584774940.1954156,3687580116.5654902,56168257.8632589,2595333645.5427814,912796657.9914088,912796443.8149047,1076039993.1690500,680547446.3692443,19034778426.5705833
0.0125000,0.0125000,0.0125000,inf,nan,1338581.5597916,580575497.4305878,371925766.8634797,2345661066.8533807,35715007.2689196,1650876465.9855537,580575566.8653926,580575427.9957830,684404924.2640129,432855680.5018640,12107895393.2747765
0.0150000,0.0150000,0.0150000,inf,nan,1084960.2273096,376579319.8331035,241237649.3091925,1521537879.5435309,23162130.7756430,1070855543.2110837,376579369.2473412,376579270.4188659,443926314.5110298,280763653.4278223,7853887965.0980625
0.0175000,0.0175000,0.0175000,inf,nan,981132.8686935,250543138.8145322,160487870.7344812,1012452219.5384762,15402683.3136855,712555306.4078068,250543158.7233533,250543118.9057111,295349973.7830891,186795724.8051158,5226024886.2619114
0.0200000,0.0200000,0.0200000,inf,nan,1006058.7240935,171613413.3121491,109917789.9184259,693651136.9993875,10542890.3747073,488178950.3395183,171613406.0459688,171613420.5783294,202304550.6749664,127948632.2299696,3580391973.5696964
0.0225000,0.0225000,0.0225000,inf,nan,979626.7595849,121577743.0040717,77859282.7961084,491566084.3605807,7461679.6752281,345948331.3922244,121577710.7382298,121577775.2699135,143320560.9970467,90643881.6567521,2537235811.4459662
0.0250000,0.0250000,0.0250000,inf,nan,921191.4437579,89528729.7295569,57324346.1419083,362136460.0129916,5487664.5703641,254853257.3810554,89528674.5060402,89528784.9530737,105539940.5610232,66749319.2583244,1869120188.6243756
0.0275000,0.0275000,0.0275000,inf,nan,981555.3144189,67189743.6093143,43030069.7065323,271641776.7885439,4124244.7886897,191173683.0830431,67189706.0206411,67189781.1979876,79205876.9096591,50094195.0210923,1402097487.9045889
0.0300000,0.0300000,0.0300000,inf,nan,1171345.8433345,49233365.7942096,31526467.6170151,199100583.4970295,3019388.1184589,140118858.3883215,49233311.7170722,49233419.8713471,58038201.9853965,36706581.9149519,1027649536.2725768
0.0325000,0.0325000,0.0325000,inf,nan,1526643.9701975,36886238.2608199,23616630.6246532,149216392.5746294,2259852.4450983,105010284.9451477,36886169.3153286,36886307.2063112,43482928.9472366,27501018.9617070,770155352.9642843
0.0350000,0.0350000,0.0350000,inf,nan,2118692.2174965,28256705.7781761,18088620.8638994,114348113.7305261,1729190.6970331,80470091.4213376,28256623.4867924,28256788.0695597,33310101.2075957,21067157.7813455,590172314.5028450
