# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,413536661.0725705,413536661.0725705
0.0050000,0.0050000,0.0050000,171352275.0572041,171352275.0572041
0.0100000,0.0100000,0.0100000,75522674.0250248,75522674.0250248
0.0150000,0.0150000,0.0150000,35208948.9224259,35208948.9224259
0.0200000,0.0200000,0.0200000,17312121.3740336,17312121.3740336
0.0250000,0.0250000,0.0250000,8976615.9002261,8976615.9002261
0.0300000,0.0300000,0.0300000,4920654.1490726,4920654.1490726
0.0350000,0.0350000,0.0350000,2863473.0843351,2863473.0843351
0.0400000,0.0400000,0.0400000,1775735.1339632,1775735.1339632
0.0450000,0.0450000,0.0450000,1169156.5776323,1169156.5776323
0.0500000,0.0500000,0.0500000,815337.2201831,815337.2201831
0.0550000,0.0550000,0.0550000,598395.1888593,598395.1888593
0.0600000,0.0600000,0.0600000,457087.7859293,457087.7859293
0.0650000,0.0650000,0.0650000,347929.7688834,347929.7688834
0.0700000,0.0700000,0.0700000,268846.5469015,268846.5469015
0.0750000,0.0750000,0.0750000,211271.4417783,211271.4417783
0.0800000,0.0800000,0.0800000,167958.7158824,167958.7158824
0.0850000,0.0850000,0.0850000,133396.5133767,133396.5133767
0.0900000,0.0900000,0.0900000,105736.4344414,105736.4344414
0.0950000,0.0950000,0.0950000,84165.8845811,84165.8845811
0.1000000,0.1000000,0.1000000,68231.8592701,68231.8592701
0.1050000,0.1050000,0.1050000,56289.9528634,56289.9528634
0.1100000,0.1100000,0.1100000,47205.6607075,47205.6607075
0.1150000,0.1150000,0.1150000,39079.1335044,39079.1335044
0.1200000,0.1200000,0.1200000,32081.7334349,32081.7334349
0.1250000,0.1250000,0.1250000,26133.9036963,26133.9036963
0.1300000,0.1300000,0.1300000,20633.1330363,20633.1330363
0.1350000,0.1350000,0.1350000,16506.8813550,16506.8813550
0.1400000,0.1400000,0.1400000,13314.2655452,13314.2655452
0.1450000,0.1450000,0.1450000,10836.1884567,10836.1884567
0.1500000,0.1500000,0.1500000,8869.6644301,8869.6644301
0.1550000,0.1550000,0.1550000,6918.2677953,6918.2677953
0.1600000,0.1600000,0.1600000,5346.8898446,5346.8898446
0.1650000,0.1650000,0.1650000,4148.6879063,4148.6879063
0.1700000,0.1700000,0.1700000,3229.0472594,3229.0472594
0.1750000,0.1750000,0.1750000,2519.3931522,2519.3931522
0.1800000,0.1800000,0.1800000,1969.3591517,1969.3591517
0.1850000,0.1850000,0.1850000,1564.6204734,1541.5098276
0.1900000,0.1900000,0.1900000,1230.5847149,1207.7308679
0.1950000,0.1950000,0.1950000,969.2418247,946.7207004
0.2000000,0.2000000,0.2000000,764.3906209,742.2196786
0.2050000,0.2050000,0.2050000,603.5919076,581.7405537
0.2100000,0.2100000,0.2100000,477.2235725,455.6450867
0.2150000,0.2150000,0.2150000,377.8086849,356.4635764
0.2200000,0.2200000,0.2200000,299.5239411,278.2651430
0.2250000,0.2250000,0.2250000,237.8234820,216.6327983
0.2300000,0.2300000,0.2300000,189.1430526,168.1128711
0.2350000,0.2350000,0.2350000,150.6710403,129.9063818
0.2400000,0.2400000,0.2400000,120.1865918,99.8207166
0.2450000,0.2450000,0.2450000,95.9585696,76.1356806
0.2500000,0.2500000,0.2500000,76.6685164,57.4998695
0.2550000,0.2550000,0.2550000,61.3185770,42.8502697
0.2600000,0.2600000,0.2600000,49.1351535,30.9242706
0.2650000,0.2650000,0.2650000,39.4993032,21.3002173
0.2700000,0.2700000,0.2700000,31.9074272,13.7154121
0.2750000,0.2750000,0.2750000,25.9488092,7.8421405
0.2800000,0.2800000,0.2800000,21.2894974,3.3219692
0.2850000,0.2850000,0.2850000,17.6574084,-0.1293034
0.2900000,0.2900000,0.2900000,14.8266026,-2.7371107
0.2950000,0.2950000,0.2950000,12.6029381,-4.6803261
0.3000000,0.3000000,0.3000000,10.8188841,-6.1009088
0.3050000,0.3050000,0.3050000,9.3420269,-7.1527104
0.3100000,0.3100000,0.3100000,8.0856110,-7.8752023
0.3150000,0.3150000,0.3150000,7.0033609,-8.3391463
0.3200000,0.3200000,0.3200000,6.0697248,-8.6027184
0.3250000,0.3250000,0.3250000,5.2621706,-8.7120430
0.3300000,0.3300000,0.3300000,4.5553067,-8.7036542
0.3350000,0.3350000,0.3350000,3.9235133,-8.6064524
0.3400000,0.3400000,0.3400000,3.3452709,-8.4432595
0.3450000,0.3450000,0.3450000,2.8065736,-8.2320566
0.3500000,0.3500000,0.3500000,2.3025016,-7.9869700
0.3550000,0.3550000,0.3550000,1.8354647,-7.7190566
0.3600000,0.3600000,0.3600000,1.4107051,-7.4369298
0.3650000,0.3650000,0.3650000,1.0318890,-7.2288920
0.3700000,0.3700000,0.3700000,0.6990511,-7.0021764
0.3750000,0.3750000,0.3750000,0.4091416,-6.8616249
0.3800000,0.3800000,0.3800000,0.1578220,-6.7504760
0.3850000,0.3850000,0.3850000,-0.0590630,-6.5956620
0.3900000,0.3900000,0.3900000,-0.2449760,-6.4103193
