# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,113217572792837.3281250,66065195328481599488.0000000,43026435356554911744.0000000,256865309582105247744.0000000,4547011879406388224.0000000,181217116505489997824.0000000,66065195328481607680.0000000,66065195328481591296.0000000,77880215760711663616.0000000,49255773293838352384.0000000,1329807531595179753472.0000000,66065195328481599488.0000000,43026435356554911744.0000000,256865309582105247744.0000000,4547011879406388224.0000000,181217116505489997824.0000000,66065195328481607680.0000000,66065195328481591296.0000000,77880215760711663616.0000000,49255773293838352384.0000000,1329807531595179753472.0000000
0.0025000,0.0025000,0.0025000,inf,nan,9587165110581.7207031,2463854352303333888.0000000,1604640226600069632.0000000,9579608566621872128.0000000,169577565538032992.0000000,6758363145640299520.0000000,2463854352303336960.0000000,2463854352303330816.0000000,2904487114679394304.0000000,1836958943399512320.0000000,49594223689295798272.0000000,2463854352303333888.0000000,1604640226600069632.0000000,9579608566621872128.0000000,169577565538032992.0000000,6758363145640299520.0000000,2463854352303336960.0000000,2463854352303330816.0000000,2904487114679394304.0000000,1836958943399512320.0000000,49594223689295798272.0000000
0.0050000,0.0050000,0.0050000,inf,nan,1393928271365.8222656,186854192210893504.0000000,121692969761438112.0000000,726499932987433344.0000000,12860451278659454.0000000,512541857850382016.0000000,186854192210896032.0000000,186854192210890976.0000000,220270972224072160.0000000,139311594929550624.0000000,3761134908017311744.0000000,186854192210893504.0000000,121692969761438112.0000000,726499932987433344.0000000,12860451278659454.0000000,512541857850382016.0000000,186854192210896032.0000000,186854192210890976.0000000,220270972224072160.0000000,139311594929550624.0000000,3761134908017311744.0000000
0.0075000,0.0075000,0.0075000,inf,nan,312846787198.7219238,22385937330984608.0000000,14579342101852838.0000000,87037822444244416.0000000,1540737453810119.5000000,61404723095741016.0000000,22385937330986668.0000000,22385937330982548.0000000,26389411560420204.0000000,16690129328501198.0000000,450600168570837632.0000000,22385937330984608.0000000,14579342101852838.0000000,87037822444244416.0000000,1540737453810119.5000000,61404723095741016.0000000,22385937330986668.0000000,22385937330982548.0000000,26389411560420204.0000000,16690129328501198.0000000,450600168570837632.0000000
0.0100000,0.0100000,0.0100000,inf,nan,104715969639.2369843,3690872958613948.5000000,2403763513539436.5000000,14350328153788456.0000000,254028497549390.6250000,10124080562506062.0000000,3690872958615665.5000000,3690872958612231.5000000,4350944259424730.0000000,2751778766443335.5000000,74292532851787808.0000000,3690872958613948.5000000,2403763513539436.5000000,14350328153788456.0000000,254028497549390.6250000,10124080562506062.0000000,3690872958615665.5000000,3690872958612231.5000000,4350944259424730.0000000,2751778766443335.5000000,74292532851787808.0000000
0.0125000,0.0125000,0.0125000,inf,nan,30948543940.6923790,770266388022242.7500000,501653199655513.8125000,2994840424158831.5000000,53014450288878.8437500,2112844067879841.0000000,770266388023702.5000000,770266388020783.0000000,908019906610863.5000000,574282213132742.2500000,15504473353177822.0000000,770266388022242.7500000,501653199655513.8125000,2994840424158831.5000000,53014450288878.8437500,2112844067879841.0000000,770266388023702.5000000,770266388020783.0000000,908019906610863.5000000,574282213132742.2500000,15504473353177822.0000000
0.0150000,0.0150000,0.0150000,inf,nan,10590555158.9563465,192671395951635.1250000,125481551319552.3437500,749117583274330.0000000,13260823946105.3496094,528498489547622.5000000,192671395952894.6250000,192671395950375.6250000,227128517716829.7187500,143648687512617.7187500,3878227868934041.5000000,192671395951635.1250000,125481551319552.3437500,749117583274330.0000000,13260823946105.3496094,528498489547622.5000000,192671395952894.6250000,192671395950375.6250000,227128517716829.7187500,143648687512617.7187500,3878227868934041.5000000
0.0175000,0.0175000,0.0175000,inf,nan,4067441675.6770911,55634379198988.9375000,36233131826731.8750000,216309705548551.5000000,3829097502538.4316406,152605352003298.1250000,55634379200088.1406250,55634379197889.7343750,65583964963508.8593750,41478941453873.9609375,1119848666723732.7500000,55634379198988.9375000,36233131826731.8750000,216309705548551.5000000,3829097502538.4316406,152605352003298.1250000,55634379200088.1406250,55634379197889.7343750,65583964963508.8593750,41478941453873.9609375,1119848666723732.7500000
0.0200000,0.0200000,0.0200000,inf,nan,1714927672.6695368,18051178922817.1093750,11756233045195.7558594,70184038054691.6484375,1242391891979.3073730,49514467135121.3906250,18051178923785.2890625,18051178921848.9296875,21279430148572.2656250,13458293315988.7167969,363347086100507.8750000,18051178922817.1093750,11756233045195.7558594,70184038054691.6484375,1242391891979.3073730,49514467135121.3906250,18051178923785.2890625,18051178921848.9296875,21279430148572.2656250,13458293315988.7167969,363347086100507.8750000
0.0225000,0.0225000,0.0225000,inf,nan,781029853.3673824,6450743188896.4277344,4201190251152.2089844,25080868226914.6015625,443979143037.5554810,17694419632268.7070312,6450743189755.6279297,6450743188037.2275391,7604386377279.2011719,4809436232031.7548828,129845198382484.9062500,6450743188896.4277344,4201190251152.2089844,25080868226914.6015625,443979143037.5554810,17694419632268.7070312,6450743189755.6279297,6450743188037.2275391,7604386377279.2011719,4809436232031.7548828,129845198382484.9062500
0.0250000,0.0250000,0.0250000,inf,nan,379728575.9978506,2500486319862.9160156,1628497328976.7316895,9722038731725.9257812,172098452134.7620544,6858846769418.0205078,2500486320630.1630859,2500486319095.6689453,2947670299457.6245117,1864270387503.3361816,50331592488871.8750000,2500486319862.9160156,1628497328976.7316895,9722038731725.9257812,172098452134.7620544,6858846769418.0205078,2500486320630.1630859,2500486319095.6689453,2947670299457.6245117,1864270387503.3361816,50331592488871.8750000
0.0275000,0.0275000,0.0275000,inf,nan,195721608.7081275,1038906535065.4122314,676610921368.8917236,4039330753942.8168945,71503692312.8549805,2849726402350.2446289,1038906535754.1282959,1038906534376.6961670,1224703335906.5258789,774570399894.1795654,20911863542965.6835938,1038906535065.4122314,676610921368.8917236,4039330753942.8168945,71503692312.8549805,2849726402350.2446289,1038906535754.1282959,1038906534376.6961670,1224703335906.5258789,774570399894.1795654,20911863542965.6835938
0.0300000,0.0300000,0.0300000,inf,nan,107428611.7047632,458302399941.4259644,298479560433.0267944,1781907582731.1225586,31543030749.0581169,1257126324356.3925781,458302400562.3809814,458302399320.4709473,540264652418.3153687,341693368184.2145386,9225044921639.2226562,458302399941.4259644,298479560433.0267944,1781907582731.1225586,31543030749.0581169,1257126324356.3925781,458302400562.3809814,458302399320.4709473,540264652418.3153687,341693368184.2145386,9225044921639.2226562
0.0325000,0.0325000,0.0325000,inf,nan,65999557.7984377,213023038836.1847839,138735931998.0867004,828246807732.5307617,14661448511.7375164,584323708712.8126221,213023039398.1531677,213023038274.2164001,251119824047.6893921,158822121922.2844849,4287884467415.1972656,213023038836.1847839,138735931998.0867004,828246807732.5307617,14661448511.7375164,584323708712.8126221,213023039398.1531677,213023038274.2164001,251119824047.6893921,158822121922.2844849,4287884467415.1972656
0.0350000,0.0350000,0.0350000,inf,nan,48279984.8338374,103675040059.7368164,67520628403.2191772,403095190234.9926758,7135479488.1403761,284381501707.3402710,103675040569.9634247,103675039549.5102081,122216160093.1772003,77296286554.8432617,2086848435021.8491211,103675040059.7368164,67520628403.2191772,403095190234.9926758,7135479488.1403761,284381501707.3402710,103675040569.9634247,103675039549.5102081,122216160093.1772003,77296286554.8432617,2086848435021.8491211
0.0375000,0.0375000,0.0375000,inf,nan,28134125.5325040,52557296763.3496475,34229072021.9792290,204346268381.4483337,3617263417.2779403,144165195235.6853638,52557297227.8869934,52557296298.8123016,61956580789.2919540,39184782266.0790634,1057913077672.1389160,52557296763.3496475,34229072021.9792290,204346268381.4483337,3617263417.2779403,144165195235.6853638,52557297227.8869934,52557296298.8123016,61956580789.2919540,39184782266.0790634,1057913077672.1389160
0.0400000,0.0400000,0.0400000,inf,nan,16906382.5803747,27631559306.4239883,17995639637.3940353,107433438502.9547424,1901735262.9351299,75793710772.1466370,27631559730.3815193,27631558882.4664574,32573154289.3276711,20601071626.0717392,556189424504.4545898,27631559306.4239883,17995639637.3940353,107433438502.9547424,1901735262.9351299,75793710772.1466370,27631559730.3815193,27631558882.4664574,32573154289.3276711,20601071626.0717392,556189424504.4545898
0.0425000,0.0425000,0.0425000,inf,nan,10443352.1483239,15010129560.3754482,9775659251.7668476,58360505927.6004333,1033060766.5589876,41173019418.9411697,15010129948.1069126,15010129172.6439838,17694523159.2209854,11190999058.7473087,302135855466.1302490,15010129560.3754482,9775659251.7668476,58360505927.6004333,1033060766.5589876,41173019418.9411697,15010129948.1069126,15010129172.6439838,17694523159.2209854,11190999058.7473087,302135855466.1302490
