# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,18268039875479.6328125,6152382646538153984.0000000,3941671847236435968.0000000,24852016169304256512.0000000,378738856494202496.0000000,17491067143765764096.0000000,6152382646538159104.0000000,6152382646538148864.0000000,7252667392754716672.0000000,4586989614547977216.0000000,128283738480763600896.0000000
0.0025000,0.0025000,0.0025000,inf,nan,2195418922944.0175781,370037383148187584.0000000,237073345207546016.0000000,1494733920766242560.0000000,22779391782143296.0000000,1052006854945698688.0000000,370037383148191296.0000000,370037383148183872.0000000,436214425702089536.0000000,275886226688179488.0000000,7715674015173476352.0000000
0.0050000,0.0050000,0.0050000,inf,nan,396081150379.9908447,37936777756167560.0000000,24305108642459388.0000000,153242324274217184.0000000,2335376779380128.5000000,107853293050833232.0000000,37936777756170544.0000000,37936777756164576.0000000,44721345668114008.0000000,28284262467788968.0000000,791022270162416512.0000000
0.0075000,0.0075000,0.0075000,inf,nan,95100816091.4451294,5592959455541641.0000000,3583263916661407.5000000,22592274857992164.0000000,344300913468142.1250000,15900641366243332.0000000,5592959455544095.0000000,5592959455539187.0000000,6593197628081644.0000000,4169904313671546.5000000,116619169189455952.0000000
0.0100000,0.0100000,0.0100000,inf,nan,29563239507.9059525,1072989777500328.7500000,687436689378919.8750000,4334249226561156.0000000,66052925934969.5468750,3050482651501255.5000000,1072989777502391.3750000,1072989777498266.1250000,1264881984610401.2500000,799981608536582.8750000,22372981329111092.0000000
0.0125000,0.0125000,0.0125000,inf,nan,10198142723.4909706,251341565132919.3125000,161028012843924.0000000,1015272490005169.2500000,15472508778237.8085938,714557689868961.0000000,251341565134679.1875000,251341565131159.4375000,296291189708295.1875000,187391002023850.6562500,5240739803250705.0000000
0.0150000,0.0150000,0.0150000,inf,nan,4564049589.9161844,68855573577981.1796875,44113976853513.3984375,278136136136715.9375000,4238726831814.9833984,195754653615152.4375000,68855573579500.0546875,68855573576462.3046875,81169621915412.5468750,51336176413484.5625000,1435712216185068.7500000
0.0175000,0.0175000,0.0175000,inf,nan,1975576084.0585344,21398126331888.6875000,13709223121832.1210938,86435885626701.2031250,1317261258528.9887695,60834334736629.6093750,21398126333211.0781250,21398126330566.2968750,25224941624958.9101562,15953653875931.8046875,446173799094351.1875000
0.0200000,0.0200000,0.0200000,inf,nan,890009290.1838475,7376586900218.0361328,4725987186537.8017578,29797088946521.5468750,454099878232.3312988,20971452571226.1484375,7376586901377.1162109,7376586899058.9560547,8695806869414.4814453,5499711160057.6298828,153809730935836.4062500
0.0225000,0.0225000,0.0225000,inf,nan,419879252.3297682,2773548180066.5273438,1776939982837.5812988,11203510961779.0566406,170738418483.9430847,7885129239934.5058594,2773548181087.6777344,2773548179045.3769531,3269566215801.1943359,2067855240533.8767090,57831454493809.1718750
0.0250000,0.0250000,0.0250000,inf,nan,211225995.8821889,1122623244601.0305176,719235355485.4428711,4534741558452.6777344,69108107576.8322449,3191590837015.1606445,1122623245504.0993652,1122623243697.9616699,1323391841540.8984375,836986491230.7747803,23407902931841.3320312
0.0275000,0.0275000,0.0275000,inf,nan,114020559.8770773,484130875874.8738403,310169942423.1197510,1955606231317.7717285,29802790047.9158020,1376372779643.0090332,484130876675.6796875,484130875074.0679932,570712262063.0878906,360950127341.2529297,10094652468162.6816406
0.0300000,0.0300000,0.0300000,inf,nan,69701808.1043417,220605533396.2233276,141336141276.5874634,891117986491.7513428,13580299861.5773048,627176624779.7093506,220605534107.5803223,220605532684.8663330,260058362856.2720337,164475350240.0702820,4599865768072.6552734
0.0325000,0.0325000,0.0325000,inf,nan,46441097.6274078,105500609029.9829559,67591432630.4553833,426161325609.7809448,6494507850.3552341,299936055540.8106689,105500609662.4212189,105500608397.5446930,124368211632.2957916,78657363455.9804382,2199803899241.2202148
0.0350000,0.0350000,0.0350000,inf,nan,27099232.2288521,52656364786.7612228,33735515398.0871849,212701390969.7438049,3241453347.5031676,149701086214.0151978,52656365349.0447617,52656364224.4776840,62073366019.3956070,39258643730.9179459,1097944123527.3233643
0.0375000,0.0375000,0.0375000,inf,nan,15928458.6011516,27300984198.1871529,17490993129.7514191,110280405952.7379608,1680597873.9971473,77616301978.0505981,27300984697.6940193,27300983698.6802864,32183459524.5336113,20354607016.2731781,569256799368.4818115
0.0400000,0.0400000,0.0400000,inf,nan,9686384.3125211,14646465121.7789001,9383578956.8604069,59163494749.7259293,901598944.9381841,41639773675.7062912,14646465564.7854824,14646464678.7723179,17265821407.8437805,10919864264.4962711,305396199390.5908813
0.0425000,0.0425000,0.0425000,inf,nan,6076230.0392295,8103512522.6387148,5191683966.0563879,32733757022.1700745,498823079.3134516,23038293694.7322083,8103512914.5357456,8103512130.7416840,9552734999.7958012,6041680096.6725674,168968425804.4563599
0.0450000,0.0450000,0.0450000,inf,nan,3929566.1356381,4610857393.0647879,2954033429.0756035,18625452996.3188667,283820454.4542376,13108746144.7093773,4610857738.5239182,4610857047.6056576,5435457608.6290283,3437685233.7119632,96142711490.2142334
0.0475000,0.0475000,0.0475000,inf,nan,2627024.7685262,2691772806.8473654,1724527289.8209183,10873466477.9687119,165684837.4014284,7652830085.1389608,2691773109.9512882,2691772503.7434425,3173166232.7457376,2006886537.9625003,56127697092.1947556
0.0500000,0.0500000,0.0500000,inf,nan,1829546.8547310,1609212702.4989207,1030959631.9487438,6500559982.6312876,99044312.2107698,4575139771.0517206,1609212966.8442245,1609212438.1536169,1897002375.4923220,1199769646.6611438,33555167711.5484886
0.0525000,0.0525000,0.0525000,inf,nan,1344017.4228695,983727299.4189928,630227075.4270729,3973976435.0619903,60540346.7054935,2796907407.0301251,983727528.1983162,983727070.6396693,1159655911.8235817,733430796.6883810,20513178241.8836365
0.0550000,0.0550000,0.0550000,inf,nan,1020240.7440421,614350534.2006562,393576050.5632355,2481929027.4471307,37801725.9429770,1746790374.7511735,614350730.2689221,614350338.1323903,724220248.1709549,458037102.3665221,12811363135.4558945
0.0575000,0.0575000,0.0575000,inf,nan,842470.6893172,391840354.0188213,251018134.2281699,1583142604.3092043,24103681.9496164,1114215393.9609065,391840519.9470720,391840188.0905706,461916613.7783797,292141717.7223992,8171902536.3191824
0.0600000,0.0600000,0.0600000,inf,nan,776647.0480315,255373232.3033077,163585368.5408298,1031924713.6895058,15702041.3831105,726261999.8369175,255373370.4227648,255373094.1838506,301043875.4082928,190396864.3868315,5326555785.9426537
0.0625000,0.0625000,0.0625000,inf,nan,810924.5879580,170323703.3093781,109094197.6748558,688407829.6623360,10465353.7441051,484490236.0858457,170323815.7477054,170323590.8710509,200784190.4794786,126987072.0136496,3553340375.4463081
0.0650000,0.0650000,0.0650000,inf,nan,952634.0400805,114616603.2597332,73416843.3532439,463198139.9621680,7044591.4828035,325993829.0483641,114616709.7377654,114616496.7817009,135114499.3554516,85453912.5753159,2390902689.1177835
0.0675000,0.0675000,0.0675000,inf,nan,1171653.3424709,78679711.8969103,50392543.3150472,318042019.6076894,4832238.7149192,223831266.6778854,78679797.8147446,78679625.9790759,92750697.3687901,58660691.6508726,1641616994.6056495
