# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,485160.7368512,384561863.0570869,246577890.3175759,1551575108.2355094,23891075.0314324,1092060838.0357368,19868011050.3870163,205631807515.9895020,1454524598469.2946777
0.0025000,0.0025000,0.0025000,inf,nan,493798.2128210,370286517.6545054,237992574.2252051,1485740498.8077538,23314613.3436286,1046084630.8338940,18802720822.0802498,191988791774.1490479,1344835035204.2878418
0.0050000,0.0050000,0.0050000,inf,nan,558250.6733710,359913777.7881685,231076862.9324589,1440343381.1481383,22424395.2052033,1014327859.7122416,18084110717.6078148,184480819811.5099182,1290983528180.9284668
0.0075000,0.0075000,0.0075000,inf,nan,688722.4084213,341323900.9702773,218983202.1025763,1375250068.3830168,21263896.6230474,968038304.8904568,17359924700.0015907,176991241451.4138489,1235916031338.1420898
0.0100000,0.0100000,0.0100000,inf,nan,907070.1958940,318996598.0158106,204695395.0902360,1284668424.3491380,19886822.1603706,904305144.3957827,16386182733.3246098,167635534866.1405334,1170400237976.4877930
0.0125000,0.0125000,0.0125000,inf,nan,1251989.6220270,294209789.0327287,188756989.6637686,1184298780.6612687,18352546.2168749,833678396.7138578,15090185906.7908783,155681441550.8236694,1098174419535.3758545
0.0150000,0.0150000,0.0150000,inf,nan,1788759.4112309,267812239.2145033,171844575.6837883,1078041309.4945865,16721531.1589024,758902713.8277156,13721780462.1697941,141466677142.2666626,997991367461.8315430
0.0175000,0.0175000,0.0175000,inf,nan,2626878.4499175,240830102.6558194,154552886.9571875,969575910.4340140,15051235.9453822,682568082.8945019,12328134509.8900890,127010983798.8510590,895588285015.2355957
0.0200000,0.0200000,0.0200000,inf,nan,3952100.4799890,214087452.4100468,137410353.4457133,861744041.4320073,13392886.3904630,606618722.5510657,10950836317.0791168,112743762918.1438446,794611649594.5974121
0.0225000,0.0225000,0.0225000,inf,nan,6085712.0850902,188270022.0603001,120856985.0230973,757570927.6378208,11789301.5603820,533297874.5331143,9624254802.4090233,99018644500.7953644,697552769410.1148682
0.0250000,0.0250000,0.0250000,inf,nan,9597072.1700576,163908380.9990209,105233509.2354837,659323020.4618475,10273798.8405492,464145164.4980333,8374783954.2646208,86106019378.1308289,606310783449.8665771
0.0275000,0.0275000,0.0275000,inf,nan,15523800.3599416,141376689.2996040,90780491.5558200,568500406.8910185,8870062.2798531,400216831.0198037,7220858367.6939230,74193552078.8508148,522197990726.9381714
0.0300000,0.0300000,0.0300000,inf,nan,25817460.6845549,120903626.1161928,77645265.7886532,486015481.6106670,7592770.3332784,342155503.0574300,6173562680.8989687,63392797998.6748047,445988152479.7678223
0.0325000,0.0325000,0.0325000,inf,nan,44280539.4831501,102591523.2289460,65894138.1966915,412271076.3091297,6448741.8300048,290245149.6701636,5234573438.0368071,53749824355.4119492,377992785409.2549438
0.0350000,0.0350000,0.0350000,inf,nan,78621657.4568212,86439866.5302265,55527409.1419075,347255968.2263915,5438364.5484913,244478272.6263062,4406153558.9556913,45257852992.4237823,318151380472.6486816
0.0375000,0.0375000,0.0375000,inf,nan,95863082.9407447,72369925.5666129,46495135.6075043,290644684.9707524,4557105.6071383,204626134.0705506,3685479335.0577841,37870283185.2857666,266123949619.6636658
0.0400000,0.0400000,0.0400000,inf,nan,56858311.4842364,60248098.6889400,38712086.0194091,241891897.2892565,3796952.6237614,170305185.0498894,3065397599.3438396,31512894119.0100136,221377466693.2185974
0.0425000,0.0425000,0.0425000,inf,nan,35781692.6827996,49906423.3759521,32070890.0596183,200315190.3898602,3147687.1918093,141035322.4537709,2537041545.0999241,26074510213.0372276,183260947380.4946594
0.0450000,0.0450000,0.0450000,inf,nan,24566749.6534293,41159465.1792043,26452875.4462255,165163093.9017985,2597605.2163325,116287776.1021389,2090698873.3256042,21480748687.0818481,151066662802.7532349
0.0475000,0.0475000,0.0475000,inf,nan,20012354.6473357,33817395.3643569,21736466.3769279,135667655.3326041,2134212.3312651,95522120.3957704,1716479874.0055285,17631416419.5498466,124077086118.8683929
0.0500000,0.0500000,0.0500000,inf,nan,13390318.6631890,27695478.8601161,17803282.7820661,111082493.9628847,1747741.8521696,78213068.1099546,1404798595.3767669,14427105256.9124317,101548775149.9179993
0.0525000,0.0525000,0.0525000,inf,nan,10143965.2598165,22620436.7955277,14542235.8750996,90708240.4269196,1427313.9235924,63868385.9180646,1146692364.1276591,11774999427.0290279,82886712729.4355164
0.0550000,0.0550000,0.0550000,inf,nan,6818258.4785517,18434255.5829434,11851985.2713677,73907690.9125485,1162987.7927601,52039569.9093553,934010054.8143971,9590785350.2206440,67523558801.4976044
0.0575000,0.0575000,0.0575000,inf,nan,4936473.2662741,14996026.0950591,9642131.0157467,60113042.4278852,945886.2590361,42326946.1745013,759499737.4675044,7799525283.3985815,54929773367.5439682
0.0600000,0.0600000,0.0600000,inf,nan,4043920.5810881,12182347.8976428,7833483.1964851,48827372.4356106,768227.2372305,34380718.8612499,616823538.8550955,6335783804.4301901,44643224120.0321884
0.0625000,0.0625000,0.0625000,inf,nan,3461826.8065816,9886753.6396800,6357700.9559884,39622199.0226659,623291.6094804,27899258.0691003,500523230.7022933,5143250516.1049728,36266416130.7949905
0.0650000,0.0650000,0.0650000,inf,nan,3019804.3185269,8018518.3804667,5156535.0028099,32132590.3375609,505350.8360276,22625661.4681881,405955271.3625345,4174052255.2220788,29461553156.1617317
0.0675000,0.0675000,0.0675000,inf,nan,2295369.4726961,6501131.2274951,4180851.7902077,26050937.8450189,409572.2230472,18343374.3068363,329209450.3905969,3387900436.2539258,23944456729.7198257
0.0700000,0.0700000,0.0700000,inf,nan,1993482.5767088,5270629.5976210,3389568.1482218,21120196.5492873,331914.8067189,14871433.3187630,267021284.5370946,2751177653.8944955,19478075125.5812416
0.0725000,0.0725000,0.0725000,inf,nan,2074176.7614360,4273932.8437978,2748584.3823563,17127139.0376179,269024.7247768,12059719.6388711,216685036.2784563,2236033771.8643589,15866074577.7174644
0.0750000,0.0750000,0.0750000,inf,nan,2082456.0731487,3467262.2807662,2229771.9404972,13895970.1901386,218135.7429435,9784465.0406674,175971679.4288303,1819535459.3361061,12946819743.0763302
0.0775000,0.0775000,0.0775000,inf,nan,1732027.2134082,2814697.5763895,1809593.6274272,11282500.5617694,176978.2106180,7944151.0173447,143054249.2975586,1482893725.5125978,10579508922.5667152
0.0800000,0.0800000,0.0800000,inf,nan,1635218.4258163,2286893.0890444,1469698.0324458,9168970.7144470,143698.0142134,6455865.7813656,116441680.5066220,1210780318.6379013,8655998360.3478661
0.0825000,0.0825000,0.0825000,inf,nan,1102473.0184240,1859959.8696366,1194899.9412661,7459547.3864160,116785.9398949,5252133.9796529,94921339.4784325,990734699.7142210,7099041388.8443031
0.0850000,0.0850000,0.0850000,inf,nan,750949.2593069,1514507.6771965,972655.0980854,6076467.0926972,95017.1196435,4278202.0173033,77509894.2701435,812657565.1921144,5837660654.5695601
0.0875000,0.0875000,0.0875000,inf,nan,520841.1637656,1234834.7270712,792812.2634487,4956776.4748531,77399.8026980,3489743.3678596,63411840.8821632,668383633.4269229,4814456969.1515741
0.0900000,0.0900000,0.0900000,inf,nan,367187.3822538,1008248.3775989,647171.7585469,4049605.7290231,63132.4768834,2850939.0895367,51984849.1425594,551324869.0702926,3983110681.8637409
0.0925000,0.0925000,0.0925000,inf,nan,262725.7927673,824482.4236410,529119.4973070,3313907.3177091,51568.2902316,2332885.8520627,42711046.4545149,455904586.4441265,3306308774.9155302
0.0950000,0.0950000,0.0950000,inf,nan,190539.1388023,675351.8010392,433325.7323341,2716593.6366707,42185.7400192,1912284.8013444,35173382.5029724,377492366.1762595,2754036557.7429552
0.0975000,0.0975000,0.0975000,inf,nan,139907.0984179,554124.2873494,355498.5027682,2231012.0250924,34564.6662623,1570367.9024591,29036282.8585379,313507401.8833347,2302177473.8961754
0.1000000,0.1000000,0.1000000,inf,nan,103905.3565712,455465.5067660,292182.8053292,1835701.8681059,28366.6839296,1292022.8740143,24029884.0250331,261172684.8247210,1931370566.8191280
0.1025000,0.1025000,0.1025000,inf,nan,77982.7140330,375058.4377813,240597.6399506,1513385.4876361,23319.2955768,1065082.7134463,19937233.5578035,218256546.8493821,1626081632.5196559
0.1050000,0.1050000,0.1050000,inf,nan,59099.4575826,309425.9549712,198504.1998150,1250151.3894947,19203.0330570,879750.6478038,16583928.1792903,182965796.1655058,1373850431.3609195
0.1075000,0.1075000,0.1075000,inf,nan,45195.1952585,255766.4917372,164099.5195825,1034794.8490158,15841.0771969,728135.8583487,13829745.6098092,153859369.2752063,1164682204.0476041
0.1100000,0.1100000,0.1100000,inf,nan,34854.1528800,211821.6050919,135881.4739904,858286.5798861,13090.8946317,603879.3828034,11561899.7734631,129778712.9815090,990556975.3278519
0.1125000,0.1125000,0.1125000,inf,nan,27091.1045907,175769.4143519,112721.1764757,713345.2690828,10837.5101245,501853.1453715,9689613.3397013,109791759.7140542,845034680.6971221
0.1150000,0.1150000,0.1150000,inf,nan,21212.3170087,146138.9579097,93692.5897870,594094.0785519,8988.1006393,417918.1040809,8139756.3829298,93147914.8711939,722938031.8195429
0.1175000,0.1175000,0.1175000,inf,nan,16723.9098199,121741.4184208,78030.4197269,495784.8583633,7467.6548653,348730.0704777,6853345.9909228,79241943.0911906,620098298.5515653
0.1200000,0.1200000,0.1200000,inf,nan,13270.6485254,101614.9233593,65115.4265312,414576.8554273,6215.4898532,291583.8965806,5782739.8981822,67585030.7060944,520778364.2025930
0.1225000,0.1225000,0.1225000,inf,nan,10594.5478834,84980.2536640,54445.9392026,347359.2133456,5182.4560877,244288.4923615,4889388.7195925,57781624.3623871,435835580.5583978
0.1250000,0.1250000,0.1250000,inf,nan,8506.5437811,71205.3068636,45614.9969797,291608.6191783,4328.6948817,205066.5876844,4142037.1459199,49510910.9846628,365570435.9660941
0.1275000,0.1275000,0.1275000,inf,nan,6866.8935655,59776.5801833,38292.0032524,245275.1332190,3621.8385308,172474.3358299,3515285.4839359,42512021.1884381,307322564.2654550
0.1300000,0.1300000,0.1300000,inf,nan,5571.4744468,50276.2794597,32207.9959848,206690.6021774,3035.5652242,145336.8164120,2988440.0141726,36402177.6341061,258932207.2656954
0.1325000,0.1325000,0.1325000,inf,nan,4542.1112951,42363.9349809,27143.8156546,174495.1599942,2548.4381291,122696.2727327,2544594.5105156,30693163.4465838,218643385.1185703
0.1350000,0.1350000,0.1350000,inf,nan,3719.6857683,35761.6273795,22920.5944165,147578.2111214,2142.9721093,103770.5456942,2169896.5129835,25936805.2953059,185026140.2649122
0.1375000,0.1375000,0.1375000,inf,nan,3059.1840822,30242.1053082,19392.1049739,125031.0081147,1804.8828176,87919.6712035,1852961.0579145,21949903.9846669,156914063.2792239
0.1400000,0.1400000,0.1400000,inf,nan,2526.1085678,25619.2200386,16438.5997957,106108.5116348,1522.4819585,74619.0136737,1584401.9477335,18528036.1080391,132561432.5757492
0.1425000,0.1425000,0.1425000,inf,nan,2093.8570339,21740.2171045,13961.8451764,90198.6834045,1285.1712064,63437.6337611,1356456.6095442,15671214.5109347,112191573.9085169
0.1450000,0.1450000,0.1450000,inf,nan,1741.7946446,18479.5171785,11881.1137763,76797.7333503,1086.2071114,54020.8493822,1162685.4105525,13281307.5298585,95143605.9155929
0.1475000,0.1475000,0.1475000,inf,nan,1453.8252457,15733.6920329,10129.9465819,65490.1389535,919.3032730,46076.1579470,997730.1819315,11277981.6207758,80846634.1361409
0.1500000,0.1500000,0.1500000,inf,nan,1217.3256089,13417.4003206,8653.5330360,55932.4922622,779.0699207,39361.8548339,857119.8247945,9595353.1049662,68832424.2443716
0.1525000,0.1525000,0.1525000,inf,nan,1022.3452768,11460.0949640,7406.5883008,47840.4197705,661.0604459,33677.8166745,737113.3743750,8179289.0402729,58716220.1674765
0.1550000,0.1550000,0.1550000,inf,nan,861.0021166,9803.3515168,6351.6307452,40977.9719249,561.6002796,28858.0246711,634572.8977923,6985228.3281492,50181261.6545826
0.1575000,0.1575000,0.1575000,inf,nan,727.0230253,8398.6968768,5457.5820218,35148.9999805,477.6478150,24764.4882974,546860.1926255,5976420.2182669,42966269.4613440
0.1600000,0.1600000,0.1600000,inf,nan,615.3929608,7205.8416847,4698.6274910,30190.1344222,406.6812110,21282.2976537,471752.5166944,5122498.0983771,36855313.9154555
0.1625000,0.1625000,0.1625000,inf,nan,522.0853025,6191.2388858,4053.2870473,25965.0561229,346.6061252,18315.5869115,407373.5786088,4398322.9503098,31669600.0661365
0.1650000,0.1650000,0.1650000,inf,nan,443.8536201,5326.9062099,3503.6562294,22359.8127761,295.6803931,15784.2344886,352136.8067586,3783043.9833751,27260796.0978092
0.1675000,0.1675000,0.1675000,inf,nan,378.0700664,4589.4625445,3034.7853544,19278.9820723,252.4524464,13621.1600496,304698.5346257,3259334.4155321,23505606.1349820
0.1700000,0.1700000,0.1700000,inf,nan,322.5993543,3959.3379426,2634.1707020,16642.5221303,215.7108879,11770.1059228,263919.2275854,2812768.7097490,20301347.8967973
0.1725000,0.1725000,0.1725000,inf,nan,275.7000314,3420.1248197,2291.3368098,14383.1808541,195.5573569,10183.8124727,228485.8867788,2431314.2239030,17562342.9826826
0.1750000,0.1750000,0.1750000,inf,nan,235.9467974,2958.0441590,1997.4929737,12444.3607810,168.8626597,8822.5145111,197585.2514192,2104915.5431837,15216965.3495801
0.1775000,0.1775000,0.1775000,inf,nan,202.1691177,2561.5055591,1745.2502881,10778.3558974,146.0812478,7652.6998575,171125.4114324,1825154.0085915,13205223.7309958
0.1800000,0.1800000,0.1800000,inf,nan,185.9471044,2220.7439917,1528.3881563,9344.8928429,126.6169827,6646.0824019,148431.0746996,1584968.3513842,11476777.8990104
0.1825000,0.1825000,0.1825000,inf,nan,161.3030890,1927.5193727,1341.6612978,8109.9217142,109.9682573,5778.7510383,128935.1155170,1378425.0638802,9989308.0123868
0.1850000,0.1850000,0.1850000,1686.7537949,0.9528589,140.1794778,1674.8676601,1152.2929686,7044.6119550,95.7120890,5030.4630834,112160.4102758,1200529.3189437,8707171.8031932
0.1875000,0.1875000,0.1875000,1468.7804283,0.9418868,122.0310628,1456.8942935,987.0342912,6124.5170896,83.4908429,4384.0566280,97704.8557818,1047069.0025971,7600296.8060377
0.1900000,0.1900000,0.1900000,1280.4886218,0.9307013,106.4067212,1268.6024870,845.1657562,5328.8787335,73.0011528,3824.9609767,85228.9911599,914485.8330353,6643264.8439779
0.1925000,0.1925000,0.1925000,1117.6363961,0.9193426,92.9306402,1105.7502613,723.2391923,4640.0457032,63.9847456,3340.7881326,74445.7531808,799768.6736469,5814554.0431156
0.1950000,0.1950000,0.1950000,976.6173490,0.9078474,81.2873885,964.7312143,618.3390024,4042.9884196,56.2209808,2920.9913670,65111.9826653,700365.0622273,5095910.1435266
0.1975000,0.1975000,0.1975000,854.3610641,0.8962490,71.2106163,842.4749296,527.9961040,3524.8923440,49.5209591,2556.5794168,57021.3705523,614107.7170316,4471824.1179008
0.2000000,0.2000000,0.2000000,748.2497942,0.8845777,62.4744093,736.3636613,450.1163740,3074.8170735,43.7230127,2239.8768838,49998.5895827,539153.3774297,3929097.3485561
0.2025000,0.2025000,0.2025000,656.0486512,0.8728608,54.8858986,644.1625253,382.9210576,2683.4100709,38.6892836,1964.3230727,43894.4040194,473931.8204770,3456479.0458651
0.2050000,0.2050000,0.2050000,575.8470219,0.8611227,48.2781983,563.9609227,324.8970613,2342.6659324,34.3029997,1724.3028594,38581.5875205,417103.2868803,3044363.3743911
0.2075000,0.2075000,0.2075000,506.0093249,0.8493854,42.5043848,494.1233121,274.7554245,2045.7236643,30.4660729,1515.0042874,33951.5099045,367522.8683813,2684536.0134260
0.2100000,0.2100000,0.2100000,445.1335489,0.8376678,37.4341627,433.2477801,231.3965700,1786.6957348,27.0967834,1332.2985066,29911.2784709,324210.6677241,2369961.7172333
0.2125000,0.2125000,0.2125000,392.0162847,0.8259859,32.9541434,380.1311245,206.2213429,1560.5237264,24.1274949,1172.6384096,26381.3398408,286326.7535139,2094605.9382008
0.2150000,0.2150000,0.2150000,345.6231862,0.8143519,28.9711089,333.7393829,172.5291138,1362.8562894,21.5024757,1032.9729411,23293.4648631,253150.1045906,1853284.7983812
0.2175000,0.2175000,0.2175000,305.0639927,0.8027745,25.4146637,293.1829251,142.9690182,1189.9458159,19.1759127,910.6745629,20589.0526778,224060.8793766,1641538.6938614
0.2200000,0.2200000,0.2200000,269.5714020,0.7912580,22.2348961,257.6953717,117.1880005,1038.5608518,17.1101155,803.4777741,18217.7011241,198525.4609678,1455525.6341764
0.2225000,0.2225000,0.2225000,238.4832099,0.7798026,19.3953610,226.6157276,94.7994717,905.9117549,15.2738565,709.4269368,16135.9997763,176083.8232786,1291931.0895228
0.2250000,0.2250000,0.2250000,211.2272248,0.7684033,16.8658530,211.2272248,75.3979976,789.5875181,13.6408619,626.8319425,14306.5093664,156338.8412069,1147891.6692334
0.2275000,0.2275000,0.2275000,187.3085273,0.7570429,14.6181749,187.3085273,58.5775719,687.5020137,12.1885597,554.2304940,12696.8974956,138947.2316628,1020930.4080024
0.2300000,0.2300000,0.2300000,166.2986885,0.7456748,12.6248553,166.2986885,43.8947448,597.8481984,10.8971755,490.3559766,11279.2056029,123611.8649364,908901.8096398
0.2325000,0.2325000,0.2325000,147.8265958,0.7341838,10.8593577,147.8265958,30.8209925,519.0590540,9.7491550,434.1100579,10029.2263405,110075.2293162,809945.1062150
0.2350000,0.2350000,0.2350000,131.5705802,0.7223205,9.2966328,131.5705802,18.9029180,449.7742309,8.7288095,384.5392904,8925.9739555,98113.8677752,722444.4451347
0.2375000,0.2375000,0.2375000,117.2515964,0.7096129,7.9135347,117.2515964,8.0431281,388.8115315,7.8220736,340.8151102,7951.2331428,87533.6352643,644994.9275812
