# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1400000,0.1400000,0.1400000,1823.6503130,2.2962853,inf
0.1425000,0.1425000,0.1425000,1581.0884527,2.3086527,inf
0.1450000,0.1450000,0.1450000,1366.3116464,2.3151838,inf
0.1475000,0.1475000,0.1475000,1182.4151509,2.2977287,inf
0.1500000,0.1500000,0.1500000,1025.5810642,2.2800731,inf
0.1525000,0.1525000,0.1525000,891.5259558,2.2624895,inf
0.1550000,0.1550000,0.1550000,776.6816668,2.2449867,inf
0.1575000,0.1575000,0.1575000,678.0763544,2.2275700,inf
0.1600000,0.1600000,0.1600000,593.2291358,2.2102436,inf
0.1625000,0.1625000,0.1625000,520.0642377,2.1930112,inf
0.1650000,0.1650000,0.1650000,456.8409399,2.1758761,inf
0.1675000,0.1675000,0.1675000,402.0962691,2.1588409,inf
0.1700000,0.1700000,0.1700000,354.5980117,2.1419080,inf
0.1725000,0.1725000,0.1725000,313.3060963,2.1250792,inf
0.1750000,0.1750000,0.1750000,277.3407837,2.1083560,inf
0.1775000,0.1775000,0.1775000,245.9564009,2.0917390,1671.6877189
0.1800000,0.1800000,0.1800000,218.5195908,2.0752257,1311.2561835
0.1825000,0.1825000,0.1825000,194.4912283,2.0588046,1041.2409617
0.1850000,0.1850000,0.1850000,173.4113004,2.0424428,835.8370359
0.1875000,0.1875000,0.1875000,154.8861917,2.0260657,677.3840788
0.1900000,0.1900000,0.1900000,138.5779889,2.0095360,553.5875912
0.1925000,0.1925000,0.1925000,124.1955817,1.9926435,455.7488145
0.1950000,0.1950000,0.1950000,111.4874503,1.9751228,377.6179509
0.1975000,0.1975000,0.1975000,100.2360200,1.9567081,314.6391157
0.2000000,0.2000000,0.2000000,90.2533462,1.9372161,263.4454918
0.2025000,0.2025000,0.2025000,81.3777314,1.9166280,221.5167640
0.2050000,0.2050000,0.2050000,73.4707997,1.8951300,186.9433701
0.2075000,0.2075000,0.2075000,66.4146408,1.8730900,158.2620547
0.2100000,0.2100000,0.2100000,60.1088727,1.8509785,134.3396671
0.2125000,0.2125000,0.2125000,54.4677187,1.8292697,114.2900259
0.2150000,0.2150000,0.2150000,49.4173154,1.8083620,97.4137334
0.2175000,0.2175000,0.2175000,44.8934380,1.7885359,83.1541067
0.2200000,0.2200000,0.2200000,40.8397044,1.7699514,71.0645608
0.2225000,0.2225000,0.2225000,37.2062006,1.7526740,60.7842169
0.2250000,0.2250000,0.2250000,33.9483853,1.7367290,52.0194835
0.2275000,0.2275000,0.2275000,31.0261068,1.7221845,44.5300167
0.2300000,0.2300000,0.2300000,28.4026247,1.7092616,38.1179243
0.2325000,0.2325000,0.2325000,26.0436577,1.6984420,32.6193953
0.2350000,0.2350000,0.2350000,23.9166442,1.6905109,27.8981560
0.2375000,0.2375000,0.2375000,21.9904865,1.6864652,23.8403066
0.2400000,0.2400000,0.2400000,20.2359822,1.6872471,20.3501842
0.2425000,0.2425000,0.2425000,18.6268917,1.6933608,17.3469407
0.2450000,0.2450000,0.2450000,17.1412475,1.7045360,14.7615814
0.2475000,0.2475000,0.2475000,15.7622791,1.7196385,12.5343260
