# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,5945426.8689071,9498766221.4047947,6186267366.5984898,36931934774.8011017,653741670.7818509,26055278926.3798943,435124008459.3814087,4248875319086.8613281,28817579039847.1523438
0.0025000,0.0025000,0.0025000,inf,nan,3871776.4067421,5467243959.7338438,3560652723.6368346,21257096215.3753471,376272904.9703980,14996764892.0457191,250446834346.6782227,2445550292988.5458984,16586705152224.2421875
0.0050000,0.0050000,0.0050000,inf,nan,2574881.4459936,3222801192.8332915,2098912443.5924416,12530537677.1128769,221800528.3276944,8840225246.8044224,147632485044.9587402,1441594147223.8378906,9777469850053.1367188
0.0075000,0.0075000,0.0075000,inf,nan,1747571.5987539,1942142364.6065156,1264857235.0142663,7551234740.1024504,133660711.1155929,5327354329.8292656,88967341660.6414490,868743354192.5032959,5892162893220.1308594
0.0100000,0.0100000,0.0100000,inf,nan,1210863.1133503,1194715915.6575124,778081007.0720717,4645175508.6329374,82220542.0287514,3277145696.1279702,54728632701.7628403,534410233885.8176880,3624577682947.4414062
0.0125000,0.0125000,0.0125000,inf,nan,858129.3136206,749360347.6570393,488034833.7966624,2913588916.4503770,51570270.2229772,2055521178.0802062,34327265651.0116692,335195059026.0469360,2273415876521.6806641
0.0150000,0.0150000,0.0150000,inf,nan,624647.7290024,478916559.3286676,311903629.2456557,1862071714.4951692,32958170.3725649,1313681946.7209618,21938301912.6087685,214218802988.0012817,1452901068845.0556641
0.0175000,0.0175000,0.0175000,inf,nan,470587.2407034,311847655.8580642,203097482.2381251,1212483326.4648056,21460740.0931206,855401333.4696221,14284752682.6090164,139482493824.1307068,946003299318.4864502
0.0200000,0.0200000,0.0200000,inf,nan,371315.2657201,207062848.3663137,134855168.1962191,805059606.1613537,14249938.6962552,567966607.6734220,9484309344.6172466,92605841618.2254791,628059929360.0865479
0.0225000,0.0225000,0.0225000,inf,nan,311808.0435116,140500354.7050700,91505970.0590265,546246309.0064659,9669748.3804747,385375769.2760180,6434731187.8753786,62825711832.9147568,426070893822.0916748
0.0250000,0.0250000,0.0250000,inf,nan,283441.3069890,97816582.7583873,63708349.9156528,380274167.6359741,6733004.5001556,268283916.6661831,4478950369.1486216,43725963683.9301682,296519160633.7850342
0.0275000,0.0275000,0.0275000,inf,nan,282234.7606644,70319114.0380540,45801216.5290828,273346067.6819472,4841482.2139878,192847383.8580680,3218769338.2098646,31418254960.0787773,213032225327.8752136
0.0300000,0.0300000,0.0300000,inf,nan,308069.7208000,52659787.9426345,34301496.6323049,204667609.2605628,3627122.7579289,144395849.6132402,2409185302.2020268,23510149030.2732697,159383405209.3930969
0.0325000,0.0325000,0.0325000,inf,nan,323243.1490120,41501912.5018805,27036127.0084809,161265138.4177129,2860304.1273654,113776486.2029579,1897337761.0588496,18508954919.7328377,125448451631.7137756
0.0350000,0.0350000,0.0350000,inf,nan,329561.5940714,34736658.6402730,22631713.9123618,134939044.1075912,2392077.3831536,95204526.3824412,1586613292.3149457,15471221940.3840103,104828292483.1734009
0.0375000,0.0375000,0.0375000,inf,nan,378458.1795362,25735517.4825354,16761636.9153900,100052278.8264470,1770939.8261506,70587161.0613946,1178442902.4601781,11504458715.4383545,78014730805.1897736
0.0400000,0.0400000,0.0400000,inf,nan,488928.5567152,19391114.8529554,12629836.5035847,75383050.4067561,1334461.2857878,53183199.3724661,887765620.1908841,8665931671.9639835,58762114894.0001907
0.0425000,0.0425000,0.0425000,inf,nan,706049.5020013,14888730.9078798,9697656.0216521,57876138.8666588,1024724.5249535,40832197.5505951,681481285.0168501,6651524269.2115850,45099207775.3981094
0.0450000,0.0450000,0.0450000,inf,nan,1136791.2167003,11659743.7403144,7594770.8890343,45320679.0194027,802597.9051088,31974402.7983791,533541891.0210236,5206885657.3130865,35300909200.3075104
0.0475000,0.0475000,0.0475000,inf,nan,2053285.1706417,9316870.7657529,6068957.2930347,36210867.8282936,641429.8739947,25547479.8217345,426206277.6045423,4158778681.7125826,28192261693.1046944
0.0500000,0.0500000,0.0500000,inf,nan,3789339.1136385,7594401.8121217,4947167.8101380,29513585.6402127,522935.6433835,20822568.8922508,347302292.4300423,3388345633.8155046,22967128375.5219955
0.0525000,0.0525000,0.0525000,inf,nan,5829276.1183919,6308850.8062320,4109905.0348176,24515406.7971188,434489.1367564,17296352.6685758,288424310.1372749,2813507561.4052968,19068818495.1431541
0.0550000,0.0550000,0.0550000,inf,nan,9173343.6579624,5332813.2385073,3474195.7171399,20720955.6606661,367323.7889392,14619346.9119902,243735699.2307471,2377270792.8271098,16110778284.3291588
0.0575000,0.0575000,0.0575000,inf,nan,10596877.8273593,4538185.2024003,2956487.3152111,17633995.5161735,312529.1881025,12441384.6703181,207437270.9873970,2023313718.7493379,13712445791.3539238
0.0600000,0.0600000,0.0600000,inf,nan,7070515.0406254,3897048.2538445,2538858.8726870,15142076.6598169,268385.9976165,10683291.9769275,178104421.3871061,1737081886.6272035,11772085681.6298332
0.0625000,0.0625000,0.0625000,inf,nan,4887437.4214813,3292290.2600431,2144677.1607324,12795459.4145266,226544.8082327,9027561.7675875,150581938.9849516,1469153527.8044736,9958757622.3555164
0.0650000,0.0650000,0.0650000,inf,nan,3500474.5934361,2613926.6150709,1700895.6394806,10185927.7780314,178584.7046826,7185243.7213342,120612015.8318652,1182067778.2803690,8039870402.9964981
0.0675000,0.0675000,0.0675000,inf,nan,2719140.5828925,2051043.9998208,1334332.1071729,7996877.3947856,139895.2037244,5640886.7544033,94810698.0546974,930069061.1862323,6330463253.9983234
0.0700000,0.0700000,0.0700000,inf,nan,2411714.8387979,1620303.9475685,1053830.5276181,6321582.7288569,110297.9966979,4458983.9199112,75060993.6540127,737150755.5284865,5021702602.6990032
0.0725000,0.0725000,0.0725000,inf,nan,2602955.3057759,1288846.5054755,837990.1775030,5032284.1545185,87531.8992991,3549401.3045196,59857843.6287152,588618211.5912493,4013934850.7225637
0.0750000,0.0750000,0.0750000,inf,nan,3570987.8857015,1032375.0122620,670987.2348266,4034518.1430547,69924.9558905,2845495.1574414,48088501.6458908,473607774.8387446,3233490749.5491347
0.0775000,0.0775000,0.0775000,inf,nan,4624048.8361234,832837.1519289,541064.5461537,3258100.6677886,56234.8676587,2297750.7464629,38926295.1962122,384049353.2946517,2625648989.4484682
0.0800000,0.0800000,0.0800000,inf,nan,4249690.6702563,676754.9558962,439444.0319004,2650633.8044752,45534.0807976,1869201.3131534,31754115.1713850,313919280.6638791,2149568728.0599322
0.0825000,0.0825000,0.0825000,inf,nan,4467482.8831209,554016.8393481,359539.9978721,2172808.7925737,37126.6706712,1532114.4199141,26109071.7727319,258699870.1669886,1774624027.3850999
0.0850000,0.0850000,0.0850000,inf,nan,4146152.2655549,456999.9674531,296387.5778842,1794993.4825367,30487.9576886,1265584.4227369,21642283.7169353,214986749.6232971,1477740663.7234251
0.0875000,0.0875000,0.0875000,inf,nan,4763616.5333782,379929.7876437,246225.6326314,1494741.9421443,25220.4431475,1053775.5204389,18089533.1650025,180202307.5755918,1241452699.4276462
0.0900000,0.0900000,0.0900000,inf,nan,3693128.4861839,318410.5648019,206191.0147395,1254968.9750015,21021.5115974,884633.8940461,15249755.6397514,152385657.6974623,1052478120.6448905
0.0925000,0.0925000,0.0925000,inf,nan,2357376.2064426,269079.7423640,174093.4750972,1062606.1235146,17659.6529861,748939.5290598,12969203.9089206,130038021.3252667,900670447.1873317
0.0950000,0.0950000,0.0950000,inf,nan,1542954.2084367,229352.3535491,148249.2133860,907607.8330927,14956.8801755,639605.0727527,11129738.6892119,111905741.7442955,774407469.8619962
0.0975000,0.0975000,0.0975000,inf,nan,1032741.7984729,197231.2024155,127357.2598886,781397.2944811,12775.6709358,550683.5732631,9568387.1975187,96169131.9757115,667387867.0823162
0.1000000,0.1000000,0.1000000,inf,nan,705266.4940367,169482.8870353,109467.6433261,671728.8185534,10989.7663233,473328.9472454,8263327.3737809,83353600.0024434,578523646.9321231
0.1025000,0.1025000,0.1025000,inf,nan,490447.1911344,146580.4890405,94578.6867404,582201.7629460,9441.0462447,410183.1385651,7141308.3659752,71525237.9005485,494256706.5706177
0.1050000,0.1050000,0.1050000,inf,nan,346722.3494940,126320.0029416,81657.2347023,499732.6989339,8175.8692168,352183.5889132,6111204.0386681,61246496.2253459,423933803.7689291
0.1075000,0.1075000,0.1075000,inf,nan,248823.6567619,108226.2898328,69935.9757661,428377.6090100,7004.7117574,301885.8485782,5248915.6104738,52750516.5984608,365958081.6101071
0.1100000,0.1100000,0.1100000,inf,nan,181038.5102467,93001.3174438,60047.1653665,368776.1502298,6001.4291705,259850.0522644,4535950.8036474,45717864.7128573,317938400.2600850
0.1125000,0.1125000,0.1125000,inf,nan,133393.6294762,80391.6284281,51855.8220016,319366.8436249,5155.3159982,225004.0873951,3943729.4926144,39869504.0671410,277310447.1765097
0.1150000,0.1150000,0.1150000,inf,nan,99438.5603748,69901.8582906,45043.9405217,278222.9979918,4453.7311939,195988.6943060,3435296.7593361,34297280.7711752,236615944.3342334
0.1175000,0.1175000,0.1175000,inf,nan,74928.6335281,60906.7868360,39354.2547003,240656.1226496,3869.5598646,169627.5478592,2933815.5917115,29348784.5242930,202790552.8618043
0.1200000,0.1200000,0.1200000,inf,nan,57025.8180717,52007.6713897,33617.4552049,205794.2616028,3361.2331328,145039.8876326,2516122.1288963,25221917.0154995,174254103.6707912
0.1225000,0.1225000,0.1225000,inf,nan,43804.3843976,44586.3253249,28796.4699414,176695.9917400,2865.0790639,124517.9076464,2165525.3123704,21692670.0917986,150040747.6027273
0.1250000,0.1250000,0.1250000,inf,nan,33939.6231259,38373.6519683,24761.7811810,152239.9715672,2451.0722312,107286.1961822,1865470.1080099,18723989.0499008,129708325.0949425
0.1275000,0.1275000,0.1275000,inf,nan,26508.5723680,33075.6462184,21344.1660443,131261.6424010,2104.3812739,92491.1074575,1613103.6042467,16223742.7781483,112567242.2034493
0.1300000,0.1300000,0.1300000,inf,nan,20773.2046224,28576.7531234,18422.9628027,113587.6207862,1811.7408086,80026.8139118,1400041.3097423,14109895.6192843,98060231.8705037
0.1325000,0.1325000,0.1325000,inf,nan,16313.6246808,24776.5146271,15956.1219331,98643.1557393,1560.5091626,69487.8600663,1219488.2531857,12315932.9778217,85735295.3125779
0.1350000,0.1350000,0.1350000,inf,nan,12911.5164913,21555.0241756,13865.6040759,85961.1453739,1348.3658272,60544.7354993,1065918.2515390,10787731.7426237,75224488.5856951
0.1375000,0.1375000,0.1375000,inf,nan,10292.9075567,18814.5385577,12087.8013603,75160.6987307,1168.6393670,52928.7500569,934821.5387286,9481097.7907557,65447859.9929166
0.1400000,0.1400000,0.1400000,inf,nan,8260.5411692,16475.1229084,10570.7009707,65930.2067903,1015.8802489,46420.0903360,817085.7300415,8168378.1693230,56391110.1854699
0.1425000,0.1425000,0.1425000,inf,nan,6670.8757238,14471.1997131,9271.6375311,57524.8496621,885.6234559,40553.4205554,704083.8593655,7049416.3375519,48721138.4876112
0.1450000,0.1450000,0.1450000,inf,nan,5418.4101160,12487.3694681,8071.3901403,49574.5981366,774.1997667,34945.4347026,608296.0645353,6099800.8274434,42206224.1954567
0.1475000,0.1475000,0.1475000,inf,nan,4424.8724173,10771.6937763,6956.3367612,42828.8459055,671.9045919,30187.0928874,526869.8657768,5291583.5297889,36656328.3118676
0.1500000,0.1500000,0.1500000,inf,nan,3631.6780205,9313.3597252,6008.6353463,37089.7042974,576.3681921,26138.8001129,457460.6225800,4601780.7899242,31915110.6276178
0.1525000,0.1525000,0.1525000,inf,nan,2994.6121125,8070.5647724,5201.0876303,32194.1528574,495.2939672,22685.5594959,398135.3698822,4011434.3768815,27853560.8890377
0.1550000,0.1550000,0.1550000,inf,nan,2480.0425267,7008.7858303,4511.2338347,28007.5106415,426.3363839,19732.3663578,347295.8717988,3503337.3228808,24312456.2932102
0.1575000,0.1575000,0.1575000,inf,nan,2062.1967624,6099.4323360,3920.4756191,24418.1972351,367.5556693,17200.5122123,303462.2994280,3060459.5950413,21263485.3729572
0.1600000,0.1600000,0.1600000,inf,nan,1721.1864516,5318.7623012,3413.3702993,21333.5162402,317.3434121,15024.6101043,265242.0747569,2679306.2456605,18636852.6799614
0.1625000,0.1625000,0.1625000,inf,nan,1441.5618341,4646.5801724,2977.0612428,18638.0641743,274.3625402,13128.4569210,232313.1798181,2350476.3937801,16368504.0399303
0.1650000,0.1650000,0.1650000,inf,nan,1211.2454612,4058.0027793,2600.8168587,16310.3786470,237.4987626,11486.3147261,203876.7100623,2066116.0694219,14404898.1849002
0.1675000,0.1675000,0.1675000,inf,nan,1020.7395776,3550.3138963,2271.9462036,14300.3038947,205.8211757,10068.2160347,179263.9138315,1819646.1504019,12701160.4313728
0.1700000,0.1700000,0.1700000,inf,nan,862.5326218,3111.4725316,1986.7455001,12560.7659638,190.3648785,8840.9559979,157913.5458785,1605540.9998817,11219580.1963786
0.1725000,0.1725000,0.1725000,inf,nan,730.6517275,2731.3645159,1739.7269699,11052.2036965,166.6655986,7776.6293647,139353.3947359,1419147.8597226,9928384.9242972
0.1750000,0.1750000,0.1750000,inf,nan,620.3230673,2401.4738735,1525.3538666,9741.2893926,146.2068946,6851.7279715,123185.1742786,1256539.0969410,8800736.8436570
0.1775000,0.1775000,0.1775000,inf,nan,527.7124208,2114.6134971,1338.9538528,8599.8801372,128.5209213,6046.4009617,109072.1342943,1114391.0057707,7813909.8561619
0.1800000,0.1800000,0.1800000,inf,nan,449.7258186,1864.7038654,1176.5749840,7604.1560204,113.2102194,5343.8468533,96728.8745102,989884.1330646,6948612.4380013
0.1825000,0.1825000,0.1825000,1660.2057564,-0.0800824,383.8554690,1646.5907864,1034.8670998,6733.9101776,99.9361362,4729.8127122,85912.9489921,880621.0947897,6188429.2131216
0.1850000,0.1850000,0.1850000,1469.5098864,-0.0903291,328.0600232,1455.8949175,910.9839057,5971.9624769,88.4089101,4192.1805548,76417.9290430,784558.6439324,5519359.2312570
0.1875000,0.1875000,0.1875000,1302.5021951,-0.0998463,280.6710352,1288.8872295,802.5019413,5303.6741609,78.3797832,3720.6249688,68067.6572702,699951.3799940,4929433.2535038
0.1900000,0.1900000,0.1900000,1156.0006591,-0.1086746,240.3195154,1142.3856999,707.3533711,4716.5451166,69.6352841,3306.3290273,60711.4769145,625304.9921432,4408395.7506816
0.1925000,0.1925000,0.1925000,1027.2843707,-0.1168521,205.8779837,1013.6694229,623.7701100,4199.8789409,61.9931240,2941.7480265,54220.2616281,559337.3290839,3947440.0381186
0.1950000,0.1950000,0.1950000,914.0219427,-0.1244099,189.0551572,900.4070389,550.2372702,3744.5037584,55.2987366,2620.4125556,48483.1037959,500945.9098975,3538987.1480611
0.1975000,0.1975000,0.1975000,814.2077435,-0.1305150,163.7801729,800.5969666,485.4542887,3339.9485891,49.4218095,2336.7639870,43404.5459309,449180.7480848,3176500.7897517
0.2000000,0.2000000,0.2000000,725.9061336,-0.0955815,142.0577544,712.5173827,428.3023990,2947.0062037,44.2527220,2085.0695770,38612.7512608,399998.0601997,2833057.2007773
