# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,389893430.6663833
0.0050000,0.0050000,0.0050000,184982117.8853141
0.0100000,0.0100000,0.0100000,93156080.0507706
0.0150000,0.0150000,0.0150000,50137472.9406036
0.0200000,0.0200000,0.0200000,28320324.7300021
0.0250000,0.0250000,0.0250000,16959672.4989844
0.0300000,0.0300000,0.0300000,10816577.6138895
0.0350000,0.0350000,0.0350000,6763112.5406955
0.0400000,0.0400000,0.0400000,4382047.9933934
0.0450000,0.0450000,0.0450000,2961153.7662552
0.0500000,0.0500000,0.0500000,2094178.8224627
0.0550000,0.0550000,0.0550000,1470185.0710881
0.0600000,0.0600000,0.0600000,1086114.7374950
0.0650000,0.0650000,0.0650000,852031.4610913
0.0700000,0.0700000,0.0700000,688952.0885525
0.0750000,0.0750000,0.0750000,535060.7974548
0.0800000,0.0800000,0.0800000,435590.5230611
0.0850000,0.0850000,0.0850000,371925.0568096
0.0900000,0.0900000,0.0900000,332128.8360543
0.0950000,0.0950000,0.0950000,301741.4080212
0.1000000,0.1000000,0.1000000,246007.8071141
0.1050000,0.1050000,0.1050000,203023.1757865
0.1100000,0.1100000,0.1100000,169524.1021278
0.1150000,0.1150000,0.1150000,143240.5861097
0.1200000,0.1200000,0.1200000,122532.8444766
0.1250000,0.1250000,0.1250000,106170.1563466
0.1300000,0.1300000,0.1300000,93196.6956898
0.1350000,0.1350000,0.1350000,82850.2525709
0.1400000,0.1400000,0.1400000,74512.9304956
0.1450000,0.1450000,0.1450000,67681.0532467
0.1500000,0.1500000,0.1500000,60883.7919145
0.1550000,0.1550000,0.1550000,54010.5240369
0.1600000,0.1600000,0.1600000,47791.3819453
0.1650000,0.1650000,0.1650000,42144.1771826
0.1700000,0.1700000,0.1700000,37014.7161266
0.1750000,0.1750000,0.1750000,32366.1302374
0.1800000,0.1800000,0.1800000,28171.1086832
0.1850000,0.1850000,0.1850000,21895.4469970
0.1900000,0.1900000,0.1900000,16749.5297432
0.1950000,0.1950000,0.1950000,12847.0930943
0.2000000,0.2000000,0.2000000,9882.8544791
0.2050000,0.2050000,0.2050000,7626.1466509
0.2100000,0.2100000,0.2100000,5903.3178785
0.2150000,0.2150000,0.2150000,4583.9173789
0.2200000,0.2200000,0.2200000,3570.0285468
0.2250000,0.2250000,0.2250000,2788.1338793
0.2300000,0.2300000,0.2300000,2182.9675262
0.2350000,0.2350000,0.2350000,1728.1581128
0.2400000,0.2400000,0.2400000,1361.7513924
0.2450000,0.2450000,0.2450000,1075.1835236
0.2500000,0.2500000,0.2500000,850.2726105
0.2550000,0.2550000,0.2550000,672.6756010
