# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1800000,0.1800000,0.1800000,1741.8923243,0.3630785,248.3032296
0.1825000,0.1825000,0.1825000,1518.6827886,0.3489081,216.1018766
0.1850000,0.1850000,0.1850000,1325.8270632,0.3353783,188.2007909
0.1875000,0.1875000,0.1875000,1158.9462482,0.3224571,163.9927584
0.1900000,0.1900000,0.1900000,1014.3312927,0.3101137,142.9621118
0.1925000,0.1925000,0.1925000,888.8346011,0.2983193,124.6700151
0.1950000,0.1950000,0.1950000,779.7801363,0.2870465,108.7422600
0.1975000,0.1975000,0.1975000,684.8887037,0.2762696,94.8591214
0.2000000,0.2000000,0.2000000,602.2157198,0.2659640,82.7469043
0.2025000,0.2025000,0.2025000,530.0992722,0.2561067,72.1708831
0.2050000,0.2050000,0.2050000,467.1166826,0.2466757,62.9293919
0.2075000,0.2075000,0.2075000,412.0481080,0.2376503,54.8488664
0.2100000,0.2100000,0.2100000,363.8459810,0.2290108,47.7796753
0.2125000,0.2125000,0.2125000,321.6093048,0.2207387,41.5926084
0.2150000,0.2150000,0.2150000,284.5619919,0.2128164,36.1759102
0.2175000,0.2175000,0.2175000,252.0345766,0.2052272,31.4327639
0.2200000,0.2200000,0.2200000,223.4487500,0.1979552,27.2791402
0.2225000,0.2225000,0.2225000,198.3042586,0.1909855,23.6419326
0.2250000,0.2250000,0.2250000,176.1677877,0.1843039,20.4573207
0.2275000,0.2275000,0.2275000,156.6635116,0.1778969,17.6693423
0.2300000,0.2300000,0.2300000,139.4650506,0.1717518,15.2286932
0.2325000,0.2325000,0.2325000,124.2886115,0.1658564,13.0917902
0.2350000,0.2350000,0.2350000,110.8871320,0.1601991,11.2201034
0.2375000,0.2375000,0.2375000,99.0452709,0.1547692,9.5797139
0.2400000,0.2400000,0.2400000,88.5751193,0.1495562,8.1409922
0.2425000,0.2425000,0.2425000,79.3125207,0.1445503,6.8782725
0.2450000,0.2450000,0.2450000,71.1139116,0.1397422,5.7694238
0.2475000,0.2475000,0.2475000,63.8536032,0.1351228,4.7952845
0.2500000,0.2500000,0.2500000,57.4214395,0.1306838,3.9390141
0.2525000,0.2525000,0.2525000,51.7207766,0.1264167,3.1854728
0.2550000,0.2550000,0.2550000,46.6667328,0.1223133,2.5207395
0.2575000,0.2575000,0.2575000,42.1846681,0.1183647,1.9318459
0.2600000,0.2600000,0.2600000,38.2088549,0.1145609,1.4067476
0.2625000,0.2625000,0.2625000,34.6813050,0.1108895,0.9345077
0.2650000,0.2650000,0.2650000,31.5507222,0.1073348,0.5056178
0.2675000,0.2675000,0.2675000,28.7715493,0.1038766,0.1123356
0.2700000,0.2700000,0.2700000,26.3030935,0.1004885,-0.2511032
0.2725000,0.2725000,0.2725000,24.1087264,0.0971384,-0.5885178
0.2750000,0.2750000,0.2750000,22.1551878,0.0937886,-0.9020960
0.2775000,0.2775000,0.2775000,20.4120497,0.0903999,-1.1929297
