# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,34224450846.7827034
0.0050000,0.0050000,0.0050000,10073142216.6756649
0.0100000,0.0100000,0.0100000,3325947083.7550950
0.0150000,0.0150000,0.0150000,1216231094.2390325
0.0200000,0.0200000,0.0200000,497458764.4025024
0.0250000,0.0250000,0.0250000,243386585.2413931
0.0300000,0.0300000,0.0300000,129650548.0920676
0.0350000,0.0350000,0.0350000,70790947.6218384
0.0400000,0.0400000,0.0400000,44589657.9116715
0.0450000,0.0450000,0.0450000,31296093.9019315
0.0500000,0.0500000,0.0500000,17088787.4004717
0.0550000,0.0550000,0.0550000,9652570.9344091
0.0600000,0.0600000,0.0600000,5656338.8864883
0.0650000,0.0650000,0.0650000,3441968.7118002
0.0700000,0.0700000,0.0700000,2182730.1996380
0.0750000,0.0750000,0.0750000,1454374.8529457
0.0800000,0.0800000,0.0800000,1022569.1202147
0.0850000,0.0850000,0.0850000,729663.4541991
0.0900000,0.0900000,0.0900000,516746.1679546
0.0950000,0.0950000,0.0950000,378881.0737344
0.1000000,0.1000000,0.1000000,261870.7641290
0.1050000,0.1050000,0.1050000,187190.7249899
0.1100000,0.1100000,0.1100000,139114.8023244
0.1150000,0.1150000,0.1150000,102147.5843558
0.1200000,0.1200000,0.1200000,71489.4301684
0.1250000,0.1250000,0.1250000,51084.5400481
0.1300000,0.1300000,0.1300000,37335.3352013
0.1350000,0.1350000,0.1350000,27965.3225682
0.1400000,0.1400000,0.1400000,21512.5522634
0.1450000,0.1450000,0.1450000,15671.0799099
0.1500000,0.1500000,0.1500000,11352.5087070
0.1550000,0.1550000,0.1550000,8309.3941982
0.1600000,0.1600000,0.1600000,6143.3684240
0.1650000,0.1650000,0.1650000,4567.0198208
0.1700000,0.1700000,0.1700000,3416.1630321
0.1750000,0.1750000,0.1750000,2578.8736976
0.1800000,0.1800000,0.1800000,1963.7309720
0.1850000,0.1850000,0.1850000,1522.7143198
0.1900000,0.1900000,0.1900000,1181.1155731
0.1950000,0.1950000,0.1950000,923.0567859
0.2000000,0.2000000,0.2000000,726.3796560
0.2050000,0.2050000,0.2050000,572.3469242
0.2100000,0.2100000,0.2100000,448.4662308
0.2150000,0.2150000,0.2150000,352.9091709
0.2200000,0.2200000,0.2200000,278.8706549
0.2250000,0.2250000,0.2250000,220.1896140
0.2300000,0.2300000,0.2300000,173.5896230
0.2350000,0.2350000,0.2350000,137.2111690
0.2400000,0.2400000,0.2400000,108.9589377
0.2450000,0.2450000,0.2450000,86.9858045
0.2500000,0.2500000,0.2500000,69.8402373
0.2550000,0.2550000,0.2550000,56.4109180
0.2600000,0.2600000,0.2600000,45.8502573
0.2650000,0.2650000,0.2650000,37.5100453
0.2700000,0.2700000,0.2700000,30.8914416
0.2750000,0.2750000,0.2750000,25.6080403
0.2800000,0.2800000,0.2800000,21.3611766
0.2850000,0.2850000,0.2850000,17.9233043
0.2900000,0.2900000,0.2900000,15.1232646
0.2950000,0.2950000,0.2950000,12.8308821
0.3000000,0.3000000,0.3000000,10.9432851
0.3050000,0.3050000,0.3050000,9.3770173
0.3100000,0.3100000,0.3100000,8.0658406
0.3150000,0.3150000,0.3150000,6.9591915
0.3200000,0.3200000,0.3200000,6.0184134
0.3250000,0.3250000,0.3250000,5.2127657
0.3300000,0.3300000,0.3300000,4.5173660
0.3350000,0.3350000,0.3350000,3.9127884
0.3400000,0.3400000,0.3400000,3.3846678
0.3450000,0.3450000,0.3450000,2.9221407
0.3500000,0.3500000,0.3500000,2.5155494
0.3550000,0.3550000,0.3550000,2.1548553
0.3600000,0.3600000,0.3600000,1.8296520
0.3650000,0.3650000,0.3650000,1.5304212
0.3700000,0.3700000,0.3700000,1.2501753
0.3750000,0.3750000,0.3750000,0.9857740
0.3800000,0.3800000,0.3800000,0.7381516
0.3850000,0.3850000,0.3850000,0.5109374
0.3900000,0.3900000,0.3900000,0.3080605
0.3950000,0.3950000,0.3950000,0.1317395
0.4000000,0.4000000,0.4000000,-0.0182264
0.4050000,0.4050000,0.4050000,-0.1439798
0.4100000,0.4100000,0.4100000,-0.2485476
0.4150000,0.4150000,0.4150000,-0.3348365
0.4200000,0.4200000,0.4200000,-0.4051657
0.4250000,0.4250000,0.4250000,-0.4614421
0.4300000,0.4300000,0.4300000,-0.5057326
0.4350000,0.4350000,0.4350000,-0.5407550
0.4400000,0.4400000,0.4400000,-0.5697751
0.4450000,0.4450000,0.4450000,-0.5958820
0.4500000,0.4500000,0.4500000,-0.6212515
0.4550000,0.4550000,0.4550000,-0.6469517
0.4600000,0.4600000,0.4600000,-0.6732580
0.4650000,0.4650000,0.4650000,-0.7001447
0.4700000,0.4700000,0.4700000,-0.7276377
0.4750000,0.4750000,0.4750000,-0.7557689
0.4800000,0.4800000,0.4800000,-0.7842219
0.4850000,0.4850000,0.4850000,-0.8120982
0.4900000,0.4900000,0.4900000,-0.8379920
0.4950000,0.4950000,0.4950000,-0.8602493
0.5000000,0.5000000,0.5000000,-0.8773276
0.5050000,0.5050000,0.5050000,-0.8881586
0.5100000,0.5100000,0.5100000,-0.8923139
0.5150000,0.5150000,0.5150000,-0.8899040
0.5200000,0.5200000,0.5200000,-0.8813739
0.5250000,0.5250000,0.5250000,-0.8673543
0.5300000,0.5300000,0.5300000,-0.8485901
0.5350000,0.5350000,0.5350000,-0.8258961
0.5400000,0.5400000,0.5400000,-0.8001099
0.5450000,0.5450000,0.5450000,-0.7720432
0.5500000,0.5500000,0.5500000,-0.7424399
0.5550000,0.5550000,0.5550000,-0.7119495
0.5600000,0.5600000,0.5600000,-0.6811158
0.5650000,0.5650000,0.5650000,-0.6503777
0.5700000,0.5700000,0.5700000,-0.6200778
0.5750000,0.5750000,0.5750000,-0.5904743
0.5800000,0.5800000,0.5800000,-0.5617549
0.5850000,0.5850000,0.5850000,-0.5340496
0.5900000,0.5900000,0.5900000,-0.5074423
0.5950000,0.5950000,0.5950000,-0.4819810
0.6000000,0.6000000,0.6000000,-0.4576861
0.6050000,0.6050000,0.6050000,-0.4345570
0.6100000,0.6100000,0.6100000,-0.4125777
0.6150000,0.6150000,0.6150000,-0.3917208
0.6200000,0.6200000,0.6200000,-0.3719513
0.6250000,0.6250000,0.6250000,-0.3532287
0.6300000,0.6300000,0.6300000,-0.3355093
0.6350000,0.6350000,0.6350000,-0.3187473
0.6400000,0.6400000,0.6400000,-0.3028965
0.6450000,0.6450000,0.6450000,-0.2879108
0.6500000,0.6500000,0.6500000,-0.2737446
0.6550000,0.6550000,0.6550000,-0.2603538
0.6600000,0.6600000,0.6600000,-0.2476956
0.6650000,0.6650000,0.6650000,-0.2357290
0.6700000,0.6700000,0.6700000,-0.2244146
0.6750000,0.6750000,0.6750000,-0.2137151
0.6800000,0.6800000,0.6800000,-0.2035951
0.6850000,0.6850000,0.6850000,-0.1940209
0.6900000,0.6900000,0.6900000,-0.1849609
0.6950000,0.6950000,0.6950000,-0.1763849
0.7000000,0.7000000,0.7000000,-0.1682649
0.7050000,0.7050000,0.7050000,-0.1605743
0.7100000,0.7100000,0.7100000,-0.1532880
0.7150000,0.7150000,0.7150000,-0.1463825
0.7200000,0.7200000,0.7200000,-0.1398359
0.7250000,0.7250000,0.7250000,-0.1336274
0.7300000,0.7300000,0.7300000,-0.1277375
0.7350000,0.7350000,0.7350000,-0.1221479
0.7400000,0.7400000,0.7400000,-0.1168416
0.7450000,0.7450000,0.7450000,-0.1118024
0.7500000,0.7500000,0.7500000,-0.1070153
0.7550000,0.7550000,0.7550000,-0.1024660
0.7600000,0.7600000,0.7600000,-0.0981412
0.7650000,0.7650000,0.7650000,-0.0940285
0.7700000,0.7700000,0.7700000,-0.0901160
0.7750000,0.7750000,0.7750000,-0.0863929
0.7800000,0.7800000,0.7800000,-0.0828487
0.7850000,0.7850000,0.7850000,-0.0794737
0.7900000,0.7900000,0.7900000,-0.0762587
0.7950000,0.7950000,0.7950000,-0.0731951
0.8000000,0.8000000,0.8000000,-0.0702749
0.8050000,0.8050000,0.8050000,-0.0674904
0.8100000,0.8100000,0.8100000,-0.0648345
0.8150000,0.8150000,0.8150000,-0.0623004
0.8200000,0.8200000,0.8200000,-0.0598818
0.8250000,0.8250000,0.8250000,-0.0575726
0.8300000,0.8300000,0.8300000,-0.0553673
0.8350000,0.8350000,0.8350000,-0.0532605
0.8400000,0.8400000,0.8400000,-0.0512473
0.8450000,0.8450000,0.8450000,-0.0493228
0.8500000,0.8500000,0.8500000,-0.0474826
0.8550000,0.8550000,0.8550000,-0.0457226
0.8600000,0.8600000,0.8600000,-0.0440387
0.8650000,0.8650000,0.8650000,-0.0424272
0.8700000,0.8700000,0.8700000,-0.0408845
0.8750000,0.8750000,0.8750000,-0.0394073
0.8800000,0.8800000,0.8800000,-0.0379924
0.8850000,0.8850000,0.8850000,-0.0366368
0.8900000,0.8900000,0.8900000,-0.0353377
0.8950000,0.8950000,0.8950000,-0.0340924
0.9000000,0.9000000,0.9000000,-0.0328983
0.9050000,0.9050000,0.9050000,-0.0317531
0.9100000,0.9100000,0.9100000,-0.0306544
0.9150000,0.9150000,0.9150000,-0.0296001
0.9200000,0.9200000,0.9200000,-0.0285882
0.9250000,0.9250000,0.9250000,-0.0276166
0.9300000,0.9300000,0.9300000,-0.0266836
0.9350000,0.9350000,0.9350000,-0.0257875
0.9400000,0.9400000,0.9400000,-0.0249265
0.9450000,0.9450000,0.9450000,-0.0240990
0.9500000,0.9500000,0.9500000,-0.0233037
0.9550000,0.9550000,0.9550000,-0.0225390
0.9600000,0.9600000,0.9600000,-0.0218036
0.9650000,0.9650000,0.9650000,-0.0210963
0.9700000,0.9700000,0.9700000,-0.0204157
0.9750000,0.9750000,0.9750000,-0.0197608
0.9800000,0.9800000,0.9800000,-0.0191304
0.9850000,0.9850000,0.9850000,-0.0185235
0.9900000,0.9900000,0.9900000,-0.0179391
0.9950000,0.9950000,0.9950000,-0.0173763
1.0000000,1.0000000,1.0000000,-0.0168340
1.0050000,1.0050000,1.0050000,-0.0163116
1.0100000,1.0100000,1.0100000,-0.0158080
1.0150000,1.0150000,1.0150000,-0.0153227
1.0200000,1.0200000,1.0200000,-0.0148547
1.0250000,1.0250000,1.0250000,-0.0144034
1.0300000,1.0300000,1.0300000,-0.0139682
1.0350000,1.0350000,1.0350000,-0.0135483
1.0400000,1.0400000,1.0400000,-0.0131431
1.0450000,1.0450000,1.0450000,-0.0127521
1.0500000,1.0500000,1.0500000,-0.0123747
1.0550000,1.0550000,1.0550000,-0.0120103
1.0600000,1.0600000,1.0600000,-0.0116585
1.0650000,1.0650000,1.0650000,-0.0113187
1.0700000,1.0700000,1.0700000,-0.0109904
1.0750000,1.0750000,1.0750000,-0.0106733
1.0800000,1.0800000,1.0800000,-0.0103669
1.0850000,1.0850000,1.0850000,-0.0100707
1.0900000,1.0900000,1.0900000,-0.0097844
1.0950000,1.0950000,1.0950000,-0.0095076
1.1000000,1.1000000,1.1000000,-0.0092400
1.1050000,1.1050000,1.1050000,-0.0089812
1.1100000,1.1100000,1.1100000,-0.0087308
1.1150000,1.1150000,1.1150000,-0.0084886
1.1200000,1.1200000,1.1200000,-0.0082542
1.1250000,1.1250000,1.1250000,-0.0080274
1.1300000,1.1300000,1.1300000,-0.0078078
1.1350000,1.1350000,1.1350000,-0.0075953
1.1400000,1.1400000,1.1400000,-0.0073895
1.1450000,1.1450000,1.1450000,-0.0071903
1.1500000,1.1500000,1.1500000,-0.0069973
1.1550000,1.1550000,1.1550000,-0.0068103
1.1600000,1.1600000,1.1600000,-0.0066292
1.1650000,1.1650000,1.1650000,-0.0064537
1.1700000,1.1700000,1.1700000,-0.0062836
1.1750000,1.1750000,1.1750000,-0.0061188
1.1800000,1.1800000,1.1800000,-0.0059590
1.1850000,1.1850000,1.1850000,-0.0058041
1.1900000,1.1900000,1.1900000,-0.0056539
1.1950000,1.1950000,1.1950000,-0.0055082
1.2000000,1.2000000,1.2000000,-0.0053669
1.2050000,1.2050000,1.2050000,-0.0052299
1.2100000,1.2100000,1.2100000,-0.0050969
1.2150000,1.2150000,1.2150000,-0.0049679
1.2200000,1.2200000,1.2200000,-0.0048426
1.2250000,1.2250000,1.2250000,-0.0047211
1.2300000,1.2300000,1.2300000,-0.0046031
1.2350000,1.2350000,1.2350000,-0.0044886
1.2400000,1.2400000,1.2400000,-0.0043774
1.2450000,1.2450000,1.2450000,-0.0042694
1.2500000,1.2500000,1.2500000,-0.0041645
1.2550000,1.2550000,1.2550000,-0.0040627
1.2600000,1.2600000,1.2600000,-0.0039637
1.2650000,1.2650000,1.2650000,-0.0038675
1.2700000,1.2700000,1.2700000,-0.0037741
1.2750000,1.2750000,1.2750000,-0.0036833
1.2800000,1.2800000,1.2800000,-0.0035951
1.2850000,1.2850000,1.2850000,-0.0035093
1.2900000,1.2900000,1.2900000,-0.0034259
1.2950000,1.2950000,1.2950000,-0.0033448
1.3000000,1.3000000,1.3000000,-0.0032660
1.3050000,1.3050000,1.3050000,-0.0031893
1.3100000,1.3100000,1.3100000,-0.0031148
1.3150000,1.3150000,1.3150000,-0.0030422
1.3200000,1.3200000,1.3200000,-0.0029717
1.3250000,1.3250000,1.3250000,-0.0029030
1.3300000,1.3300000,1.3300000,-0.0028362
1.3350000,1.3350000,1.3350000,-0.0027712
1.3400000,1.3400000,1.3400000,-0.0027079
1.3450000,1.3450000,1.3450000,-0.0026463
1.3500000,1.3500000,1.3500000,-0.0025864
1.3550000,1.3550000,1.3550000,-0.0025280
1.3600000,1.3600000,1.3600000,-0.0024712
1.3650000,1.3650000,1.3650000,-0.0024159
1.3700000,1.3700000,1.3700000,-0.0023620
1.3750000,1.3750000,1.3750000,-0.0023095
1.3800000,1.3800000,1.3800000,-0.0022583
1.3850000,1.3850000,1.3850000,-0.0022085
1.3900000,1.3900000,1.3900000,-0.0021600
1.3950000,1.3950000,1.3950000,-0.0021127
1.4000000,1.4000000,1.4000000,-0.0020667
1.4050000,1.4050000,1.4050000,-0.0020218
1.4100000,1.4100000,1.4100000,-0.0019780
1.4150000,1.4150000,1.4150000,-0.0019353
1.4200000,1.4200000,1.4200000,-0.0018937
1.4250000,1.4250000,1.4250000,-0.0018532
1.4300000,1.4300000,1.4300000,-0.0018137
1.4350000,1.4350000,1.4350000,-0.0017751
1.4400000,1.4400000,1.4400000,-0.0017375
1.4450000,1.4450000,1.4450000,-0.0017009
1.4500000,1.4500000,1.4500000,-0.0016651
1.4550000,1.4550000,1.4550000,-0.0016302
1.4600000,1.4600000,1.4600000,-0.0015962
1.4650000,1.4650000,1.4650000,-0.0015630
1.4700000,1.4700000,1.4700000,-0.0015306
1.4750000,1.4750000,1.4750000,-0.0014990
1.4800000,1.4800000,1.4800000,-0.0014681
1.4850000,1.4850000,1.4850000,-0.0014380
1.4900000,1.4900000,1.4900000,-0.0014086
1.4950000,1.4950000,1.4950000,-0.0013800
1.5000000,1.5000000,1.5000000,-0.0013519
1.5050000,1.5050000,1.5050000,-0.0013246
1.5100000,1.5100000,1.5100000,-0.0012979
1.5150000,1.5150000,1.5150000,-0.0012718
1.5200000,1.5200000,1.5200000,-0.0012464
1.5250000,1.5250000,1.5250000,-0.0012215
1.5300000,1.5300000,1.5300000,-0.0011972
1.5350000,1.5350000,1.5350000,-0.0011735
1.5400000,1.5400000,1.5400000,-0.0011503
1.5450000,1.5450000,1.5450000,-0.0011277
1.5500000,1.5500000,1.5500000,-0.0011056
1.5550000,1.5550000,1.5550000,-0.0010839
1.5600000,1.5600000,1.5600000,-0.0010628
1.5650000,1.5650000,1.5650000,-0.0010422
1.5700000,1.5700000,1.5700000,-0.0010220
1.5750000,1.5750000,1.5750000,-0.0010023
1.5800000,1.5800000,1.5800000,-0.0009830
1.5850000,1.5850000,1.5850000,-0.0009642
1.5900000,1.5900000,1.5900000,-0.0009457
1.5950000,1.5950000,1.5950000,-0.0009277
