# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,340650895.1722864,42753798.9250853,27389447.2410918,172720948.4784005,2629737.8198625,121561865.7664476,42753858.4627406,42753739.3874300,50399837.1354282,31875655.8098979,891563033.4793730,42753798.9250853,27389447.2410918,172720948.4784005,2629737.8198625,121561865.7664476,42753858.4627406,42753739.3874300,50399837.1354282,31875655.8098979,891563033.4793730
0.0025000,0.0025000,0.0025000,inf,nan,187148835.4056034,32721351.7646054,20962108.9724793,132193906.3510003,2012351.9854815,93038650.0110835,32721418.4250747,32721285.1041361,38573199.1366865,24395833.1822340,682366940.2941463,32721351.7646054,20962108.9724793,132193906.3510003,2012351.9854815,93038650.0110835,32721418.4250747,32721285.1041361,38573199.1366865,24395833.1822340,682366940.2941463
0.0050000,0.0050000,0.0050000,inf,nan,123495837.5129266,25686146.4449061,16455011.5513111,103773971.2045486,1579469.7540074,73036514.9704451,25686214.2066074,25686078.6832047,30279826.1209122,19150643.5391887,535666526.1062052,25686146.4449061,16455011.5513111,103773971.2045486,1579469.7540074,73036514.9704451,25686214.2066074,25686078.6832047,30279826.1209122,19150643.5391887,535666526.1062052
0.0075000,0.0075000,0.0075000,inf,nan,109045723.3219835,20096686.6514969,12874136.3658581,81194379.2847374,1235550.3154528,57144854.0036264,20096757.8938038,20096615.4091900,23690754.0303486,14983348.4445430,419113304.3567986,20096686.6514969,12874136.3658581,81194379.2847374,1235550.3154528,57144854.0036264,20096757.8938038,20096615.4091900,23690754.0303486,14983348.4445430,419113304.3567986
0.0100000,0.0100000,0.0100000,inf,nan,133821024.6906855,15815726.2558525,10131562.4079899,63900572.0599693,972159.7549748,44973366.5139293,15815800.5948159,15815651.9168890,18644191.8031706,11791622.2462122,329844726.3889294,15815726.2558525,10131562.4079899,63900572.0599693,972159.7549748,44973366.5139293,15815800.5948159,15815651.9168890,18644191.8031706,11791622.2462122,329844726.3889294
0.0125000,0.0125000,0.0125000,inf,nan,209416336.1292644,12515373.7878133,8017220.5172353,50568035.7848797,769115.9100712,35589848.9835459,12515450.8673438,12515296.7082828,14753608.2512821,9331001.1559811,261023786.4103632,12515373.7878133,8017220.5172353,50568035.7848797,769115.9100712,35589848.9835459,12515450.8673438,12515296.7082828,14753608.2512821,9331001.1559811,261023786.4103632
0.0150000,0.0150000,0.0150000,inf,nan,127151871.1143941,9954910.8907272,6376890.7112349,40224388.9399100,611602.5432522,28309931.5057824,9954990.3823858,9954831.3990685,11735235.2353411,7422014.4443080,207631150.3444036,9954910.8907272,6376890.7112349,40224388.9399100,611602.5432522,28309931.5057824,9954990.3823858,9954831.3990685,11735235.2353411,7422014.4443080,207631150.3444036
0.0175000,0.0175000,0.0175000,inf,nan,76030480.5051087,7956615.9515849,5096713.0735154,32151723.2306758,488681.1212417,22628344.5457795,7956697.5541990,7956534.3489709,9379567.6218550,5932159.4305262,165961049.5826657,7956615.9515849,5096713.0735154,32151723.2306758,488681.1212417,22628344.5457795,7956697.5541990,7956534.3489709,9379567.6218550,5932159.4305262,165961049.5826657
0.0200000,0.0200000,0.0200000,inf,nan,53152830.7205367,6388453.2783734,4092097.2097189,25816677.4706849,392225.2241675,18169704.3445642,6388536.7175289,6388369.8392179,7530956.6137383,4762995.1718644,133260329.2070973,6388453.2783734,4092097.2097189,25816677.4706849,392225.2241675,18169704.3445642,6388536.7175289,6388369.8392179,7530956.6137383,4762995.1718644,133260329.2070973
0.0225000,0.0225000,0.0225000,inf,nan,47498165.6030603,5151668.2556492,3299774.8285955,20820328.8243067,316156.9557583,14653245.9522722,5151753.2831065,5151583.2281919,6072986.4383614,3840893.8689072,107469791.5099099,5151668.2556492,3299774.8285955,20820328.8243067,316156.9557583,14653245.9522722,5151753.2831065,5151583.2281919,6072986.4383614,3840893.8689072,107469791.5099099
