# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.2175000,0.2175000,0.2175000,1670.1349320
0.2425000,0.2425000,0.2425000,474.7273292
0.2675000,0.2675000,0.2675000,141.7827910
0.2925000,0.2925000,0.2925000,44.5137744
0.3175000,0.3175000,0.3175000,12.1547463
0.3425000,0.3425000,0.3425000,1.2745847
0.3675000,0.3675000,0.3675000,-1.8851597
0.3925000,0.3925000,0.3925000,-2.6383830
0.4175000,0.4175000,0.4175000,-2.6484470
0.4425000,0.4425000,0.4425000,-2.4076419
0.4675000,0.4675000,0.4675000,-2.0050221
0.4925000,0.4925000,0.4925000,-1.5848107
0.5175000,0.5175000,0.5175000,-1.2271489
0.5425000,0.5425000,0.5425000,-0.9458554
0.5675000,0.5675000,0.5675000,-0.7309957
0.5925000,0.5925000,0.5925000,-0.5682903
0.6175000,0.6175000,0.6175000,-0.4450266
0.6425000,0.6425000,0.6425000,-0.3512132
0.6675000,0.6675000,0.6675000,-0.2793464
0.6925000,0.6925000,0.6925000,-0.2238852
0.7175000,0.7175000,0.7175000,-0.1807562
0.7425000,0.7425000,0.7425000,-0.1469606
0.7675000,0.7675000,0.7675000,-0.1202807
0.7925000,0.7925000,0.7925000,-0.0990664
0.8175000,0.8175000,0.8175000,-0.0820815
0.8425000,0.8425000,0.8425000,-0.0683930
0.8675000,0.8675000,0.8675000,-0.0572919
0.8925000,0.8925000,0.8925000,-0.0482354
0.9175000,0.9175000,0.9175000,-0.0408050
0.9425000,0.9425000,0.9425000,-0.0346759
0.9675000,0.9675000,0.9675000,-0.0295943
0.9925000,0.9925000,0.9925000,-0.0253607
1.0175000,1.0175000,1.0175000,-0.0218172
1.0425000,1.0425000,1.0425000,-0.0188382
1.0675000,1.0675000,1.0675000,-0.0163233
1.0925000,1.0925000,1.0925000,-0.0141916
1.1175000,1.1175000,1.1175000,-0.0123779
1.1425000,1.1425000,1.1425000,-0.0108290
1.1675000,1.1675000,1.1675000,-0.0095018
1.1925000,1.1925000,1.1925000,-0.0083605
1.2175000,1.2175000,1.2175000,-0.0073761
1.2425000,1.2425000,1.2425000,-0.0065244
1.2675000,1.2675000,1.2675000,-0.0057853
1.2925000,1.2925000,1.2925000,-0.0051421
1.3175000,1.3175000,1.3175000,-0.0045809
1.3425000,1.3425000,1.3425000,-0.0040899
1.3675000,1.3675000,1.3675000,-0.0036592
1.3925000,1.3925000,1.3925000,-0.0032805
1.4175000,1.4175000,1.4175000,-0.0029468
1.4425000,1.4425000,1.4425000,-0.0026521
1.4675000,1.4675000,1.4675000,-0.0023912
1.4925000,1.4925000,1.4925000,-0.0021598
1.5175000,1.5175000,1.5175000,-0.0019540
1.5425000,1.5425000,1.5425000,-0.0017709
1.5675000,1.5675000,1.5675000,-0.0016074
1.5925000,1.5925000,1.5925000,-0.0014613
