# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,101442611.5343300,101442611.5343300
0.0050000,0.0050000,0.0050000,75865187.5492676,75865187.5492676
0.0100000,0.0100000,0.0100000,58681024.9184555,58681024.9184555
0.0150000,0.0150000,0.0150000,49202466.3469970,49202466.3469970
0.0200000,0.0200000,0.0200000,45067902.5097795,45067902.5097795
0.0250000,0.0250000,0.0250000,38936764.2183014,38936764.2183014
0.0300000,0.0300000,0.0300000,28380102.6101007,28380102.6101007
0.0350000,0.0350000,0.0350000,22414514.5997830,22414514.5997830
0.0400000,0.0400000,0.0400000,17074001.7849105,17074001.7849105
0.0450000,0.0450000,0.0450000,12960446.7058136,12960446.7058136
0.0500000,0.0500000,0.0500000,10367666.6125611,10367666.6125611
0.0550000,0.0550000,0.0550000,8220213.4820760,8220213.4820760
0.0600000,0.0600000,0.0600000,7066121.6022587,7066121.6022587
0.0650000,0.0650000,0.0650000,6659183.0015473,6659183.0015473
0.0700000,0.0700000,0.0700000,7027209.0457138,7027209.0457138
0.0750000,0.0750000,0.0750000,5149867.1358842,5149867.1358842
0.0800000,0.0800000,0.0800000,3542594.2437314,3542594.2437314
0.0850000,0.0850000,0.0850000,2526628.4745276,2526628.4745276
0.0900000,0.0900000,0.0900000,1873619.0392632,1873619.0392632
0.0950000,0.0950000,0.0950000,1451110.7268926,1451110.7268926
0.1000000,0.1000000,0.1000000,1181216.7497999,1181216.7497999
0.1050000,0.1050000,0.1050000,1017862.3820833,1017862.3820833
0.1100000,0.1100000,0.1100000,933845.7508297,933845.7508297
0.1150000,0.1150000,0.1150000,725934.6474758,725934.6474758
0.1200000,0.1200000,0.1200000,559574.6807996,559574.6807996
0.1250000,0.1250000,0.1250000,445494.9606353,445494.9606353
0.1300000,0.1300000,0.1300000,366021.7737728,366021.7737728
0.1350000,0.1350000,0.1350000,292882.6459743,292882.6459743
0.1400000,0.1400000,0.1400000,235076.4510649,235076.4510649
0.1450000,0.1450000,0.1450000,189383.8824557,189383.8824557
0.1500000,0.1500000,0.1500000,153105.7350524,153105.7350524
0.1550000,0.1550000,0.1550000,124194.3386285,124194.3386285
0.1600000,0.1600000,0.1600000,101066.7016800,101066.7016800
0.1650000,0.1650000,0.1650000,82487.7556701,82487.7556701
0.1700000,0.1700000,0.1700000,67491.6875919,67491.6875919
0.1750000,0.1750000,0.1750000,55324.7146020,55324.7146020
0.1800000,0.1800000,0.1800000,45400.8164358,45400.8164358
0.1850000,0.1850000,0.1850000,37266.1523914,37266.1523914
0.1900000,0.1900000,0.1900000,30569.9837398,30569.9837398
0.1950000,0.1950000,0.1950000,23347.2386353,23347.2386353
0.2000000,0.2000000,0.2000000,17387.7781658,17387.7781658
0.2050000,0.2050000,0.2050000,13057.7199537,13057.7199537
0.2100000,0.2100000,0.2100000,9878.1225058,9878.1225058
0.2150000,0.2150000,0.2150000,7521.0288454,7521.0288454
0.2200000,0.2200000,0.2200000,5758.7289142,5758.7289142
0.2250000,0.2250000,0.2250000,4431.0539566,4431.0539566
0.2300000,0.2300000,0.2300000,3423.9793589,3423.9793589
0.2350000,0.2350000,0.2350000,2655.4243034,2655.4243034
0.2400000,0.2400000,0.2400000,2065.6972345,2065.6972345
0.2450000,0.2450000,0.2450000,1633.5572126,1610.9820833
0.2500000,0.2500000,0.2500000,1281.4166643,1258.8415350
0.2550000,0.2550000,0.2550000,1007.6508171,985.0756881
0.2600000,0.2600000,0.2600000,794.0780385,771.5029157
0.2650000,0.2650000,0.2650000,626.9487993,604.3757205
0.2700000,0.2700000,0.2700000,495.3970241,473.2388248
0.2750000,0.2750000,0.2750000,388.4414373,367.3266025
0.2800000,0.2800000,0.2800000,303.1752539,281.7093441
0.2850000,0.2850000,0.2850000,236.9332184,215.4914795
0.2900000,0.2900000,0.2900000,185.4817673,164.1240552
0.2950000,0.2950000,0.2950000,145.4139829,124.1787024
0.3000000,0.3000000,0.3000000,114.1061531,93.0570189
0.3050000,0.3050000,0.3050000,89.5304539,68.7791274
0.3100000,0.3100000,0.3100000,70.1267558,49.8288356
0.3150000,0.3150000,0.3150000,54.7207101,35.0395302
0.3200000,0.3200000,0.3200000,42.4462702,23.5095767
0.3250000,0.3250000,0.3250000,32.6648392,14.5392290
0.3300000,0.3300000,0.3300000,24.8958889,7.5833129
0.3350000,0.3350000,0.3350000,18.7628168,2.2155498
0.3400000,0.3400000,0.3400000,13.9561351,-1.8984825
0.3450000,0.3450000,0.3450000,10.2128086,-5.0219454
0.3500000,0.3500000,0.3500000,7.3055789,-7.3624994
0.3550000,0.3550000,0.3550000,5.0392804,-9.0961291
0.3600000,0.3600000,0.3600000,3.2541515,-10.7360383
0.3650000,0.3650000,0.3650000,1.8311905,-11.9170186
0.3700000,0.3700000,0.3700000,0.6895665,-12.7137876
0.3750000,0.3750000,0.3750000,-0.2264049,-13.2075051
0.3800000,0.3800000,0.3800000,-0.9612404,-13.4680514
0.3850000,0.3850000,0.3850000,-1.5543382,-13.5401981
0.3900000,0.3900000,0.3900000,-2.0388754,-13.4664786
0.3950000,0.3950000,0.3950000,-2.4396558,-13.2810188
0.4000000,0.4000000,0.4000000,-2.7736059,-13.1144281
0.4050000,0.4050000,0.4050000,-3.0522289,-13.1495380
0.4100000,0.4100000,0.4100000,-3.2840569,-13.1209778
0.4150000,0.4150000,0.4150000,-3.4764032,-12.9909397
0.4200000,0.4200000,0.4200000,-3.6365851,-12.7822630
0.4250000,0.4250000,0.4250000,-3.7723260,-12.5134819
0.4300000,0.4300000,0.4300000,-3.8907654,-12.1996238
0.4350000,0.4350000,0.4350000,-3.9966256,-11.8539391
