# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,44189905902.7834091
0.0050000,0.0050000,0.0050000,16712077146.8594017
0.0100000,0.0100000,0.0100000,6801729285.2637138
0.0150000,0.0150000,0.0150000,2953872248.4057288
0.0200000,0.0200000,0.0200000,1365929637.9813569
0.0250000,0.0250000,0.0250000,682612260.4386977
0.0300000,0.0300000,0.0300000,392596404.4112300
0.0350000,0.0350000,0.0350000,278388812.7118105
0.0400000,0.0400000,0.0400000,214178245.3620687
0.0450000,0.0450000,0.0450000,156565682.5392085
0.0500000,0.0500000,0.0500000,112335268.7628569
0.0550000,0.0550000,0.0550000,82685855.6232062
0.0600000,0.0600000,0.0600000,59933571.4553452
0.0650000,0.0650000,0.0650000,43281066.7351136
0.0700000,0.0700000,0.0700000,31006514.3574142
0.0750000,0.0750000,0.0750000,21812438.9816150
0.0800000,0.0800000,0.0800000,15249877.2558223
0.0850000,0.0850000,0.0850000,10286759.1342291
0.0900000,0.0900000,0.0900000,7072747.7274883
0.0950000,0.0950000,0.0950000,4947989.9816294
0.1000000,0.1000000,0.1000000,3514874.1994438
0.1050000,0.1050000,0.1050000,2507811.2773928
0.1100000,0.1100000,0.1100000,1803604.3574474
0.1150000,0.1150000,0.1150000,1311304.5028698
0.1200000,0.1200000,0.1200000,954647.5009056
0.1250000,0.1250000,0.1250000,699481.0899956
0.1300000,0.1300000,0.1300000,518851.3164856
0.1350000,0.1350000,0.1350000,389501.7441446
0.1400000,0.1400000,0.1400000,295807.7173598
0.1450000,0.1450000,0.1450000,227151.2243374
0.1500000,0.1500000,0.1500000,168679.8735947
0.1550000,0.1550000,0.1550000,125867.4981704
0.1600000,0.1600000,0.1600000,94607.2321959
0.1650000,0.1650000,0.1650000,71594.6012432
0.1700000,0.1700000,0.1700000,53932.5615799
0.1750000,0.1750000,0.1750000,40525.8202726
0.1800000,0.1800000,0.1800000,30623.7717099
0.1850000,0.1850000,0.1850000,23263.3404925
0.1900000,0.1900000,0.1900000,17758.9321607
0.1950000,0.1950000,0.1950000,13611.2139046
0.2000000,0.2000000,0.2000000,10475.1632663
0.2050000,0.2050000,0.2050000,8094.4904566
0.2100000,0.2100000,0.2100000,6278.0305095
0.2150000,0.2150000,0.2150000,4885.4459222
0.2200000,0.2200000,0.2200000,3813.0613638
0.2250000,0.2250000,0.2250000,2983.8221237
0.2300000,0.2300000,0.2300000,2340.1271261
0.2350000,0.2350000,0.2350000,1853.3247320
0.2400000,0.2400000,0.2400000,1461.0717463
0.2450000,0.2450000,0.2450000,1153.5660580
0.2500000,0.2500000,0.2500000,911.8120523
0.2550000,0.2550000,0.2550000,721.2252940
0.2600000,0.2600000,0.2600000,570.2802550
0.2650000,0.2650000,0.2650000,450.1412444
0.2700000,0.2700000,0.2700000,354.6786046
0.2750000,0.2750000,0.2750000,279.0778789
0.2800000,0.2800000,0.2800000,219.2224889
0.2850000,0.2850000,0.2850000,171.6379857
0.2900000,0.2900000,0.2900000,133.5308477
0.2950000,0.2950000,0.2950000,102.9581736
0.3000000,0.3000000,0.3000000,78.5709732
0.3050000,0.3050000,0.3050000,59.2250299
0.3100000,0.3100000,0.3100000,43.8879988
0.3150000,0.3150000,0.3150000,31.7025881
0.3200000,0.3200000,0.3200000,22.0329130
0.3250000,0.3250000,0.3250000,14.4176346
0.3300000,0.3300000,0.3300000,8.4913679
0.3350000,0.3350000,0.3350000,3.9387805
0.3400000,0.3400000,0.3400000,0.4830683
0.3450000,0.3450000,0.3450000,-2.1129406
0.3500000,0.3500000,0.3500000,-4.0463759
0.3550000,0.3550000,0.3550000,-5.4770855
0.3600000,0.3600000,0.3600000,-6.5313983
0.3650000,0.3650000,0.3650000,-7.3047416
0.3700000,0.3700000,0.3700000,-7.8644606
0.3750000,0.3750000,0.3750000,-8.2559174
0.3800000,0.3800000,0.3800000,-8.5111023
0.3850000,0.3850000,0.3850000,-8.6556184
0.3900000,0.3900000,0.3900000,-8.7118332
0.3950000,0.3950000,0.3950000,-8.6993839
0.4000000,0.4000000,0.4000000,-8.6350538
0.4050000,0.4050000,0.4050000,-8.5328856
0.4100000,0.4100000,0.4100000,-8.4043118
0.4150000,0.4150000,0.4150000,-8.2579799
0.4200000,0.4200000,0.4200000,-8.0994942
0.4250000,0.4250000,0.4250000,-7.9315686
0.4300000,0.4300000,0.4300000,-7.7548529
0.4350000,0.4350000,0.4350000,-7.5693205
0.4400000,0.4400000,0.4400000,-7.3757911
0.4450000,0.4450000,0.4450000,-7.1771458
0.4500000,0.4500000,0.4500000,-6.9790164
0.4550000,0.4550000,0.4550000,-6.7891942
0.4600000,0.4600000,0.4600000,-6.6145500
0.4650000,0.4650000,0.4650000,-6.4566707
0.4700000,0.4700000,0.4700000,-6.3101235
0.4750000,0.4750000,0.4750000,-6.1651435
0.4800000,0.4800000,0.4800000,-6.0122059
0.4850000,0.4850000,0.4850000,-5.8451625
0.4900000,0.4900000,0.4900000,-5.6619537
0.4950000,0.4950000,0.4950000,-5.4637540
0.5000000,0.5000000,0.5000000,-5.2536612
0.5050000,0.5050000,0.5050000,-5.0355636
0.5100000,0.5100000,0.5100000,-4.8133744
0.5150000,0.5150000,0.5150000,-4.5906037
0.5200000,0.5200000,0.5200000,-4.3701711
0.5250000,0.5250000,0.5250000,-4.1543671
0.5300000,0.5300000,0.5300000,-3.9448954
0.5350000,0.5350000,0.5350000,-3.7429516
0.5400000,0.5400000,0.5400000,-3.5493131
0.5450000,0.5450000,0.5450000,-3.3644251
0.5500000,0.5500000,0.5500000,-3.1884773
0.5550000,0.5550000,0.5550000,-3.0214679
0.5600000,0.5600000,0.5600000,-2.8632556
0.5650000,0.5650000,0.5650000,-2.7136010
0.5700000,0.5700000,0.5700000,-2.5721984
0.5750000,0.5750000,0.5750000,-2.4386997
0.5800000,0.5800000,0.5800000,-2.3127332
0.5850000,0.5850000,0.5850000,-2.1939164
0.5900000,0.5900000,0.5900000,-2.0818658
0.5950000,0.5950000,0.5950000,-1.9762039
0.6000000,0.6000000,0.6000000,-1.8765636
0.6050000,0.6050000,0.6050000,-1.7825916
0.6100000,0.6100000,0.6100000,-1.6939503
0.6150000,0.6150000,0.6150000,-1.6103186
0.6200000,0.6200000,0.6200000,-1.5313927
0.6250000,0.6250000,0.6250000,-1.4568859
0.6300000,0.6300000,0.6300000,-1.3865283
0.6350000,0.6350000,0.6350000,-1.3200664
0.6400000,0.6400000,0.6400000,-1.2572624
0.6450000,0.6450000,0.6450000,-1.1978934
0.6500000,0.6500000,0.6500000,-1.1417506
0.6550000,0.6550000,0.6550000,-1.0886388
0.6600000,0.6600000,0.6600000,-1.0383751
0.6650000,0.6650000,0.6650000,-0.9907887
0.6700000,0.6700000,0.6700000,-0.9457196
0.6750000,0.6750000,0.6750000,-0.9030183
0.6800000,0.6800000,0.6800000,-0.8625449
0.6850000,0.6850000,0.6850000,-0.8241686
0.6900000,0.6900000,0.6900000,-0.7877670
0.6950000,0.6950000,0.6950000,-0.7532254
0.7000000,0.7000000,0.7000000,-0.7204366
0.7050000,0.7050000,0.7050000,-0.6893001
0.7100000,0.7100000,0.7100000,-0.6597219
0.7150000,0.7150000,0.7150000,-0.6316137
0.7200000,0.7200000,0.7200000,-0.6048929
0.7250000,0.7250000,0.7250000,-0.5794820
0.7300000,0.7300000,0.7300000,-0.5553084
0.7350000,0.7350000,0.7350000,-0.5323037
0.7400000,0.7400000,0.7400000,-0.5104039
0.7450000,0.7450000,0.7450000,-0.4895490
0.7500000,0.7500000,0.7500000,-0.4696823
0.7550000,0.7550000,0.7550000,-0.4507508
0.7600000,0.7600000,0.7600000,-0.4327046
0.7650000,0.7650000,0.7650000,-0.4154967
0.7700000,0.7700000,0.7700000,-0.3990829
0.7750000,0.7750000,0.7750000,-0.3834216
0.7800000,0.7800000,0.7800000,-0.3684737
0.7850000,0.7850000,0.7850000,-0.3542022
0.7900000,0.7900000,0.7900000,-0.3405725
0.7950000,0.7950000,0.7950000,-0.3275517
0.8000000,0.8000000,0.8000000,-0.3151089
