# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,36138326.4016120,15357377.2634940,9839032.8270780,62034447.2760777,944703.7581399,43660655.4262246,15357492.8544634,15357261.6725246,18103872.2258032,11449894.1404400,320218021.1384889
0.0025000,0.0025000,0.0025000,inf,nan,21367757.2050464,11140755.6826946,7137630.1869902,45000875.7174718,685252.0013078,31672294.2938497,11140862.4348529,11140648.9305363,13133155.0900838,8306136.5897798,232292514.7748526
0.0050000,0.0050000,0.0050000,inf,nan,13065127.5091147,8185348.2816854,5244233.4287962,33062117.6669870,503415.0148430,23269699.6432314,8185446.8937879,8185249.6695828,9649206.1680078,6102693.8206900,170665876.3997828
0.0075000,0.0075000,0.0075000,inf,nan,8261381.3084699,6091814.9809020,3903000.1101416,24605024.1440932,374614.4641057,17317524.7858973,6091906.1071341,6091723.8546699,7181267.8783143,4541832.5966556,127011200.4025426
0.0100000,0.0100000,0.0100000,inf,nan,5422433.9181736,4593412.4245049,2943038.2003135,18552068.4703916,282433.6206686,13057398.3912451,4593496.6789640,4593328.1700457,5414892.8027788,3424678.9084868,95766409.5387089
0.0125000,0.0125000,0.0125000,inf,nan,3730675.6595182,3510125.4956791,2249019.5258186,14176062.4710264,215793.9400833,9977520.1916799,3510203.4563170,3510047.5350413,4137872.1366288,2617020.1236589,73177838.2484819
0.0150000,0.0150000,0.0150000,inf,nan,2741519.3179718,2719285.4831552,1742355.7358584,10981469.6001424,167146.4952607,7729128.1693674,2719357.6952620,2719213.2710484,3205599.2431433,2027398.9748090,56687582.7847475
0.0175000,0.0175000,0.0175000,inf,nan,2214139.2533507,2136535.7219790,1369003.5900345,8627516.1706777,131300.3551879,6072383.6027353,2136602.7012797,2136468.7426783,2518631.2124087,1592922.2434406,44536609.0538561
0.0200000,0.0200000,0.0200000,inf,nan,2027203.0829374,1703368.4086791,1091480.2007728,6877846.5477699,104655.4522913,4840937.9782438,1703430.6440994,1703306.1732588,2007996.7754325,1269968.6689281,35504877.7819109
0.0225000,0.0225000,0.0225000,inf,nan,2139064.5455034,1378881.5010887,883581.9553222,5567225.2074075,84695.2141430,3918497.6288471,1378939.4572399,1378823.5449375,1625479.0177990,1028043.1970117,28739463.9137825
0.0250000,0.0250000,0.0250000,inf,nan,2574599.5428726,1134275.0380816,726858.4989209,4579304.5895778,69647.8160795,3223176.5709186,1134329.1575053,1134220.9186578,1337127.4278167,845673.6387566,23639796.5446670
0.0275000,0.0275000,0.0275000,inf,nan,3433039.3934166,949144.1792381,608237.8193576,3831650.7525339,58258.0266507,2696957.4417991,949194.8844461,949093.4740301,1118887.9878362,707646.8976330,19780362.8973456
0.0300000,0.0300000,0.0300000,inf,nan,4920145.0628068,808962.5707790,518413.9348651,3265577.3261730,49632.3195778,2298536.5578831,809010.2661170,808914.8754410,953636.4683606,603132.6599637,16858232.2576959
0.0325000,0.0325000,0.0325000,inf,nan,6634991.2842753,703362.2188490,450744.8776541,2839196.9478569,43133.0110913,1998433.4631518,703407.2922103,703317.1454877,829150.6759275,524400.9318798,14657188.2302884
0.0350000,0.0350000,0.0350000,inf,nan,4482136.1276587,624951.8828518,400495.6886489,2522648.0499037,38305.5426609,1775631.5078085,624994.7072620,624909.0584415,736717.5293217,465941.0769657,13023089.9383447
0.0375000,0.0375000,0.0375000,inf,nan,3163159.2300072,568503.7561509,364317.3606988,2294809.3493491,34828.4308258,1615265.4836219,568544.6912418,568462.8210600,670174.2872274,423855.4353837,11846912.5900428
0.0400000,0.0400000,0.0400000,inf,nan,2372428.4574233,524584.5034562,336166.0274141,2117606.6469153,32122.8886509,1490537.0315622,524624.2349371,524544.7719753,618400.5679656,391110.8602226,10932107.4819012
0.0425000,0.0425000,0.0425000,inf,nan,1939063.7692306,489878.1937802,313919.3143322,1977635.5048879,29986.8919039,1392012.6847426,489917.7808234,489838.6067371,577487.4234213,365235.1156227,10209487.5816158
0.0450000,0.0450000,0.0450000,inf,nan,1774146.5600249,450086.9215041,288414.0045051,1817068.2230182,27535.5182356,1278993.8927537,450124.9535594,450048.8894487,530579.9276537,335568.2104306,9380567.2451530
0.0475000,0.0475000,0.0475000,inf,nan,1844835.5656901,421089.6567952,269824.7468980,1700094.0100018,25747.9324700,1196657.1246899,421126.3782285,421052.9353619,496396.8268429,313948.9192207,8776677.1325950
0.0500000,0.0500000,0.0500000,inf,nan,2165136.7204035,390896.7312081,250474.0180441,1578345.2824778,23894.4369688,1110959.0841420,390934.3928337,390859.0695825,460804.2345940,291438.1873535,8148128.0320022
0.0525000,0.0525000,0.0525000,inf,nan,2799816.0129402,352972.2825130,226166.7946968,1425295.8691987,21560.2329674,1003232.2722826,353008.3891279,352936.1758982,416097.4229015,263163.1169790,7358021.7714804
0.0550000,0.0550000,0.0550000,inf,nan,3882933.3059259,322070.7271915,206359.6222200,1300605.7290058,19658.0959632,915465.6742696,322105.4423467,322036.0120362,379669.4704249,240124.0569145,6714309.3515799
0.0575000,0.0575000,0.0575000,inf,nan,5658195.8759773,296973.7996168,190272.0043440,1199353.7196821,18113.1005817,844195.7286788,297007.2780805,296940.3211531,350084.2383715,221412.7132359,6191588.1621013
0.0600000,0.0600000,0.0600000,inf,nan,8557731.9766053,276693.5999720,177271.0163000,1117549.4681551,16864.4861491,786613.9486596,276725.9878197,276661.2121243,326177.1521038,206292.5442711,5769260.0539409
0.0625000,0.0625000,0.0625000,inf,nan,13354337.1524078,260424.1695760,166840.2844996,1051937.7086388,15862.6789658,740429.2157092,260455.6043013,260392.7348507,306998.1162553,194162.6569496,5430521.3719338
0.0650000,0.0650000,0.0650000,inf,nan,21461511.6307454,233460.9097159,149567.7329293,943150.5193093,14215.0534864,663858.1955453,233494.3015721,233427.5178597,275212.7792852,174059.8447453,4868917.3158737
0.0675000,0.0675000,0.0675000,inf,nan,35543558.7161292,206913.0245006,132553.7624548,835992.4028073,12584.1595068,588432.9815201,206944.9647232,206881.0842779,243917.1020638,154266.7205579,4315723.3853386
0.0700000,0.0700000,0.0700000,inf,nan,52874000.6825475,184162.4132738,117973.2032291,744164.4830234,11186.9821388,523797.8560902,184192.9972609,184131.8292867,217097.7987648,137304.7038211,3841667.2872630
0.0725000,0.0725000,0.0725000,inf,nan,58269026.2854502,164597.6470953,105434.3042428,665197.3717449,9985.8990642,468214.8116041,164626.9651330,164568.3290576,194034.0932279,122717.9356651,3434002.0130024
0.0750000,0.0750000,0.0750000,inf,nan,34056790.1850396,147710.1119674,94611.1808404,597037.0417886,8949.6117911,420238.1735539,147738.2493034,147681.9746314,174126.4115373,110127.2122499,3082124.5933893
0.0775000,0.0775000,0.0775000,inf,nan,20579293.8968030,133076.1667231,85232.3852791,537972.7350710,8052.0484622,378663.8625286,133103.2036651,133049.1297810,156875.3490468,99216.6823444,2777203.9749764
0.0800000,0.0800000,0.0800000,inf,nan,12806015.5156781,120342.5111315,77071.5337115,486577.8419182,7271.4640917,342487.7852689,120368.5231668,120316.4990962,141864.4217353,89722.9383253,2511875.8510552
0.0825000,0.0825000,0.0825000,inf,nan,8179655.7605451,109214.1738219,69939.6113704,441661.3663541,6589.7019079,310871.6760725,109239.2317538,109189.1158900,128745.9059054,81426.0604165,2279992.1351100
0.0850000,0.0850000,0.0850000,inf,nan,5348081.3215403,99444.6362738,63678.6460549,402228.0228726,5991.5860387,283115.0129784,99468.8063730,99420.4661747,117229.1959593,74142.2535003,2076414.9879642
0.0875000,0.0875000,0.0875000,inf,nan,3570970.4576915,90827.6980826,58156.4970175,367445.3695509,5464.4212586,258631.8860738,90851.0422496,90804.3539156,107071.2148591,67717.7821592,1896847.1648073
0.0900000,0.0900000,0.0900000,inf,nan,2430120.1851882,83190.7622908,53262.5534895,336616.6795901,4997.5800422,236931.9044584,83213.3382277,83168.1863538,98068.4986140,62023.9644666,1737691.9825641
0.0925000,0.0925000,0.0925000,inf,nan,1682553.2607826,76389.2800079,48904.1757989,309158.4975190,4582.1608906,217604.4002350,76411.1413965,76367.4186193,90050.6473831,56953.0301007,1595937.4683252
0.0950000,0.0950000,0.0950000,inf,nan,1183460.0896943,70302.1429040,45003.7436582,284582.0257127,4210.7049302,200305.3282434,70323.3395887,70280.9462193,82874.8939677,52414.6851566,1469060.2789120
0.0975000,0.0975000,0.0975000,inf,nan,844515.9360291,64827.8522902,41496.2019042,262477.6490204,3876.9602577,184746.3743720,64848.4304634,64807.2741170,76421.5877750,48333.2559551,1354945.8186067
0.1000000,0.1000000,0.1000000,inf,nan,610696.9396905,58979.4580885,37759.2739486,238820.3592605,3527.4741364,168099.1632554,59002.1937172,58956.7224599,69527.2737565,43972.9089145,1232851.2162646
0.1025000,0.1025000,0.1025000,inf,nan,447053.4952511,51766.1758473,33137.9708038,209677.4173810,3087.9405536,147586.3480052,51787.8451813,51744.5065133,61023.9767558,38594.9516859,1082404.8900432
