# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1425000,0.1425000,0.1425000,1716.5458088,-0.0118235,756.7899551
0.1450000,0.1450000,0.1450000,1515.7829842,-0.0154749,633.5063213
0.1475000,0.1475000,0.1475000,1339.4891690,-0.0188598,532.1516406
0.1500000,0.1500000,0.1500000,1184.5549156,-0.0219957,448.4831730
0.1525000,0.1525000,0.1525000,1048.2847220,-0.0248987,379.1458589
0.1550000,0.1550000,0.1550000,928.3390244,-0.0275839,321.4730702
0.1575000,0.1575000,0.1575000,822.6847918,-0.0300653,273.3349897
0.1600000,0.1600000,0.1600000,729.5533645,-0.0323563,233.0225709
0.1625000,0.1625000,0.1625000,647.4044113,-0.0344690,199.1582338
0.1650000,0.1650000,0.1650000,574.8950625,-0.0364151,170.6267591
0.1675000,0.1675000,0.1675000,510.8534332,-0.0382053,146.5215183
0.1700000,0.1700000,0.1700000,454.2558752,-0.0398497,126.1024005
0.1725000,0.1725000,0.1725000,404.2074047,-0.0413576,108.7627155
0.1750000,0.1750000,0.1750000,359.9248378,-0.0427379,94.0030494
0.1775000,0.1775000,0.1775000,320.7222386,-0.0439988,81.4105750
0.1800000,0.1800000,0.1800000,285.9983484,-0.0451481,70.6426903
0.1825000,0.1825000,0.1825000,255.2257105,-0.0461928,61.4141066
0.1850000,0.1850000,0.1850000,227.9412532,-0.0471398,53.4866529
0.1875000,0.1875000,0.1875000,203.7381243,-0.0479954,46.6611688
0.1900000,0.1900000,0.1900000,182.2586044,-0.0487655,40.7709596
0.1925000,0.1925000,0.1925000,163.1879490,-0.0494555,35.6764219
0.1950000,0.1950000,0.1950000,146.2490341,-0.0500708,31.2605780
0.1975000,0.1975000,0.1975000,131.1976936,-0.0506161,27.4253519
0.2000000,0.2000000,0.2000000,117.8186577,-0.0510959,24.0884632
0.2025000,0.2025000,0.2025000,105.9220103,-0.0515146,21.1808206
0.2050000,0.2050000,0.2050000,95.3400968,-0.0518761,18.6442995
0.2075000,0.2075000,0.2075000,85.9248216,-0.0521842,16.4298012
