# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1186479.9779349,343563.7266583,219479.5820583,1391266.3256454,20813.7717568,978836.3366932,343393.6567125,343733.7966041,405006.2521826,256148.4447011,7178838.8208303,343563.7266583,219479.5820583,1391266.3256454,20813.7717568,978836.3366932,343393.6567125,343733.7966041,405006.2521826,256148.4447011,7178838.8208303
0.0025000,0.0025000,0.0025000,inf,nan,1254665.9606514,343108.3378127,219188.1621368,1389424.2468949,20786.0044511,977540.0254371,342938.3200928,343278.3555327,404469.4221412,255808.9235717,7169331.5045540,343108.3378127,219188.1621368,1389424.2468949,20786.0044511,977540.0254371,342938.3200928,343278.3555327,404469.4221412,255808.9235717,7169331.5045540
0.0050000,0.0050000,0.0050000,inf,nan,1479671.8425499,341934.9048490,218437.3071120,1384677.0998207,20714.5087829,974199.3858085,341765.0316673,342104.7780307,403086.1338312,254934.0552276,7144830.8469238,341934.9048490,218437.3071120,1384677.0998207,20714.5087829,974199.3858085,341765.0316673,342104.7780307,403086.1338312,254934.0552276,7144830.8469238
0.0075000,0.0075000,0.0075000,inf,nan,1903370.0157452,340046.0506426,217228.6940646,1377035.5078950,20599.4432073,968821.8932232,339876.4139544,340215.6873308,400859.4792000,253525.7951882,7105391.6728129,340046.0506426,217228.6940646,1377035.5078950,20599.4432073,968821.8932232,339876.4139544,340215.6873308,400859.4792000,253525.7951882,7105391.6728129
0.0100000,0.0100000,0.0100000,inf,nan,2608060.4783890,337446.6598697,215565.4469267,1366519.2501987,20441.1033889,961421.4659094,337277.3510405,337615.9686989,397795.2164936,251587.7852879,7051116.0591405,337446.6598697,215565.4469267,1366519.2501987,20441.1033889,961421.4659094,337277.3510405,337615.9686989,397795.2164936,251587.7852879,7051116.0591405
0.0125000,0.0125000,0.0125000,inf,nan,3739204.4825390,334131.3172212,213444.1002217,1353106.4122851,20239.1598527,951982.6820229,333962.4278335,334300.2066090,393886.9619354,249115.9880720,6981890.9007552,334131.3172212,213444.1002217,1353106.4122851,20239.1598527,951982.6820229,333962.4278335,334300.2066090,393886.9619354,249115.9880720,6981890.9007552
0.0150000,0.0150000,0.0150000,inf,nan,5548449.3710263,330116.6423788,210875.2762548,1336864.3541411,19994.6124451,940552.9387527,329948.2615057,330285.0232520,389154.3074509,246122.7945620,6898063.8069850,330116.6423788,210875.2762548,1336864.3541411,19994.6124451,940552.9387527,329948.2615057,330285.0232520,389154.3074509,246122.7945620,6898063.8069850
0.0175000,0.0175000,0.0175000,inf,nan,8474418.8225898,325417.1131410,207868.2440116,1317851.6126761,19708.3463736,927173.4320464,325249.3291415,325584.8971405,383614.3200310,242618.9988709,6799936.9158230,325417.1131410,207868.2440116,1317851.6126761,19708.3463736,927173.4320464,325249.3291415,325584.8971405,383614.3200310,242618.9988709,6799936.9158230
0.0200000,0.0200000,0.0200000,inf,nan,13297097.6788619,320050.3083112,204434.2514668,1296139.3198978,19381.4307415,911894.2189103,319883.2080573,320217.4085651,377287.7222512,238617.7071061,6687877.3503923,320050.3083112,204434.2514668,1296139.3198978,19381.4307415,911894.2189103,319883.2080573,320217.4085651,377287.7222512,238617.7071061,6687877.3503923
0.0225000,0.0225000,0.0225000,inf,nan,21441252.9271645,314037.9976826,200587.2295935,1271815.5549162,19015.1907572,894777.2829633,313871.6663511,314204.3290142,370200.1771883,234135.1500226,6562339.7054574,314037.9976826,200587.2295935,1271815.5549162,19015.1907572,894777.2829633,313871.6663511,314204.3290142,370200.1771883,234135.1500226,6562339.7054574
