# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2024099.7236898,2024099.7236898
0.0050000,0.0050000,0.0050000,1931823.2916836,1931823.2916836
0.0100000,0.0100000,0.0100000,1850777.5002202,1850777.5002202
0.0150000,0.0150000,0.0150000,1733065.1392512,1733065.1392512
0.0200000,0.0200000,0.0200000,1588530.3793763,1588530.3793763
0.0250000,0.0250000,0.0250000,1438032.4702181,1438032.4702181
0.0300000,0.0300000,0.0300000,1292284.2093138,1292284.2093138
0.0350000,0.0350000,0.0350000,1146436.1000853,1146436.1000853
0.0400000,0.0400000,0.0400000,1003979.5970493,1003979.5970493
0.0450000,0.0450000,0.0450000,873188.5146225,873188.5146225
0.0500000,0.0500000,0.0500000,754957.9170027,754957.9170027
0.0550000,0.0550000,0.0550000,641554.4467552,641554.4467552
0.0600000,0.0600000,0.0600000,537539.3020532,537539.3020532
0.0650000,0.0650000,0.0650000,446448.1779011,446448.1779011
0.0700000,0.0700000,0.0700000,356717.0146324,356717.0146324
0.0750000,0.0750000,0.0750000,285213.8952609,285213.8952609
0.0800000,0.0800000,0.0800000,228915.1991366,228915.1991366
0.0850000,0.0850000,0.0850000,183588.6885518,183588.6885518
0.0900000,0.0900000,0.0900000,146119.3840224,146119.3840224
0.0950000,0.0950000,0.0950000,116018.1518018,116018.1518018
0.1000000,0.1000000,0.1000000,90851.6436772,90851.6436772
0.1050000,0.1050000,0.1050000,70550.9057695,70550.9057695
0.1100000,0.1100000,0.1100000,54630.2787158,54630.2787158
0.1150000,0.1150000,0.1150000,42210.4504934,42210.4504934
0.1200000,0.1200000,0.1200000,32562.9810927,32562.9810927
0.1250000,0.1250000,0.1250000,25094.2092887,25094.2092887
0.1300000,0.1300000,0.1300000,19326.8558920,19326.8558920
0.1350000,0.1350000,0.1350000,14881.5028403,14881.5028403
0.1400000,0.1400000,0.1400000,11459.2953203,11459.2953203
0.1450000,0.1450000,0.1450000,8786.2195532,8786.2195532
0.1500000,0.1500000,0.1500000,6733.9482187,6733.9482187
0.1550000,0.1550000,0.1550000,5166.2292240,5166.2292240
0.1600000,0.1600000,0.1600000,3967.8230876,3967.8230876
0.1650000,0.1650000,0.1650000,3050.8207344,3050.8207344
0.1700000,0.1700000,0.1700000,2348.2853883,2348.2853883
0.1750000,0.1750000,0.1750000,1835.6422217,1809.3048506
0.1800000,0.1800000,0.1800000,1421.3434247,1395.1729088
0.1850000,0.1850000,0.1850000,1102.1127330,1076.4608386
0.1900000,0.1900000,0.1900000,855.4945153,830.7822237
0.1950000,0.1950000,0.1950000,664.7656638,641.0524364
