# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2975566382822552576.0000000
0.0050000,0.0050000,0.0050000,31821240114334168.0000000
0.0100000,0.0100000,0.0100000,1189955209335290.5000000
0.0150000,0.0150000,0.0150000,90398782049972.8906250
0.0200000,0.0200000,0.0200000,10842988300120.8652344
0.0250000,0.0250000,0.0250000,1789281733242.6682129
0.0300000,0.0300000,0.0300000,373660440812.0298462
0.0350000,0.0350000,0.0350000,93514418515.9401245
0.0400000,0.0400000,0.0400000,27013787648.5090714
0.0450000,0.0450000,0.0450000,8767895956.0898228
0.0500000,0.0500000,0.0500000,3134158883.2435803
0.0550000,0.0550000,0.0550000,1215166554.9510057
0.0600000,0.0600000,0.0600000,504974745.7626558
0.0650000,0.0650000,0.0650000,222797848.3256142
0.0700000,0.0700000,0.0700000,103570522.2124523
0.0750000,0.0750000,0.0750000,50410405.2413628
0.0800000,0.0800000,0.0800000,25556485.1583362
0.0850000,0.0850000,0.0850000,13436337.9612919
0.0900000,0.0900000,0.0900000,7298801.5109375
0.0950000,0.0950000,0.0950000,4083562.3357288
0.1000000,0.1000000,0.1000000,2346720.5964909
0.1050000,0.1050000,0.1050000,1381955.2297538
0.1100000,0.1100000,0.1100000,832233.6109482
0.1150000,0.1150000,0.1150000,511606.1947226
0.1200000,0.1200000,0.1200000,320540.3596472
0.1250000,0.1250000,0.1250000,204403.1239615
0.1300000,0.1300000,0.1300000,132503.3642864
0.1350000,0.1350000,0.1350000,87226.0063983
0.1400000,0.1400000,0.1400000,58257.7538496
0.1450000,0.1450000,0.1450000,39447.5462438
0.1500000,0.1500000,0.1500000,27062.8722783
0.1550000,0.1550000,0.1550000,18801.9556281
0.1600000,0.1600000,0.1600000,13223.6957210
0.1650000,0.1650000,0.1650000,9412.9408588
0.1700000,0.1700000,0.1700000,6780.7218828
0.1750000,0.1750000,0.1750000,4943.1945498
0.1800000,0.1800000,0.1800000,3647.2152931
0.1850000,0.1850000,0.1850000,2723.9605410
0.1900000,0.1900000,0.1900000,2059.6488270
0.1950000,0.1950000,0.1950000,1588.8052034
0.2000000,0.2000000,0.2000000,1234.2773265
0.2050000,0.2050000,0.2050000,971.1195848
0.2100000,0.2100000,0.2100000,764.3456928
0.2150000,0.2150000,0.2150000,601.7041405
0.2200000,0.2200000,0.2200000,477.9397049
0.2250000,0.2250000,0.2250000,378.0889709
0.2300000,0.2300000,0.2300000,298.0416611
