# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,347654.2838919,204933505.9162945,132026111.6785163,817186730.8216410,13100160.6168668,575608626.4531848,204933418.2169774,204933593.6156116,241583568.7460597,152790864.5018833,4222423829.4839554,204933505.9162945,132026111.6785163,817186730.8216410,13100160.6168668,575608626.4531848,204933418.2169774,204933593.6156116,241583568.7460597,152790864.5018833,4222423829.4839554
0.0025000,0.0025000,0.0025000,inf,nan,364866.4359175,203609387.9948289,131173045.0294308,811906925.6974927,13015499.5972825,571889637.4151465,203609300.3849511,203609475.6047066,240022647.1608947,151803651.0102749,4195142869.9207492,203609387.9948289,131173045.0294308,811906925.6974927,13015499.5972825,571889637.4151465,203609300.3849511,203609475.6047066,240022647.1608947,151803651.0102749,4195142869.9207492
0.0050000,0.0050000,0.0050000,inf,nan,419720.0612801,199765987.6895130,128696922.5067368,796581722.2293624,12769761.0495729,561094869.8454688,199765900.3476695,199766075.0313565,235491897.7467060,148938153.4790129,4115956935.0088987,199765987.6895130,128696922.5067368,796581722.2293624,12769761.0495729,561094869.8454688,199765900.3476695,199766075.0313565,235491897.7467060,148938153.4790129,4115956935.0088987
0.0075000,0.0075000,0.0075000,inf,nan,520573.0345427,193567725.7220417,124703673.1868647,771866728.6112131,12373458.3813118,543686121.1995417,193567638.8241215,193567812.6199618,228185146.0301940,144316957.9347084,3988253579.4219437,193567725.7220417,124703673.1868647,771866728.6112131,12373458.3813118,543686121.1995417,193567638.8241215,193567812.6199618,228185146.0301940,144316957.9347084,3988253579.4219437
0.0100000,0.0100000,0.0100000,inf,nan,683351.6353810,185272842.3639041,119359669.9384754,738791647.8297390,11843103.9779999,520388693.8955933,185272756.0813735,185272928.6464347,218406815.6638083,138132598.8004349,3817353320.9661736,185272842.3639041,119359669.9384754,738791647.8297390,11843103.9779999,520388693.8955933,185272756.0813735,185272928.6464347,218406815.6638083,138132598.8004349,3817353320.9661736
0.0125000,0.0125000,0.0125000,inf,nan,935092.9896620,175213435.2456017,112878868.6152426,698680681.2175291,11199932.7305913,492135329.1351765,175213349.7438984,175213520.7473049,206548396.2206665,130632675.8224441,3610098362.3071370,175213435.2456017,112878868.6152426,698680681.2175291,11199932.7305913,492135329.1351765,175213349.7438984,175213520.7473049,206548396.2206665,130632675.8224441,3610098362.3071370
0.0150000,0.0150000,0.0150000,inf,nan,1320308.9475401,163771016.2723174,105507060.4005631,653055065.0165949,10468339.0398795,459997555.5677566,163770931.7093951,163771100.8352397,193059628.7382874,122101630.2078975,3374348993.2077174,163771016.2723174,105507060.4005631,653055065.0165949,10468339.0398795,459997555.5677566,163770931.7093951,163771100.8352397,193059628.7382874,122101630.2078975,3374348993.2077174
0.0175000,0.0175000,0.0175000,inf,nan,1912203.9620721,151350313.6114724,97504993.5332586,603528609.3237480,9674201.6118202,425112108.9732183,151350230.1365231,151350397.0864217,178417622.4849702,112841212.3529154,3118443835.8003736,151350313.6114724,97504993.5332586,603528609.3237480,9674201.6118202,425112108.9732183,151350230.1365231,151350397.0864217,178417622.4849702,112841212.3529154,3118443835.8003736
0.0200000,0.0200000,0.0200000,inf,nan,2832601.9508185,138353992.6695258,89132087.1101433,551706901.2630682,8843267.0287775,388609932.9584699,138353910.4219036,138354074.9171481,163097055.0663509,103151634.7351147,2850679023.1168737,138353992.6695258,89132087.1101433,551706901.2630682,8843267.0287775,388609932.9584699,138353910.4219036,138354074.9171481,163097055.0663509,103151634.7351147,2850679023.1168737
0.0225000,0.0225000,0.0225000,inf,nan,4288007.9252143,125160553.8959388,80632191.5973085,499099175.1870365,7999736.4740965,351554102.0658134,125160473.0042968,125160634.7875808,147544117.4990911,93315093.3313269,2578852828.7433786,125160553.8959388,80632191.5973085,499099175.1870365,7999736.4740965,351554102.0658134,125160473.0042968,125160634.7875808,147544117.4990911,93315093.3313269,2578852828.7433786
