# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,953841.7119150,1736267.9361976,1117023.3040657,6940557.6881051,109946.2621399,4887873.4335649,1736125.8076380,1736410.0647572,2046780.0150616,1294497.3433817,35854221.0300427
0.0025000,0.0025000,0.0025000,inf,nan,703258.4560680,1417349.9089384,911714.2184141,5666888.7040371,89669.9241703,3990817.4162460,1417211.5906035,1417488.2272733,1670827.0696501,1056723.8232718,29273932.3998381
0.0050000,0.0050000,0.0050000,inf,nan,543873.9963025,1162017.1586022,747352.1591943,4647010.3637677,73445.4507593,3272515.7560175,1161882.7081830,1162151.6090213,1369830.9159554,866357.1407467,24004893.6618285
0.0075000,0.0075000,0.0075000,inf,nan,448944.9369317,956699.1677325,615196.1388733,3826785.4408568,60406.5869640,2694836.3783145,956568.6320004,956829.7034646,1127794.1014273,713279.6184426,19767385.6050002
0.0100000,0.0100000,0.0100000,inf,nan,403261.8757811,790919.5082079,508498.4221571,3164415.8444625,49884.8094923,2228338.5764094,790792.9240809,791046.0923349,932366.6060824,589680.4179003,16345445.1616323
0.0125000,0.0125000,0.0125000,inf,nan,399727.4273722,656545.5410577,422021.1302628,2627451.0473648,41361.3461916,1850165.7996557,656422.9366367,656668.1454788,773961.3595339,489496.1434175,13571407.7631192
0.0150000,0.0150000,0.0150000,inf,nan,437818.5498297,547229.8789376,351676.3959132,2190561.0510742,34431.4614557,1542476.9707136,547111.2745066,547348.4833685,645095.8152846,407994.4170685,11314400.1280088
0.0175000,0.0175000,0.0175000,inf,nan,523486.4077092,457992.5841793,294257.1929926,1833870.4456009,28777.7436987,1291273.0299617,457877.9931657,458107.1751929,539899.4295762,341462.3809773,9471732.2781272
0.0200000,0.0200000,0.0200000,inf,nan,670468.8354610,384907.0390963,247234.9612677,1541705.7972797,24150.0240884,1085514.6223870,384796.4689858,385017.6092067,453743.3531164,286972.4938020,7962425.2591085
0.0225000,0.0225000,0.0225000,inf,nan,903404.3635368,324862.5008947,208606.6381126,1301648.7705064,20350.2001550,916455.1390572,324755.9541008,324969.0476887,382960.5215946,242205.5004330,6722318.6156074
0.0250000,0.0250000,0.0250000,inf,nan,1263700.4995566,275383.6330830,176778.3992741,1103816.4125791,17220.7035036,777133.7688802,275281.1077672,275486.1583988,324632.9123048,205315.8812674,5700351.6374286
0.0275000,0.0275000,0.0275000,inf,nan,1820053.5170676,234492.5735541,150476.8050293,940311.0347857,14635.6878583,661988.0112405,234394.0643981,234591.0827101,276428.9446489,174829.0152575,4855720.9221623
0.0300000,0.0300000,0.0300000,inf,nan,1651698.1428037,200602.9202413,128680.5097785,804797.3551646,12494.2580832,566555.8295249,200508.4191690,200697.4213136,236478.5063140,149562.1395253,4155695.5066865
0.0325000,0.0325000,0.0325000,inf,nan,1419198.8147296,172437.7930816,110567.4828971,692175.6426085,10715.2385426,487245.4261236,172347.2899318,172528.2962313,203276.3615353,128563.2593847,3573928.0418135
