# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6737830223.5270653,6737830223.5270653
0.0050000,0.0050000,0.0050000,2266129286.2351542,2266129286.2351542
0.0100000,0.0100000,0.0100000,864456923.4875439,864456923.4875439
0.0150000,0.0150000,0.0150000,418779333.8876942,418779333.8876942
0.0200000,0.0200000,0.0200000,285964718.2575673,285964718.2575673
0.0250000,0.0250000,0.0250000,199660191.6960479,199660191.6960479
0.0300000,0.0300000,0.0300000,134125143.8405321,134125143.8405321
0.0350000,0.0350000,0.0350000,91665635.1969665,91665635.1969665
0.0400000,0.0400000,0.0400000,57583409.2793735,57583409.2793735
0.0450000,0.0450000,0.0450000,37562299.3219448,37562299.3219448
0.0500000,0.0500000,0.0500000,24799011.0422252,24799011.0422252
0.0550000,0.0550000,0.0550000,15437562.3943368,15437562.3943368
0.0600000,0.0600000,0.0600000,9654219.3748753,9654219.3748753
0.0650000,0.0650000,0.0650000,6083086.7221256,6083086.7221256
0.0700000,0.0700000,0.0700000,3909797.5068285,3909797.5068285
0.0750000,0.0750000,0.0750000,2519288.8503428,2519288.8503428
0.0800000,0.0800000,0.0800000,1602613.4673217,1602613.4673217
0.0850000,0.0850000,0.0850000,1035812.4601935,1035812.4601935
0.0900000,0.0900000,0.0900000,681355.6234976,681355.6234976
0.0950000,0.0950000,0.0950000,454362.0446630,454362.0446630
0.1000000,0.1000000,0.1000000,306956.5035613,306956.5035613
0.1050000,0.1050000,0.1050000,210427.7377963,210427.7377963
0.1100000,0.1100000,0.1100000,146266.6616799,146266.6616799
0.1150000,0.1150000,0.1150000,103037.7879136,103037.7879136
0.1200000,0.1200000,0.1200000,72705.1196803,72705.1196803
0.1250000,0.1250000,0.1250000,50874.7330658,50874.7330658
0.1300000,0.1300000,0.1300000,36002.6322783,36002.6322783
0.1350000,0.1350000,0.1350000,25264.2521821,25264.2521821
0.1400000,0.1400000,0.1400000,17873.7950855,17873.7950855
0.1450000,0.1450000,0.1450000,12757.4188008,12757.4188008
0.1500000,0.1500000,0.1500000,9181.5610481,9181.5610481
0.1550000,0.1550000,0.1550000,6660.8548943,6660.8548943
0.1600000,0.1600000,0.1600000,4867.2500660,4867.2500660
