# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,200141938847.8969421,4054952704917935.5000000,2662479643997194.0000000,15468763357118258.0000000,294887443339776.1250000,10926175805487182.0000000,174853928832574624.0000000,1660330120255366912.0000000,11040785016400160768.0000000
0.0025000,0.0025000,0.0025000,inf,nan,61401719527.0112457,924258994635063.0000000,606867927364984.7500000,3525847245150103.0000000,67214680980897.5078125,2490439988856509.0000000,39855044397524712.0000000,378444632495036544.0000000,2516563290864506368.0000000
0.0050000,0.0050000,0.0050000,inf,nan,23561492990.5213394,247712278410155.9687500,162647738542922.5312500,944968538468797.3750000,18014322549723.9648438,667467212982168.7500000,10681620958046144.0000000,101427615969764640.0000000,674468583996167552.0000000
0.0075000,0.0075000,0.0075000,inf,nan,9036203744.4223671,75609235855127.7187500,49644979544642.4531250,288432821675655.5000000,5498511740484.8056641,203731069834123.3750000,3260352121966950.5000000,30958760564558444.0000000,205868108529015456.0000000
0.0100000,0.0100000,0.0100000,inf,nan,3803884617.8403845,25676416180311.7539062,16859119173508.2363281,97949959048066.6718750,1867259017659.2578125,69185780519107.1953125,1107194988208293.5000000,10513399692932344.0000000,69911510619838920.0000000
0.0125000,0.0125000,0.0125000,inf,nan,1732609893.4955704,9532116841640.1250000,6258781805400.3554688,36362961357935.5234375,693201170431.3760986,25684542167157.2148438,411035312682860.3750000,3902996913625345.0000000,25953965416999424.0000000
0.0150000,0.0150000,0.0150000,inf,nan,848791747.0147313,3816330042875.6899414,2505799687368.8823242,14558474352167.7148438,277533565730.1306763,10283203902851.1074219,164564370244783.8125000,1562625474145605.7500000,10391073545576520.0000000
0.0175000,0.0175000,0.0175000,inf,nan,452006880.4888977,1630274666621.8962402,1070437121361.2946777,6219146618640.4570312,118557729975.5400696,4392819651284.4282227,70299271688129.6796875,667528689469958.1250000,4438901038981048.5000000
0.0200000,0.0200000,0.0200000,inf,nan,275472163.8105915,736734236038.6193848,483739077964.7041016,2810483090229.8242188,53577105522.5419159,1985151010714.3083496,31768823313606.8046875,301661769801365.3750000,2005976387803785.0000000
0.0225000,0.0225000,0.0225000,inf,nan,199561923.4499401,349756143123.4732056,229649543521.7690125,1334245141626.4479980,25435060339.0497742,942428031121.5947266,15081896712652.8281250,143210600099041.3750000,952315238506628.2500000
0.0250000,0.0250000,0.0250000,inf,nan,113063929.8313821,173430006064.3650208,113873942461.7823486,661598840535.9985352,12612184694.9729195,467312383527.1816406,7478514375946.3662109,71012471857901.3125000,472215513127456.3750000
0.0275000,0.0275000,0.0275000,inf,nan,66934720.0187789,89392529193.9509277,58695009844.2453156,341013857919.7630005,6500780241.8917427,240871028526.3970337,3854721661478.6367188,36602646270935.2031250,243398670657494.5625000
0.0300000,0.0300000,0.0300000,inf,nan,41777751.8922237,47702083189.3508224,31321104941.8587379,181973683460.1426086,3468958718.0281630,128534911614.2589874,2056980605255.3493652,19532145201528.7812500,129884057203699.6562500
0.0325000,0.0325000,0.0325000,inf,nan,28170396.3210885,26262499096.6123314,17243898701.7672997,100186204912.5786285,1909828950.7967153,70765309503.1985779,1132479911583.4611816,10753522932509.8750000,71508392980958.4218750
0.0350000,0.0350000,0.0350000,inf,nan,21525610.7796925,14873518737.1103535,9765909257.7434654,56739635270.3045349,1081602141.2066209,40077347959.0271759,641373024078.7673340,6090204327482.0097656,40498484490168.5312500
0.0375000,0.0375000,0.0375000,inf,nan,15646249.8623540,8642940437.2848969,5674920973.8250713,32971276176.9821892,628505297.9339259,23288853858.2045097,372702654884.7961426,3539038547961.5371094,23533873077997.2226562
0.0400000,0.0400000,0.0400000,inf,nan,12406285.8843875,5141805476.7170820,3376081728.2652512,19615169965.7988091,373898792.1388910,13854929218.5911045,221729301756.7602234,2105468665371.4426270,14001000562971.7675781
0.0425000,0.0425000,0.0425000,inf,nan,11688052.1816039,3125605143.0675550,2052248341.2016551,11923780973.0585880,227279164.8321956,8422209252.1780481,134788283586.7964172,1279920137776.5786133,8511321911983.2382812
0.0450000,0.0450000,0.0450000,inf,nan,10339258.8620086,1938110845.9687009,1272541858.1157851,7393736051.1406336,140924110.2432808,5222466437.0058928,83582230977.2613678,793694446351.2446289,5278058190484.9726562
0.0475000,0.0475000,0.0475000,inf,nan,7167918.0470367,1224053685.7033486,803693175.8075521,4669758976.8187904,88997807.7620244,3298417729.4925165,52791506012.0724640,501323491068.8457642,3333882329700.0009766
0.0500000,0.0500000,0.0500000,inf,nan,4997737.9271773,786375805.3716271,516314398.5194847,3000115005.1002321,57169889.9586679,2119084357.9057572,33918717949.0366173,322120015223.0686646,2142243868639.4128418
0.0525000,0.0525000,0.0525000,inf,nan,3526884.7337903,513298362.6023119,337011733.8895238,1958390784.4610038,37311653.1209874,1383274405.1507614,22143809791.8680420,210314989143.4803772,1398789917718.2539062
0.0550000,0.0550000,0.0550000,inf,nan,2481979.0848675,340086372.1687769,223280326.4558343,1297635376.9058800,24715510.4670144,916557070.3765650,14675313242.9289722,139401902770.5303650,927258560477.9090576
0.0575000,0.0575000,0.0575000,inf,nan,1788840.6667313,228519608.3934409,150024874.6806163,872046101.7490169,16602072.6466830,615946406.2586056,9865109285.6158276,93730947775.5576630,623582232920.5093994
0.0600000,0.0600000,0.0600000,inf,nan,1329347.5626841,155623374.7099699,102160268.0069032,593978795.7114084,11300627.1895697,419536033.5687995,6722485057.2087917,63894729360.1820068,425203841346.3336182
0.0625000,0.0625000,0.0625000,inf,nan,1030811.4388988,107353564.0718850,70465206.1200115,409857640.0724068,7789904.8536722,289483337.7944729,4641825665.3977985,44142555248.1233215,293882420052.7403564
0.0650000,0.0650000,0.0650000,inf,nan,849492.4137715,74989251.6426870,49213580.7389827,286413652.0152396,5435743.2666419,202289193.4349199,3247058136.1738009,30903348417.1393204,205870865706.3411865
0.0675000,0.0675000,0.0675000,inf,nan,686252.6169913,53034571.0472326,34796850.9778841,202680777.0446143,3838508.4808742,143144500.4275571,2301177612.9646549,21926550773.0399284,146203161531.7606812
0.0700000,0.0700000,0.0700000,inf,nan,536473.5722303,37977671.9139437,24909176.9477244,145261569.4592109,2742844.8777252,102586154.6039338,1652732072.9558072,15773968047.2056160,105315276673.2097473
0.0725000,0.0725000,0.0725000,inf,nan,439771.6402508,27544931.2383365,18057736.1014216,105482165.5709130,1983440.5912510,74487497.1856767,1203663120.8164930,11514402483.6992931,77014556916.6168976
0.0750000,0.0750000,0.0750000,inf,nan,384725.2006169,20246058.4168856,13264039.7168456,77656958.5161042,1451947.0025228,54832588.4993859,884482878.3425008,8409901801.9216299,55982119047.4968109
0.0775000,0.0775000,0.0775000,inf,nan,365768.0958688,14944440.1816834,9808243.2399426,57068862.6572635,1076516.0466277,40307351.9010345,646615136.9776180,6150875323.7561035,40958465421.1828156
0.0800000,0.0800000,0.0800000,inf,nan,299601.5715910,11010984.0112709,7225739.1722584,42060713.5248285,797477.6090591,29706617.7029839,476906424.3193722,4539025130.1649265,30238194886.4971733
0.0825000,0.0825000,0.0825000,inf,nan,236392.7669106,8180542.3769392,5367465.4791561,31260389.4876190,591859.7069377,22078031.5400861,354760008.7527547,3378777876.6897964,22520815653.8313522
0.0850000,0.0850000,0.0850000,inf,nan,192094.6535728,6126765.8372266,4019143.3765538,23422922.8337074,442706.7684865,16542225.5486603,266103371.0273513,2536511575.5189648,16917799024.3570843
0.0875000,0.0875000,0.0875000,inf,nan,162406.4622539,4624569.6971393,3032983.6565250,17689657.2266390,333652.8195522,12492697.9860000,201230842.2398046,1920070122.0947855,12816355275.4026661
0.0900000,0.0900000,0.0900000,inf,nan,144672.5219505,3517317.6825428,2306139.7107482,13463058.3117412,253308.8784808,9507387.2856214,153388466.9938306,1465325659.5447717,9790075978.7981491
0.0925000,0.0925000,0.0925000,inf,nan,137542.3659222,2695074.7965513,1766428.5309438,10323751.2800342,193681.6294266,7290072.6027379,117836192.3954170,1127273422.6378744,7539716255.2883539
0.0950000,0.0950000,0.0950000,inf,nan,140830.0324166,2080054.5895740,1362775.5242512,7975003.9078270,149115.2538178,5631160.1299338,91220297.0223358,874072493.6966492,5853566694.8947248
0.0975000,0.0975000,0.0975000,inf,nan,155554.0376588,1616789.9142820,1058760.7394974,6205228.9550443,115576.7356871,4381197.1602061,71149509.5291824,683020719.3960189,4580687057.6669149
0.1000000,0.1000000,0.1000000,inf,nan,184177.4373048,1265434.9209309,828221.0422640,4862431.8090650,90168.8547815,3432823.5217747,55906156.6285950,537811823.2481538,3612666352.6936159
0.1025000,0.1025000,0.1025000,inf,nan,231113.0154895,997161.9851852,652227.8033221,3836650.0481513,70795.5091112,2708368.0014828,44247652.9357465,426650381.9222192,2871087594.9204984
0.1050000,0.1050000,0.1050000,inf,nan,303625.7288817,790972.6333007,516993.0017933,3047787.2744839,55929.8512154,2151254.9389006,35268969.3026838,340945843.7946090,2298843142.8522935
0.1075000,0.1075000,0.1075000,inf,nan,413375.5680962,631470.9394374,412407.2743080,2437118.7199460,44452.4049744,1720004.3270574,28306608.7162243,274400701.6326594,1854071151.6121776
0.1100000,0.1100000,0.1100000,inf,nan,579039.8357131,507297.3646342,331011.5992463,1961316.4207142,35537.2009131,1384011.5752344,22871065.2335704,221228502.2923341,1474748335.8382618
0.1125000,0.1125000,0.1125000,inf,nan,830812.9150828,410019.3070796,267268.8486640,1588216.7524119,28571.1161715,1120557.9629119,18440521.5476705,175764135.2843119,1172122896.5171676
0.1150000,0.1150000,0.1150000,inf,nan,1218259.9594959,333339.8315408,217044.2494101,1293501.8437296,23096.3463923,912678.4935530,14713671.8751867,140320735.4523342,936160723.7378186
0.1175000,0.1175000,0.1175000,inf,nan,1818030.6937202,270531.2338230,177196.5906313,1035988.0106721,18769.1074815,731507.0676297,11794697.5317373,112553565.0750436,751268248.8680619
0.1200000,0.1200000,0.1200000,inf,nan,1704444.1183440,217516.0291053,142401.3334801,833425.9240516,15329.8026591,588434.7630829,9497659.1763316,90696676.1549730,605700738.7404869
0.1225000,0.1225000,0.1225000,inf,nan,1223988.6915840,175633.9655551,114914.1605925,673367.1898926,12530.2866842,475383.4144726,7681777.6573493,73412955.5419676,490565145.4203724
0.1250000,0.1250000,0.1250000,inf,nan,925500.7938379,142402.8183470,93105.4820113,546339.3791209,10134.5993181,385662.3775095,6239918.4405642,59684779.2058617,399092994.3645485
0.1275000,0.1275000,0.1275000,inf,nan,751497.8087662,115924.5444655,75729.2517158,445098.9325037,8227.7970312,314155.3333691,5090146.2330748,48733819.4299666,326107130.0056768
0.1300000,0.1300000,0.1300000,inf,nan,656277.3585103,94740.8694819,61828.1501520,364080.2132426,6704.0746186,256931.1348187,4169496.8613272,39961905.7826664,267628461.6417712
0.1325000,0.1325000,0.1325000,inf,nan,557688.2666866,77726.2200553,50663.2872364,298987.0321302,5481.7921449,210955.2859335,3429359.6601261,32907178.5265101,220584398.3511974
0.1350000,0.1350000,0.1350000,inf,nan,526878.6966652,64007.9336325,41661.8149875,246488.2346394,4497.6764917,173874.9245573,2832036.1790538,27211411.5833547,182591557.0198494
0.1375000,0.1375000,0.1375000,inf,nan,557329.8418103,52906.4985237,34377.6916394,203989.7038288,3702.4789081,143857.7800386,2348162.6950582,22595537.6187036,151793010.9939814
