# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,254568.0950350,85275760.5760750,54865455.0402499,341099367.0568756,5402107.3752009,240216590.1546656,85275990.0874314,85275531.0647187,100526375.4962420,63578462.2978928,1762050947.0260830,85275760.5760750,54865455.0402499,341099367.0568756,5402107.3752009,240216590.1546656,85275990.0874314,85275531.0647187,100526375.4962420,63578462.2978928,1762050947.0260830
0.0025000,0.0025000,0.0025000,inf,nan,232847.8153200,70207413.2077237,45142209.7663603,281167572.5073293,4428403.1787359,197996429.5887338,70207652.8515688,70207173.5638786,82763222.9259713,52344058.1884669,1452332433.4928026,70207413.2077237,45142209.7663603,281167572.5073293,4428403.1787359,197996429.5887338,70207652.8515688,70207173.5638786,82763222.9259713,52344058.1884669,1452332433.4928026
0.0050000,0.0050000,0.0050000,inf,nan,232607.0816628,59768850.8578153,38426561.4549679,239480247.0059080,3767305.5812612,168634231.3991815,59769084.3478386,59768617.3677921,70457840.5835683,44561451.0522246,1236946055.5547116,59768850.8578153,38426561.4549679,239480247.0059080,3767305.5812612,168634231.3991815,59769084.3478386,59768617.3677921,70457840.5835683,44561451.0522246,1236946055.5547116
0.0075000,0.0075000,0.0075000,inf,nan,254030.0180112,51380836.0777965,33020611.3623945,206062303.5618488,3229728.0460016,145094030.3085954,51381070.6719954,51380601.4835976,60569723.2833190,38307656.5642840,1064262812.3074813,51380836.0777965,33020611.3623945,206062303.5618488,3229728.0460016,145094030.3085954,51381070.6719954,51380601.4835976,60569723.2833190,38307656.5642840,1064262812.3074813
0.0100000,0.0100000,0.0100000,inf,nan,299654.4527769,44647377.6375529,28700639.3019224,178950718.7520952,2811297.2190240,126008792.2518612,44647600.1253211,44647155.1497847,52632061.1976386,33287438.2667815,924280669.0970285,44647377.6375529,28700639.3019224,178950718.7520952,2811297.2190240,126008792.2518612,44647600.1253211,44647155.1497847,52632061.1976386,33287438.2667815,924280669.0970285
0.0125000,0.0125000,0.0125000,inf,nan,339376.9930168,38133805.7235258,24508008.9091134,152924066.8768179,2397376.1350712,107678539.1401999,38134025.2878341,38133586.1592176,44953609.8812517,28431159.2542813,789821517.9050446,38133805.7235258,24508008.9091134,152924066.8768179,2397376.1350712,107678539.1401999,38134025.2878341,38133586.1592176,44953609.8812517,28431159.2542813,789821517.9050446
0.0150000,0.0150000,0.0150000,inf,nan,415428.9947289,32615764.8468068,20957035.6413028,130862890.4809062,2047297.0989217,92141669.5650396,32615981.0640240,32615548.6295896,38448729.1809287,24317111.4701430,675853770.3212770,32615764.8468068,20957035.6413028,130862890.4809062,2047297.0989217,92141669.5650396,32615981.0640240,32615548.6295896,38448729.1809287,24317111.4701430,675853770.3212770
0.0175000,0.0175000,0.0175000,inf,nan,521768.8186564,27893886.0771720,17927534.1014955,111852025.8585216,1750208.8412589,78758873.4200701,27894085.7919751,27893686.3623690,32882395.2656706,20796652.7922913,577696525.9822227,27893886.0771720,17927534.1014955,111852025.8585216,1750208.8412589,78758873.4200701,27894085.7919751,27893686.3623690,32882395.2656706,20796652.7922913,577696525.9822227
0.0200000,0.0200000,0.0200000,inf,nan,637341.3678838,23579700.7999880,15152537.9010138,94585412.6525117,1480988.7120015,66599447.7049141,23579894.7278525,23579506.8721235,27796666.2589189,17580155.3475471,488504722.4080169,23579700.7999880,15152537.9010138,94585412.6525117,1480988.7120015,66599447.7049141,23579894.7278525,23579506.8721235,27796666.2589189,17580155.3475471,488504722.4080169
0.0225000,0.0225000,0.0225000,inf,nan,831351.5696870,19901050.4172041,12786759.5537262,79856229.6935807,1248628.5112248,56227190.9002071,19901238.2852908,19900862.5491174,23460130.4461515,14837489.2829002,412422606.8729652,19901050.4172041,12786759.5537262,79856229.6935807,1248628.5112248,56227190.9002071,19901238.2852908,19900862.5491174,23460130.4461515,14837489.2829002,412422606.8729652
