# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1850000,0.1850000,0.1850000,1645.2504063,0.1627733,648.8152145
0.1875000,0.1875000,0.1875000,1453.6290558,0.1557411,536.9592515
0.1900000,0.1900000,0.1900000,1285.0763782,0.1490529,446.2449421
0.1925000,0.1925000,0.1925000,1136.7258447,0.1426911,372.3152335
0.1950000,0.1950000,0.1950000,1006.0804059,0.1366391,311.7806044
0.1975000,0.1975000,0.1975000,890.9626750,0.1308811,261.9924956
0.2000000,0.2000000,0.2000000,789.4722298,0.1254020,220.8698842
0.2025000,0.2025000,0.2025000,699.9489399,0.1201875,186.7686746
0.2050000,0.2050000,0.2050000,620.9414057,0.1152243,158.3830138
0.2075000,0.2075000,0.2075000,551.1797483,0.1104993,134.6703350
0.2100000,0.2100000,0.2100000,489.5521105,0.1060005,114.7941225
0.2125000,0.2125000,0.2125000,435.0843323,0.1017164,98.0799917
0.2150000,0.2150000,0.2150000,386.9223437,0.0976360,83.9818268
0.2175000,0.2175000,0.2175000,344.3168801,0.0937498,72.0555492
0.2200000,0.2200000,0.2200000,306.6101523,0.0900513,61.9386878
0.2225000,0.2225000,0.2225000,273.2241138,0.0865425,53.3343613
0.2250000,0.2250000,0.2250000,243.6500227,0.0832437,45.9986076
0.2275000,0.2275000,0.2275000,217.4391696,0.0802033,39.7302427
0.2300000,0.2300000,0.2300000,194.1949136,0.0775008,34.3626551
0.2325000,0.2325000,0.2325000,173.5663096,0.0752306,29.7571549
0.2350000,0.2350000,0.2350000,155.2434275,0.0734671,25.7976663
0.2375000,0.2375000,0.2375000,138.9539786,0.0722232,22.3866130
0.2400000,0.2400000,0.2400000,124.4604177,0.0714284,19.4418013
0.2425000,0.2425000,0.2425000,111.5566778,0.0709405,16.8940403
0.2450000,0.2450000,0.2450000,100.0642072,0.0705861,14.6852184
0.2475000,0.2475000,0.2475000,89.8276306,0.0702068,12.7666193
0.2500000,0.2500000,0.2500000,80.7106524,0.0696883,11.0973548
0.2525000,0.2525000,0.2525000,72.5926720,0.0689678,9.6428911
0.2550000,0.2550000,0.2550000,65.3662308,0.0680257,8.3737172
0.2575000,0.2575000,0.2575000,58.9351588,0.0668712,7.2642503
0.2600000,0.2600000,0.2600000,53.2131936,0.0655291,6.2920648
0.2625000,0.2625000,0.2625000,48.1228853,0.0640297,5.4374682
0.2650000,0.2650000,0.2650000,43.5946649,0.0624036,4.6833421
0.2675000,0.2675000,0.2675000,39.5660252,0.0606776,4.0150811
0.2700000,0.2700000,0.2700000,35.9808021,0.0588738,3.4204407
0.2725000,0.2725000,0.2725000,32.7885560,0.0570082,2.8891916
0.2750000,0.2750000,0.2750000,29.9440526,0.0550899,2.4126230
0.2775000,0.2775000,0.2775000,27.4068283,0.0531203,1.9830519
0.2800000,0.2800000,0.2800000,25.1408169,0.0510928,1.5934945
0.2825000,0.2825000,0.2825000,23.1140161,0.0489940,1.2375520
0.2850000,0.2850000,0.2850000,21.2981695,0.0468063,0.9094588
0.2875000,0.2875000,0.2875000,19.6684507,0.0445119,0.6041994
0.2900000,0.2900000,0.2900000,18.2031371,0.0420973,0.3176140
0.2925000,0.2925000,0.2925000,16.8832695,0.0395576,0.0464300
0.2950000,0.2950000,0.2950000,15.6923015,0.0368985,-0.2118460
0.2975000,0.2975000,0.2975000,14.6157509,0.0341364,-0.4592324
0.3000000,0.3000000,0.3000000,13.6408774,0.0312956,-0.6977503
0.3025000,0.3025000,0.3025000,12.7564088,0.0284050,-0.9299145
0.3050000,0.3050000,0.3050000,11.9523338,0.0254933,-1.1589991
0.3075000,0.3075000,0.3075000,11.2197623,0.0225863,-1.3889070
0.3100000,0.3100000,0.3100000,10.5508379,0.0197046,-1.6236383
0.3125000,0.3125000,0.3125000,9.9386764,0.0168644,-1.8665138
0.3150000,0.3150000,0.3150000,9.3772981,0.0140787,-2.1194000
