# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,14218401.1599205
0.0050000,0.0050000,0.0050000,9698901.3291419
0.0100000,0.0100000,0.0100000,6598274.0779749
0.0150000,0.0150000,0.0150000,4488237.4482680
0.0200000,0.0200000,0.0200000,3060210.8700163
0.0250000,0.0250000,0.0250000,2097029.9543656
0.0300000,0.0300000,0.0300000,1448481.0060902
0.0350000,0.0350000,0.0350000,1011947.0941970
0.0400000,0.0400000,0.0400000,717936.7594612
0.0450000,0.0450000,0.0450000,519669.0599585
0.0500000,0.0500000,0.0500000,385776.2690501
0.0550000,0.0550000,0.0550000,295287.5765644
0.0600000,0.0600000,0.0600000,234226.9753037
0.0650000,0.0650000,0.0650000,193326.9952407
0.0700000,0.0700000,0.0700000,166500.7466630
0.0750000,0.0750000,0.0750000,149822.5029100
0.0800000,0.0800000,0.0800000,135005.4449127
0.0850000,0.0850000,0.0850000,123083.4098172
0.0900000,0.0900000,0.0900000,98772.3295047
0.0950000,0.0950000,0.0950000,80540.8886506
0.1000000,0.1000000,0.1000000,66740.5271724
0.1050000,0.1050000,0.1050000,56174.5633621
0.1100000,0.1100000,0.1100000,47972.0022956
0.1150000,0.1150000,0.1150000,41496.7317291
0.1200000,0.1200000,0.1200000,36282.9472477
0.1250000,0.1250000,0.1250000,31989.5638435
0.1300000,0.1300000,0.1300000,28368.0230826
0.1350000,0.1350000,0.1350000,25239.2975650
0.1400000,0.1400000,0.1400000,22477.0510946
0.1450000,0.1450000,0.1450000,18564.4648168
0.1500000,0.1500000,0.1500000,15358.0606276
0.1550000,0.1550000,0.1550000,12732.1708531
0.1600000,0.1600000,0.1600000,10569.6390559
0.1650000,0.1650000,0.1650000,8780.9783835
0.1700000,0.1700000,0.1700000,7296.7747379
0.1750000,0.1750000,0.1750000,6062.3789909
0.1800000,0.1800000,0.1800000,5034.1834264
0.1850000,0.1850000,0.1850000,4176.9840548
0.1900000,0.1900000,0.1900000,3462.0843487
0.1950000,0.1950000,0.1950000,2865.9068732
0.2000000,0.2000000,0.2000000,2368.9566066
0.2050000,0.2050000,0.2050000,1955.0320366
0.2100000,0.2100000,0.2100000,1622.5871774
0.2150000,0.2150000,0.2150000,1336.3617466
0.2200000,0.2200000,0.2200000,1098.8358127
0.2250000,0.2250000,0.2250000,902.0334358
0.2300000,0.2300000,0.2300000,739.2472316
0.2350000,0.2350000,0.2350000,604.8354356
0.2400000,0.2400000,0.2400000,494.0544015
0.2450000,0.2450000,0.2450000,402.9191855
0.2500000,0.2500000,0.2500000,328.0866228
0.2550000,0.2550000,0.2550000,266.7566348
0.2600000,0.2600000,0.2600000,216.5885046
0.2650000,0.2650000,0.2650000,175.6296076
0.2700000,0.2700000,0.2700000,142.2546301
0.2750000,0.2750000,0.2750000,115.1137075
0.2800000,0.2800000,0.2800000,93.0881353
0.2850000,0.2850000,0.2850000,75.2520425
0.2900000,0.2900000,0.2900000,60.8370114
0.2950000,0.2950000,0.2950000,49.1962267
0.3000000,0.3000000,0.3000000,39.7751243
0.3050000,0.3050000,0.3050000,32.1093417
0.3100000,0.3100000,0.3100000,25.8447484
0.3150000,0.3150000,0.3150000,20.7339199
0.3200000,0.3200000,0.3200000,16.5967197
0.3250000,0.3250000,0.3250000,13.2824856
0.3300000,0.3300000,0.3300000,10.6539347
0.3350000,0.3350000,0.3350000,8.5842874
0.3400000,0.3400000,0.3400000,6.9574418
0.3450000,0.3450000,0.3450000,5.6671216
0.3500000,0.3500000,0.3500000,4.6160114
0.3550000,0.3550000,0.3550000,3.7203747
0.3600000,0.3600000,0.3600000,2.9211656
0.3650000,0.3650000,0.3650000,2.1904352
0.3700000,0.3700000,0.3700000,1.5233222
0.3750000,0.3750000,0.3750000,0.9228720
0.3800000,0.3800000,0.3800000,0.3905328
0.3850000,0.3850000,0.3850000,-0.0752576
0.3900000,0.3900000,0.3900000,-0.4778887
0.3950000,0.3950000,0.3950000,-0.8228288
0.4000000,0.4000000,0.4000000,-1.1185236
0.4050000,0.4050000,0.4050000,-1.3752665
0.4100000,0.4100000,0.4100000,-1.6018648
0.4150000,0.4150000,0.4150000,-1.8029973
0.4200000,0.4200000,0.4200000,-1.9794544
0.4250000,0.4250000,0.4250000,-2.1304646
0.4300000,0.4300000,0.4300000,-2.2559360
0.4350000,0.4350000,0.4350000,-2.3572191
0.4400000,0.4400000,0.4400000,-2.4364428
0.4450000,0.4450000,0.4450000,-2.4955529
0.4500000,0.4500000,0.4500000,-2.5360928
0.4550000,0.4550000,0.4550000,-2.5596110
0.4600000,0.4600000,0.4600000,-2.5678827
0.4650000,0.4650000,0.4650000,-2.5626615
0.4700000,0.4700000,0.4700000,-2.5453880
0.4750000,0.4750000,0.4750000,-2.5172330
0.4800000,0.4800000,0.4800000,-2.4794236
0.4850000,0.4850000,0.4850000,-2.4334916
0.4900000,0.4900000,0.4900000,-2.3811606
0.4950000,0.4950000,0.4950000,-2.3240284
0.5000000,0.5000000,0.5000000,-2.2633555
0.5050000,0.5050000,0.5050000,-2.1999867
0.5100000,0.5100000,0.5100000,-2.1343253
0.5150000,0.5150000,0.5150000,-2.0664221
0.5200000,0.5200000,0.5200000,-1.9962016
0.5250000,0.5250000,0.5250000,-1.9237083
0.5300000,0.5300000,0.5300000,-1.8492424
0.5350000,0.5350000,0.5350000,-1.7733570
0.5400000,0.5400000,0.5400000,-1.6967701
0.5450000,0.5450000,0.5450000,-1.6202534
0.5500000,0.5500000,0.5500000,-1.5445424
0.5550000,0.5550000,0.5550000,-1.4702779
0.5600000,0.5600000,0.5600000,-1.3979801
0.5650000,0.5650000,0.5650000,-1.3280445
0.5700000,0.5700000,0.5700000,-1.2607507
0.5750000,0.5750000,0.5750000,-1.1962786
0.5800000,0.5800000,0.5800000,-1.1347261
0.5850000,0.5850000,0.5850000,-1.0761260
0.5900000,0.5900000,0.5900000,-1.0204613
0.5950000,0.5950000,0.5950000,-0.9676781
0.6000000,0.6000000,0.6000000,-0.9176957
0.6050000,0.6050000,0.6050000,-0.8704152
0.6100000,0.6100000,0.6100000,-0.8257260
0.6150000,0.6150000,0.6150000,-0.7835101
0.6200000,0.6200000,0.6200000,-0.7436468
0.6250000,0.6250000,0.6250000,-0.7060145
0.6300000,0.6300000,0.6300000,-0.6704932
0.6350000,0.6350000,0.6350000,-0.6369661
0.6400000,0.6400000,0.6400000,-0.6053199
0.6450000,0.6450000,0.6450000,-0.5754460
0.6500000,0.6500000,0.6500000,-0.5472409
0.6550000,0.6550000,0.6550000,-0.5206060
0.6600000,0.6600000,0.6600000,-0.4954479
0.6650000,0.6650000,0.6650000,-0.4716784
0.6700000,0.6700000,0.6700000,-0.4492146
0.6750000,0.6750000,0.6750000,-0.4279780
0.6800000,0.6800000,0.6800000,-0.4078951
0.6850000,0.6850000,0.6850000,-0.3888969
0.6900000,0.6900000,0.6900000,-0.3709186
0.6950000,0.6950000,0.6950000,-0.3538994
0.7000000,0.7000000,0.7000000,-0.3377823
0.7050000,0.7050000,0.7050000,-0.3225140
0.7100000,0.7100000,0.7100000,-0.3080445
0.7150000,0.7150000,0.7150000,-0.2943269
0.7200000,0.7200000,0.7200000,-0.2813173
0.7250000,0.7250000,0.7250000,-0.2689747
0.7300000,0.7300000,0.7300000,-0.2572606
0.7350000,0.7350000,0.7350000,-0.2461388
0.7400000,0.7400000,0.7400000,-0.2355755
0.7450000,0.7450000,0.7450000,-0.2255391
0.7500000,0.7500000,0.7500000,-0.2159998
0.7550000,0.7550000,0.7550000,-0.2069297
0.7600000,0.7600000,0.7600000,-0.1983027
0.7650000,0.7650000,0.7650000,-0.1900942
0.7700000,0.7700000,0.7700000,-0.1822813
0.7750000,0.7750000,0.7750000,-0.1748422
0.7800000,0.7800000,0.7800000,-0.1677567
0.7850000,0.7850000,0.7850000,-0.1610057
0.7900000,0.7900000,0.7900000,-0.1545711
0.7950000,0.7950000,0.7950000,-0.1484362
0.8000000,0.8000000,0.8000000,-0.1425851
0.8050000,0.8050000,0.8050000,-0.1370028
0.8100000,0.8100000,0.8100000,-0.1316752
0.8150000,0.8150000,0.8150000,-0.1265892
0.8200000,0.8200000,0.8200000,-0.1217322
0.8250000,0.8250000,0.8250000,-0.1170926
0.8300000,0.8300000,0.8300000,-0.1126591
0.8350000,0.8350000,0.8350000,-0.1084215
0.8400000,0.8400000,0.8400000,-0.1043697
0.8450000,0.8450000,0.8450000,-0.1004946
0.8500000,0.8500000,0.8500000,-0.0967873
0.8550000,0.8550000,0.8550000,-0.0932396
0.8600000,0.8600000,0.8600000,-0.0898435
0.8650000,0.8650000,0.8650000,-0.0865918
0.8700000,0.8700000,0.8700000,-0.0834774
0.8750000,0.8750000,0.8750000,-0.0804937
0.8800000,0.8800000,0.8800000,-0.0776344
0.8850000,0.8850000,0.8850000,-0.0748937
0.8900000,0.8900000,0.8900000,-0.0722659
0.8950000,0.8950000,0.8950000,-0.0697456
0.9000000,0.9000000,0.9000000,-0.0673279
0.9050000,0.9050000,0.9050000,-0.0650081
0.9100000,0.9100000,0.9100000,-0.0627815
0.9150000,0.9150000,0.9150000,-0.0606439
0.9200000,0.9200000,0.9200000,-0.0585912
0.9250000,0.9250000,0.9250000,-0.0566197
0.9300000,0.9300000,0.9300000,-0.0547255
0.9350000,0.9350000,0.9350000,-0.0529053
0.9400000,0.9400000,0.9400000,-0.0511558
0.9450000,0.9450000,0.9450000,-0.0494738
0.9500000,0.9500000,0.9500000,-0.0478563
0.9550000,0.9550000,0.9550000,-0.0463006
0.9600000,0.9600000,0.9600000,-0.0448038
0.9650000,0.9650000,0.9650000,-0.0433636
0.9700000,0.9700000,0.9700000,-0.0419773
0.9750000,0.9750000,0.9750000,-0.0406428
0.9800000,0.9800000,0.9800000,-0.0393578
0.9850000,0.9850000,0.9850000,-0.0381203
0.9900000,0.9900000,0.9900000,-0.0369281
0.9950000,0.9950000,0.9950000,-0.0357795
1.0000000,1.0000000,1.0000000,-0.0346725
1.0050000,1.0050000,1.0050000,-0.0336055
1.0100000,1.0100000,1.0100000,-0.0325768
1.0150000,1.0150000,1.0150000,-0.0315849
1.0200000,1.0200000,1.0200000,-0.0306282
1.0250000,1.0250000,1.0250000,-0.0297054
1.0300000,1.0300000,1.0300000,-0.0288150
1.0350000,1.0350000,1.0350000,-0.0279557
1.0400000,1.0400000,1.0400000,-0.0271264
1.0450000,1.0450000,1.0450000,-0.0263257
1.0500000,1.0500000,1.0500000,-0.0255526
1.0550000,1.0550000,1.0550000,-0.0248060
1.0600000,1.0600000,1.0600000,-0.0240849
1.0650000,1.0650000,1.0650000,-0.0233883
1.0700000,1.0700000,1.0700000,-0.0227151
1.0750000,1.0750000,1.0750000,-0.0220646
1.0800000,1.0800000,1.0800000,-0.0214358
1.0850000,1.0850000,1.0850000,-0.0208279
1.0900000,1.0900000,1.0900000,-0.0202401
1.0950000,1.0950000,1.0950000,-0.0196717
1.1000000,1.1000000,1.1000000,-0.0191219
1.1050000,1.1050000,1.1050000,-0.0185900
1.1100000,1.1100000,1.1100000,-0.0180754
1.1150000,1.1150000,1.1150000,-0.0175774
1.1200000,1.1200000,1.1200000,-0.0170954
1.1250000,1.1250000,1.1250000,-0.0166288
1.1300000,1.1300000,1.1300000,-0.0161771
1.1350000,1.1350000,1.1350000,-0.0157398
1.1400000,1.1400000,1.1400000,-0.0153162
1.1450000,1.1450000,1.1450000,-0.0149059
1.1500000,1.1500000,1.1500000,-0.0145084
1.1550000,1.1550000,1.1550000,-0.0141233
1.1600000,1.1600000,1.1600000,-0.0137501
1.1650000,1.1650000,1.1650000,-0.0133884
1.1700000,1.1700000,1.1700000,-0.0130379
1.1750000,1.1750000,1.1750000,-0.0126980
1.1800000,1.1800000,1.1800000,-0.0123685
1.1850000,1.1850000,1.1850000,-0.0120489
1.1900000,1.1900000,1.1900000,-0.0117390
1.1950000,1.1950000,1.1950000,-0.0114383
1.2000000,1.2000000,1.2000000,-0.0111467
1.2050000,1.2050000,1.2050000,-0.0108637
1.2100000,1.2100000,1.2100000,-0.0105891
1.2150000,1.2150000,1.2150000,-0.0103226
1.2200000,1.2200000,1.2200000,-0.0100640
1.2250000,1.2250000,1.2250000,-0.0098128
1.2300000,1.2300000,1.2300000,-0.0095690
1.2350000,1.2350000,1.2350000,-0.0093323
1.2400000,1.2400000,1.2400000,-0.0091024
1.2450000,1.2450000,1.2450000,-0.0088791
1.2500000,1.2500000,1.2500000,-0.0086622
1.2550000,1.2550000,1.2550000,-0.0084515
1.2600000,1.2600000,1.2600000,-0.0082467
1.2650000,1.2650000,1.2650000,-0.0080477
1.2700000,1.2700000,1.2700000,-0.0078544
1.2750000,1.2750000,1.2750000,-0.0076664
1.2800000,1.2800000,1.2800000,-0.0074837
1.2850000,1.2850000,1.2850000,-0.0073061
1.2900000,1.2900000,1.2900000,-0.0071334
1.2950000,1.2950000,1.2950000,-0.0069654
1.3000000,1.3000000,1.3000000,-0.0068021
1.3050000,1.3050000,1.3050000,-0.0066432
1.3100000,1.3100000,1.3100000,-0.0064887
1.3150000,1.3150000,1.3150000,-0.0063383
1.3200000,1.3200000,1.3200000,-0.0061921
1.3250000,1.3250000,1.3250000,-0.0060497
1.3300000,1.3300000,1.3300000,-0.0059112
1.3350000,1.3350000,1.3350000,-0.0057764
1.3400000,1.3400000,1.3400000,-0.0056451
1.3450000,1.3450000,1.3450000,-0.0055173
1.3500000,1.3500000,1.3500000,-0.0053929
1.3550000,1.3550000,1.3550000,-0.0052718
1.3600000,1.3600000,1.3600000,-0.0051539
1.3650000,1.3650000,1.3650000,-0.0050390
1.3700000,1.3700000,1.3700000,-0.0049271
1.3750000,1.3750000,1.3750000,-0.0048181
1.3800000,1.3800000,1.3800000,-0.0047119
1.3850000,1.3850000,1.3850000,-0.0046085
1.3900000,1.3900000,1.3900000,-0.0045077
1.3950000,1.3950000,1.3950000,-0.0044094
1.4000000,1.4000000,1.4000000,-0.0043137
1.4050000,1.4050000,1.4050000,-0.0042204
1.4100000,1.4100000,1.4100000,-0.0041294
1.4150000,1.4150000,1.4150000,-0.0040408
1.4200000,1.4200000,1.4200000,-0.0039543
1.4250000,1.4250000,1.4250000,-0.0038700
1.4300000,1.4300000,1.4300000,-0.0037878
1.4350000,1.4350000,1.4350000,-0.0037076
1.4400000,1.4400000,1.4400000,-0.0036294
1.4450000,1.4450000,1.4450000,-0.0035532
1.4500000,1.4500000,1.4500000,-0.0034788
1.4550000,1.4550000,1.4550000,-0.0034062
1.4600000,1.4600000,1.4600000,-0.0033354
1.4650000,1.4650000,1.4650000,-0.0032663
1.4700000,1.4700000,1.4700000,-0.0031989
1.4750000,1.4750000,1.4750000,-0.0031331
1.4800000,1.4800000,1.4800000,-0.0030688
1.4850000,1.4850000,1.4850000,-0.0030061
1.4900000,1.4900000,1.4900000,-0.0029449
1.4950000,1.4950000,1.4950000,-0.0028852
1.5000000,1.5000000,1.5000000,-0.0028269
1.5050000,1.5050000,1.5050000,-0.0027699
1.5100000,1.5100000,1.5100000,-0.0027143
1.5150000,1.5150000,1.5150000,-0.0026600
1.5200000,1.5200000,1.5200000,-0.0026069
1.5250000,1.5250000,1.5250000,-0.0025551
1.5300000,1.5300000,1.5300000,-0.0025045
1.5350000,1.5350000,1.5350000,-0.0024550
1.5400000,1.5400000,1.5400000,-0.0024067
1.5450000,1.5450000,1.5450000,-0.0023595
1.5500000,1.5500000,1.5500000,-0.0023134
1.5550000,1.5550000,1.5550000,-0.0022683
1.5600000,1.5600000,1.5600000,-0.0022243
1.5650000,1.5650000,1.5650000,-0.0021812
1.5700000,1.5700000,1.5700000,-0.0021392
1.5750000,1.5750000,1.5750000,-0.0020980
1.5800000,1.5800000,1.5800000,-0.0020578
1.5850000,1.5850000,1.5850000,-0.0020185
1.5900000,1.5900000,1.5900000,-0.0019801
1.5950000,1.5950000,1.5950000,-0.0019425
