# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,20796222693.5149574
0.0050000,0.0050000,0.0050000,7761435987.9529371
0.0100000,0.0100000,0.0100000,3120156868.9466457
0.0150000,0.0150000,0.0150000,1338063710.3509631
0.0200000,0.0200000,0.0200000,607690423.4894961
0.0250000,0.0250000,0.0250000,290807483.8530742
0.0300000,0.0300000,0.0300000,146228974.9294655
0.0350000,0.0350000,0.0350000,77222075.2286690
0.0400000,0.0400000,0.0400000,42895223.5948173
0.0450000,0.0450000,0.0450000,25135920.9799721
0.0500000,0.0500000,0.0500000,15580841.5395715
0.0550000,0.0550000,0.0550000,10222980.4777353
0.0600000,0.0600000,0.0600000,7078897.2170721
0.0650000,0.0650000,0.0650000,5105860.0480738
0.0700000,0.0700000,0.0700000,3729737.9472843
0.0750000,0.0750000,0.0750000,2809341.2621095
0.0800000,0.0800000,0.0800000,2161841.4120715
0.0850000,0.0850000,0.0850000,1681381.1064756
0.0900000,0.0900000,0.0900000,1330906.6799525
0.0950000,0.0950000,0.0950000,1069303.8929136
0.1000000,0.1000000,0.1000000,870531.0294901
0.1050000,0.1050000,0.1050000,717343.6568053
0.1100000,0.1100000,0.1100000,590584.4410978
0.1150000,0.1150000,0.1150000,488197.5596112
0.1200000,0.1200000,0.1200000,405908.4146866
0.1250000,0.1250000,0.1250000,339256.7527238
0.1300000,0.1300000,0.1300000,284804.5343325
0.1350000,0.1350000,0.1350000,232976.4765825
0.1400000,0.1400000,0.1400000,189297.0906457
0.1450000,0.1450000,0.1450000,153871.5363533
0.1500000,0.1500000,0.1500000,125111.1785359
0.1550000,0.1550000,0.1550000,101736.2901763
0.1600000,0.1600000,0.1600000,82718.7720910
0.1650000,0.1650000,0.1650000,67233.4066423
0.1700000,0.1700000,0.1700000,54617.2543623
0.1750000,0.1750000,0.1750000,44336.5242952
0.1800000,0.1800000,0.1800000,34523.6212542
0.1850000,0.1850000,0.1850000,26945.8726689
0.1900000,0.1900000,0.1900000,21075.8450116
0.1950000,0.1950000,0.1950000,16514.5092651
0.2000000,0.2000000,0.2000000,12960.7832204
0.2050000,0.2050000,0.2050000,10185.8359726
0.2100000,0.2100000,0.2100000,8014.7199197
0.2150000,0.2150000,0.2150000,6313.0406380
0.2200000,0.2200000,0.2200000,4977.1533996
0.2250000,0.2250000,0.2250000,3926.8711447
0.2300000,0.2300000,0.2300000,3099.9891804
0.2350000,0.2350000,0.2350000,2448.1422783
0.2400000,0.2400000,0.2400000,1933.6504773
0.2450000,0.2450000,0.2450000,1539.3506175
0.2500000,0.2500000,0.2500000,1217.7628494
0.2550000,0.2550000,0.2550000,963.1313897
0.2600000,0.2600000,0.2600000,761.3410398
0.2650000,0.2650000,0.2650000,601.3072960
0.2700000,0.2700000,0.2700000,474.3131791
0.2750000,0.2750000,0.2750000,373.4938649
0.2800000,0.2800000,0.2800000,293.4355613
0.2850000,0.2850000,0.2850000,229.8628509
0.2900000,0.2900000,0.2900000,179.3945785
0.2950000,0.2950000,0.2950000,139.3524859
0.3000000,0.3000000,0.3000000,107.6097389
0.3050000,0.3050000,0.3050000,82.4709000
0.3100000,0.3100000,0.3100000,62.5808760
0.3150000,0.3150000,0.3150000,46.8602896
0.3200000,0.3200000,0.3200000,34.4574680
0.3250000,0.3250000,0.3250000,24.7052150
0.3300000,0.3300000,0.3300000,17.0788962
0.3350000,0.3350000,0.3350000,11.1597057
0.3400000,0.3400000,0.3400000,6.6058089
0.3450000,0.3450000,0.3450000,3.1305921
0.3500000,0.3500000,0.3500000,0.4877352
0.3550000,0.3550000,0.3550000,-1.5346969
0.3600000,0.3600000,0.3600000,-3.1101225
0.3650000,0.3650000,0.3650000,-4.3649407
0.3700000,0.3700000,0.3700000,-5.3775124
0.3750000,0.3750000,0.3750000,-6.1914339
0.3800000,0.3800000,0.3800000,-6.8357457
0.3850000,0.3850000,0.3850000,-7.3397820
0.3900000,0.3900000,0.3900000,-7.7374292
0.3950000,0.3950000,0.3950000,-8.0616926
0.4000000,0.4000000,0.4000000,-8.3348070
0.4050000,0.4050000,0.4050000,-8.5632352
0.4100000,0.4100000,0.4100000,-8.7423860
0.4150000,0.4150000,0.4150000,-8.8656020
0.4200000,0.4200000,0.4200000,-8.9299656
0.4250000,0.4250000,0.4250000,-8.9373371
0.4300000,0.4300000,0.4300000,-8.8930713
0.4350000,0.4350000,0.4350000,-8.8045469
0.4400000,0.4400000,0.4400000,-8.6802337
0.4450000,0.4450000,0.4450000,-8.5293586
0.4500000,0.4500000,0.4500000,-8.3618430
