# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1739389.3001461,158074.5731778,101641.8373332,633771.2158748,9818.2050329,446343.0583326,158122.7297309,158026.4166247,186344.4405811,117854.5723092,3273952.9430876
0.0025000,0.0025000,0.0025000,inf,nan,2209965.2417804,141954.4267812,91275.3371647,569263.9077314,8801.3461080,400916.4359096,142003.5686557,141905.2849068,167341.3865037,105835.9856325,2940738.1032578
0.0050000,0.0050000,0.0050000,inf,nan,2247138.7202034,128814.0253249,82827.5482691,516653.4551639,7974.6816964,363868.9055763,128864.0983562,128763.9522937,151850.9713841,96038.9868966,2668987.5906388
0.0075000,0.0075000,0.0075000,inf,nan,1569987.4803658,117845.6790651,75775.9695145,472744.8347371,7284.3835400,332948.9813804,117896.6402091,117794.7179210,138921.0592116,87861.3924144,2442183.7833078
0.0100000,0.0100000,0.0100000,inf,nan,1145072.8816640,108754.1693280,69931.4912306,436347.2444680,6712.5772331,307318.4363573,108805.9740069,108702.3646491,128203.6347585,81083.0980298,2254178.7157236
0.0125000,0.0125000,0.0125000,inf,nan,879654.4182347,100322.6947954,64511.2207515,402598.3824799,6183.6562709,283552.3131295,100375.0994194,100270.2901713,118264.2854155,74796.9015531,2079848.7350485
0.0150000,0.0150000,0.0150000,inf,nan,722453.2060778,92677.5263412,59595.9274507,372005.3599081,5702.7801418,262008.5933064,92730.7006598,92624.3520225,109251.8641886,69096.9458911,1921820.1284686
0.0175000,0.0175000,0.0175000,inf,nan,645453.0681630,85943.2566027,55266.1647989,345062.6014719,5279.1844784,243035.2314850,85997.1847754,85889.3284299,101313.2457130,64076.1227195,1782645.2896845
0.0200000,0.0200000,0.0200000,inf,nan,635357.9329225,79997.9305348,51443.4803868,321282.3332730,4905.1503110,226288.7199282,80052.6018629,79943.2592067,94304.6646496,59643.5068542,1659804.4933768
0.0225000,0.0225000,0.0225000,inf,nan,689816.7034676,74737.5122396,48060.9470712,300248.5274977,4574.0913445,211476.0742583,74792.9214166,74682.1030626,88103.4794448,55721.5329663,1551148.6103616
0.0250000,0.0250000,0.0250000,inf,nan,816529.5303972,69291.7377591,44559.3757351,278474.0795491,4233.2376556,196141.1565243,69347.6067776,69235.8687406,81683.7891764,51661.3643421,1438661.2810307
0.0275000,0.0275000,0.0275000,inf,nan,1034691.5742770,64063.8191790,41197.3407456,257580.9550537,3904.0083686,181427.1904100,64120.5283444,64007.1100136,75520.9158969,47763.6210433,1330728.3562270
0.0300000,0.0300000,0.0300000,inf,nan,1379072.8609740,59325.3166046,38149.8841640,238650.7874806,3605.4775689,168095.4257774,59382.9013135,59267.7318958,69934.9851956,44230.7682696,1232933.8360016
0.0325000,0.0325000,0.0325000,inf,nan,1907887.0318322,55040.8336902,35394.2431262,221542.0986876,3335.4049661,156046.2277354,55099.3354912,54982.3318893,64884.2704866,41036.4158112,1144546.8586318
0.0350000,0.0350000,0.0350000,inf,nan,2716865.2787188,51177.5683955,32909.3191067,206123.8853314,3091.7125028,145187.3330402,51237.0350761,51118.1017149,60330.1034521,38156.1076765,1064890.6267876
0.0375000,0.0375000,0.0375000,inf,nan,3964187.9597957,47705.1962849,30675.6029805,192275.1541286,2872.4772322,135433.5225080,47765.6819388,47644.7106310,56236.7364707,35567.2350844,993340.0041720
0.0400000,0.0400000,0.0400000,inf,nan,5915197.5743298,44595.7267987,28675.0824944,179884.3530996,2675.9223976,126706.2199463,44657.2918729,44534.1617246,52571.1731846,33248.9293061,929318.5727941
0.0425000,0.0425000,0.0425000,inf,nan,9024333.9036681,41823.3419448,26891.1382095,168848.7370818,2500.4073111,118933.0445344,41886.0532633,41760.6306263,49302.9783428,31181.9413986,872295.3483601
0.0450000,0.0450000,0.0450000,inf,nan,14089325.5462817,39364.2251529,25308.4328738,159073.6991590,2344.4165180,112047.3388969,39428.1559169,39300.2943889,46404.0760482,29348.5146056,821781.3168773
0.0475000,0.0475000,0.0475000,inf,nan,12308644.3817175,37196.3865450,23912.7982113,150472.0939066,2206.5486341,105987.6910549,37261.6163057,37131.1567843,43848.5437792,27732.2540848,777325.9257801
0.0500000,0.0500000,0.0500000,inf,nan,11127411.7651826,35299.4896155,22691.1222969,142963.5735707,2085.5051615,100697.4650582,35366.1042179,35232.8750130,41612.4080740,26317.9976876,738513.6380446
0.0525000,0.0525000,0.0525000,inf,nan,7992260.6358312,33654.6832889,21631.2400117,136473.9544794,1980.0795159,96124.3523943,33722.7747833,33586.5917945,39673.4465533,25091.6907475,704960.6378819
0.0550000,0.0550000,0.0550000,inf,nan,5497681.6668443,32244.4425184,20721.8285395,130934.6280872,1889.1464432,92219.9542105,32314.1090364,32174.7760003,38011.0000119,24040.2672356,676311.7614697
0.0575000,0.0575000,0.0575000,inf,nan,4167334.5426251,30626.8959194,19702.4727634,124143.6449767,1813.3538066,87452.9877219,30696.8434966,30556.9483423,36104.1733159,22834.2841431,641369.6659905
0.0600000,0.0600000,0.0600000,inf,nan,3590547.6298974,28904.8804989,18595.1484906,117311.5044258,1704.3268454,82640.4281917,28976.4015672,28833.3594306,34074.1947193,21550.4129498,606062.9388454
0.0625000,0.0625000,0.0625000,inf,nan,3588872.3857516,27378.6691951,17613.6801304,111267.4203522,1607.5028480,78382.6694971,27451.8301931,27305.5081972,32275.0376133,20412.5260851,574825.3746362
0.0650000,0.0650000,0.0650000,inf,nan,4134397.8718746,26031.0138876,16746.9583856,105942.7969506,1521.8329667,74631.3768745,26105.8807510,25956.1470242,30686.3692441,19407.7639865,547302.3836300
0.0675000,0.0675000,0.0675000,inf,nan,5329448.5592063,24845.2740321,15984.2627253,101271.5060973,1446.2659615,71339.9503690,24921.9117018,24768.6363625,29288.5730926,18523.7200778,523152.0976089
0.0700000,0.0700000,0.0700000,inf,nan,7432226.6444545,23805.4827007,15315.3039215,97190.1488406,1379.7933118,68463.7091179,23883.9546055,23727.0107960,28062.8267245,17748.4900064,502046.7219080
