# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,586379.8479605,586379.8479605
0.0050000,0.0050000,0.0050000,558151.9005611,558151.9005611
0.0100000,0.0100000,0.0100000,538052.4805454,538052.4805454
0.0150000,0.0150000,0.0150000,516715.9117054,516715.9117054
0.0200000,0.0200000,0.0200000,492817.1598949,492817.1598949
0.0250000,0.0250000,0.0250000,465568.8358324,465568.8358324
0.0300000,0.0300000,0.0300000,437989.8091022,437989.8091022
0.0350000,0.0350000,0.0350000,411215.6170017,411215.6170017
0.0400000,0.0400000,0.0400000,386382.2558311,386382.2558311
0.0450000,0.0450000,0.0450000,364518.0982103,364518.0982103
0.0500000,0.0500000,0.0500000,346478.0541057,346478.0541057
0.0550000,0.0550000,0.0550000,332909.8851635,332909.8851635
0.0600000,0.0600000,0.0600000,324240.6950197,324240.6950197
0.0650000,0.0650000,0.0650000,320671.7906837,320671.7906837
0.0700000,0.0700000,0.0700000,302916.0319106,302916.0319106
0.0750000,0.0750000,0.0750000,274312.3963530,274312.3963530
0.0800000,0.0800000,0.0800000,247151.7702839,247151.7702839
0.0850000,0.0850000,0.0850000,221576.5537430,221576.5537430
0.0900000,0.0900000,0.0900000,197682.3798005,197682.3798005
0.0950000,0.0950000,0.0950000,175211.9380462,175211.9380462
0.1000000,0.1000000,0.1000000,154499.8464202,154499.8464202
0.1050000,0.1050000,0.1050000,135645.4952122,135645.4952122
0.1100000,0.1100000,0.1100000,113979.5576477,113979.5576477
0.1150000,0.1150000,0.1150000,92389.6357797,92389.6357797
0.1200000,0.1200000,0.1200000,74593.5526093,74593.5526093
0.1250000,0.1250000,0.1250000,60018.3162479,60018.3162479
0.1300000,0.1300000,0.1300000,48551.8724265,48551.8724265
0.1350000,0.1350000,0.1350000,38106.4227926,38106.4227926
0.1400000,0.1400000,0.1400000,28810.9067580,28810.9067580
0.1450000,0.1450000,0.1450000,21922.3024585,21922.3024585
0.1500000,0.1500000,0.1500000,16781.3094495,16781.3094495
0.1550000,0.1550000,0.1550000,12918.2674293,12918.2674293
0.1600000,0.1600000,0.1600000,9996.3758762,9996.3758762
0.1650000,0.1650000,0.1650000,7772.4609426,7772.4609426
0.1700000,0.1700000,0.1700000,6069.7349097,6069.7349097
0.1750000,0.1750000,0.1750000,4758.7820206,4758.7820206
0.1800000,0.1800000,0.1800000,3744.2115880,3744.2115880
0.1850000,0.1850000,0.1850000,2955.2340355,2955.2340355
0.1900000,0.1900000,0.1900000,2338.9663504,2338.9663504
0.1950000,0.1950000,0.1950000,1855.6467817,1855.6467817
0.2000000,0.2000000,0.2000000,1502.4225106,1475.1925461
0.2050000,0.2050000,0.2050000,1201.9372119,1174.7076843
0.2100000,0.2100000,0.2100000,946.3256876,920.7402997
0.2150000,0.2150000,0.2150000,734.8264449,709.2397000
0.2200000,0.2200000,0.2200000,572.8597948,547.2842705
0.2250000,0.2250000,0.2250000,448.3294764,422.8197449
0.2300000,0.2300000,0.2300000,352.1523622,326.8485744
0.2350000,0.2350000,0.2350000,277.5195728,252.6229647
0.2400000,0.2400000,0.2400000,219.3774462,195.0591126
0.2450000,0.2450000,0.2450000,173.9770280,150.3098768
0.2500000,0.2500000,0.2500000,138.4889902,115.4514974
0.2550000,0.2550000,0.2550000,110.7304977,88.2528195
0.2600000,0.2600000,0.2600000,88.9863532,67.0044928
0.2650000,0.2650000,0.2650000,71.8771743,50.3919773
0.2700000,0.2700000,0.2700000,58.2782241,37.4006982
0.2750000,0.2750000,0.2750000,47.3350353,27.2448992
0.2800000,0.2800000,0.2800000,38.4867230,19.3140479
0.2850000,0.2850000,0.2850000,31.3634521,13.1322947
0.2900000,0.2900000,0.2900000,25.6665774,8.3276837
0.2950000,0.2950000,0.2950000,21.1295396,4.6086779
0.3000000,0.3000000,0.3000000,17.5179233,1.7461950
0.3050000,0.3050000,0.3050000,14.6325827,-0.4401920
0.3100000,0.3100000,0.3100000,12.3109412,-2.0928901
0.3150000,0.3150000,0.3150000,10.4261437,-3.3245125
0.3200000,0.3200000,0.3200000,8.8817424,-4.2242615
0.3250000,0.3250000,0.3250000,7.6031491,-4.8628969
0.3300000,0.3300000,0.3300000,6.5311149,-5.2966155
0.3350000,0.3350000,0.3350000,5.6193974,-5.5929460
0.3400000,0.3400000,0.3400000,4.8341481,-5.7785413
0.3450000,0.3450000,0.3450000,4.1524993,-5.8558057
0.3500000,0.3500000,0.3500000,3.5597453,-5.8509202
0.3550000,0.3550000,0.3550000,3.0456426,-5.7840316
0.3600000,0.3600000,0.3600000,2.6009791,-5.6702088
0.3650000,0.3650000,0.3650000,2.2156616,-5.5818699
0.3700000,0.3700000,0.3700000,1.8786635,-5.5011593
0.3750000,0.3750000,0.3750000,1.5790755,-5.3820057
0.3800000,0.3800000,0.3800000,1.3073917,-5.2342714
0.3850000,0.3850000,0.3850000,1.0564013,-5.0660179
0.3900000,0.3900000,0.3900000,0.8210975,-4.9065981
0.3950000,0.3950000,0.3950000,0.5975723,-4.7867230
0.4000000,0.4000000,0.4000000,0.3817445,-4.8513721
0.4050000,0.4050000,0.4050000,0.1689136,-4.8848153
0.4100000,0.4100000,0.4100000,-0.0454654,-4.8553505
0.4150000,0.4150000,0.4150000,-0.2641783,-4.7789511
0.4200000,0.4200000,0.4200000,-0.4868224,-4.7218210
0.4250000,0.4250000,0.4250000,-0.7095493,-4.6327369
0.4300000,0.4300000,0.4300000,-0.9262262,-4.5148527
0.4350000,0.4350000,0.4350000,-1.1303249,-4.3765869
0.4400000,0.4400000,0.4400000,-1.3165270,-4.2241182
0.4450000,0.4450000,0.4450000,-1.4814695,-4.0626027
0.4500000,0.4500000,0.4500000,-1.6236841,-3.9373028
0.4550000,0.4550000,0.4550000,-1.7431113,-3.8238008
0.4600000,0.4600000,0.4600000,-1.8405493,-3.6988857
0.4650000,0.4650000,0.4650000,-1.9172280,-3.5656579
0.4700000,0.4700000,0.4700000,-1.9745621,-3.4337467
0.4750000,0.4750000,0.4750000,-2.0140631,-3.3421277
0.4800000,0.4800000,0.4800000,-2.0373494,-3.2410945
0.4850000,0.4850000,0.4850000,-2.0461717,-3.1309414
0.4900000,0.4900000,0.4900000,-2.0423680,-3.0228979
0.4950000,0.4950000,0.4950000,-2.0277368,-2.9651951
0.5000000,0.5000000,0.5000000,-2.0038940,-2.8959299
0.5050000,0.5050000,0.5050000,-1.9721949,-2.8122651
0.5100000,0.5100000,0.5100000,-1.9337447,-2.7183005
0.5150000,0.5150000,0.5150000,-1.8894557,-2.6681375
0.5200000,0.5200000,0.5200000,-1.8401079,-2.6286836
0.5250000,0.5250000,0.5250000,-1.7864070,-2.5798045
0.5300000,0.5300000,0.5300000,-1.7290425,-2.5180466
0.5350000,0.5350000,0.5350000,-1.6687342,-2.4664957
0.5400000,0.5400000,0.5400000,-1.6062447,-2.4384358
0.5450000,0.5450000,0.5450000,-1.5423588,-2.4156787
0.5500000,0.5500000,0.5500000,-1.4778429,-2.3713751
0.5550000,0.5550000,0.5550000,-1.4134035,-2.3113831
0.5600000,0.5600000,0.5600000,-1.3496575,-2.2402867
0.5650000,0.5650000,0.5650000,-1.2871168,-2.1616619
0.5700000,0.5700000,0.5700000,-1.2261858,-2.0782875
0.5750000,0.5750000,0.5750000,-1.1671684,-1.9923107
0.5800000,0.5800000,0.5800000,-1.1102797,-1.9053794
0.5850000,0.5850000,0.5850000,-1.0556599,-1.8187462
0.5900000,0.5900000,0.5900000,-1.0033876,-1.7333519
0.5950000,0.5950000,0.5950000,-0.9534933,-1.6498908
0.6000000,0.6000000,0.6000000,-0.9059694,-1.5688635
0.6050000,0.6050000,0.6050000,-0.8607801,-1.4906185
0.6100000,0.6100000,0.6100000,-0.8178688,-1.4156720
0.6150000,0.6150000,0.6150000,-0.7771640,-1.3452257
0.6200000,0.6200000,0.6200000,-0.7385841,-1.2775376
0.6250000,0.6250000,0.6250000,-0.7020412,-1.2127210
0.6300000,0.6300000,0.6300000,-0.6674440,-1.1508258
0.6350000,0.6350000,0.6350000,-0.6346997,-1.0918535
0.6400000,0.6400000,0.6400000,-0.6037159,-1.0357696
0.6450000,0.6450000,0.6450000,-0.5744015,-0.9825128
0.6500000,0.6500000,0.6500000,-0.5466678,-0.9320023
0.6550000,0.6550000,0.6550000,-0.5204291,-0.8841439
0.6600000,0.6600000,0.6600000,-0.4956030,-0.8388342
0.6650000,0.6650000,0.6650000,-0.4721106,-0.7959643
0.6700000,0.6700000,0.6700000,-0.4498766,-0.7554224
0.6750000,0.6750000,0.6750000,-0.4288297,-0.7170963
0.6800000,0.6800000,0.6800000,-0.4089021,-0.6808744
0.6850000,0.6850000,0.6850000,-0.3900297,-0.6466472
0.6900000,0.6900000,0.6900000,-0.3721520,-0.6143081
0.6950000,0.6950000,0.6950000,-0.3552120,-0.5837543
0.7000000,0.7000000,0.7000000,-0.3391557,-0.5548865
0.7050000,0.7050000,0.7050000,-0.3239326,-0.5276099
0.7100000,0.7100000,0.7100000,-0.3094950,-0.5018341
0.7150000,0.7150000,0.7150000,-0.2957981,-0.4774731
0.7200000,0.7200000,0.7200000,-0.2827996,-0.4544450
0.7250000,0.7250000,0.7250000,-0.2704600,-0.4326727
0.7300000,0.7300000,0.7300000,-0.2587420,-0.4120830
0.7350000,0.7350000,0.7350000,-0.2476107,-0.3926069
0.7400000,0.7400000,0.7400000,-0.2370332,-0.3741795
0.7450000,0.7450000,0.7450000,-0.2269786,-0.3567395
0.7500000,0.7500000,0.7500000,-0.2174179,-0.3402291
0.7550000,0.7550000,0.7550000,-0.2083238,-0.3245942
0.7600000,0.7600000,0.7600000,-0.1996707,-0.3097839
0.7650000,0.7650000,0.7650000,-0.1914345,-0.2957501
0.7700000,0.7700000,0.7700000,-0.1835925,-0.2824480
0.7750000,0.7750000,0.7750000,-0.1761235,-0.2698353
0.7800000,0.7800000,0.7800000,-0.1690073,-0.2578723
0.7850000,0.7850000,0.7850000,-0.1622252,-0.2465217
0.7900000,0.7900000,0.7900000,-0.1557593,-0.2357487
0.7950000,0.7950000,0.7950000,-0.1495931,-0.2255203
0.8000000,0.8000000,0.8000000,-0.1437107,-0.2158058
0.8050000,0.8050000,0.8050000,-0.1380973,-0.2065763
0.8100000,0.8100000,0.8100000,-0.1327390,-0.1978045
0.8150000,0.8150000,0.8150000,-0.1276227,-0.1894649
0.8200000,0.8200000,0.8200000,-0.1227358,-0.1815336
0.8250000,0.8250000,0.8250000,-0.1180668,-0.1739881
0.8300000,0.8300000,0.8300000,-0.1136046,-0.1668071
0.8350000,0.8350000,0.8350000,-0.1093388,-0.1599709
0.8400000,0.8400000,0.8400000,-0.1052595,-0.1534607
0.8450000,0.8450000,0.8450000,-0.1013575,-0.1472588
0.8500000,0.8500000,0.8500000,-0.0976240,-0.1413489
0.8550000,0.8550000,0.8550000,-0.0940508,-0.1357153
0.8600000,0.8600000,0.8600000,-0.0906299,-0.1303433
0.8650000,0.8650000,0.8650000,-0.0873540,-0.1252193
0.8700000,0.8700000,0.8700000,-0.0842162,-0.1203301
0.8750000,0.8750000,0.8750000,-0.0812097,-0.1156637
0.8800000,0.8800000,0.8800000,-0.0783283,-0.1112083
0.8850000,0.8850000,0.8850000,-0.0755661,-0.1069533
