# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,74149077216905867509469629854558552326144.0000000,74149077216905867509469629854558552326144.0000000
0.0050000,0.0050000,0.0050000,14235416591750905462784.0000000,14235416591750905462784.0000000
0.0100000,0.0100000,0.0100000,4103800478484685312.0000000,4103800478484685312.0000000
0.0150000,0.0150000,0.0150000,33448203117656828.0000000,33448203117656828.0000000
0.0200000,0.0200000,0.0200000,1089660557820489.0000000,1089660557820489.0000000
0.0250000,0.0250000,0.0250000,76154427204055.5156250,76154427204055.5156250
0.0300000,0.0300000,0.0300000,8637952060077.5703125,8637952060077.5703125
0.0350000,0.0350000,0.0350000,1369469655860.7812500,1369469655860.7812500
0.0400000,0.0400000,0.0400000,277522217720.1262817,277522217720.1262817
0.0450000,0.0450000,0.0450000,67855766231.3999252,67855766231.3999252
0.0500000,0.0500000,0.0500000,19245406690.0627060,19245406690.0627060
0.0550000,0.0550000,0.0550000,6154858179.2940750,6154858179.2940750
0.0600000,0.0600000,0.0600000,2175043960.6213064,2175043960.6213064
0.0650000,0.0650000,0.0650000,835736389.4181136,835736389.4181136
0.0700000,0.0700000,0.0700000,345237108.7616051,345237108.7616051
0.0750000,0.0750000,0.0750000,152311929.2253550,152311929.2253550
0.0800000,0.0800000,0.0800000,70928311.4179753,70928311.4179753
0.0850000,0.0850000,0.0850000,34827172.5835474,34827172.5835474
0.0900000,0.0900000,0.0900000,18022783.9329653,18022783.9329653
0.0950000,0.0950000,0.0950000,9837150.1260131,9837150.1260131
0.1000000,0.1000000,0.1000000,5603294.8216085,5603294.8216085
0.1050000,0.1050000,0.1050000,3358432.8688539,3358432.8688539
0.1100000,0.1100000,0.1100000,2106204.0481427,2106204.0481427
0.1150000,0.1150000,0.1150000,1383594.5874782,1383594.5874782
0.1200000,0.1200000,0.1200000,943148.3142311,943148.3142311
0.1250000,0.1250000,0.1250000,666803.9409056,666803.9409056
0.1300000,0.1300000,0.1300000,486274.4448963,486274.4448963
0.1350000,0.1350000,0.1350000,363615.5163067,363615.5163067
0.1400000,0.1400000,0.1400000,277183.7783593,277183.7783593
0.1450000,0.1450000,0.1450000,214291.0083402,214291.0083402
0.1500000,0.1500000,0.1500000,167285.8352415,167285.8352415
0.1550000,0.1550000,0.1550000,131410.9046417,131410.9046417
0.1600000,0.1600000,0.1600000,103605.8256965,103605.8256965
0.1650000,0.1650000,0.1650000,81826.7841120,81826.7841120
0.1700000,0.1700000,0.1700000,64654.3715693,64654.3715693
0.1750000,0.1750000,0.1750000,51064.7161828,51064.7161828
0.1800000,0.1800000,0.1800000,40294.0690183,40294.0690183
0.1850000,0.1850000,0.1850000,31757.1675851,31757.1675851
0.1900000,0.1900000,0.1900000,24996.6450232,24996.6450232
0.1950000,0.1950000,0.1950000,19650.4504511,19650.4504511
0.2000000,0.2000000,0.2000000,15429.8430958,15429.8430958
0.2050000,0.2050000,0.2050000,12103.7484117,12103.7484117
0.2100000,0.2100000,0.2100000,9487.1024027,9487.1024027
0.2150000,0.2150000,0.2150000,7431.8390028,7431.8390028
0.2200000,0.2200000,0.2200000,5819.7400407,5819.7400407
0.2250000,0.2250000,0.2250000,4556.6734062,4556.6734062
0.2300000,0.2300000,0.2300000,3567.9115579,3567.9115579
0.2350000,0.2350000,0.2350000,2794.3157046,2794.3157046
0.2400000,0.2400000,0.2400000,2189.2260244,2189.2260244
0.2450000,0.2450000,0.2450000,1741.4342869,1715.9331696
0.2500000,0.2500000,0.2500000,1371.1312327,1345.6301153
0.2550000,0.2550000,0.2550000,1081.2619231,1055.7608058
0.2600000,0.2600000,0.2600000,854.1966587,828.6955414
0.2650000,0.2650000,0.2650000,676.1751636,650.6740462
0.2700000,0.2700000,0.2700000,536.4675646,510.9664478
0.2750000,0.2750000,0.2750000,426.7115196,401.2104338
0.2800000,0.2800000,0.2800000,340.3902780,314.8898526
0.2850000,0.2850000,0.2850000,272.4202161,246.9261116
0.2900000,0.2900000,0.2900000,218.8164896,193.3589747
0.2950000,0.2950000,0.2950000,176.3978845,151.0978277
0.3000000,0.3000000,0.3000000,142.5701944,117.7282240
0.3050000,0.3050000,0.3050000,115.3976119,91.3616284
0.3100000,0.3100000,0.3100000,93.6208202,70.5188076
0.3150000,0.3150000,0.3150000,76.2882150,54.0393662
0.3200000,0.3200000,0.3200000,62.5457180,41.0115600
0.3250000,0.3250000,0.3250000,51.6357843,30.7178190
0.3300000,0.3300000,0.3300000,42.9075747,22.5924321
0.3350000,0.3350000,0.3350000,35.8187205,16.1346518
0.3400000,0.3400000,0.3400000,29.9451419,10.9961162
0.3450000,0.3450000,0.3450000,24.9909238,6.9995819
0.3500000,0.3500000,0.3500000,20.7759498,3.7631472
0.3550000,0.3550000,0.3550000,17.1945838,1.2713030
0.3600000,0.3600000,0.3600000,14.1723379,-0.6261226
0.3650000,0.3650000,0.3650000,11.6416983,-2.0553620
0.3700000,0.3700000,0.3700000,9.5345687,-3.1160328
0.3750000,0.3750000,0.3750000,7.7830990,-3.8868776
0.3800000,0.3800000,0.3800000,6.3226966,-4.4302270
0.3850000,0.3850000,0.3850000,5.0941356,-4.7954775
0.3900000,0.3900000,0.3900000,4.0457235,-5.0218108
0.3950000,0.3950000,0.3950000,3.1363347,-5.1403242
0.4000000,0.4000000,0.4000000,2.3372609,-5.1757053
0.4050000,0.4050000,0.4050000,1.6311129,-5.1475502
0.4100000,0.4100000,0.4100000,1.0083665,-5.0714050
0.4150000,0.4150000,0.4150000,0.4631736,-4.9595892
0.4200000,0.4200000,0.4200000,-0.0097585,-4.8768914
0.4250000,0.4250000,0.4250000,-0.4163139,-4.7790245
