# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3082368274.9571719
0.0050000,0.0050000,0.0050000,1131453254.9164732
0.0100000,0.0100000,0.0100000,456048369.9343278
0.0150000,0.0150000,0.0150000,208544539.0229073
0.0200000,0.0200000,0.0200000,112725811.8759815
0.0250000,0.0250000,0.0250000,67948517.0565556
0.0300000,0.0300000,0.0300000,47635462.8237178
0.0350000,0.0350000,0.0350000,27845098.6910515
0.0400000,0.0400000,0.0400000,17348272.8980626
0.0450000,0.0450000,0.0450000,11483153.5633512
0.0500000,0.0500000,0.0500000,7992577.2038678
0.0550000,0.0550000,0.0550000,5750743.5901056
0.0600000,0.0600000,0.0600000,4163458.1011121
0.0650000,0.0650000,0.0650000,2943668.8559120
0.0700000,0.0700000,0.0700000,1874870.2782152
0.0750000,0.0750000,0.0750000,1231688.4622653
0.0800000,0.0800000,0.0800000,839481.9189174
0.0850000,0.0850000,0.0850000,597767.2937053
0.0900000,0.0900000,0.0900000,436290.1667273
0.0950000,0.0950000,0.0950000,315031.2091018
0.1000000,0.1000000,0.1000000,231726.3801132
0.1050000,0.1050000,0.1050000,171613.5561448
0.1100000,0.1100000,0.1100000,124716.6365476
0.1150000,0.1150000,0.1150000,92155.6101035
0.1200000,0.1200000,0.1200000,69512.9960665
0.1250000,0.1250000,0.1250000,53457.5785946
0.1300000,0.1300000,0.1300000,41286.8623562
0.1350000,0.1350000,0.1350000,31136.3939300
0.1400000,0.1400000,0.1400000,23771.0547253
0.1450000,0.1450000,0.1450000,18337.2775128
0.1500000,0.1500000,0.1500000,14266.8888109
0.1550000,0.1550000,0.1550000,11176.2795117
0.1600000,0.1600000,0.1600000,8735.3897426
0.1650000,0.1650000,0.1650000,6596.0819476
0.1700000,0.1700000,0.1700000,4954.8891428
0.1750000,0.1750000,0.1750000,3747.6169534
0.1800000,0.1800000,0.1800000,2851.9189014
0.1850000,0.1850000,0.1850000,2182.1500833
0.1900000,0.1900000,0.1900000,1692.9801142
0.1950000,0.1950000,0.1950000,1310.5963123
0.2000000,0.2000000,0.2000000,1019.0137851
0.2050000,0.2050000,0.2050000,795.4828002
0.2100000,0.2100000,0.2100000,623.2955830
0.2150000,0.2150000,0.2150000,490.0838158
0.2200000,0.2200000,0.2200000,386.6218077
0.2250000,0.2250000,0.2250000,305.9242717
0.2300000,0.2300000,0.2300000,242.4284947
0.2350000,0.2350000,0.2350000,191.8448022
0.2400000,0.2400000,0.2400000,151.5355339
0.2450000,0.2450000,0.2450000,119.7511686
0.2500000,0.2500000,0.2500000,94.8866124
0.2550000,0.2550000,0.2550000,75.4716422
0.2600000,0.2600000,0.2600000,60.2855240
0.2650000,0.2650000,0.2650000,48.3694560
0.2700000,0.2700000,0.2700000,38.9859852
0.2750000,0.2750000,0.2750000,31.5704361
0.2800000,0.2800000,0.2800000,25.6893130
0.2850000,0.2850000,0.2850000,21.0078137
0.2900000,0.2900000,0.2900000,17.2660518
0.2950000,0.2950000,0.2950000,14.2627205
0.3000000,0.3000000,0.3000000,11.8422389
0.3050000,0.3050000,0.3050000,9.8821387
0.3100000,0.3100000,0.3100000,8.2819769
0.3150000,0.3150000,0.3150000,6.9566992
0.3200000,0.3200000,0.3200000,5.8357165
0.3250000,0.3250000,0.3250000,4.8660608
0.3300000,0.3300000,0.3300000,4.0143968
0.3350000,0.3350000,0.3350000,3.2636173
0.3400000,0.3400000,0.3400000,2.6056517
0.3450000,0.3450000,0.3450000,2.0350075
0.3500000,0.3500000,0.3500000,1.5453325
0.3550000,0.3550000,0.3550000,1.1286516
0.3600000,0.3600000,0.3600000,0.7760921
0.3650000,0.3650000,0.3650000,0.4789487
0.3700000,0.3700000,0.3700000,0.2295564
0.3750000,0.3750000,0.3750000,0.0218212
0.3800000,0.3800000,0.3800000,-0.1491158
0.3850000,0.3850000,0.3850000,-0.2880979
0.3900000,0.3900000,0.3900000,-0.4008259
0.3950000,0.3950000,0.3950000,-0.4933628
0.4000000,0.4000000,0.4000000,-0.5707507
0.4050000,0.4050000,0.4050000,-0.6360489
0.4100000,0.4100000,0.4100000,-0.6905045
0.4150000,0.4150000,0.4150000,-0.7345387
0.4200000,0.4200000,0.4200000,-0.7687548
0.4250000,0.4250000,0.4250000,-0.7943707
0.4300000,0.4300000,0.4300000,-0.8130449
0.4350000,0.4350000,0.4350000,-0.8264544
0.4400000,0.4400000,0.4400000,-0.8359662
0.4450000,0.4450000,0.4450000,-0.8425276
0.4500000,0.4500000,0.4500000,-0.8467312
0.4550000,0.4550000,0.4550000,-0.8489410
0.4600000,0.4600000,0.4600000,-0.8494000
0.4650000,0.4650000,0.4650000,-0.8483702
0.4700000,0.4700000,0.4700000,-0.8464107
0.4750000,0.4750000,0.4750000,-0.8446323
0.4800000,0.4800000,0.4800000,-0.8445815
0.4850000,0.4850000,0.4850000,-0.8477441
0.4900000,0.4900000,0.4900000,-0.8549710
0.4950000,0.4950000,0.4950000,-0.8660757
0.5000000,0.5000000,0.5000000,-0.8797845
0.5050000,0.5050000,0.5050000,-0.8940813
0.5100000,0.5100000,0.5100000,-0.9067821
0.5150000,0.5150000,0.5150000,-0.9161274
0.5200000,0.5200000,0.5200000,-0.9212141
0.5250000,0.5250000,0.5250000,-0.9220719
0.5300000,0.5300000,0.5300000,-0.9193351
0.5350000,0.5350000,0.5350000,-0.9137644
0.5400000,0.5400000,0.5400000,-0.9059438
0.5450000,0.5450000,0.5450000,-0.8962228
0.5500000,0.5500000,0.5500000,-0.8847981
0.5550000,0.5550000,0.5550000,-0.8718818
0.5600000,0.5600000,0.5600000,-0.8578714
0.5650000,0.5650000,0.5650000,-0.8433252
0.5700000,0.5700000,0.5700000,-0.8286856
0.5750000,0.5750000,0.5750000,-0.8139857
0.5800000,0.5800000,0.5800000,-0.7987988
0.5850000,0.5850000,0.5850000,-0.7824448
0.5900000,0.5900000,0.5900000,-0.7642958
0.5950000,0.5950000,0.5950000,-0.7440290
0.6000000,0.6000000,0.6000000,-0.7217723
0.6050000,0.6050000,0.6050000,-0.6981528
0.6100000,0.6100000,0.6100000,-0.6742320
0.6150000,0.6150000,0.6150000,-0.6512472
0.6200000,0.6200000,0.6200000,-0.6301929
0.6250000,0.6250000,0.6250000,-0.6114994
0.6300000,0.6300000,0.6300000,-0.5950226
0.6350000,0.6350000,0.6350000,-0.5802649
0.6400000,0.6400000,0.6400000,-0.5666356
0.6450000,0.6450000,0.6450000,-0.5536603
0.6500000,0.6500000,0.6500000,-0.5410626
0.6550000,0.6550000,0.6550000,-0.5286720
0.6600000,0.6600000,0.6600000,-0.5162751
0.6650000,0.6650000,0.6650000,-0.5035760
0.6700000,0.6700000,0.6700000,-0.4902775
0.6750000,0.6750000,0.6750000,-0.4761812
0.6800000,0.6800000,0.6800000,-0.4612362
0.6850000,0.6850000,0.6850000,-0.4455269
0.6900000,0.6900000,0.6900000,-0.4292290
0.6950000,0.6950000,0.6950000,-0.4125613
0.7000000,0.7000000,0.7000000,-0.3957466
0.7050000,0.7050000,0.7050000,-0.3789878
0.7100000,0.7100000,0.7100000,-0.3624558
0.7150000,0.7150000,0.7150000,-0.3462859
0.7200000,0.7200000,0.7200000,-0.3305796
0.7250000,0.7250000,0.7250000,-0.3154086
0.7300000,0.7300000,0.7300000,-0.3008197
0.7350000,0.7350000,0.7350000,-0.2868398
0.7400000,0.7400000,0.7400000,-0.2734804
0.7450000,0.7450000,0.7450000,-0.2607414
0.7500000,0.7500000,0.7500000,-0.2486139
0.7550000,0.7550000,0.7550000,-0.2370829
0.7600000,0.7600000,0.7600000,-0.2261294
0.7650000,0.7650000,0.7650000,-0.2157313
0.7700000,0.7700000,0.7700000,-0.2058650
0.7750000,0.7750000,0.7750000,-0.1965059
0.7800000,0.7800000,0.7800000,-0.1876294
0.7850000,0.7850000,0.7850000,-0.1792111
0.7900000,0.7900000,0.7900000,-0.1712267
0.7950000,0.7950000,0.7950000,-0.1636533
0.8000000,0.8000000,0.8000000,-0.1564683
0.8050000,0.8050000,0.8050000,-0.1496504
0.8100000,0.8100000,0.8100000,-0.1431792
0.8150000,0.8150000,0.8150000,-0.1370353
0.8200000,0.8200000,0.8200000,-0.1312004
0.8250000,0.8250000,0.8250000,-0.1256572
0.8300000,0.8300000,0.8300000,-0.1203894
0.8350000,0.8350000,0.8350000,-0.1153814
0.8400000,0.8400000,0.8400000,-0.1106189
0.8450000,0.8450000,0.8450000,-0.1060882
0.8500000,0.8500000,0.8500000,-0.1017764
0.8550000,0.8550000,0.8550000,-0.0976715
0.8600000,0.8600000,0.8600000,-0.0937621
0.8650000,0.8650000,0.8650000,-0.0900375
0.8700000,0.8700000,0.8700000,-0.0864878
0.8750000,0.8750000,0.8750000,-0.0831035
0.8800000,0.8800000,0.8800000,-0.0798758
0.8850000,0.8850000,0.8850000,-0.0767962
0.8900000,0.8900000,0.8900000,-0.0738571
0.8950000,0.8950000,0.8950000,-0.0710509
0.9000000,0.9000000,0.9000000,-0.0683708
0.9050000,0.9050000,0.9050000,-0.0658103
0.9100000,0.9100000,0.9100000,-0.0633631
0.9150000,0.9150000,0.9150000,-0.0610235
0.9200000,0.9200000,0.9200000,-0.0587861
0.9250000,0.9250000,0.9250000,-0.0566456
0.9300000,0.9300000,0.9300000,-0.0545972
0.9350000,0.9350000,0.9350000,-0.0526364
0.9400000,0.9400000,0.9400000,-0.0507588
0.9450000,0.9450000,0.9450000,-0.0489604
0.9500000,0.9500000,0.9500000,-0.0472372
0.9550000,0.9550000,0.9550000,-0.0455857
0.9600000,0.9600000,0.9600000,-0.0440024
0.9650000,0.9650000,0.9650000,-0.0424840
0.9700000,0.9700000,0.9700000,-0.0410275
0.9750000,0.9750000,0.9750000,-0.0396300
0.9800000,0.9800000,0.9800000,-0.0382886
0.9850000,0.9850000,0.9850000,-0.0370009
0.9900000,0.9900000,0.9900000,-0.0357642
0.9950000,0.9950000,0.9950000,-0.0345764
1.0000000,1.0000000,1.0000000,-0.0334350
1.0050000,1.0050000,1.0050000,-0.0323382
1.0100000,1.0100000,1.0100000,-0.0312837
1.0150000,1.0150000,1.0150000,-0.0302699
1.0200000,1.0200000,1.0200000,-0.0292947
1.0250000,1.0250000,1.0250000,-0.0283566
1.0300000,1.0300000,1.0300000,-0.0274539
1.0350000,1.0350000,1.0350000,-0.0265851
1.0400000,1.0400000,1.0400000,-0.0257487
1.0450000,1.0450000,1.0450000,-0.0249433
1.0500000,1.0500000,1.0500000,-0.0241676
1.0550000,1.0550000,1.0550000,-0.0234203
1.0600000,1.0600000,1.0600000,-0.0227002
1.0650000,1.0650000,1.0650000,-0.0220062
1.0700000,1.0700000,1.0700000,-0.0213372
1.0750000,1.0750000,1.0750000,-0.0206922
1.0800000,1.0800000,1.0800000,-0.0200701
1.0850000,1.0850000,1.0850000,-0.0194700
1.0900000,1.0900000,1.0900000,-0.0188910
1.0950000,1.0950000,1.0950000,-0.0183323
1.1000000,1.1000000,1.1000000,-0.0177930
1.1050000,1.1050000,1.1050000,-0.0172724
1.1100000,1.1100000,1.1100000,-0.0167698
1.1150000,1.1150000,1.1150000,-0.0162843
1.1200000,1.1200000,1.1200000,-0.0158154
1.1250000,1.1250000,1.1250000,-0.0153623
1.1300000,1.1300000,1.1300000,-0.0149245
1.1350000,1.1350000,1.1350000,-0.0145014
1.1400000,1.1400000,1.1400000,-0.0140924
1.1450000,1.1450000,1.1450000,-0.0136970
1.1500000,1.1500000,1.1500000,-0.0133145
1.1550000,1.1550000,1.1550000,-0.0129447
1.1600000,1.1600000,1.1600000,-0.0125869
1.1650000,1.1650000,1.1650000,-0.0122408
1.1700000,1.1700000,1.1700000,-0.0119058
1.1750000,1.1750000,1.1750000,-0.0115816
1.1800000,1.1800000,1.1800000,-0.0112677
1.1850000,1.1850000,1.1850000,-0.0109639
