# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1301813.5814530,65255386.3198341,42039766.4817583,260212632.7824090,4170901.0070918,183288111.8560630,3237902653.1604757,32795734295.6599731,228231277965.6336060
0.0025000,0.0025000,0.0025000,inf,nan,910307.1463930,45277159.9794360,29168798.4353110,180550480.5471176,2893617.0527759,127175707.6527389,2246683138.8498621,22756083773.6229744,158363943476.1813965
0.0050000,0.0050000,0.0050000,inf,nan,658603.6346191,31854280.9419417,20521140.4645921,127027144.1395075,2035479.4739852,89474964.0498605,1580700757.2416174,16010628198.6472988,111421420470.3320160
0.0075000,0.0075000,0.0075000,inf,nan,496851.1347141,22737401.8607392,14647633.7728245,90673646.7407265,1452657.4798748,63868309.8143332,1128358436.8099823,11429049616.8459702,79537663323.7422485
0.0100000,0.0100000,0.0100000,inf,nan,395893.6997263,16483091.2611620,10618338.1362494,65734482.3146402,1052854.8196215,46301679.8793039,818042794.4976898,8286007385.3754292,57664923294.8694611
0.0125000,0.0125000,0.0125000,inf,nan,338823.2825907,12153254.5410910,7828880.8133809,48469105.0761957,776088.7631393,34140307.7500550,603211697.8945670,6110096815.8240128,42522630204.1647797
0.0150000,0.0150000,0.0150000,inf,nan,316549.3749993,9090658.2915192,5855869.7085542,36256481.7209540,580369.0180060,25538005.1398493,451245644.5748650,4570895536.4774694,31811185548.1191940
0.0175000,0.0175000,0.0175000,inf,nan,325568.9508762,6856826.4832865,4416758.0793854,27348879.6003212,437603.5658853,19263677.8471311,340409904.4173881,3448318454.4969764,23999226941.8082199
0.0200000,0.0200000,0.0200000,inf,nan,328678.5533118,5230687.5329359,3369197.8277334,20863637.7352634,333739.1289246,14695634.9318256,259696593.5557859,2630734501.0796604,18309314768.6542816
0.0225000,0.0225000,0.0225000,inf,nan,285494.6170128,4004083.9570259,2578985.0291526,15972374.9899855,255361.8523291,11250332.3549038,198836206.7340074,2014340590.6396666,14019976428.1490459
0.0250000,0.0250000,0.0250000,inf,nan,269938.0848345,3099348.9167448,1996128.7315572,12364634.0400381,197555.4895836,8709113.1596882,153948083.5910796,1559731897.9665427,10856564863.6895828
0.0275000,0.0275000,0.0275000,inf,nan,279867.9397692,2426147.2959198,1562430.6399505,9680208.3744917,154544.7968886,6818255.1480883,120550306.7254043,1221513573.0429311,8503174519.5563431
0.0300000,0.0300000,0.0300000,inf,nan,316724.1455534,1920873.9684673,1236913.2387110,7665476.3111582,122263.5091985,5399112.2881423,95487191.4634822,967723806.7314478,6737383222.3721066
0.0325000,0.0325000,0.0325000,inf,nan,378763.6540947,1538426.5363182,990519.3307081,6140595.7442940,97828.2804989,4325007.3420191,76521103.8937120,775699542.7666824,5401481137.4007807
0.0350000,0.0350000,0.0350000,inf,nan,354196.7665759,1246605.8656949,802504.5546064,4977176.9004637,79180.6541511,3505504.9969096,62054652.4522019,629262688.5479976,4382889277.5516138
0.0375000,0.0375000,0.0375000,inf,nan,364581.7789390,1022275.7941704,657963.2593452,4082969.5766897,64841.5187981,2875625.8587626,50940158.0355304,516790333.9935600,3600729961.4426069
0.0400000,0.0400000,0.0400000,inf,nan,411340.2488414,839401.0241012,540289.0050924,3351987.5017486,53258.6407112,2360818.1161551,41803182.9120860,423991596.8573925,2953760332.5258794
0.0425000,0.0425000,0.0425000,inf,nan,501323.7476500,679333.7184838,437166.1977170,2713792.0937630,43036.7595546,1911280.5220866,33867524.8095454,343669076.5878003,2395104227.3530188
0.0450000,0.0450000,0.0450000,inf,nan,648237.5480662,554462.7350006,356715.5878219,2215978.6537154,35061.8223329,1560623.7942439,27679352.4897932,281050201.1894644,1959670701.5393667
0.0475000,0.0475000,0.0475000,inf,nan,875604.4183728,456665.2085984,293704.2828340,1826154.7732223,28814.8065639,1286031.4779747,22835572.4515840,232052078.0126641,1619046010.1872299
0.0500000,0.0500000,0.0500000,inf,nan,1222137.5871438,379813.7927183,244184.9868274,1519885.1943441,23904.2473891,1070291.9709886,19032099.6724515,193594609.2710350,1351794875.1278765
0.0525000,0.0525000,0.0525000,inf,nan,1545282.7969756,319260.5251281,205163.4853296,1278633.6992852,20033.2427399,900348.8343911,16038247.8364849,163341094.6619157,1141655271.7507813
0.0550000,0.0550000,0.0550000,inf,nan,1116158.4875630,271459.5403360,174355.5821349,1088258.6427467,16975.3357622,766241.0783634,13678008.4444619,139508608.9698575,976218791.7127568
0.0575000,0.0575000,0.0575000,inf,nan,832896.8829010,233689.9321691,150008.5576971,937907.8300596,14556.8001870,660324.7387905,11816298.9716563,120728709.6310360,845961261.5226359
0.0600000,0.0600000,0.0600000,inf,nan,649651.4634334,203851.2003208,130769.3893895,819202.8246540,12643.5660322,576698.3218377,10348812.4485217,105944622.3508118,743527220.3795874
0.0625000,0.0625000,0.0625000,inf,nan,538652.5365949,180311.5553870,115587.0253506,725634.0323912,11131.5243699,510776.7151955,9194489.8465877,94334992.9660110,663199280.4209161
0.0650000,0.0650000,0.0650000,inf,nan,484174.9912879,158565.0517170,101800.7446617,636087.5765463,9884.0746961,447840.9803223,8008329.7055536,81847916.6146213,574005210.3008747
