# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,14419108.0754676,14419108.0754676
0.0050000,0.0050000,0.0050000,9519510.6304173,9519510.6304173
0.0100000,0.0100000,0.0100000,6336026.5391969,6336026.5391969
0.0150000,0.0150000,0.0150000,4265641.2689878,4265641.2689878
0.0200000,0.0200000,0.0200000,2913698.8081114,2913698.8081114
0.0250000,0.0250000,0.0250000,2024832.3801126,2024832.3801126
0.0300000,0.0300000,0.0300000,1435030.8443452,1435030.8443452
0.0350000,0.0350000,0.0350000,1039428.1162966,1039428.1162966
0.0400000,0.0400000,0.0400000,771130.7318675,771130.7318675
0.0450000,0.0450000,0.0450000,587513.5748175,587513.5748175
0.0500000,0.0500000,0.0500000,461449.2458590,461449.2458590
0.0550000,0.0550000,0.0550000,375749.6873096,375749.6873096
0.0600000,0.0600000,0.0600000,319686.3825207,319686.3825207
0.0650000,0.0650000,0.0650000,286861.8480055,286861.8480055
0.0700000,0.0700000,0.0700000,273981.3493321,273981.3493321
0.0750000,0.0750000,0.0750000,280263.9073100,280263.9073100
0.0800000,0.0800000,0.0800000,307370.4115816,307370.4115816
0.0850000,0.0850000,0.0850000,359841.2773874,359841.2773874
0.0900000,0.0900000,0.0900000,446149.4894129,446149.4894129
0.0950000,0.0950000,0.0950000,580608.4237068,580608.4237068
0.1000000,0.1000000,0.1000000,786548.5221960,786548.5221960
0.1050000,0.1050000,0.1050000,1101410.8515995,1101410.8515995
0.1100000,0.1100000,0.1100000,1544849.0834881,1544849.0834881
0.1150000,0.1150000,0.1150000,1224898.5536596,1224898.5536596
0.1200000,0.1200000,0.1200000,827123.8390412,827123.8390412
0.1250000,0.1250000,0.1250000,562496.9266476,562496.9266476
0.1300000,0.1300000,0.1300000,385378.2134128,385378.2134128
0.1350000,0.1350000,0.1350000,266049.0274943,266049.0274943
0.1400000,0.1400000,0.1400000,185093.9225826,185093.9225826
0.1450000,0.1450000,0.1450000,129775.0129881,129775.0129881
0.1500000,0.1500000,0.1500000,91693.7973905,91693.7973905
0.1550000,0.1550000,0.1550000,65282.0500255,65282.0500255
0.1600000,0.1600000,0.1600000,46825.7654744,46825.7654744
0.1650000,0.1650000,0.1650000,33831.8909544,33831.8909544
0.1700000,0.1700000,0.1700000,24615.8296585,24615.8296585
0.1750000,0.1750000,0.1750000,18031.5035504,18031.5035504
0.1800000,0.1800000,0.1800000,13293.7939206,13293.7939206
0.1850000,0.1850000,0.1850000,9851.1008306,9851.1008306
0.1900000,0.1900000,0.1900000,7339.0458659,7339.0458659
0.1950000,0.1950000,0.1950000,5497.6255549,5497.6255549
0.2000000,0.2000000,0.2000000,4139.2536055,4139.2536055
0.2050000,0.2050000,0.2050000,3131.1355678,3131.1355678
0.2100000,0.2100000,0.2100000,2378.6273479,2378.6273479
0.2150000,0.2150000,0.2150000,1842.6927558,1813.8276664
0.2200000,0.2200000,0.2200000,1416.5672545,1387.7063015
0.2250000,0.2250000,0.2250000,1093.4774570,1064.6364053
0.2300000,0.2300000,0.2300000,847.3638335,818.5719664
0.2350000,0.2350000,0.2350000,659.0497048,630.3582924
0.2400000,0.2400000,0.2400000,514.3406372,485.8277621
0.2450000,0.2450000,0.2450000,402.6541941,374.4432407
0.2500000,0.2500000,0.2500000,316.0634254,288.3258076
0.2550000,0.2550000,0.2550000,248.6525916,221.5538031
0.2600000,0.2600000,0.2600000,196.0205521,169.6545668
0.2650000,0.2650000,0.2650000,154.8547552,129.2338241
0.2700000,0.2700000,0.2700000,122.6184598,97.7039629
0.2750000,0.2750000,0.2750000,97.3528423,73.0837546
0.2800000,0.2800000,0.2800000,77.5415369,53.8499696
0.2850000,0.2850000,0.2850000,62.0067809,38.8268901
0.2900000,0.2900000,0.2900000,49.8297758,27.1036408
0.2950000,0.2950000,0.2950000,40.2912124,17.9720415
0.3000000,0.3000000,0.3000000,32.8257944,10.8796757
0.3050000,0.3050000,0.3050000,26.9848013,5.3942912
0.3100000,0.3100000,0.3100000,22.4038419,1.1766447
0.3150000,0.3150000,0.3150000,18.7780329,-2.0486696
0.3200000,0.3200000,0.3200000,15.8517983,-4.4794730
0.3250000,0.3250000,0.3250000,13.4266816,-6.2837342
0.3300000,0.3300000,0.3300000,11.3714809,-7.5942833
0.3350000,0.3350000,0.3350000,9.6113784,-8.5163636
0.3400000,0.3400000,0.3400000,8.1010333,-9.1334962
0.3450000,0.3450000,0.3450000,6.8049338,-9.5120493
0.3500000,0.3500000,0.3500000,5.6905711,-9.7048119
0.3550000,0.3550000,0.3550000,4.7264607,-9.7537976
0.3600000,0.3600000,0.3600000,3.8818269,-9.6924510
0.3650000,0.3650000,0.3650000,3.1293383,-9.5539263
0.3700000,0.3700000,0.3700000,2.4495026,-9.3670302
0.3750000,0.3750000,0.3750000,1.8328452,-9.1297125
0.3800000,0.3800000,0.3800000,1.2783070,-8.8899621
0.3850000,0.3850000,0.3850000,0.7891921,-8.7237275
0.3900000,0.3900000,0.3900000,0.3686182,-8.6703826
0.3950000,0.3950000,0.3950000,0.0161200,-8.5460456
0.4000000,0.4000000,0.4000000,-0.2734647,-8.3766364
0.4050000,0.4050000,0.4050000,-0.5087657,-8.1736233
0.4100000,0.4100000,0.4100000,-0.6994835,-7.9385892
0.4150000,0.4150000,0.4150000,-0.8544749,-7.6867770
0.4200000,0.4200000,0.4200000,-0.9812797,-7.4945062
0.4250000,0.4250000,0.4250000,-1.0867437,-7.2905684
0.4300000,0.4300000,0.4300000,-1.1776354,-7.0628938
0.4350000,0.4350000,0.4350000,-1.2605796,-6.9509094
0.4400000,0.4400000,0.4400000,-1.3414378,-6.8523799
0.4450000,0.4450000,0.4450000,-1.4245554,-6.7376312
0.4500000,0.4500000,0.4500000,-1.5123705,-6.5981546
0.4550000,0.4550000,0.4550000,-1.6057615,-6.4278472
0.4600000,0.4600000,0.4600000,-1.7048012,-6.2381544
0.4650000,0.4650000,0.4650000,-1.8091787,-6.1194012
0.4700000,0.4700000,0.4700000,-1.9180955,-5.9896065
0.4750000,0.4750000,0.4750000,-2.0299895,-5.9511776
0.4800000,0.4800000,0.4800000,-2.1424603,-6.1911506
0.4850000,0.4850000,0.4850000,-2.2524984,-6.3064912
0.4900000,0.4900000,0.4900000,-2.3569171,-6.3263394
0.4950000,0.4950000,0.4950000,-2.4528865,-6.2736985
0.5000000,0.5000000,0.5000000,-2.5384662,-6.1667229
0.5050000,0.5050000,0.5050000,-2.6128697,-6.0197284
0.5100000,0.5100000,0.5100000,-2.6762458,-5.8439870
0.5150000,0.5150000,0.5150000,-2.7291438,-5.6483538
0.5200000,0.5200000,0.5200000,-2.7720317,-5.4398123
0.5250000,0.5250000,0.5250000,-2.8050662,-5.2237845
0.5300000,0.5300000,0.5300000,-2.8280857,-5.0043610
0.5350000,0.5350000,0.5350000,-2.8407350,-4.8180822
0.5400000,0.5400000,0.5400000,-2.8426532,-4.6322410
0.5450000,0.5450000,0.5450000,-2.8336563,-4.4428315
0.5500000,0.5500000,0.5500000,-2.8138454,-4.2752844
0.5550000,0.5550000,0.5550000,-2.7836085,-4.1692739
0.5600000,0.5600000,0.5600000,-2.7435557,-4.0448278
0.5650000,0.5650000,0.5650000,-2.6944512,-3.9109951
0.5700000,0.5700000,0.5700000,-2.6371655,-3.7685723
0.5750000,0.5750000,0.5750000,-2.5726390,-3.6496688
0.5800000,0.5800000,0.5800000,-2.5018507,-3.6001483
