# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,7078012.4749473,7078012.4749473
0.0050000,0.0050000,0.0050000,4255301.0282315,4255301.0282315
0.0100000,0.0100000,0.0100000,2709276.7889069,2709276.7889069
0.0150000,0.0150000,0.0150000,1807587.1830340,1807587.1830340
0.0200000,0.0200000,0.0200000,1219386.6330342,1219386.6330342
0.0250000,0.0250000,0.0250000,849943.5239288,849943.5239288
0.0300000,0.0300000,0.0300000,601014.5357070,601014.5357070
0.0350000,0.0350000,0.0350000,422129.3143477,422129.3143477
0.0400000,0.0400000,0.0400000,302487.7860584,302487.7860584
0.0450000,0.0450000,0.0450000,221205.4399740,221205.4399740
0.0500000,0.0500000,0.0500000,164745.0759854,164745.0759854
0.0550000,0.0550000,0.0550000,125338.1195239,125338.1195239
0.0600000,0.0600000,0.0600000,97791.8915105,97791.8915105
0.0650000,0.0650000,0.0650000,78462.8453186,78462.8453186
0.0700000,0.0700000,0.0700000,64863.4375050,64863.4375050
0.0750000,0.0750000,0.0750000,53849.1143962,53849.1143962
0.0800000,0.0800000,0.0800000,46036.4331602,46036.4331602
0.0850000,0.0850000,0.0850000,40594.3840830,40594.3840830
0.0900000,0.0900000,0.0900000,36768.4828359,36768.4828359
0.0950000,0.0950000,0.0950000,33101.5581990,33101.5581990
0.1000000,0.1000000,0.1000000,26655.6521212,26655.6521212
0.1050000,0.1050000,0.1050000,21060.0808181,21060.0808181
0.1100000,0.1100000,0.1100000,16875.8933033,16875.8933033
0.1150000,0.1150000,0.1150000,13660.4147035,13660.4147035
0.1200000,0.1200000,0.1200000,11167.6160707,11167.6160707
0.1250000,0.1250000,0.1250000,9242.7822861,9242.7822861
0.1300000,0.1300000,0.1300000,7742.2994178,7742.2994178
0.1350000,0.1350000,0.1350000,6555.4291010,6555.4291010
0.1400000,0.1400000,0.1400000,5545.7835759,5545.7835759
0.1450000,0.1450000,0.1450000,4718.5320921,4718.5320921
0.1500000,0.1500000,0.1500000,4046.3229970,4046.3229970
0.1550000,0.1550000,0.1550000,3365.6520193,3365.6520193
0.1600000,0.1600000,0.1600000,2646.4122984,2646.4122984
0.1650000,0.1650000,0.1650000,2084.7208618,2084.7208618
0.1700000,0.1700000,0.1700000,1673.1711456,1649.7821012
0.1750000,0.1750000,0.1750000,1334.0288720,1310.9639716
0.1800000,0.1800000,0.1800000,1068.3488146,1045.4734322
0.1850000,0.1850000,0.1850000,859.0663608,836.2657520
0.1900000,0.1900000,0.1900000,693.3219224,670.5274590
0.1950000,0.1950000,0.1950000,561.3878233,538.5723177
0.2000000,0.2000000,0.2000000,455.8672250,433.0353775
0.2050000,0.2050000,0.2050000,371.0929628,348.2826830
0.2100000,0.2100000,0.2100000,302.6736720,279.9774438
0.2150000,0.2150000,0.2150000,247.1749511,224.7600335
0.2200000,0.2200000,0.2200000,201.9325922,180.0110412
0.2250000,0.2250000,0.2250000,164.9215733,143.6750973
0.2300000,0.2300000,0.2300000,134.5975050,114.1293041
0.2350000,0.2350000,0.2350000,109.7438505,89.3302742
0.2400000,0.2400000,0.2400000,89.3763154,69.1319765
0.2450000,0.2450000,0.2450000,72.6921250,52.7839899
0.2500000,0.2500000,0.2500000,59.0370208,39.1726370
0.2550000,0.2550000,0.2550000,47.8779978,28.1454734
0.2600000,0.2600000,0.2600000,38.7797246,19.2732475
0.2650000,0.2650000,0.2650000,31.3849910,11.9425212
0.2700000,0.2700000,0.2700000,25.3991218,5.8311092
0.2750000,0.2750000,0.2750000,20.5774657,0.9789691
0.2800000,0.2800000,0.2800000,16.7143242,-2.8425048
0.2850000,0.2850000,0.2850000,13.6314026,-5.8214187
0.2900000,0.2900000,0.2900000,11.1656711,-8.1126766
0.2950000,0.2950000,0.2950000,9.1627862,-9.8438956
0.3000000,0.3000000,0.3000000,7.4871503,-11.1202218
0.3050000,0.3050000,0.3050000,6.0439198,-12.0282679
0.3100000,0.3100000,0.3100000,4.7818014,-12.6393431
0.3150000,0.3150000,0.3150000,3.6688234,-13.0608386
0.3200000,0.3200000,0.3200000,2.6781595,-13.5809921
0.3250000,0.3250000,0.3250000,1.7964467,-14.1807999
0.3300000,0.3300000,0.3300000,1.0258608,-14.5156156
0.3350000,0.3350000,0.3350000,0.3687774,-14.6459887
