# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,695510.7868860,586157438.3493291,372818363.4700175,2408066783.1294675,34341438.8384104,1693026726.9699275,31955378493.1352844,337881542072.1791382,2423345979219.9570312
0.0025000,0.0025000,0.0025000,inf,nan,622944.0128119,492304448.7057801,313622278.4657670,2015098841.5409718,29161036.6347292,1417068264.5731769,26534005684.8367004,279140522914.5493164,1995052202028.3081055
0.0050000,0.0050000,0.0050000,inf,nan,624928.0056461,464119802.0490235,295787395.7050567,1896021809.8903036,27556530.6290709,1333493129.4600604,24862032174.9077187,260831996113.3854370,1860634116218.0942383
0.0075000,0.0075000,0.0075000,inf,nan,701850.1698757,437274959.4975250,278687704.7134204,1788040083.1960795,25979240.1026259,1257474364.5459006,23474837773.2733803,246388693040.7183838,1757144387738.8732910
0.0100000,0.0100000,0.0100000,inf,nan,867505.0345602,405664737.9923167,258648675.1645830,1657193450.7418733,24169594.3394174,1165523773.0712657,21729494593.0937386,227961856874.8464661,1626125493786.3217773
0.0125000,0.0125000,0.0125000,inf,nan,1152562.2982082,372248798.4492763,237258960.1826515,1521931188.9477057,22124816.0109278,1070337482.4498994,19990845974.6780510,209964273048.2546692,1498947428734.1376953
0.0150000,0.0150000,0.0150000,inf,nan,1612572.1996428,337092993.0641962,214948682.8498114,1376758001.8653233,20097132.7134564,968303929.9369720,18043554484.5227470,189231572024.3622742,1349543865178.6723633
0.0175000,0.0175000,0.0175000,inf,nan,2343331.6368573,303958243.7801067,193793093.6467988,1241830049.7238789,18104205.9281448,873388551.7315712,16248201823.4623585,170157025888.0833740,1212287485574.7502441
0.0200000,0.0200000,0.0200000,inf,nan,3509390.9337487,270165372.7083762,172308266.0121139,1102871551.5836315,16068996.4289230,775697427.1753790,14438797241.2794342,151320463776.5042114,1078644206798.3090820
0.0225000,0.0225000,0.0225000,inf,nan,5397303.0660887,235537649.0570616,150088822.8248731,963507127.5594563,13976414.8618499,677588749.2575864,12670174829.8343620,133173787597.7350159,949466145875.8842773
0.0250000,0.0250000,0.0250000,inf,nan,8517294.3048392,202980333.8397185,129369807.1533432,829922433.1564027,12061680.7753857,583662733.6902686,10902168836.5867004,114511769481.0629425,817535320541.5961914
0.0275000,0.0275000,0.0275000,inf,nan,13803120.4235144,173664150.5991411,110707432.8960689,709725073.8821250,10333755.0293372,499145729.3399049,9313830552.6433125,97763325416.0406647,697638932613.9003906
