# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3923216531871.9438477,433739433374983104.0000000,281919767322067008.0000000,1694265442512404224.0000000,29451904230235012.0000000,1194946623477986560.0000000,433739433374990336.0000000,433739433374975872.0000000,511308874320539776.0000000,323380126141936832.0000000,8768181170912839680.0000000
0.0025000,0.0025000,0.0025000,inf,nan,747446095785.1821289,50344368832106688.0000000,32722578669541576.0000000,196654299663366016.0000000,3418498285644753.5000000,138698096210526912.0000000,50344368832112624.0000000,50344368832100752.0000000,59347895476379440.0000000,37534904808592552.0000000,1017727496536314240.0000000
0.0050000,0.0050000,0.0050000,inf,nan,184426718672.3535156,8112066940456862.0000000,5272640299100481.0000000,31687215217336104.0000000,550827962048280.1875000,22348641404695104.0000000,8112066940461849.0000000,8112066940451875.0000000,9562819279454280.0000000,6048057955129149.0000000,163988024984043232.0000000
0.0075000,0.0075000,0.0075000,inf,nan,54995566360.8061295,1663719143808190.7500000,1081375760592458.5000000,6498790929115153.0000000,112970341072977.9218750,4583525152865801.0000000,1663719143812462.2500000,1663719143803919.2500000,1961256683504402.5000000,1240407639220379.7500000,33632614331836836.0000000
0.0100000,0.0100000,0.0100000,inf,nan,19008503067.6511955,410510195634196.1250000,266821339617663.0312500,1603527849285622.7500000,27874579497451.0117188,1130950403624140.2500000,410510195637910.1250000,410510195630482.1250000,483925347514717.6250000,306061263127002.1250000,8298594962958902.0000000
0.0125000,0.0125000,0.0125000,inf,nan,7469501515.5799522,117239128433399.8750000,76202494136747.6562500,457957475677983.7500000,7960802914124.4082031,322992326850260.6875000,117239128436667.1093750,117239128430132.6406250,138206033791209.2812500,87409170631683.4375000,2370026561011743.0000000
0.0150000,0.0150000,0.0150000,inf,nan,3330073795.3797712,37696867472936.3671875,24502018068158.4804688,147250865153504.0312500,2559702033316.4086914,103854401292596.5156250,37696867475837.6953125,37696867470035.0390625,44438530117076.0078125,28105394207989.8359375,762054293383592.2500000
0.0175000,0.0175000,0.0175000,inf,nan,1678827031.9510579,13369659150102.6054688,8689942635925.4013672,52224339999843.4140625,907829447173.4425049,36833247382876.4765625,13369659152698.8203125,13369659147506.3906250,15760672984921.5292969,9967924817887.3261719,270271976284410.5000000
0.0200000,0.0200000,0.0200000,inf,nan,810433200.3353790,5149223034883.4804688,3346865419397.4750977,20113811569291.1171875,349643372760.5487061,14186047985258.7050781,5149223037221.4160156,5149223032545.5449219,6070103917241.6669922,3839070802478.7792969,104093217190147.8906250
0.0225000,0.0225000,0.0225000,inf,nan,422629596.3286946,2127609108720.6384277,1382892259259.6972656,8310833594787.1630859,144469094532.6479492,5861538615837.0341797,2127609110837.1538086,2127609106604.1230469,2508108174323.1274414,1586266889789.5449219,43010316310487.7890625
0.0250000,0.0250000,0.0250000,inf,nan,239654347.3937105,934071569743.8424072,607122880082.1225586,3648656691556.1044922,63425305580.1420135,2573357005358.0551758,934071571668.4611816,934071567819.2236328,1101119810906.4763184,696409315839.6759033,18882567484909.4414062
0.0275000,0.0275000,0.0275000,inf,nan,143422503.5105797,432338214412.4402466,281008845253.6239624,1688793757784.7858887,29356553735.3209763,1191087445951.1450195,432338216169.1770020,432338212655.7034912,509657063036.4248657,322335428957.4227295,8739863511563.8574219
0.0300000,0.0300000,0.0300000,inf,nan,104173310.0234248,209629214135.4271851,136253624328.2112732,818851201652.8054199,14234162906.9180431,577526629137.5594482,209629215744.0778198,209629212526.7765503,247119051800.8982239,156291811382.3945618,4237727384363.1538086
0.0325000,0.0325000,0.0325000,inf,nan,71764796.7493016,105917407076.2053070,68843581187.7035675,413733592282.9508667,7191934071.4566488,291801685100.2014160,105917408553.2815399,105917405599.1290741,124859549342.0693512,78968112708.6234741,2141158382698.9584961
0.0350000,0.0350000,0.0350000,inf,nan,42572115.9801743,55519309806.3273468,36086103146.4957047,216869182413.5627441,3769815419.7731166,152955408734.4541016,55519311165.7464294,55519308446.9082642,65448316698.4370499,41393149958.2185287,1122343596154.1586914
0.0375000,0.0375000,0.0375000,inf,nan,25996090.9462652,30078151705.4887962,19550003400.3262825,117491207717.2040863,2042321703.7364902,82865231197.4964142,30078152959.0916901,30078150451.8859024,35457292343.7192078,22425160693.7205200,608041659057.8845215
0.0400000,0.0400000,0.0400000,inf,nan,16291309.9896099,16787876918.7017326,10911668784.8702221,65576850696.5781555,1139895190.7053730,46250615036.4954376,16787878076.6486301,16787875760.7548351,19790200726.6011314,12516421929.5957565,339373943386.2791748
0.0425000,0.0425000,0.0425000,inf,nan,10451191.5598936,9626737052.4830647,6257115190.2735958,37604046730.3116531,653647167.5397460,26521709536.4196930,9626738123.5594730,9626735981.4066563,11348371180.7902412,7177340132.8623228,194608806322.1716309
0.0450000,0.0450000,0.0450000,inf,nan,6848579.2026501,5657989244.1861601,3677534300.2593570,22101331674.0801811,384167243.9564560,15587818638.6418724,5657990236.0428534,5657988252.3294668,6669857266.2667332,4218388125.9254069,114379003570.3010559
0.0475000,0.0475000,0.0475000,inf,nan,4575790.7238232,3401251987.8666649,2210715870.3043447,13286058239.8725471,230934909.8714667,9370505591.1802444,3401252907.2099347,3401251068.5233951,4009527821.0341954,2535848051.2560077,68758117371.7469177
0.0500000,0.0500000,0.0500000,inf,nan,3112426.1852656,2087445317.2616820,1356777628.0022848,8154055049.1441135,141728406.4753529,5750961804.3755913,2087446170.0057795,2087444464.5175846,2460761538.4880362,1556322248.0324576,42198928386.5100021
0.0525000,0.0525000,0.0525000,inf,nan,2152602.7075172,1305846657.8658578,848760491.1193048,5100961571.9680367,88659097.0578806,3597649702.7344785,1305847449.2563097,1305845866.4754059,1539382710.6593468,973591111.2734993,26398533334.5317955
0.0550000,0.0550000,0.0550000,inf,nan,1512399.3161076,831482985.0962112,540437840.3406233,3247989893.6644301,56451054.3847397,2290769994.6390586,831483719.8104486,831482250.3819737,980184406.6104852,619923050.3739473,16809020020.1387501
0.0575000,0.0575000,0.0575000,inf,nan,1078914.4393873,538212919.4402235,349821088.0839876,2102407196.4243958,36539171.5283712,1482803743.5010166,538213601.6703591,538212237.2100878,634466273.5468599,401271704.5935030,10880392631.1703815
0.0600000,0.0600000,0.0600000,inf,nan,781526.0261344,353764829.1415541,229935590.9545086,1381906175.6336303,24016169.4547741,974642777.6115966,353765462.6629740,353764195.6201341,417031707.6201512,263754010.5178151,7151651648.0455656
0.0625000,0.0625000,0.0625000,inf,nan,575307.3827384,235893022.6930398,153322785.0494401,921466639.5141255,16013563.4651096,649900214.1869223,235893610.9216228,235892434.4644568,278079848.4351146,175873138.4898743,4768783011.3398781
0.0650000,0.0650000,0.0650000,inf,nan,431259.0298459,159438466.9242667,103629985.5341117,622812220.9017388,10823066.8423379,439262841.9880846,159439012.9644091,159437920.8841243,187952251.4522227,118871441.1891427,3223185968.7238584
0.0675000,0.0675000,0.0675000,inf,nan,330449.2118673,109155121.7091990,70947689.8350636,426388669.1068854,7409489.7484154,300727723.5512839,109155628.3943437,109154615.0240542,128676292.9834894,81382033.3389940,2206654841.9909196
0.0700000,0.0700000,0.0700000,inf,nan,260445.0439658,75652667.3014593,49172456.1433673,295515359.5076415,5135246.1053264,208424432.1874128,75653137.2284693,75652197.3744493,89182299.7421902,56403838.8314336,1529359758.4703238
0.0725000,0.0725000,0.0725000,inf,nan,213116.5225617,53058644.7419788,34487356.1108187,207253157.3809187,3601611.0692262,146174258.6769528,53059080.3004155,53058209.1835422,62547589.2401518,39558568.8303040,1072585928.7762998
0.0750000,0.0750000,0.0750000,inf,nan,183285.2448685,37647644.2489657,24470983.6712000,147049756.4368170,2555642.2593189,103713628.6673255,37648047.6461226,37647240.8518088,44380503.8706657,28068695.1874445,761022150.4730928
