# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,799430.7572474,54126885.0512839,34641678.1808470,219161073.2273234,3307461.8064036,154224737.6824698,54126880.4006683,54126889.7018996,63806872.3673614,40355009.4105044,1131084087.5137672
0.0025000,0.0025000,0.0025000,inf,nan,751891.4513105,43502707.2882683,27838929.2988203,176189128.5906750,2656090.7837235,123983166.9252419,43502693.7558421,43502720.8206946,51282679.3736097,32434014.2673488,909289148.4028007
0.0050000,0.0050000,0.0050000,inf,nan,796521.6400482,35168010.3377150,22502768.3545649,142414093.6278944,2145501.8839847,100216926.1656012,35167988.7666176,35168031.9088125,41457415.1996098,26219971.5868102,734989904.6655505
0.0075000,0.0075000,0.0075000,inf,nan,940680.8981403,28265532.7426805,18088909.0805940,114464379.1548141,1726136.6149889,80548451.6312682,28265516.8027440,28265548.6826170,33320506.7758636,21073738.8405605,590741137.8570278
0.0100000,0.0100000,0.0100000,inf,nan,1172640.1200464,22687721.4296427,14518953.3143787,91880901.9205419,1385201.5852119,64656294.0455232,22687702.1345067,22687740.7247787,26745166.3659542,16915128.4233087,474187990.1162957
0.0125000,0.0125000,0.0125000,inf,nan,1486646.3032906,18195258.2376184,11643713.6338835,73690917.4791481,1110656.0059449,51855905.5834654,18195235.8015246,18195280.6737121,21449276.4355254,13565713.5397676,380309950.6781537
0.0150000,0.0150000,0.0150000,inf,nan,2035555.4321454,14586164.1576346,9333892.9212789,59077002.8352648,890135.5819282,41572044.8834687,14586138.7989719,14586189.5162973,17194736.2914706,10874906.0894008,304888172.1933082
0.0175000,0.0175000,0.0175000,inf,nan,2942883.3260195,11692542.5528218,7482014.8647596,47359626.4728393,713364.4092788,33326510.1644677,11692514.4930332,11692570.6126104,13783622.8634064,8717528.5314272,244415503.2280985
0.0200000,0.0200000,0.0200000,inf,nan,4428719.3188302,9376072.8992387,5999538.1077405,37978928.1029429,571878.3370467,26725316.4319421,9376042.3618808,9376103.4365966,11052878.5505015,6990454.1841611,196002444.0641404
0.0225000,0.0225000,0.0225000,inf,nan,6887177.2864413,7523646.0887445,4814061.3273786,30477066.8282878,458757.1997587,21446272.8902941,7523613.2986747,7523678.8788144,8869165.9471421,5609353.0677947,157286037.9566535
