# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2500923.9053156,3950546854.4965830,2479799191.1533895,16731603604.8602066,211371219.0708495,11741085686.7072868,3950547415.1164460,3950546293.8767200,4657057923.9376612,2945382046.9956408,86054579309.3048401
0.0025000,0.0025000,0.0025000,inf,nan,1652229.7465421,2273562446.8297215,1427270280.6276078,9627195301.8760433,121729848.9473229,6755783901.1568975,2273562961.5790954,2273561932.0803475,2680163632.6686964,1695084316.2367902,49515670833.0694885
0.0050000,0.0050000,0.0050000,inf,nan,1121934.7528785,1344985524.6241317,844514980.8351539,5692632405.8439322,72126118.5510096,3994854742.8316889,1344985997.3764296,1344985051.8718338,1585521125.4874346,1002771606.9707881,29279967702.3704414
0.0075000,0.0075000,0.0075000,inf,nan,786679.8923575,819112283.7569714,514554810.6481916,3463422780.8639083,44078194.4413471,2430633309.0161877,819112717.8708469,819111849.6430959,965601343.8552619,610699911.6604122,17815373775.5061913
0.0100000,0.0100000,0.0100000,inf,nan,574689.2821403,516408110.0940438,324714323.0715729,2178890913.0864105,27993225.5965745,1529342643.2727945,516408508.4928209,516407711.6952667,608761918.2042586,385014842.8597154,11209669453.6371174
0.0125000,0.0125000,0.0125000,inf,nan,443720.0178907,341341319.8396592,215049662.0414406,1434105634.1543343,18774348.4534322,1006843873.4111156,341341685.0755442,341340954.6037741,402386392.7894593,254491500.1347692,7380323230.5301514
0.0150000,0.0150000,0.0150000,inf,nan,369079.4025740,242202222.7347198,153130853.0186763,1009640077.8323630,13673570.2946175,709176166.7352912,242202557.0411712,242201888.4282683,285517378.2581995,180577045.3711499,5198931102.8863001
0.0175000,0.0175000,0.0175000,inf,nan,337071.9654335,183304860.9043593,116069609.7638900,761533066.3387979,10463440.0705260,535015279.8144183,183305174.1956355,183304547.6130830,216086882.7563162,136665344.3991446,3922350581.9690485
0.0200000,0.0200000,0.0200000,inf,nan,341522.9659921,147741701.7014252,94040603.5043230,606586822.9151076,8589374.4909832,426466703.6788940,147741988.8051934,147741414.5976571,174163650.7415462,110150764.3906719,3127061483.8626947
0.0225000,0.0225000,0.0225000,inf,nan,382198.8636119,117513884.2516924,74560836.3943481,486003664.1685500,6806280.0455536,341536445.0026586,117514166.5128159,117513601.9905689,138529926.6110782,87614018.4373955,2504057960.4646249
0.0250000,0.0250000,0.0250000,inf,nan,464598.0709094,96418481.9778463,61440661.6115414,394875275.2735464,5757354.1154306,277663717.5451525,96418742.3321080,96418221.6235846,113661847.8522486,71886064.4553246,2036036360.1289845
0.0275000,0.0275000,0.0275000,inf,nan,601013.3818315,82229382.4718623,52409024.4933955,336620372.4212249,4713784.3047388,236706958.6335139,82229634.7261831,82229130.2175415,96935186.7793215,61307195.1272995,1735721279.2558701
0.0300000,0.0300000,0.0300000,inf,nan,813146.1828181,64576101.0638184,40924793.6797162,267787094.0539038,3709596.9919823,188154644.9460411,64576351.7185031,64575850.4091337,76124813.6606590,48145559.5247165,1379449819.4151103
0.0325000,0.0325000,0.0325000,inf,nan,1137028.5839627,51362757.3295148,32633270.6323854,211793298.1051940,3004865.6301971,148863157.2255425,51362990.1420891,51362524.5169405,60548411.3533404,38294177.7162708,1091470464.3734176
0.0350000,0.0350000,0.0350000,inf,nan,1631772.9846577,42011735.4293345,26761190.6613432,172232504.8906954,2503653.7039691,121100001.9970160,42011951.5129578,42011519.3457113,49525063.8925751,31322400.6331804,887981019.1910722
0.0375000,0.0375000,0.0375000,inf,nan,2395049.1365109,34919498.7639896,22213728.8968101,143598493.1917016,2061705.5176027,100947620.4848311,34919709.2042056,34919288.3237735,41164460.1135839,26034690.5220158,740179219.0825179
0.0400000,0.0400000,0.0400000,inf,nan,3590837.8271922,28854130.8387421,18392654.6105617,118121496.2219691,1728825.2750473,83060424.5586400,28854326.3799682,28853935.2975160,34014369.0506922,21512575.8747453,609062440.4168243
0.0425000,0.0425000,0.0425000,inf,nan,5500293.1948381,24341068.2550867,15542722.7011345,99268747.1459228,1447164.8552297,69819513.3306759,24341249.8403085,24340886.6698650,28694195.7580970,18147802.8444657,511996361.3191532
