# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,24984855244936.7656250,9074555791575351296.0000000,5813832322467073024.0000000,36655881177976029184.0000000,558626971381407616.0000000,25798730957329547264.0000000,9074555791575355392.0000000,9074555791575347200.0000000,10697438484312236032.0000000,6765654147993213952.0000000,189214164468328562688.0000000,9074555791575351296.0000000,5813832322467073024.0000000,36655881177976029184.0000000,558626971381407616.0000000,25798730957329547264.0000000,9074555791575355392.0000000,9074555791575347200.0000000,10697438484312236032.0000000,6765654147993213952.0000000,189214164468328562688.0000000
0.0025000,0.0025000,0.0025000,inf,nan,2809059667669.4267578,505139067123405248.0000000,323629486913002496.0000000,2040465457340195840.0000000,31096211487699704.0000000,1436097501095600896.0000000,505139067123408576.0000000,505139067123401920.0000000,595477533081254016.0000000,376613059999005376.0000000,10532688185807265792.0000000,505139067123405248.0000000,323629486913002496.0000000,2040465457340195840.0000000,31096211487699704.0000000,1436097501095600896.0000000,505139067123408576.0000000,505139067123401920.0000000,595477533081254016.0000000,376613059999005376.0000000,10532688185807265792.0000000
0.0050000,0.0050000,0.0050000,inf,nan,484760096840.0789185,49170032411719312.0000000,31501963283115392.0000000,198618082361591968.0000000,3026892609162996.5000000,139789149922837424.0000000,49170032411721992.0000000,49170032411716632.0000000,57963542136611088.0000000,36659362880566760.0000000,1025247608010817280.0000000,49170032411719312.0000000,31501963283115392.0000000,198618082361591968.0000000,3026892609162996.5000000,139789149922837424.0000000,49170032411721992.0000000,49170032411716632.0000000,57963542136611088.0000000,36659362880566760.0000000,1025247608010817280.0000000
0.0075000,0.0075000,0.0075000,inf,nan,111567266152.3820648,6984928612466326.0000000,4475062418655683.5000000,28215013574231964.0000000,429990121264109.9375000,19857974233413440.0000000,6984928612468536.0000000,6984928612464116.0000000,8234104882416434.0000000,5207705184229774.0000000,145643210457064384.0000000,6984928612466326.0000000,4475062418655683.5000000,28215013574231964.0000000,429990121264109.9375000,19857974233413440.0000000,6984928612468536.0000000,6984928612464116.0000000,8234104882416434.0000000,5207705184229774.0000000,145643210457064384.0000000
0.0100000,0.0100000,0.0100000,inf,nan,31621826404.5596619,1303222856264365.5000000,834941045492106.2500000,5264255789517896.0000000,80226005431929.6250000,3705029434342869.0000000,1303222856266229.7500000,1303222856262501.2500000,1536289671520939.2500000,971634901559616.8750000,27173586553259052.0000000,1303222856264365.5000000,834941045492106.2500000,5264255789517896.0000000,80226005431929.6250000,3705029434342869.0000000,1303222856266229.7500000,1303222856262501.2500000,1536289671520939.2500000,971634901559616.8750000,27173586553259052.0000000
0.0125000,0.0125000,0.0125000,inf,nan,10649041618.1150990,298729376185379.2500000,191388152924806.4687500,1206691446332581.0000000,18389688087606.5390625,849280031600427.2500000,298729376186977.5625000,298729376183780.9375000,352153780151622.9375000,222721606383464.8125000,6228826208100897.0000000,298729376185379.2500000,191388152924806.4687500,1206691446332581.0000000,18389688087606.5390625,849280031600427.2500000,298729376186977.5625000,298729376183780.9375000,352153780151622.9375000,222721606383464.8125000,6228826208100897.0000000
0.0150000,0.0150000,0.0150000,inf,nan,5010897380.6932011,80431572675948.0312500,51530418831496.5078125,324896382053136.4375000,4951341759347.7705078,228664925126720.0937500,80431572677335.4531250,80431572674560.6093750,94815858832035.9687500,59966814442845.2187500,1677084147797534.5000000,80431572675948.0312500,51530418831496.5078125,324896382053136.4375000,4951341759347.7705078,228664925126720.0937500,80431572677335.4531250,80431572674560.6093750,94815858832035.9687500,59966814442845.2187500,1677084147797534.5000000
0.0175000,0.0175000,0.0175000,inf,nan,3137755448.5476952,24643778497419.2304688,15788628140375.3359375,99546416804949.8906250,1517062568370.7287598,70061641645736.2968750,24643778498635.2500000,24643778496203.2109375,29051042337731.1367188,18373492437842.5898438,513849111066078.1875000,24643778497419.2304688,15788628140375.3359375,99546416804949.8906250,1517062568370.7287598,70061641645736.2968750,24643778498635.2500000,24643778496203.2109375,29051042337731.1367188,18373492437842.5898438,513849111066078.1875000
0.0200000,0.0200000,0.0200000,inf,nan,1348606922.5843585,8395737457491.2529297,5378930455728.3974609,33913859621800.2070312,516838443682.1077271,23868871898327.8007812,8395737458565.2050781,8395737456417.3007812,9897221092114.4257812,6259552231468.1484375,175060108616251.9687500,8395737457491.2529297,5378930455728.3974609,33913859621800.2070312,516838443682.1077271,23868871898327.8007812,8395737458565.2050781,8395737456417.3007812,9897221092114.4257812,6259552231468.1484375,175060108616251.9687500
0.0225000,0.0225000,0.0225000,inf,nan,626335831.8417308,3125369717210.2905273,2002342888633.5341797,12624663758435.3632812,192396425170.8569031,8885349046612.4316406,3125369718164.5405273,3125369716256.0405273,3684307095409.3862305,2330160404202.5898438,65167309695678.4140625,3125369717210.2905273,2002342888633.5341797,12624663758435.3632812,192396425170.8569031,8885349046612.4316406,3125369718164.5405273,3125369716256.0405273,3684307095409.3862305,2330160404202.5898438,65167309695678.4140625
