# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1005197838.3308591
0.0050000,0.0050000,0.0050000,470266764.5702128
0.0100000,0.0100000,0.0100000,236475651.9961168
0.0150000,0.0150000,0.0150000,128853159.0798501
0.0200000,0.0200000,0.0200000,76778387.2789267
0.0250000,0.0250000,0.0250000,50314852.6618279
0.0300000,0.0300000,0.0300000,36274634.3180097
0.0350000,0.0350000,0.0350000,28727350.6240493
0.0400000,0.0400000,0.0400000,23815744.9001605
0.0450000,0.0450000,0.0450000,19918119.5727738
0.0500000,0.0500000,0.0500000,15737411.3375487
0.0550000,0.0550000,0.0550000,12954475.6201650
0.0600000,0.0600000,0.0600000,10182158.9357223
0.0650000,0.0650000,0.0650000,7730013.8921145
0.0700000,0.0700000,0.0700000,5970990.8007782
0.0750000,0.0750000,0.0750000,4687186.8875666
0.0800000,0.0800000,0.0800000,3733737.9793298
0.0850000,0.0850000,0.0850000,2975907.4884965
0.0900000,0.0900000,0.0900000,2164695.3765628
0.0950000,0.0950000,0.0950000,1586981.5965295
0.1000000,0.1000000,0.1000000,1172118.8774781
0.1050000,0.1050000,0.1050000,871783.2526924
0.1100000,0.1100000,0.1100000,652660.0790169
0.1150000,0.1150000,0.1150000,491597.0091573
0.1200000,0.1200000,0.1200000,372373.5585543
0.1250000,0.1250000,0.1250000,283533.9393958
0.1300000,0.1300000,0.1300000,216922.9344123
0.1350000,0.1350000,0.1350000,166689.5266398
0.1400000,0.1400000,0.1400000,128603.8353440
0.1450000,0.1450000,0.1450000,99585.3600950
0.1500000,0.1500000,0.1500000,77374.7365362
0.1550000,0.1550000,0.1550000,60303.6414356
0.1600000,0.1600000,0.1600000,47132.2940963
0.1650000,0.1650000,0.1650000,36933.8407155
0.1700000,0.1700000,0.1700000,29011.4872390
0.1750000,0.1750000,0.1750000,22838.6723261
0.1800000,0.1800000,0.1800000,18015.5677700
0.1850000,0.1850000,0.1850000,14237.2335523
0.1900000,0.1900000,0.1900000,11270.1521287
0.1950000,0.1950000,0.1950000,8934.8298220
0.2000000,0.2000000,0.2000000,7092.8215189
0.2050000,0.2050000,0.2050000,5637.0016206
0.2100000,0.2100000,0.2100000,4484.2324372
0.2150000,0.2150000,0.2150000,3569.8136685
0.2200000,0.2200000,0.2200000,2843.2623992
0.2250000,0.2250000,0.2250000,2265.0921264
0.2300000,0.2300000,0.2300000,1818.1153108
0.2350000,0.2350000,0.2350000,1449.4810549
0.2400000,0.2400000,0.2400000,1155.0658716
0.2450000,0.2450000,0.2450000,919.6954192
0.2500000,0.2500000,0.2500000,729.7366354
0.2550000,0.2550000,0.2550000,572.3453647
0.2600000,0.2600000,0.2600000,447.1321769
0.2650000,0.2650000,0.2650000,348.4585198
0.2700000,0.2700000,0.2700000,270.6316600
0.2750000,0.2750000,0.2750000,209.1836883
0.2800000,0.2800000,0.2800000,160.6318290
0.2850000,0.2850000,0.2850000,122.2515604
0.2900000,0.2900000,0.2900000,91.9051897
0.2950000,0.2950000,0.2950000,67.9141700
0.3000000,0.3000000,0.3000000,48.9617927
0.3050000,0.3050000,0.3050000,34.0160770
0.3100000,0.3100000,0.3100000,22.2670225
0.3150000,0.3150000,0.3150000,13.0760005
0.3200000,0.3200000,0.3200000,5.9362967
0.3250000,0.3250000,0.3250000,0.4433011
0.3300000,0.3300000,0.3300000,-3.7277739
0.3350000,0.3350000,0.3350000,-6.8388797
0.3400000,0.3400000,0.3400000,-9.1029676
0.3450000,0.3450000,0.3450000,-10.6964061
0.3500000,0.3500000,0.3500000,-11.7701839
0.3550000,0.3550000,0.3550000,-12.4578051
0.3600000,0.3600000,0.3600000,-12.8768896
0.3650000,0.3650000,0.3650000,-13.1238965
0.3700000,0.3700000,0.3700000,-13.2665515
0.3750000,0.3750000,0.3750000,-13.3420038
0.3800000,0.3800000,0.3800000,-13.3645814
0.3850000,0.3850000,0.3850000,-13.3382025
0.3900000,0.3900000,0.3900000,-13.2659430
0.3950000,0.3950000,0.3950000,-13.1538851
0.4000000,0.4000000,0.4000000,-13.0110815
0.4050000,0.4050000,0.4050000,-12.8489589
0.4100000,0.4100000,0.4100000,-12.6803914
0.4150000,0.4150000,0.4150000,-12.5156557
0.4200000,0.4200000,0.4200000,-12.3567014
0.4250000,0.4250000,0.4250000,-12.1960932
0.4300000,0.4300000,0.4300000,-12.0226967
