# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,457596812956998500352.0000000,457596812956998500352.0000000
0.0050000,0.0050000,0.0050000,537283815477166848.0000000,537283815477166848.0000000
0.0100000,0.0100000,0.0100000,7327957278822336.0000000,7327957278822336.0000000
0.0150000,0.0150000,0.0150000,311996798149275.5625000,311996798149275.5625000
0.0200000,0.0200000,0.0200000,25692784076313.0781250,25692784076313.0781250
0.0250000,0.0250000,0.0250000,3255956356684.6181641,3255956356684.6181641
0.0300000,0.0300000,0.0300000,559155603067.5760498,559155603067.5760498
0.0350000,0.0350000,0.0350000,120358568558.9641418,120358568558.9641418
0.0400000,0.0400000,0.0400000,30846929545.0259552,30846929545.0259552
0.0450000,0.0450000,0.0450000,9084755058.3452053,9084755058.3452053
0.0500000,0.0500000,0.0500000,2997403133.5909505,2997403133.5909505
0.0550000,0.0550000,0.0550000,1087616856.4658604,1087616856.4658604
0.0600000,0.0600000,0.0600000,427820476.2199194,427820476.2199194
0.0650000,0.0650000,0.0650000,180758708.8635708,180758708.8635708
0.0700000,0.0700000,0.0700000,80949576.1965670,80949576.1965670
0.0750000,0.0750000,0.0750000,38119549.4509311,38119549.4509311
0.0800000,0.0800000,0.0800000,18754929.8835339,18754929.8835339
0.0850000,0.0850000,0.0850000,9624341.2886195,9624341.2886195
0.0900000,0.0900000,0.0900000,5131847.6022663,5131847.6022663
0.0950000,0.0950000,0.0950000,2833543.6600640,2833543.6600640
0.1000000,0.1000000,0.1000000,1615095.7158329,1615095.7158329
0.1050000,0.1050000,0.1050000,947644.0417070,947644.0417070
0.1100000,0.1100000,0.1100000,569181.0551097,569181.0551097
0.1150000,0.1150000,0.1150000,350078.4273010,350078.4273010
0.1200000,0.1200000,0.1200000,220007.1820517,220007.1820517
0.1250000,0.1250000,0.1250000,140987.5568741,140987.5568741
0.1300000,0.1300000,0.1300000,91958.2091147,91958.2091147
0.1350000,0.1350000,0.1350000,60944.8335905,60944.8335905
0.1400000,0.1400000,0.1400000,40979.4714087,40979.4714087
0.1450000,0.1450000,0.1450000,27918.8014543,27918.8014543
0.1500000,0.1500000,0.1500000,19249.1642510,19249.1642510
0.1550000,0.1550000,0.1550000,13408.5687657,13408.5687657
0.1600000,0.1600000,0.1600000,9430.1279064,9430.1279064
0.1650000,0.1650000,0.1650000,6693.8925353,6693.8925353
0.1700000,0.1700000,0.1700000,4792.2252724,4792.2252724
0.1750000,0.1750000,0.1750000,3457.7597235,3457.7597235
0.1800000,0.1800000,0.1800000,2512.9170110,2512.9170110
0.1850000,0.1850000,0.1850000,1838.3734218,1838.3734218
0.1900000,0.1900000,0.1900000,1373.8629645,1353.0795190
0.1950000,0.1950000,0.1950000,1021.9005790,1001.4278452
0.2000000,0.2000000,0.2000000,765.0343596,744.9078075
0.2050000,0.2050000,0.2050000,576.3652730,556.6148925
0.2100000,0.2100000,0.2100000,436.9400709,417.5982959
0.2150000,0.2150000,0.2150000,333.2861532,314.4065184
0.2200000,0.2200000,0.2200000,255.7580120,237.4221628
0.2250000,0.2250000,0.2250000,197.4250787,179.7219940
0.2300000,0.2300000,0.2300000,153.2958441,136.2899652
0.2350000,0.2350000,0.2350000,119.7519623,103.4620331
0.2400000,0.2400000,0.2400000,94.1370387,78.5584608
0.2450000,0.2450000,0.2450000,74.4720892,59.6142010
0.2500000,0.2500000,0.2500000,59.2724777,45.1632152
0.2550000,0.2550000,0.2550000,47.4337167,34.1137349
0.2600000,0.2600000,0.2600000,38.1463244,25.6488955
0.2650000,0.2650000,0.2650000,30.8162323,19.0636533
0.2700000,0.2700000,0.2700000,24.9952400,13.9980860
0.2750000,0.2750000,0.2750000,20.3331605,10.1175441
0.2800000,0.2800000,0.2800000,16.5538574,7.1386117
0.2850000,0.2850000,0.2850000,13.4475807,4.8622562
0.2900000,0.2900000,0.2900000,10.8659058,3.1278542
0.2950000,0.2950000,0.2950000,8.7095372,1.8117627
0.3000000,0.3000000,0.3000000,6.9108222,0.8188725
0.3050000,0.3050000,0.3050000,5.4183892,0.0758350
0.3100000,0.3100000,0.3100000,4.1879502,-0.4740952
0.3150000,0.3150000,0.3150000,3.1786030,-0.8780927
0.3200000,0.3200000,0.3200000,2.3523599,-1.1727174
0.3250000,0.3250000,0.3250000,1.6751059,-1.3925240
0.3300000,0.3300000,0.3300000,1.1178575,-1.5372677
0.3350000,0.3350000,0.3350000,0.6575483,-1.6247263
0.3400000,0.3400000,0.3400000,0.2769643,-1.6687242
0.3450000,0.3450000,0.3450000,-0.0361220,-1.6800133
0.3500000,0.3500000,0.3500000,-0.2903565,-1.6669518
0.3550000,0.3550000,0.3550000,-0.4923782,-1.6360311
0.3600000,0.3600000,0.3600000,-0.6481004,-1.5922845
0.3650000,0.3650000,0.3650000,-0.7633928,-1.5396048
0.3700000,0.3700000,0.3700000,-0.8441992,-1.4809929
0.3750000,0.3750000,0.3750000,-0.8963416,-1.4187510
0.3800000,0.3800000,0.3800000,-0.9252564,-1.3546348
0.3850000,0.3850000,0.3850000,-0.9357959,-1.2899715
0.3900000,0.3900000,0.3900000,-0.9321327,-1.2257541
0.3950000,0.3950000,0.3950000,-0.9177511,-1.1632189
0.4000000,0.4000000,0.4000000,-0.8954938,-1.1095253
0.4050000,0.4050000,0.4050000,-0.8676383,-1.0557260
0.4100000,0.4100000,0.4100000,-0.8359819,-1.0025711
0.4150000,0.4150000,0.4150000,-0.8019248,-0.9564706
0.4200000,0.4200000,0.4200000,-0.7665441,-0.9273766
0.4250000,0.4250000,0.4250000,-0.7306588,-0.9067670
0.4300000,0.4300000,0.4300000,-0.6948824,-0.8812792
0.4350000,0.4350000,0.4350000,-0.6596674,-0.8510789
0.4400000,0.4400000,0.4400000,-0.6253403,-0.8178807
0.4450000,0.4450000,0.4450000,-0.5921298,-0.7829682
0.4500000,0.4500000,0.4500000,-0.5601889,-0.7472962
0.4550000,0.4550000,0.4550000,-0.5296130,-0.7115683
0.4600000,0.4600000,0.4600000,-0.5004536,-0.6762965
0.4650000,0.4650000,0.4650000,-0.4727287,-0.6418465
0.4700000,0.4700000,0.4700000,-0.4464318,-0.6084730
0.4750000,0.4750000,0.4750000,-0.4215383,-0.5763459
0.4800000,0.4800000,0.4800000,-0.3980106,-0.5455712
0.4850000,0.4850000,0.4850000,-0.3758018,-0.5162069
0.4900000,0.4900000,0.4900000,-0.3548592,-0.4882752
0.4950000,0.4950000,0.4950000,-0.3351263,-0.4617718
0.5000000,0.5000000,0.5000000,-0.3165447,-0.4366729
0.5050000,0.5050000,0.5050000,-0.2990554,-0.4129413
0.5100000,0.5100000,0.5100000,-0.2825999,-0.3905301
0.5150000,0.5150000,0.5150000,-0.2671205,-0.3693862
0.5200000,0.5200000,0.5200000,-0.2525614,-0.3494528
0.5250000,0.5250000,0.5250000,-0.2388689,-0.3306710
0.5300000,0.5300000,0.5300000,-0.2259912,-0.3129814
0.5350000,0.5350000,0.5350000,-0.2138792,-0.2963250
0.5400000,0.5400000,0.5400000,-0.2024861,-0.2806441
0.5450000,0.5450000,0.5450000,-0.1917677,-0.2658827
0.5500000,0.5500000,0.5500000,-0.1816820,-0.2519867
0.5550000,0.5550000,0.5550000,-0.1721897,-0.2389046
0.5600000,0.5600000,0.5600000,-0.1632538,-0.2265871
0.5650000,0.5650000,0.5650000,-0.1548393,-0.2149876
0.5700000,0.5700000,0.5700000,-0.1469137,-0.2040620
0.5750000,0.5750000,0.5750000,-0.1394462,-0.1937685
0.5800000,0.5800000,0.5800000,-0.1324082,-0.1840679
