# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,410919121.6825945,2324556785472.8769531,1489282881094.7807617,9389848823981.7558594,143098675089.5113831,6608657917081.9609375,2324556785687.3247070,2324556785258.4291992,2740277737778.9199219,1733103814567.0046387,48469503524401.9453125
0.0025000,0.0025000,0.0025000,inf,nan,207038321.3076049,956101875324.4686279,612549454809.7746582,3862092712915.9643555,58857122013.0631485,2718174681609.1645508,956101875507.6018066,956101875141.3354492,1127089989960.1040039,712834299250.0480957,19935753774782.8242188
0.0050000,0.0050000,0.0050000,inf,nan,112279788.1576307,417912136245.9415894,267745326830.6562805,1688121222511.2407227,25726397503.3878174,1188114487245.6237793,417912136401.6507568,417912136090.2324219,492651042323.0728760,311579877079.3840332,8713920396206.9775391
0.0075000,0.0075000,0.0075000,inf,nan,67545432.2597264,192627803503.3827515,123411544850.8967590,778104251690.8994141,11858008628.4672031,547636570122.3571167,192627803634.8424072,192627803371.9230957,227077129247.3253784,143616186590.7969666,4016499679179.8432617
0.0100000,0.0100000,0.0100000,inf,nan,48328360.5105133,93034734220.7905121,59604877630.8081360,375806397986.3025513,5727119698.3814859,264495819114.2231445,93034734330.6246490,93034734110.9563751,109672954697.7055206,69363266913.0425873,1939876597167.4714355
0.0125000,0.0125000,0.0125000,inf,nan,45046886.6532514,46835224344.9332428,30006068727.4037895,189187294521.5233765,2883112005.8822589,133151662464.8320007,46835224435.3352127,46835224254.5312729,55211179790.6428452,34918616088.6979599,976566633941.1466064
0.0150000,0.0150000,0.0150000,inf,nan,56142337.0537128,24467295661.1840973,15675529472.6507473,98833858118.4592285,1506162772.4938483,69560125214.6716919,24467295734.0053482,24467295588.3628464,28842997522.3678284,18241913343.4551430,510170848310.0833130
0.0175000,0.0175000,0.0175000,inf,nan,87013660.1888606,13215376838.0295525,8466725433.9042377,53382619442.6826477,813507519.8422238,37571147507.1892395,13215376894.8464661,13215376781.2126389,15578799008.8806152,9852897615.6072884,275555914543.2716675
0.0200000,0.0200000,0.0200000,inf,nan,153783046.6520771,7357296680.4834461,4713611330.4088774,29719350750.4016762,452892529.3226699,20916733416.9030533,7357296722.6484184,7357296638.3184738,8673066809.8788719,5485329083.6055555,153408396592.4213562
0.0225000,0.0225000,0.0225000,inf,nan,295529066.7727144,4211412531.0747523,2698129125.7060790,17011780543.7605972,259237592.4735882,11973035470.5363655,4211412559.7558708,4211412502.3936338,4964576505.7787905,3139873875.2842131,87813144247.1057892
0.0250000,0.0250000,0.0250000,inf,nan,155778158.0568857,2474142005.1190987,1585107945.6588237,9994195284.6567898,152295161.0327188,7033998448.3796978,2474142021.3313704,2474141988.9068270,2916614599.0072527,1844629037.9523184,51589047916.7900391
0.0275000,0.0275000,0.0275000,inf,nan,83687342.0547031,1490415967.2461386,954862344.2151667,6020496340.5334225,91739768.5818512,4237275032.0727143,1490415971.8763988,1490415962.6158783,1756960174.3430851,1111199181.8261364,31077199851.2371674
