# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2994070707.2273297,36718955169074.9687500,23319863021037.1484375,151365241124665.0625000,2129006262007.9841309,106397072974013.3750000,36718955170316.3125000,36718955167833.6250000,43285729147653.1875000,27376298857544.6015625,780118710360007.8750000
0.0025000,0.0025000,0.0025000,inf,nan,2530899941.7684751,12296739022216.3203125,7809542916923.9814453,50690413285447.9375000,712978332907.0196533,35631110158690.8593750,12296739023318.4863281,12296739021114.1542969,14495873105978.7578125,9167995137534.4492188,261252447121195.1875000
0.0050000,0.0050000,0.0050000,inf,nan,1099686869.7516565,4509760972926.0673828,2864106433030.9785156,18590430741372.6992188,261480626794.8284912,13067513930280.0957031,4509760973911.9628906,4509760971940.1718750,5316281225756.1435547,3362311471076.2441406,95812899800123.5937500
0.0075000,0.0075000,0.0075000,inf,nan,513194105.2878309,1786315817505.1291504,1134472117360.1625977,7363668861564.7265625,103572310995.9466248,5176041691909.5771484,1786315818392.6049805,1786315816617.6533203,2105778399539.4553223,1331811198025.7487793,37951485311228.2812500
0.0100000,0.0100000,0.0100000,inf,nan,254608257.7004363,755886468413.0789795,480056204262.7758789,3115965853119.3398438,43826941940.2046967,2190262662340.7145996,755886469216.3149414,755886467609.8430176,891068299395.9741211,563561075372.8237305,16059322154239.9863281
0.0125000,0.0125000,0.0125000,inf,nan,133469983.6532002,338720356389.3098755,215117984712.8279114,1396296257401.0043945,19639242498.4744225,981479146258.3002930,338720357119.7559814,338720355658.8637695,399296699373.7471313,252537406441.7139893,7196346814410.0068359
0.0150000,0.0150000,0.0150000,inf,nan,73974811.4254248,159592853968.4806519,101355830680.6332397,657884921512.8060303,9253270887.7731228,462437905018.0487671,159592854635.5157776,159592853301.4455261,188134248890.5751648,118986546475.8446808,3390661471248.1176758
0.0175000,0.0175000,0.0175000,inf,nan,44049107.9318205,78599064620.2777405,49917463016.1151123,324006823381.2214966,4557189164.9596901,227749606561.1444397,78599065231.6804047,78599064008.8750763,92655627229.7641602,58600564015.5144424,1669892977930.0583496
0.0200000,0.0200000,0.0200000,inf,nan,29683710.0845537,40264397044.7779846,25571494284.6453438,165980991133.2185059,2334522296.1020651,116670703284.5598145,40264397607.0706177,40264396482.4853516,47465233603.4248428,30019649571.7567673,855446422950.6662598
0.0225000,0.0225000,0.0225000,inf,nan,22469722.7480518,21366246399.8991966,13569469177.4262867,88077679825.1416931,1238800438.8841515,61911212129.7004013,21366246918.6043816,21366245881.1940117,25187360324.1024818,15929885374.3041382,453941930702.4608154
0.0250000,0.0250000,0.0250000,inf,nan,13681922.0439260,11703357717.4995975,7432668365.0625744,48244600450.3524628,678545310.8350711,33911900545.7583542,11703358197.3340359,11703357237.6651592,13796372199.1860352,8725591919.3708210,248646938775.0837097
0.0275000,0.0275000,0.0275000,inf,nan,8615278.2912854,6597172131.8529749,4189784284.5459318,27195483744.8232613,382490109.4444860,19116138777.6251183,6597172576.8764696,6597171686.8294802,7777002497.0737085,4918608251.9139805,140162280003.4608459
0.0300000,0.0300000,0.0300000,inf,nan,5636990.6874260,3817145110.5545154,2424219863.7853580,15735426932.0104218,221306224.8204582,11060681433.6653862,3817145524.2859650,3817144696.8230658,4499798771.8318281,2845922626.2833786,81098505920.2726593
0.0325000,0.0325000,0.0325000,inf,nan,3880018.9869956,2261878328.6291037,1436487912.2863569,9324169190.8417301,131133930.4232631,6554106042.9487801,2261878714.1378946,2261877943.1203127,2666389940.7585559,1686373068.5916939,48055646235.5568542
0.0350000,0.0350000,0.0350000,inf,nan,2878073.6361718,1369900791.6553481,870003841.1982676,5647174726.5685434,79418906.6713314,3969488144.2864623,1369901151.6341705,1369900431.6765256,1614892209.0432923,1021347511.2475134,29104855985.1254616
0.0375000,0.0375000,0.0375000,inf,nan,2387668.9600718,846528939.8536739,537617140.7934065,3489677295.3950148,49075345.3757043,2452949016.3385739,846529276.6771253,846528603.0302225,997921161.9021468,631140759.3784863,17985373181.3605232
0.0400000,0.0400000,0.0400000,inf,nan,1825040.7347044,532916336.8326950,338446106.0946685,2196868002.5202808,30893344.2593204,1544212975.1274953,532916652.6048839,532916021.0605061,628222456.4474360,397322767.9279659,11322390123.3046894
0.0425000,0.0425000,0.0425000,inf,nan,1291471.2645564,341309158.8064548,216759231.0430675,1407001050.3486633,19784974.1648934,989003102.3889413,341309455.4000044,341308862.2129052,402348480.1155832,254467522.0544420,7251511788.7798080
0.0450000,0.0450000,0.0450000,inf,nan,954389.7604225,222116421.8615044,141061835.4403235,915648336.4029056,12874991.5013836,643623615.7541847,222116700.9497629,222116142.7732460,261839456.8056868,165601812.9614494,4719139997.5703077
0.0475000,0.0475000,0.0475000,inf,nan,748964.6854058,146718778.5091960,93178103.9543919,604832651.9955239,8504084.7762465,425146453.4001236,146719041.5930331,146718515.4253588,172957789.1903716,109388110.5817648,3117234260.2387552
0.0500000,0.0500000,0.0500000,inf,nan,637863.4781404,98274474.3048005,62412042.8287348,405127326.3849527,5695801.6319443,284770504.4380793,98274722.7350539,98274225.8745471,115849763.6247628,73269823.8892749,2087977811.0916548
0.0525000,0.0525000,0.0525000,inf,nan,601667.9355088,66690909.5064032,42353970.9032251,274927620.9147785,3864999.8181754,193251138.8830089,66691144.5027990,66690674.5100074,78617831.9130408,49722282.7098963,1416944820.0354478
0.0550000,0.0550000,0.0550000,inf,nan,507160.9493285,45816561.1167322,29097139.1157538,188875052.1690408,2655035.4676596,132763478.7027664,45816783.7839295,45816338.4495348,54010340.0503628,34159138.3518720,973440722.5569754
0.0575000,0.0575000,0.0575000,inf,nan,436908.8747255,31842063.7912225,20222274.4046547,131266198.7905368,1845058.6230723,92269342.5620434,31842275.1324932,31841852.4499519,37536660.3549214,23740268.4955392,676531990.7620385
0.0600000,0.0600000,0.0600000,inf,nan,413567.8298441,22373088.4139445,14208775.2938655,92230843.4980970,1296259.5705070,64830800.7471607,22373289.3428962,22372887.4849928,26374264.7584408,16680549.6497967,475348731.0444127
0.0625000,0.0625000,0.0625000,inf,nan,421922.9975018,15883523.7087949,10087433.8778852,65477830.0031199,920165.0342059,46025702.0351428,15883715.0594659,15883332.3581240,18724114.0714230,11842169.5269010,337467098.9469374
0.0650000,0.0650000,0.0650000,inf,nan,415319.3876562,11387762.1064026,7232308.5237152,46944129.2485427,659637.9086792,32998080.8585284,11387944.6419916,11387579.5708137,13424335.8468653,8490295.4702279,241946747.8591587
0.0675000,0.0675000,0.0675000,inf,nan,452459.4783121,8241319.4755834,5234099.9674357,33972934.3373756,477317.6695976,23880427.1924752,8241493.8960304,8241145.0551364,9715187.1832079,6144423.8787625,175094828.7679169
0.0700000,0.0700000,0.0700000,inf,nan,539134.0075201,6017800.0259924,3822013.3435656,24806472.2673898,348487.1767209,17437175.9053523,6017966.9745863,6017633.0773984,7094016.1774872,4486649.7757882,127852002.9672382
0.0725000,0.0725000,0.0725000,inf,nan,655095.5198813,4431949.2380085,2814890.1670852,18268804.0080325,256611.5785294,12841741.9386980,4432109.3071656,4431789.1688513,5224553.7333304,3304297.9110520,94157632.0060837
0.0750000,0.0750000,0.0750000,inf,nan,825175.0678338,3290917.1951460,2090256.3900611,13564916.2616021,190512.7908538,9535298.7577944,3291070.9314796,3290763.4588124,3879460.8860880,2453586.4987146,69914321.0504206
0.0775000,0.0775000,0.0775000,inf,nan,1107478.1661829,2463017.2380690,1564481.5092568,10151934.2559816,142558.3032910,7136251.8164537,2463165.1468496,2462869.3292884,2903500.2919377,1836334.8218974,52324165.3730702
0.0800000,0.0800000,0.0800000,inf,nan,1557799.4876276,1857470.3352923,1179914.5526290,7655621.0737136,107486.8979018,5381544.6421927,1857612.8843811,1857327.7862035,2189658.1060939,1384861.3824615,39458398.1854292
0.0825000,0.0825000,0.0825000,inf,nan,2273912.2485769,1411129.4285936,896452.9477019,5815650.6586005,81639.0362214,4088190.3911423,1411267.0519200,1410991.8052672,1663494.1260483,1052086.0625247,29975334.5132496
0.0850000,0.0850000,0.0850000,inf,nan,3431146.4913295,1079688.5879318,685959.6245882,4449368.6740297,62447.2518526,3127798.8028738,1079821.6885730,1079555.4872906,1272778.8022789,804975.9945565,22933599.2056067
0.0875000,0.0875000,0.0875000,inf,nan,5359852.6841065,831804.6471519,528529.7888444,3427559.5889078,48095.3903773,2409542.5192518,831933.6000651,831675.6942386,980563.5943230,620162.8697404,17667233.5677402
0.0900000,0.0900000,0.0900000,inf,nan,5653342.1231387,645129.5374784,409971.1458803,2658090.3257875,37288.6173226,1868659.9605446,645254.6919282,645004.3830286,760503.7315429,480984.7921466,13701396.8221503
0.0925000,0.0925000,0.0925000,inf,nan,5855783.2148799,503608.3096914,320087.9411710,2074771.5353295,29096.7997100,1458625.7511283,503729.9914083,503486.6279745,593673.0168229,375471.7837088,10694958.5659516
0.0950000,0.0950000,0.0950000,inf,nan,5877404.1551255,395623.3652496,251502.4112199,1629707.2625473,22846.9421772,1145773.1888578,395741.8783518,395504.8521475,466376.1742083,294962.1913867,8401069.9610622
0.0975000,0.0975000,0.0975000,inf,nan,3940970.4218017,312709.4644951,198838.7230249,1287997.5807031,18048.7099977,905570.6508665,312825.0931996,312593.8357905,368634.0507161,233144.6446714,6639861.8209002
0.1000000,0.1000000,0.1000000,inf,nan,2768839.2662536,248656.9991366,158153.4913480,1024041.8108160,14342.4583454,720023.0748597,248770.0092844,248543.9889888,293126.5191435,185389.4886181,5279391.9097307
0.1025000,0.1025000,0.1025000,inf,nan,2078345.8070473,198881.5239145,126535.3906148,818939.3773125,11462.6950610,575844.9850111,198992.1643286,198770.8835004,234449.2575291,148278.7299055,4222249.3158254
0.1050000,0.1050000,0.1050000,inf,nan,1715668.9030208,159977.3026744,101821.6294177,658649.2557570,9212.2092354,463166.7432399,160085.8063702,159868.7989786,188587.4519428,119273.1772533,3396068.5079999
0.1075000,0.1075000,0.1075000,inf,nan,1605909.0053069,129097.5543088,82114.8193864,532370.8377966,7390.6264514,374335.9209080,129189.3517249,129005.7568926,152185.2063519,96250.3756510,2744675.1136255
0.1100000,0.1100000,0.1100000,inf,nan,1730455.4575253,104029.6999987,66194.6787280,429020.8812509,5944.8172286,301686.6335202,104119.5999632,103939.8000343,122634.2469910,77560.7079263,2211999.7254667
0.1125000,0.1125000,0.1125000,inf,nan,2072377.7726055,84221.1008260,53614.5060973,347353.5653453,4803.0660053,244278.6666252,84309.2893346,84132.9123175,99283.1016593,62792.1468819,1791075.8560068
0.1150000,0.1150000,0.1150000,inf,nan,1804393.3060987,68493.9224107,43626.3322823,282512.8530020,3897.2095937,198698.6315226,68580.5722548,68407.2725665,80743.2934864,51066.5426401,1456876.0756352
0.1175000,0.1175000,0.1175000,inf,nan,1800697.5770136,55949.6004873,35659.5341972,230794.0982085,3175.2554906,162342.4668591,56034.8720334,55864.3289412,65955.5600496,41713.9588218,1190307.0510324
0.1200000,0.1200000,0.1200000,inf,nan,1537809.2822487,45899.1697089,29276.5906305,189356.8069320,2597.3461896,133213.5347571,45983.2116069,45815.1278109,54107.7222642,34220.7282718,976729.1588783
0.1225000,0.1225000,0.1225000,inf,nan,1147969.9886338,37811.7913773,24140.3953039,156012.4261751,2132.7779475,109773.4551897,37894.7412067,37728.8415478,44574.0068749,28191.0772329,804862.7835690
0.1250000,0.1250000,0.1250000,inf,nan,919675.2556342,31276.5221647,19989.9786375,129066.7217732,1771.4016644,90831.3114679,31358.5070252,31194.5373042,36869.9779410,23318.6215148,665975.9571256
0.1275000,0.1275000,0.1275000,inf,nan,811251.7050644,25973.7701015,16622.3813874,107202.0943601,1467.5100497,75460.9287579,26054.9071537,25892.6330494,30618.8880479,19365.0851306,553277.8343388
