# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,171112.9610674,171112.9610674
0.0050000,0.0050000,0.0050000,131075.6077501,131075.6077501
0.0100000,0.0100000,0.0100000,105223.0522436,105223.0522436
0.0150000,0.0150000,0.0150000,86615.5832443,86615.5832443
0.0200000,0.0200000,0.0200000,72846.8330595,72846.8330595
0.0250000,0.0250000,0.0250000,62722.9521794,62722.9521794
0.0300000,0.0300000,0.0300000,54799.3150849,54799.3150849
0.0350000,0.0350000,0.0350000,47129.6339687,47129.6339687
0.0400000,0.0400000,0.0400000,40685.6891484,40685.6891484
0.0450000,0.0450000,0.0450000,34996.2352457,34996.2352457
0.0500000,0.0500000,0.0500000,30476.6572400,30476.6572400
0.0550000,0.0550000,0.0550000,26915.7142220,26915.7142220
0.0600000,0.0600000,0.0600000,24104.7778943,24104.7778943
0.0650000,0.0650000,0.0650000,21901.4545204,21901.4545204
0.0700000,0.0700000,0.0700000,20197.1293392,20197.1293392
0.0750000,0.0750000,0.0750000,18903.8440616,18903.8440616
0.0800000,0.0800000,0.0800000,17955.0908190,17955.0908190
0.0850000,0.0850000,0.0850000,17275.2134520,17275.2134520
0.0900000,0.0900000,0.0900000,16802.1299886,16802.1299886
0.0950000,0.0950000,0.0950000,16556.9221349,16556.9221349
0.1000000,0.1000000,0.1000000,16521.7782075,16521.7782075
0.1050000,0.1050000,0.1050000,16553.8141711,16553.8141711
0.1100000,0.1100000,0.1100000,16662.3164412,16662.3164412
0.1150000,0.1150000,0.1150000,16852.5583851,16852.5583851
0.1200000,0.1200000,0.1200000,17060.0929066,17060.0929066
0.1250000,0.1250000,0.1250000,17324.4163784,17324.4163784
0.1300000,0.1300000,0.1300000,17643.1792959,17643.1792959
0.1350000,0.1350000,0.1350000,18064.7607453,18064.7607453
0.1400000,0.1400000,0.1400000,18601.9791544,18601.9791544
0.1450000,0.1450000,0.1450000,19249.3789981,19249.3789981
0.1500000,0.1500000,0.1500000,19005.9635854,19005.9635854
0.1550000,0.1550000,0.1550000,17556.3772780,17556.3772780
0.1600000,0.1600000,0.1600000,16057.3435219,16057.3435219
0.1650000,0.1650000,0.1650000,14539.6698539,14539.6698539
0.1700000,0.1700000,0.1700000,13008.2410906,13008.2410906
0.1750000,0.1750000,0.1750000,11500.9823508,11500.9823508
0.1800000,0.1800000,0.1800000,10078.3570484,10078.3570484
0.1850000,0.1850000,0.1850000,8759.0245358,8759.0245358
0.1900000,0.1900000,0.1900000,7524.9074362,7524.9074362
0.1950000,0.1950000,0.1950000,6425.0569523,6425.0569523
0.2000000,0.2000000,0.2000000,5456.6749563,5456.6749563
0.2050000,0.2050000,0.2050000,4597.3566402,4597.3566402
0.2100000,0.2100000,0.2100000,3857.4716957,3857.4716957
0.2150000,0.2150000,0.2150000,3225.8709785,3225.8709785
0.2200000,0.2200000,0.2200000,2689.5132097,2689.5132097
0.2250000,0.2250000,0.2250000,2234.6632412,2234.6632412
0.2300000,0.2300000,0.2300000,1850.7578983,1850.7578983
0.2350000,0.2350000,0.2350000,1551.7711077,1529.7243566
0.2400000,0.2400000,0.2400000,1283.9859144,1262.0014439
0.2450000,0.2450000,0.2450000,1061.1295727,1039.3181584
0.2500000,0.2500000,0.2500000,876.0998936,854.5601334
0.2550000,0.2550000,0.2550000,722.8123206,701.6355725
0.2600000,0.2600000,0.2600000,596.0803547,575.3490998
0.2650000,0.2650000,0.2650000,491.4963094,470.5609720
0.2700000,0.2700000,0.2700000,405.3196040,384.2075013
0.2750000,0.2750000,0.2750000,334.3850761,313.3107903
0.2800000,0.2800000,0.2800000,276.0300093,255.2204677
0.2850000,0.2850000,0.2850000,228.0244306,207.6484646
0.2900000,0.2900000,0.2900000,188.5046272,167.8797191
0.2950000,0.2950000,0.2950000,155.9255141,135.4721459
0.3000000,0.3000000,0.3000000,129.0366627,108.4960374
0.3050000,0.3050000,0.3050000,106.8589352,86.1070779
0.3100000,0.3100000,0.3100000,88.6218857,67.2976212
0.3150000,0.3150000,0.3150000,73.6366545,51.4869431
0.3200000,0.3200000,0.3200000,61.0377286,38.7838435
0.3250000,0.3250000,0.3250000,49.7305502,28.6096072
0.3300000,0.3300000,0.3300000,39.4964226,18.9940326
0.3350000,0.3350000,0.3350000,30.8116840,9.7000013
0.3400000,0.3400000,0.3400000,23.7534924,2.3760329
0.3450000,0.3450000,0.3450000,18.1202047,-3.3508259
0.3500000,0.3500000,0.3500000,13.6618741,-7.7855206
0.3550000,0.3550000,0.3550000,10.1530382,-11.1770245
0.3600000,0.3600000,0.3600000,7.4040350,-13.7283412
0.3650000,0.3650000,0.3650000,5.2537658,-15.6047875
0.3700000,0.3700000,0.3700000,3.5605539,-16.9408316
0.3750000,0.3750000,0.3750000,2.1634456,-17.8457247
0.3800000,0.3800000,0.3800000,0.7770827,-18.4081272
0.3850000,0.3850000,0.3850000,-0.8531971,-19.6438935
0.3900000,0.3900000,0.3900000,-2.5284390,-22.2155117
0.3950000,0.3950000,0.3950000,-3.9050403,-23.8358582
0.4000000,0.4000000,0.4000000,-4.8690716,-24.7357295
0.4050000,0.4050000,0.4050000,-5.4667030,-25.0933828
0.4100000,0.4100000,0.4100000,-5.7937663,-25.0465754
0.4150000,0.4150000,0.4150000,-5.9547088,-24.7017694
0.4200000,0.4200000,0.4200000,-6.0591098,-24.1411904
0.4250000,0.4250000,0.4250000,-6.2087553,-23.4282574
0.4300000,0.4300000,0.4300000,-6.4488228,-22.6117725
0.4350000,0.4350000,0.4350000,-6.7418950,-21.7291602
0.4400000,0.4400000,0.4400000,-7.0129380,-20.8089817
0.4450000,0.4450000,0.4450000,-7.2051281,-20.9513663
0.4500000,0.4500000,0.4500000,-7.2964607,-21.6060083
0.4550000,0.4550000,0.4550000,-7.2912528,-21.8824006
0.4600000,0.4600000,0.4600000,-7.2081423,-21.8696159
0.4650000,0.4650000,0.4650000,-7.0730928,-21.6380409
0.4700000,0.4700000,0.4700000,-6.9210641,-21.2432367
0.4750000,0.4750000,0.4750000,-6.7987268,-20.7289927
0.4800000,0.4800000,0.4800000,-6.7436341,-20.1297444
0.4850000,0.4850000,0.4850000,-6.7485094,-20.9355236
0.4900000,0.4900000,0.4900000,-6.7650263,-21.5243995
0.4950000,0.4950000,0.4950000,-6.7448118,-21.7082691
0.5000000,0.5000000,0.5000000,-6.6645670,-21.5909260
0.5050000,0.5050000,0.5050000,-6.5236227,-21.2526015
0.5100000,0.5100000,0.5100000,-6.3338754,-20.7552177
0.5150000,0.5150000,0.5150000,-6.1141790,-20.1464587
0.5200000,0.5200000,0.5200000,-5.8870969,-19.4629307
0.5250000,0.5250000,0.5250000,-5.6710252,-19.4754019
0.5300000,0.5300000,0.5300000,-5.4701916,-19.3150451
0.5350000,0.5350000,0.5350000,-5.2743952,-18.9790136
0.5400000,0.5400000,0.5400000,-5.0694930,-18.6109548
0.5450000,0.5450000,0.5450000,-4.8470971,-18.6844474
0.5500000,0.5500000,0.5500000,-4.6069446,-18.5102326
0.5550000,0.5550000,0.5550000,-4.3543008,-18.1610660
0.5600000,0.5600000,0.5600000,-4.0964571,-17.6912061
0.5650000,0.5650000,0.5650000,-3.8403020,-17.1410612
0.5700000,0.5700000,0.5700000,-3.5912114,-16.5406441
0.5750000,0.5750000,0.5750000,-3.3528398,-15.9121512
0.5800000,0.5800000,0.5800000,-3.1273544,-15.2718932
0.5850000,0.5850000,0.5850000,-2.9157988,-14.6317459
0.5900000,0.5900000,0.5900000,-2.7184375,-14.0002429
0.5950000,0.5950000,0.5950000,-2.5350277,-13.3834003
0.6000000,0.6000000,0.6000000,-2.3650159,-12.7853416
0.6050000,0.6050000,0.6050000,-2.2076721,-12.2087702
0.6100000,0.6100000,0.6100000,-2.0621804,-11.6553293
0.6150000,0.6150000,0.6150000,-1.9276969,-11.1258744
0.6200000,0.6200000,0.6200000,-1.8033869,-10.6206811
0.6250000,0.6250000,0.6250000,-1.6884471,-10.1396025
0.6300000,0.6300000,0.6300000,-1.5821182,-9.6821891
0.6350000,0.6350000,0.6350000,-1.4836920,-9.2477794
0.6400000,0.6400000,0.6400000,-1.3925132,-8.8355683
0.6450000,0.6450000,0.6450000,-1.3079791,-8.4446594
0.6500000,0.6500000,0.6500000,-1.2295381,-8.0741031
0.6550000,0.6550000,0.6550000,-1.1566863,-7.7229255
0.6600000,0.6600000,0.6600000,-1.0889644,-7.3901500
0.6650000,0.6650000,0.6650000,-1.0259544,-7.0748120
0.6700000,0.6700000,0.6700000,-0.9672757,-6.7759704
0.6750000,0.6750000,0.6750000,-0.9125821,-6.4927150
0.6800000,0.6800000,0.6800000,-0.8615586,-6.2241713
0.6850000,0.6850000,0.6850000,-0.8139180,-5.9695041
0.6900000,0.6900000,0.6900000,-0.7693990,-5.7279186
0.6950000,0.6950000,0.6950000,-0.7277630,-5.4986612
0.7000000,0.7000000,0.7000000,-0.6887924,-5.2810194
0.7050000,0.7050000,0.7050000,-0.6522884,-5.0743206
0.7100000,0.7100000,0.7100000,-0.6180690,-4.8779315
0.7150000,0.7150000,0.7150000,-0.5859678,-4.6912561
0.7200000,0.7200000,0.7200000,-0.5558322,-4.5155069
