# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.2150000,0.2150000,0.2150000,1657.2388680
0.2400000,0.2400000,0.2400000,505.4921370
0.2650000,0.2650000,0.2650000,155.0808467
0.2900000,0.2900000,0.2900000,44.8434174
0.3150000,0.3150000,0.3150000,10.0967948
0.3400000,0.3400000,0.3400000,-0.7184038
0.3650000,0.3650000,0.3650000,-3.6360222
0.3900000,0.3900000,0.3900000,-4.2070578
0.4150000,0.4150000,0.4150000,-4.0069856
0.4400000,0.4400000,0.4400000,-3.6852057
0.4650000,0.4650000,0.4650000,-3.2436072
0.4900000,0.4900000,0.4900000,-2.7774384
0.5150000,0.5150000,0.5150000,-2.3708420
0.5400000,0.5400000,0.5400000,-2.0902058
0.5650000,0.5650000,0.5650000,-1.7911204
0.5900000,0.5900000,0.5900000,-1.4659206
0.6150000,0.6150000,0.6150000,-1.1611510
0.6400000,0.6400000,0.6400000,-0.9081569
0.6650000,0.6650000,0.6650000,-0.7114072
0.6900000,0.6900000,0.6900000,-0.5612180
0.7150000,0.7150000,0.7150000,-0.4465136
0.7400000,0.7400000,0.7400000,-0.3583028
0.7650000,0.7650000,0.7650000,-0.2898718
0.7900000,0.7900000,0.7900000,-0.2363081
0.8150000,0.8150000,0.8150000,-0.1940183
0.8400000,0.8400000,0.8400000,-0.1603564
0.8650000,0.8650000,0.8650000,-0.1333570
0.8900000,0.8900000,0.8900000,-0.1115464
0.9150000,0.9150000,0.9150000,-0.0938094
0.9400000,0.9400000,0.9400000,-0.0792946
0.9650000,0.9650000,0.9650000,-0.0673468
0.9900000,0.9900000,0.9900000,-0.0574574
1.0150000,1.0150000,1.0150000,-0.0492292
1.0400000,1.0400000,1.0400000,-0.0423493
1.0650000,1.0650000,1.0650000,-0.0365701
1.0900000,1.0900000,1.0900000,-0.0316939
1.1150000,1.1150000,1.1150000,-0.0275625
1.1400000,1.1400000,1.1400000,-0.0240482
1.1650000,1.1650000,1.1650000,-0.0210474
1.1900000,1.1900000,1.1900000,-0.0184760
1.2150000,1.2150000,1.2150000,-0.0162648
1.2400000,1.2400000,1.2400000,-0.0143572
1.2650000,1.2650000,1.2650000,-0.0127063
1.2900000,1.2900000,1.2900000,-0.0112733
1.3150000,1.3150000,1.3150000,-0.0100259
1.3400000,1.3400000,1.3400000,-0.0089369
1.3650000,1.3650000,1.3650000,-0.0079838
1.3900000,1.3900000,1.3900000,-0.0071475
1.4150000,1.4150000,1.4150000,-0.0064118
1.4400000,1.4400000,1.4400000,-0.0057632
1.4650000,1.4650000,1.4650000,-0.0051900
1.4900000,1.4900000,1.4900000,-0.0046824
1.5150000,1.5150000,1.5150000,-0.0042318
1.5400000,1.5400000,1.5400000,-0.0038312
1.5650000,1.5650000,1.5650000,-0.0034741
1.5900000,1.5900000,1.5900000,-0.0031554
