# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3228145.0272101,3771730097.0461869,2416440482.7070723,15235671000.2282124,232173892.9827729,10722996584.6634521,194943173057.2507019,2011624823402.5781250,14183094735545.6523438
0.0025000,0.0025000,0.0025000,inf,nan,2385894.6804765,2222908512.0535245,1424153961.1932681,8979303402.0815258,136832490.7096395,6319711466.1063356,114891524282.6361237,1185565925954.5761719,8358893026336.3203125
0.0050000,0.0050000,0.0050000,inf,nan,1671422.2478848,1339778843.6008031,858358281.7715819,5411947740.8394918,82470061.0714425,3808976314.2194376,69246229869.7627563,714547929026.6252441,5037935202061.0957031
0.0075000,0.0075000,0.0075000,inf,nan,1233022.0888304,824438673.8654735,528195318.1258389,3330250667.8360553,50748070.0260462,2343860561.5174541,42610188570.0906296,439687328644.9671021,3100000267590.1201172
0.0100000,0.0100000,0.0100000,inf,nan,978067.4626142,517260721.7590721,331396167.2546694,2089409977.6697083,31840082.7971147,1470546813.2403059,26733046299.9379539,275848268211.0457764,1944830934854.4951172
0.0125000,0.0125000,0.0125000,inf,nan,855469.4565626,330550283.4597150,211777215.9627597,1335189357.2667344,20347761.1070703,939720483.4138788,17082285446.4265499,176259438899.7510376,1242662250721.8264160
0.0150000,0.0150000,0.0150000,inf,nan,726828.2978837,215008199.3017620,137753848.4847121,868448299.1468412,13236349.7419523,611224763.7747225,11109864818.4283676,114627450733.2059631,808110490030.4729004
0.0175000,0.0175000,0.0175000,inf,nan,582742.0225423,142322744.6517092,91187532.0083263,574823457.9120984,8763049.1716437,404569748.4955120,7352481865.3548918,75852393297.1463623,534712475212.4038696
0.0200000,0.0200000,0.0200000,inf,nan,509419.1893821,95909631.3473095,61453181.9332083,387323626.8042793,5906979.7970659,272606452.4548113,4952969582.6429090,51089106458.9707947,360104672613.2414551
0.0225000,0.0225000,0.0225000,inf,nan,493967.4604392,65873121.3245161,42210882.0797870,265975552.8156736,4058994.2596712,187201358.5949352,3399861499.0596056,35059738609.1507416,247075172165.2867126
0.0250000,0.0250000,0.0250000,inf,nan,418205.0210097,46205528.6807415,29611680.9333417,186511541.9214421,2849282.7458269,131274656.0483671,2382647778.0439692,24560127427.3856888,173032808538.0549011
0.0275000,0.0275000,0.0275000,inf,nan,367513.3330292,33199788.6984237,21280567.5436069,133957152.0949626,2049653.3315494,94287202.7521759,1709728716.9679234,17613158277.4355316,124037849673.0778351
0.0300000,0.0300000,0.0300000,inf,nan,355658.8614808,24532913.2823745,15729266.3989734,98928879.2689054,1517111.2475965,69634804.7056283,1261043031.3257649,12979933377.7520123,91355458211.7766571
0.0325000,0.0325000,0.0325000,inf,nan,353573.5781962,18153374.4981131,11635350.4311920,73257177.9168978,1120053.6755685,51562507.5357840,935245912.8080312,9636138659.9908009,67868056709.0358353
0.0350000,0.0350000,0.0350000,inf,nan,330679.8529451,13466660.4232008,8632882.9026788,54323037.2523448,831743.0359088,38236578.0927034,692930026.7155037,7135409711.1205111,50235337808.4123993
0.0375000,0.0375000,0.0375000,inf,nan,341560.5944808,10182713.7148332,6529078.6286496,41055963.8438506,629739.8517992,28899151.9359492,523141169.5485114,5383186947.7686033,37880474512.3109283
0.0400000,0.0400000,0.0400000,inf,nan,387701.6451784,7855750.0091606,5038339.6618377,31655200.0172661,486606.9489110,22282841.7293890,402837699.4619748,4141700661.4506040,29127047965.6175232
0.0425000,0.0425000,0.0425000,inf,nan,476083.9896711,6187277.7079861,3969434.8440826,24914959.1354919,383974.0973139,17539006.2994145,316590433.8082156,3251732098.8575516,22852456876.5285339
0.0450000,0.0450000,0.0450000,inf,nan,620735.0522530,4968510.0854275,3186629.1524611,20020293.7128072,307687.4155732,14092932.2026359,253970715.2270929,2605660668.0285530,18297884326.1392746
0.0475000,0.0475000,0.0475000,inf,nan,845999.4901755,3939054.7273668,2527003.1994866,15863211.0859390,244302.2644077,11166962.1011612,201594599.4218895,2070707262.1185515,14553053250.7949600
0.0500000,0.0500000,0.0500000,inf,nan,1192623.9163976,3066970.6173462,1966324.4387289,12369249.5366095,189361.8945019,8706612.5720763,157678491.6293566,1622891591.4293935,11421786776.9875946
0.0525000,0.0525000,0.0525000,inf,nan,1728877.4071069,2395935.3811985,1536354.6144447,9659435.5612969,148051.6927041,6799372.0855284,123034426.4535805,1265628257.7815156,8904077947.0585175
0.0550000,0.0550000,0.0550000,inf,nan,1939092.3454145,1891517.8119346,1213136.2620711,7622591.7408076,116997.5292081,5365777.9157542,96998514.8876861,997173038.8095617,7012422677.4527712
0.0575000,0.0575000,0.0575000,inf,nan,1562497.6171345,1509186.7219380,968141.7056621,6078808.3561365,93460.1416487,4279209.1982953,77268151.4812188,793761806.7582389,5579255402.3328495
0.0600000,0.0600000,0.0600000,inf,nan,1445216.1342245,1217085.2121108,780963.0761870,4899375.8559659,75480.2184661,3449080.0623822,62195913.9255008,638391694.1311750,4484683284.0000877
0.0625000,0.0625000,0.0625000,inf,nan,1369989.6819246,992270.1386453,636903.0898258,3991593.8586224,61646.9556279,2810148.0979007,50595180.3782003,518815197.2099379,3642343284.3641243
0.0650000,0.0650000,0.0650000,inf,nan,1075406.0136091,818109.3934935,525307.6025513,3288257.0853300,50937.8811600,2315114.4864686,41605588.8566606,426151789.4821755,2989613020.4736619
0.0675000,0.0675000,0.0675000,inf,nan,925151.5169795,679100.3041400,435509.8922557,2737164.6004572,41912.1850208,1926777.6001165,34599295.6848448,353920542.6030228,2480789966.9452462
0.0700000,0.0700000,0.0700000,inf,nan,892215.9714457,558241.5758972,358068.5425684,2249069.8940845,34483.4923847,1583238.1888465,28597145.0790164,293887305.2750595,2066780471.9413426
0.0725000,0.0725000,0.0725000,inf,nan,971801.7559738,463359.5394023,297274.8976150,1865836.0247654,28655.8455308,1313504.4421902,23698676.0940147,243408188.9781967,1711343975.5283179
0.0750000,0.0750000,0.0750000,inf,nan,820567.2462026,388465.5498741,249292.0283222,1563276.0885220,24060.6600167,1100553.1852128,19830696.0390802,203553874.4148139,1430797076.5936391
