# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,318795915.3157080
0.0050000,0.0050000,0.0050000,233509639.8104253
0.0100000,0.0100000,0.0100000,214981553.9967170
0.0150000,0.0150000,0.0150000,187997353.8942861
0.0200000,0.0200000,0.0200000,156730359.7802820
0.0250000,0.0250000,0.0250000,125001715.9922335
0.0300000,0.0300000,0.0300000,95756131.8713003
0.0350000,0.0350000,0.0350000,70939966.9217011
0.0400000,0.0400000,0.0400000,51281286.2567556
0.0450000,0.0450000,0.0450000,36267926.2786317
0.0500000,0.0500000,0.0500000,24985720.3596870
0.0550000,0.0550000,0.0550000,16978476.2704487
0.0600000,0.0600000,0.0600000,11449249.4788237
0.0650000,0.0650000,0.0650000,7682026.2895932
0.0700000,0.0700000,0.0700000,5140267.8005716
0.0750000,0.0750000,0.0750000,3436814.3156088
0.0800000,0.0800000,0.0800000,2298014.6627723
0.0850000,0.0850000,0.0850000,1532898.9094045
0.0900000,0.0900000,0.0900000,1026731.1117619
0.0950000,0.0950000,0.0950000,691151.1191981
0.1000000,0.1000000,0.1000000,467915.2790969
0.1050000,0.1050000,0.1050000,318763.8063474
0.1100000,0.1100000,0.1100000,218595.4832806
0.1150000,0.1150000,0.1150000,150933.9109244
0.1200000,0.1200000,0.1200000,104943.5558467
0.1250000,0.1250000,0.1250000,73477.0000897
0.1300000,0.1300000,0.1300000,51800.9684880
0.1350000,0.1350000,0.1350000,36766.1054218
0.1400000,0.1400000,0.1400000,26265.7029960
0.1450000,0.1450000,0.1450000,18882.2345326
0.1500000,0.1500000,0.1500000,13655.9202701
0.1550000,0.1550000,0.1550000,9932.6631544
0.1600000,0.1600000,0.1600000,7263.7085206
0.1650000,0.1650000,0.1650000,5339.1070074
0.1700000,0.1700000,0.1700000,3943.3495334
0.1750000,0.1750000,0.1750000,2925.6091014
0.1800000,0.1800000,0.1800000,2179.6541700
0.1850000,0.1850000,0.1850000,1642.0862373
0.1900000,0.1900000,0.1900000,1235.4547460
0.1950000,0.1950000,0.1950000,933.1369268
0.2000000,0.2000000,0.2000000,707.3626605
0.2050000,0.2050000,0.2050000,538.0411723
0.2100000,0.2100000,0.2100000,410.5771979
0.2150000,0.2150000,0.2150000,314.2843175
0.2200000,0.2200000,0.2200000,241.2742896
0.2250000,0.2250000,0.2250000,185.7097251
0.2300000,0.2300000,0.2300000,143.2802693
0.2350000,0.2350000,0.2350000,110.7936088
0.2400000,0.2400000,0.2400000,85.8566604
0.2450000,0.2450000,0.2450000,66.6504469
0.2500000,0.2500000,0.2500000,51.7857854
0.2550000,0.2550000,0.2550000,40.2166414
0.2600000,0.2600000,0.2600000,31.1741569
0.2650000,0.2650000,0.2650000,24.0946515
0.2700000,0.2700000,0.2700000,18.5526503
0.2750000,0.2750000,0.2750000,14.2174813
0.2800000,0.2800000,0.2800000,10.8293942
0.2850000,0.2850000,0.2850000,8.1826712
0.2900000,0.2900000,0.2900000,6.1126285
0.2950000,0.2950000,0.2950000,4.4881972
0.3000000,0.3000000,0.3000000,3.2078881
0.3050000,0.3050000,0.3050000,2.1952440
0.3100000,0.3100000,0.3100000,1.3924969
0.3150000,0.3150000,0.3150000,0.7540817
0.3200000,0.3200000,0.3200000,0.2426139
0.3250000,0.3250000,0.3250000,-0.1719146
0.3300000,0.3300000,0.3300000,-0.5120875
0.3350000,0.3350000,0.3350000,-0.7940930
0.3400000,0.3400000,0.3400000,-1.0292242
0.3450000,0.3450000,0.3450000,-1.2250386
0.3500000,0.3500000,0.3500000,-1.3865537
0.3550000,0.3550000,0.3550000,-1.5176686
0.3600000,0.3600000,0.3600000,-1.6218929
0.3650000,0.3650000,0.3650000,-1.7019826
0.3700000,0.3700000,0.3700000,-1.7595423
0.3750000,0.3750000,0.3750000,-1.7954121
0.3800000,0.3800000,0.3800000,-1.8104830
0.3850000,0.3850000,0.3850000,-1.8062640
0.3900000,0.3900000,0.3900000,-1.7849763
0.3950000,0.3950000,0.3950000,-1.7493275
0.4000000,0.4000000,0.4000000,-1.7021953
0.4050000,0.4050000,0.4050000,-1.6463597
0.4100000,0.4100000,0.4100000,-1.5843306
0.4150000,0.4150000,0.4150000,-1.5182641
0.4200000,0.4200000,0.4200000,-1.4499430
0.4250000,0.4250000,0.4250000,-1.3807958
0.4300000,0.4300000,0.4300000,-1.3119358
0.4350000,0.4350000,0.4350000,-1.2442072
0.4400000,0.4400000,0.4400000,-1.1782317
0.4450000,0.4450000,0.4450000,-1.1144510
0.4500000,0.4500000,0.4500000,-1.0531631
0.4550000,0.4550000,0.4550000,-0.9945541
0.4600000,0.4600000,0.4600000,-0.9387237
0.4650000,0.4650000,0.4650000,-0.8857055
0.4700000,0.4700000,0.4700000,-0.8354841
0.4750000,0.4750000,0.4750000,-0.7880077
0.4800000,0.4800000,0.4800000,-0.7431990
0.4850000,0.4850000,0.4850000,-0.7009623
0.4900000,0.4900000,0.4900000,-0.6611907
0.4950000,0.4950000,0.4950000,-0.6237698
0.5000000,0.5000000,0.5000000,-0.5885821
0.5050000,0.5050000,0.5050000,-0.5555090
0.5100000,0.5100000,0.5100000,-0.5244332
0.5150000,0.5150000,0.5150000,-0.4952402
0.5200000,0.5200000,0.5200000,-0.4678189
0.5250000,0.5250000,0.5250000,-0.4420625
0.5300000,0.5300000,0.5300000,-0.4178691
0.5350000,0.5350000,0.5350000,-0.3951417
0.5400000,0.5400000,0.5400000,-0.3737885
0.5450000,0.5450000,0.5450000,-0.3537225
0.5500000,0.5500000,0.5500000,-0.3348622
0.5550000,0.5550000,0.5550000,-0.3171306
