# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,257085626128174579712.0000000,257085626128174579712.0000000
0.0050000,0.0050000,0.0050000,390869965372711424.0000000,390869965372711424.0000000
0.0100000,0.0100000,0.0100000,5909073226614344.0000000,5909073226614344.0000000
0.0150000,0.0150000,0.0150000,265802053380573.0312500,265802053380573.0312500
0.0200000,0.0200000,0.0200000,22649774321221.1484375,22649774321221.1484375
0.0250000,0.0250000,0.0250000,2938011181406.9335938,2938011181406.9335938
0.0300000,0.0300000,0.0300000,513156875437.6541748,513156875437.6541748
0.0350000,0.0350000,0.0350000,111882126747.1468353,111882126747.1468353
0.0400000,0.0400000,0.0400000,28963474116.6007652,28963474116.6007652
0.0450000,0.0450000,0.0450000,8598699325.1463852,8598699325.1463852
0.0500000,0.0500000,0.0500000,2855722139.8902526,2855722139.8902526
0.0550000,0.0550000,0.0550000,1042649682.2015305,1042649682.2015305
0.0600000,0.0600000,0.0600000,413982172.0910144,413982172.0910144
0.0650000,0.0650000,0.0650000,175083714.1744586,175083714.1744586
0.0700000,0.0700000,0.0700000,78374217.9365353,78374217.9365353
0.0750000,0.0750000,0.0750000,36924687.7418560,36924687.7418560
0.0800000,0.0800000,0.0800000,18193462.3726095,18193462.3726095
0.0850000,0.0850000,0.0850000,9351467.4565841,9351467.4565841
0.0900000,0.0900000,0.0900000,4975374.6417196,4975374.6417196
0.0950000,0.0950000,0.0950000,2741260.9626656,2741260.9626656
0.1000000,0.1000000,0.1000000,1560740.5437960,1560740.5437960
0.1050000,0.1050000,0.1050000,916787.5461434,916787.5461434
0.1100000,0.1100000,0.1100000,554923.8450748,554923.8450748
0.1150000,0.1150000,0.1150000,345784.8803041,345784.8803041
0.1200000,0.1200000,0.1200000,221631.2409136,221631.2409136
0.1250000,0.1250000,0.1250000,146007.7232805,146007.7232805
0.1300000,0.1300000,0.1300000,98787.2518675,98787.2518675
0.1350000,0.1350000,0.1350000,68586.2351139,68586.2351139
0.1400000,0.1400000,0.1400000,48816.4339664,48816.4339664
0.1450000,0.1450000,0.1450000,35579.6207389,35579.6207389
0.1500000,0.1500000,0.1500000,26519.4545049,26519.4545049
0.1550000,0.1550000,0.1550000,20182.0549806,20182.0549806
0.1600000,0.1600000,0.1600000,15652.6844819,15652.6844819
0.1650000,0.1650000,0.1650000,12345.2593677,12345.2593677
0.1700000,0.1700000,0.1700000,9878.0220619,9878.0220619
0.1750000,0.1750000,0.1750000,7998.6483874,7998.6483874
0.1800000,0.1800000,0.1800000,6538.2170238,6538.2170238
0.1850000,0.1850000,0.1850000,5382.3374352,5382.3374352
0.1900000,0.1900000,0.1900000,4452.6805287,4452.6805287
0.1950000,0.1950000,0.1950000,3694.9538128,3694.9538128
0.2000000,0.2000000,0.2000000,3070.9623323,3070.9623323
0.2050000,0.2050000,0.2050000,2553.3203485,2553.3203485
0.2100000,0.2100000,0.2100000,2121.9180349,2121.9180349
0.2150000,0.2150000,0.2150000,1784.5146662,1761.5672574
0.2200000,0.2200000,0.2200000,1483.3443498,1460.4447728
0.2250000,0.2250000,0.2250000,1231.8336516,1209.0733988
0.2300000,0.2300000,0.2300000,1021.2184557,999.6620359
0.2350000,0.2350000,0.2350000,841.9417873,822.0761269
0.2400000,0.2400000,0.2400000,691.9692146,671.9435400
0.2450000,0.2450000,0.2450000,568.3782596,548.3790335
0.2500000,0.2500000,0.2500000,467.0141421,446.3355599
0.2550000,0.2550000,0.2550000,384.2073204,362.5790628
0.2600000,0.2600000,0.2600000,316.8239568,294.6613261
0.2650000,0.2650000,0.2650000,262.0825530,239.8171545
0.2700000,0.2700000,0.2700000,217.2963570,195.7069024
0.2750000,0.2750000,0.2750000,180.1625886,160.3643697
0.2800000,0.2800000,0.2800000,149.0858938,129.7463250
0.2850000,0.2850000,0.2850000,120.2304782,97.7717151
0.2900000,0.2900000,0.2900000,92.5413367,69.6944736
0.2950000,0.2950000,0.2950000,67.7017707,47.3075510
0.3000000,0.3000000,0.3000000,46.5836241,28.1783020
0.3050000,0.3050000,0.3050000,29.5208761,10.9948483
0.3100000,0.3100000,0.3100000,16.0174444,-2.7358667
0.3150000,0.3150000,0.3150000,5.4497732,-13.4193601
0.3200000,0.3200000,0.3200000,-2.7424573,-21.6657421
0.3250000,0.3250000,0.3250000,-9.0361508,-27.9677315
0.3300000,0.3300000,0.3300000,-13.8393225,-32.7220761
0.3350000,0.3350000,0.3350000,-17.5067913,-36.2474513
0.3400000,0.3400000,0.3400000,-20.3421901,-38.7992859
0.3450000,0.3450000,0.3450000,-22.5902165,-40.5819516
0.3500000,0.3500000,0.3500000,-24.4325019,-41.7691967
0.3550000,0.3550000,0.3550000,-25.9815426,-42.4915358
0.3600000,0.3600000,0.3600000,-27.2770262,-42.8367149
0.3650000,0.3650000,0.3650000,-28.3137666,-42.9250299
0.3700000,0.3700000,0.3700000,-29.0879540,-43.1049406
0.3750000,0.3750000,0.3750000,-29.6205462,-43.0211625
0.3800000,0.3800000,0.3800000,-29.9507687,-42.7368948
0.3850000,0.3850000,0.3850000,-30.1194266,-42.3016191
0.3900000,0.3900000,0.3900000,-30.1597022,-41.8070461
0.3950000,0.3950000,0.3950000,-30.0979477,-41.4549968
0.4000000,0.4000000,0.4000000,-29.9557875,-40.9714130
0.4050000,0.4050000,0.4050000,-29.7498232,-40.3908947
0.4100000,0.4100000,0.4100000,-29.4929114,-39.7404570
0.4150000,0.4150000,0.4150000,-29.1973274,-39.0411671
0.4200000,0.4200000,0.4200000,-28.8773537,-38.4097217
0.4250000,0.4250000,0.4250000,-28.5489222,-37.8347063
0.4300000,0.4300000,0.4300000,-28.2221457,-37.2968128
0.4350000,0.4350000,0.4350000,-27.8928935,-36.7295161
