# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,29889827.0043191,69660721464.0936279,44629775569.3746796,281388831837.8331909,4288240075.6460562,198043918541.2081909,69660721826.2277679,69660721101.9594879,82118761485.4682159,51936464985.2383347,1452502222269.5061035
0.0025000,0.0025000,0.0025000,inf,nan,22452389.6522644,35776250939.7757721,22920892191.2409897,144515257355.2884216,2202340931.9057808,101711102296.2162628,35776251247.8546600,35776250631.6968842,42174432822.6924210,26673453349.0944519,745973941501.1589355
0.0050000,0.0050000,0.0050000,inf,nan,22448286.0347363,19021013528.2666626,12186259435.4500751,76833779812.3652496,1170907100.6412783,54076289754.2761154,19021013787.3833199,19021013269.1500053,22422708813.6707306,14181366232.3863163,396608655700.1770630
0.0075000,0.0075000,0.0075000,inf,nan,13416955.7845342,10434938616.8048458,6685394327.1460438,42150953047.6015396,642361184.4273083,29666216413.3542404,10434938831.3378601,10434938402.2718315,12301110545.2100029,7779905414.4758501,217579251566.0921326
0.0100000,0.0100000,0.0100000,inf,nan,8311449.5201707,5890932840.1931000,3774176346.2669187,23795729844.7093468,362641741.0065033,16747653300.3832283,5890933013.9403610,5890932666.4458389,6944460216.0785732,4392062280.6466713,122831376165.3258057
0.0125000,0.0125000,0.0125000,inf,nan,5341727.1541653,3414797298.4458065,2187788197.9870963,13793497452.2166500,210218451.2081919,9707998221.0356617,3414797434.7295070,3414797162.1621060,4025495558.7394156,2545946935.3017359,71200841038.4548340
0.0150000,0.0150000,0.0150000,inf,nan,3586351.5357284,2029208639.3145525,1300084637.7892504,8196437980.6511230,124928093.7140276,5768742464.5299578,2029208741.0645468,2029208537.5645583,2392109882.7840190,1512903128.5991814,42309388146.6222458
0.0175000,0.0175000,0.0175000,inf,nan,2554559.0173585,1234969053.2936919,791242889.3439821,4988081908.2072783,76040541.3074078,3510677194.7419534,1234969123.1143174,1234968983.4730663,1455829440.1477411,920747383.1189281,25748195072.6717720
0.0200000,0.0200000,0.0200000,inf,nan,1962620.8540719,769687764.5589759,493156187.3221670,3108522403.1101737,47403320.7583924,2187830749.6563296,769687804.7830687,769687724.3348832,907337802.8202157,573850812.8169260,16046124422.6351814
0.0225000,0.0225000,0.0225000,inf,nan,1519683.8328156,491763916.4238442,315104651.7737308,1985773967.2963140,30299667.5416275,1397634750.2084641,491763929.1567099,491763903.6909785,579710386.4447440,366641040.8843585,10250641901.8520947
0.0250000,0.0250000,0.0250000,inf,nan,1308529.5653177,322898661.1229898,206924293.0445627,1303554844.7179122,19909607.9701813,917487325.9776895,322898648.2783934,322898673.9675861,380645471.0694233,240741333.9214214,6729131289.9458313
0.0275000,0.0275000,0.0275000,inf,nan,1283683.0126077,218805381.4669180,140241821.3031952,882973404.5240637,13506902.2329469,621482956.0655645,218805344.7966473,218805418.1371886,257936273.9112641,163133223.3473325,4558170856.1410646
0.0300000,0.0300000,0.0300000,inf,nan,1439266.9133250,153898204.9435357,98664981.7972641,620678656.0940679,9516482.5662006,436882260.6776247,153898146.0617236,153898263.8253477,181421175.6522518,114740826.1693198,3204272232.1036315
0.0325000,0.0325000,0.0325000,inf,nan,1797101.1829041,107761410.0010383,69063278.0292049,434942280.2276992,6648011.5112191,306131762.2353792,107761374.1293804,107761445.8726962,127033331.5421419,80342933.2864957,2245270572.5224156
0.0350000,0.0350000,0.0350000,inf,nan,2100782.4564445,75940576.3004757,48676766.5132611,306401794.3079280,4689501.9770577,215663917.1914833,75940525.0525747,75940627.5483767,89521698.0418752,56618493.1636323,1581757572.1564500
0.0375000,0.0375000,0.0375000,inf,nan,2106858.3967280,54798933.7957009,35131845.2918233,221002970.8540548,3388172.7057945,155559386.0148266,54798868.5475117,54798999.0438901,64599109.5045814,40856064.1706217,1140936216.8748057
0.0400000,0.0400000,0.0400000,inf,nan,2366555.1540613,40530471.7090808,25990126.1250826,163371466.3530667,2509750.3854318,114997582.0405246,40530393.7404597,40530549.6777019,47778892.7421186,30218025.0291965,843445712.6438403
0.0425000,0.0425000,0.0425000,inf,nan,3034140.3779049,30738270.4171418,19715991.5514275,123824785.9178400,1906704.8663392,87163894.3150440,30738180.9196510,30738359.9146327,36235465.8953995,22917320.8613630,639306069.5199888
0.0450000,0.0450000,0.0450000,inf,nan,4263470.1197095,23894251.8476802,15330471.1165963,96189993.7415105,1484992.1087533,67713772.8820250,23894151.9312084,23894351.7641520,28167471.2393663,17814673.0087367,496653329.4824067
