# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,252656769.2246917,2397511.0108828,1532641.1667210,9730572.0067013,145222.0537765,6846371.7032927,2397438.9823948,2397583.0393708,2826279.0095126,1787495.7946369,50209661.9485941,2397511.0108828,1532641.1667210,9730572.0067013,145222.0537765,6846371.7032927,2397438.9823948,2397583.0393708,2826279.0095126,1787495.7946369,50209661.9485941
0.0025000,0.0025000,0.0025000,inf,nan,132629608.1888357,2360252.1269724,1509487.4855147,9569414.0880453,143354.8585878,6733425.5237979,2360182.2851223,2360321.9688225,2782356.7914140,1759716.9448212,49382072.0763204,2360252.1269724,1509487.4855147,9569414.0880453,143354.8585878,6733425.5237979,2360182.2851223,2360321.9688225,2782356.7914140,1759716.9448212,49382072.0763204
0.0050000,0.0050000,0.0050000,inf,nan,72818741.2274012,2341333.5102262,1497470.8313548,9491456.1554179,142233.3769990,6678627.0399088,2341264.0516302,2341402.9688222,2760054.7919002,1745611.9218534,48980279.7722531,2341333.5102262,1497470.8313548,9491456.1554179,142233.3769990,6678627.0399088,2341264.0516302,2341402.9688222,2760054.7919002,1745611.9218534,48980279.7722531
0.0075000,0.0075000,0.0075000,inf,nan,41577910.7492078,2308990.5667239,1476657.7028599,9362192.8713031,140228.4767492,6587587.7155273,2308920.7448158,2309060.3886321,2721927.6751064,1721498.2159166,48312472.5755670,2308990.5667239,1476657.7028599,9362192.8713031,140228.4767492,6587587.7155273,2308920.7448158,2309060.3886321,2721927.6751064,1721498.2159166,48312472.5755670
0.0100000,0.0100000,0.0100000,inf,nan,24581290.4853677,2266405.9687447,1449596.3190548,9186904.8978195,137684.2860046,6464365.1549470,2266336.9508490,2266474.9866404,2671727.2986115,1689748.7100922,47408968.8012684,2266405.9687447,1449596.3190548,9186904.8978195,137684.2860046,6464365.1549470,2266336.9508490,2266474.9866404,2671727.2986115,1689748.7100922,47408968.8012684
0.0125000,0.0125000,0.0125000,inf,nan,15001676.2066178,2217555.2767287,1418289.4374823,8987945.6366577,134738.4193372,6324473.2804176,2217488.0875629,2217622.4658945,2614140.2073245,1653327.4356341,46383192.8773184,2217555.2767287,1418289.4374823,8987945.6366577,134738.4193372,6324473.2804176,2217488.0875629,2217622.4658945,2614140.2073245,1653327.4356341,46383192.8773184
0.0150000,0.0150000,0.0150000,inf,nan,9436407.0150280,2161819.9574783,1382753.4010446,8762071.7730116,131417.8743687,6165473.9519693,2161753.7750927,2161886.1398639,2548437.2503117,1611773.2370003,45217003.1934450,2161819.9574783,1382753.4010446,8762071.7730116,131417.8743687,6165473.9519693,2161753.7750927,2161886.1398639,2548437.2503117,1611773.2370003,45217003.1934450
0.0175000,0.0175000,0.0175000,inf,nan,6122030.1744785,2100556.7089901,1343667.2653568,8512209.0583337,127752.2502282,5989726.1226834,2100491.5395531,2100621.8784271,2476217.7558148,1566097.6181851,43928201.5704812,2100556.7089901,1343667.2653568,8512209.0583337,127752.2502282,5989726.1226834,2100491.5395531,2100621.8784271,2476217.7558148,1566097.6181851,43928201.5704812
0.0200000,0.0200000,0.0200000,inf,nan,4113406.5005853,2034293.4591223,1301368.5734844,8242291.5125390,123773.5962150,5799857.0683517,2034229.3064668,2034357.6117777,2398104.0656781,1516694.1827305,42535820.7853582,2034293.4591223,1301368.5734844,8242291.5125390,123773.5962150,5799857.0683517,2034229.3064668,2034357.6117777,2398104.0656781,1516694.1827305,42535820.7853582
0.0225000,0.0225000,0.0225000,inf,nan,2890061.4289041,1963591.5633089,1256216.5661033,7954592.5549606,119516.1923069,5597466.5790166,1963528.4292377,1963654.6973802,2314757.9274693,1463981.4565468,41051593.6581286,1963591.5633089,1256216.5661033,7954592.5549606,119516.1923069,5597466.5790166,1963528.4292377,1963654.6973802,2314757.9274693,1463981.4565468,41051593.6581286
