# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1700000,0.1700000,0.1700000,1754.8293646,-0.5614527,inf
0.1725000,0.1725000,0.1725000,1574.1840841,-0.5520219,inf
0.1750000,0.1750000,0.1750000,1412.3996979,-0.5427458,inf
0.1775000,0.1775000,0.1775000,1267.4972472,-0.5336232,inf
0.1800000,0.1800000,0.1800000,1137.7039719,-0.5246530,1567.6384426
0.1825000,0.1825000,0.1825000,1021.4324283,-0.5158337,1305.1842459
0.1850000,0.1850000,0.1850000,917.2615810,-0.5071640,1091.1699206
0.1875000,0.1875000,0.1875000,823.9197115,-0.4986423,915.7193828
0.1900000,0.1900000,0.1900000,740.2689916,-0.4902671,771.1582426
0.1925000,0.1925000,0.1925000,665.2915774,-0.4820367,651.4834641
0.1950000,0.1950000,0.1950000,598.0770899,-0.4739493,551.9696391
0.1975000,0.1975000,0.1975000,537.8113557,-0.4660031,468.8745544
0.2000000,0.2000000,0.2000000,483.7662871,-0.4581960,399.2174733
0.2025000,0.2025000,0.2025000,435.2907951,-0.4505257,340.6110513
0.2050000,0.2050000,0.2050000,391.8026317,-0.4429893,291.1330838
0.2075000,0.2075000,0.2075000,352.7810714,-0.4355831,249.2278883
0.2100000,0.2100000,0.2100000,317.7603495,-0.4283020,213.6285786
0.2125000,0.2125000,0.2125000,286.3237858,-0.4211394,183.2907759
0.2150000,0.2150000,0.2150000,258.0985319,-0.4140866,157.3354943
0.2175000,0.2175000,0.2175000,232.7508849,-0.4071328,135.0196978
0.2200000,0.2200000,0.2200000,209.9821197,-0.4002654,115.7451065
0.2225000,0.2225000,0.2225000,189.5247890,-0.3934703,99.0626058
0.2250000,0.2250000,0.2250000,171.1394448,-0.3867333,84.6323710
0.2275000,0.2275000,0.2275000,154.6117317,-0.3800411,72.1709519
0.2300000,0.2300000,0.2300000,139.7498032,-0.3733831,61.4238733
0.2325000,0.2325000,0.2325000,126.3820161,-0.3667522,52.1605331
0.2350000,0.2350000,0.2350000,114.3548581,-0.3601456,44.1756514
0.2375000,0.2375000,0.2375000,103.5310759,-0.3535657,37.2898681
0.2400000,0.2400000,0.2400000,93.7879754,-0.3470193,31.3484632
0.2425000,0.2425000,0.2425000,85.0158748,-0.3405167,26.2189529
0.2450000,0.2450000,0.2450000,77.1167008,-0.3340707,21.7883011
0.2475000,0.2475000,0.2475000,70.0027167,-0.3276953,17.9601787
0.2500000,0.2500000,0.2500000,63.5953799,-0.3214044,14.6524678
0.2525000,0.2525000,0.2525000,57.8243198,-0.3152108,11.7950769
