# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,610002.0120535,610002.0120535
0.0050000,0.0050000,0.0050000,435542.8808234,435542.8808234
0.0100000,0.0100000,0.0100000,325908.7360017,325908.7360017
0.0150000,0.0150000,0.0150000,255389.8722190,255389.8722190
0.0200000,0.0200000,0.0200000,209561.0092528,209561.0092528
0.0250000,0.0250000,0.0250000,185677.9432757,185677.9432757
0.0300000,0.0300000,0.0300000,176979.0600490,176979.0600490
0.0350000,0.0350000,0.0350000,169291.5318085,169291.5318085
0.0400000,0.0400000,0.0400000,160088.6287645,160088.6287645
0.0450000,0.0450000,0.0450000,146833.3547653,146833.3547653
0.0500000,0.0500000,0.0500000,132638.3843695,132638.3843695
0.0550000,0.0550000,0.0550000,119739.0252234,119739.0252234
0.0600000,0.0600000,0.0600000,109555.3440203,109555.3440203
0.0650000,0.0650000,0.0650000,98537.5366330,98537.5366330
0.0700000,0.0700000,0.0700000,87520.3875483,87520.3875483
0.0750000,0.0750000,0.0750000,76556.5929659,76556.5929659
0.0800000,0.0800000,0.0800000,67393.3059089,67393.3059089
0.0850000,0.0850000,0.0850000,59639.7484813,59639.7484813
0.0900000,0.0900000,0.0900000,52998.6681222,52998.6681222
0.0950000,0.0950000,0.0950000,47246.5632054,47246.5632054
0.1000000,0.1000000,0.1000000,42216.3779025,42216.3779025
0.1050000,0.1050000,0.1050000,37777.4334681,37777.4334681
0.1100000,0.1100000,0.1100000,33783.1227853,33783.1227853
0.1150000,0.1150000,0.1150000,30233.0865010,30233.0865010
0.1200000,0.1200000,0.1200000,27061.6578556,27061.6578556
0.1250000,0.1250000,0.1250000,24216.4574297,24216.4574297
0.1300000,0.1300000,0.1300000,21654.5747721,21654.5747721
0.1350000,0.1350000,0.1350000,19340.3574877,19340.3574877
0.1400000,0.1400000,0.1400000,17244.1208775,17244.1208775
0.1450000,0.1450000,0.1450000,15341.3110578,15341.3110578
0.1500000,0.1500000,0.1500000,13611.8333773,13611.8333773
0.1550000,0.1550000,0.1550000,12039.3980498,12039.3980498
0.1600000,0.1600000,0.1600000,10582.5266335,10582.5266335
0.1650000,0.1650000,0.1650000,9180.8792157,9180.8792157
0.1700000,0.1700000,0.1700000,7944.5358691,7944.5358691
0.1750000,0.1750000,0.1750000,6857.2511051,6857.2511051
0.1800000,0.1800000,0.1800000,5903.7076456,5903.7076456
0.1850000,0.1850000,0.1850000,5069.5335416,5069.5335416
