# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,135022311465976.2812500,91609723056280190976.0000000,58691971400890662912.0000000,370049531880069529600.0000000,5639467469178762240.0000000,260444109024804241408.0000000,91609723056280190976.0000000,91609723056280190976.0000000,107993096242709938176.0000000,68300831140147060736.0000000,1910160409107021430784.0000000
0.0025000,0.0025000,0.0025000,inf,nan,10262854293226.8867188,2954961621142094336.0000000,1893167200453674240.0000000,11936311217019768832.0000000,181906563508875424.0000000,8400880617592039424.0000000,2954961621142097920.0000000,2954961621142090752.0000000,3483423419471147008.0000000,2203110412060190464.0000000,61614100689004544000.0000000
0.0050000,0.0050000,0.0050000,inf,nan,1387706996137.3610840,205235093910785888.0000000,131488796739534912.0000000,829029364768724992.0000000,12634211608429868.0000000,583478144543549184.0000000,205235093910788800.0000000,205235093910782976.0000000,241939092376392480.0000000,153015717388655968.0000000,4279370554570455552.0000000
0.0075000,0.0075000,0.0075000,inf,nan,270350404859.5540161,23179953088669720.0000000,14850794169039290.0000000,93633410655346688.0000000,1426951024838257.5000000,65900016370847048.0000000,23179953088672084.0000000,23179953088667356.0000000,27325428145529148.0000000,17282118195828622.0000000,483326740226512256.0000000
0.0100000,0.0100000,0.0100000,inf,nan,67942463280.6658783,3663514277060574.5000000,2347118481463412.5000000,14798448351016750.0000000,225524841931638.5937500,10415277853419812.0000000,3663514277062533.5000000,3663514277058615.5000000,4318692784019090.5000000,2731381142406790.5000000,76388179705665632.0000000
0.0125000,0.0125000,0.0125000,inf,nan,21434384942.3896332,740615407806831.8750000,474493060165037.8125000,2991651771886847.5000000,45592059271534.7343750,2105550777295107.5000000,740615407808488.5000000,740615407805175.2500000,873066180595052.1250000,552175535748853.1875000,15442621253052626.0000000
0.0150000,0.0150000,0.0150000,inf,nan,14263493973.2894669,180716773875971.5625000,115780542968028.4218750,729989765140863.8750000,11124868064231.1718750,513773203929565.8750000,180716773877392.7812500,180716773874550.3437500,213035945342506.2812500,134735762153891.9062500,3768137573309698.5000000
0.0175000,0.0175000,0.0175000,inf,nan,5174310547.9109859,51155566995429.4375000,32774042353341.7578125,206638492026772.1250000,3149119924625.6342773,145433984132960.9375000,51155566996662.3828125,51155566994196.4921875,60304167347977.6562500,38139704243913.0390625,1066648193479166.0000000
0.0200000,0.0200000,0.0200000,inf,nan,2087734252.4174919,16329882793801.5898438,10462131174931.0761719,65963154108035.3203125,1005261820485.1975098,46425446617506.1093750,16329882794880.4863281,16329882792722.6933594,19250299480763.3828125,12174958399913.7968750,340495510927276.5625000
0.0225000,0.0225000,0.0225000,inf,nan,924287990.2022103,5756876878670.3828125,3688281087041.2011719,23254410084414.9804688,354391082015.1749878,16366657777044.8320312,5756876879620.9082031,5756876877719.8574219,6786429846903.2646484,4292115099432.4218750,120037046538478.9687500
0.0250000,0.0250000,0.0250000,inf,nan,452172264.7750275,2205993691717.7675781,1413322592574.0014648,8910923423659.4941406,135799974348.8773804,6271586018984.9189453,2205993692559.6674805,2205993690875.8676758,2600510962293.0585938,1644707544216.4626465,45997336285593.7265625
0.0275000,0.0275000,0.0275000,inf,nan,260236983.5905497,907547338913.0928955,581441828419.2430420,3665960842109.0932617,55868123967.2622223,2580135350821.9716797,907547339661.8801270,907547338164.3056641,1069852018391.6008301,676633827489.1618652,18923339767110.2578125
0.0300000,0.0300000,0.0300000,inf,nan,136215228.4989550,396942015537.4446411,254310317452.7169800,1603414228434.1345215,24435485804.6003990,1128496961991.2500000,396942016205.5331421,396942014869.3561401,467930650334.7389526,295945328412.3212891,8276670973209.0527344
0.0325000,0.0325000,0.0325000,inf,nan,73279261.3799412,183124612298.8748474,117323098140.0032806,739716939741.9255371,11272996339.2403107,520619243158.1310425,183124612896.3569946,183124611701.3927002,215874398706.0399475,136530957686.0784149,3818348034581.3745117
0.0350000,0.0350000,0.0350000,inf,nan,41045826.2512425,88536365286.4063873,56722889631.7880402,357635642346.0276489,5450201857.4022455,251707081488.4518127,88536365821.6029816,88536364751.2097931,104370102849.0243988,66009448925.7892075,1846080885044.1401367
0.0375000,0.0375000,0.0375000,inf,nan,23825550.5323777,44619776145.4628677,28586688029.2554512,180238207543.3923035,2746729435.4108014,126853215822.6172180,44619776625.3202515,44619775665.6054840,52599523487.7506714,33266859612.1631813,930372293130.9930420
0.0400000,0.0400000,0.0400000,inf,nan,14278765.7759377,23335524086.3288116,14950431658.8761139,94262195718.4593201,1436490533.2881532,66342548100.3191986,23335524516.7115211,23335523655.9461021,27508821274.1433754,17398106194.5576477,486572353117.4953613
0.0425000,0.0425000,0.0425000,inf,nan,8810990.0615748,12616756307.6563663,8083203156.2613907,50964580333.8231277,776655532.4110900,35869309089.3605499,12616756693.5665569,12616755921.7461758,14873121899.5879860,9406588224.0056324,263074215023.5691528
0.0450000,0.0450000,0.0450000,inf,nan,5589289.5920088,7029394496.4818506,4503530839.6927395,28394860177.3217239,432705590.1407775,19984543801.6211433,7029394842.2263994,7029394150.7373018,8286522991.8899851,5240857307.5450697,146571488124.8467712
0.0475000,0.0475000,0.0475000,inf,nan,3645031.9272072,4024666200.7110214,2578483145.7966213,16257481596.8776608,247739926.8179083,11442151489.1382408,4024666510.0305166,4024665891.3915262,4744432685.2854853,3000642698.1701927,83919508514.4451752
0.0500000,0.0500000,0.0500000,inf,nan,2450131.9263281,2362408030.0868120,1513520094.1314373,9542906663.9014969,145415036.2913837,6716375572.3054428,2362408306.2563462,2362407753.9172778,2784898253.6600537,1761324306.6782238,49259520654.7208939
0.0525000,0.0525000,0.0525000,inf,nan,1709127.0806709,1418765834.3297291,908954865.1403109,5731126991.3361654,87327030.9300821,4033612154.0105057,1418766080.2385039,1418765588.4209542,1672496217.4431050,1057779485.0272894,29583482620.0522881
0.0550000,0.0550000,0.0550000,inf,nan,1210742.1930603,870252229.8775864,557537720.7612203,3515440855.6814370,53562387.1832576,2474193177.6692023,870252448.0923833,870252011.6627895,1025887096.7098761,648827969.5561278,18146325461.5035095
0.0575000,0.0575000,0.0575000,inf,nan,874693.3721525,544410076.6767571,348780008.5992244,2199220858.1699362,33504877.0237511,1547826225.7628922,544410269.4929672,544409883.8605469,641771722.9636757,405892076.4911605,11352125503.2074814
0.0600000,0.0600000,0.0600000,inf,nan,661974.8127306,346926209.5864608,222257845.5150695,1401495910.2055914,21348738.2584397,986380545.4599520,346926379.0694134,346926040.1035081,408970077.5317517,258655387.9711977,7234346695.8035488
