# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3410750.1731691,461339.2427678,300221.7611188,1797872.5519579,31404.5143479,1268296.8739502,21273822.8038846,208304489.1579651,1415740032.6837728
0.0025000,0.0025000,0.0025000,inf,nan,2342385.1783130,396711.7061352,258119.0589684,1546746.0648379,26957.2222774,1091116.9389356,18320758.3337560,179517411.1385645,1220757578.9482708
0.0050000,0.0050000,0.0050000,inf,nan,1661957.2194032,345423.3558312,224698.3972988,1347556.5130208,23423.8863195,950574.9187781,15981558.6565893,156738995.5939282,1066604869.1445835
0.0075000,0.0075000,0.0075000,inf,nan,1230760.3352781,304754.7117391,198187.9357304,1189741.5005127,20616.9547369,839218.5661891,14132129.5162861,138760266.4259981,945097007.6074879
0.0100000,0.0100000,0.0100000,inf,nan,967170.6885874,272648.2504945,177246.7136142,1065315.7462728,18394.2734000,751413.6204673,12678836.2432939,124670413.2438556,850075299.3899598
0.0125000,0.0125000,0.0125000,inf,nan,824399.5912383,247550.6396128,160861.8499282,968258.4618851,16648.1961858,682911.5692763,11551309.6505975,113786727.7224901,776933040.7370006
0.0150000,0.0150000,0.0150000,inf,nan,778595.6601356,228297.5092383,148273.4306888,894066.3544149,15297.6124694,630534.2472508,10697210.1863619,105603714.9272602,722271645.3367437
0.0175000,0.0175000,0.0175000,inf,nan,823156.1734598,214029.4867033,138919.7363935,839428.4849659,14282.1128782,591944.3891559,10078436.6862497,99756379.6146919,683653278.6341230
0.0200000,0.0200000,0.0200000,inf,nan,684446.5251188,204131.5040969,132397.5999558,801992.0078368,13557.7396153,565480.2806760,9668417.4588370,95972249.4509460,658914515.9615681
0.0225000,0.0225000,0.0225000,inf,nan,563678.4320749,195322.4188222,126597.1660991,768593.6624951,12917.5665693,541873.2639744,9300399.0993861,92600681.5948217,637483864.4494891
0.0250000,0.0250000,0.0250000,inf,nan,502141.7877425,189076.9165367,122427.0461230,745747.3607878,12427.5077502,525684.1983064,9073709.2493254,90716970.9778299,626469922.3056495
0.0275000,0.0275000,0.0275000,inf,nan,490693.1522153,185589.5342189,120030.4677223,732431.6328712,12112.5405222,516308.8659507,8904056.7004176,88967079.7575232,614119133.9556865
0.0300000,0.0300000,0.0300000,inf,nan,527675.2949434,179465.4130702,116097.7263775,709308.9135749,11730.7143465,499927.1075567,8672792.0354917,87029158.8336600,602688655.6260544
