# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,374642.7669301,17209821.1399702,11181979.0562262,67272852.1384410,1165403.7844945,47444578.8083820,17209683.1428576,17209959.1370829,20287604.9472046,12831007.9805733,348131575.3030410,17209821.1399702,11181979.0562262,67272852.1384410,1165403.7844945,47444578.8083820,17209683.1428576,17209959.1370829,20287604.9472046,12831007.9805733,348131575.3030410
0.0025000,0.0025000,0.0025000,inf,nan,283774.4946792,12726416.1057450,8267745.3084492,49762460.5877969,860946.5259752,35094571.3405916,12726283.9395864,12726548.2719036,15002393.1246703,9488346.5254417,257510490.5570099,12726416.1057450,8267745.3084492,49762460.5877969,860946.5259752,35094571.3405916,12726283.9395864,12726548.2719036,15002393.1246703,9488346.5254417,257510490.5570099
0.0050000,0.0050000,0.0050000,inf,nan,219217.0259303,9544247.9607041,6199232.4879362,37335547.4344965,644798.3822438,26329859.6382331,9544121.3298285,9544374.5915796,11251129.8386023,7115839.3080532,193197253.3583297,9544247.9607041,6199232.4879362,37335547.4344965,644798.3822438,26329859.6382331,9544121.3298285,9544374.5915796,11251129.8386023,7115839.3080532,193197253.3583297
0.0075000,0.0075000,0.0075000,inf,nan,173599.4247638,7272626.1704534,4722506.3929698,28465954.0049041,490436.3686144,20074062.7314249,7272504.8002216,7272747.5406851,8573253.9272116,5422201.8737944,147293686.8528852,7272626.1704534,4722506.3929698,28465954.0049041,490436.3686144,20074062.7314249,7272504.8002216,7272747.5406851,8573253.9272116,5422201.8737944,147293686.8528852
0.0100000,0.0100000,0.0100000,inf,nan,141994.9053751,5644108.3702774,3663740.6040895,22108954.0054676,379705.5364231,15590348.5428600,5643992.0050720,5644224.7354828,6653493.9534878,4208039.0582360,114393128.1097294,5644108.3702774,3663740.6040895,22108954.0054676,379705.5364231,15590348.5428600,5643992.0050720,5644224.7354828,6653493.9534878,4208039.0582360,114393128.1097294
0.0125000,0.0125000,0.0125000,inf,nan,121164.2473325,4432978.1553297,2876975.9777935,17372219.8236448,297805.7816799,12249841.0914666,4432865.8579034,4433090.4527559,5225766.6609934,3305065.0338624,89881845.8554615,4432978.1553297,2876975.9777935,17372219.8236448,297805.7816799,12249841.0914666,4432865.8579034,4433090.4527559,5225766.6609934,3305065.0338624,89881845.8554615
0.0150000,0.0150000,0.0150000,inf,nan,109084.1548679,3540922.7723053,2297052.7908637,13889597.0473346,237182.8490620,9793500.7925727,3540814.9074690,3541030.6371417,4174177.1613331,2639981.4373737,71857763.5068139,3540922.7723053,2297052.7908637,13889597.0473346,237182.8490620,9793500.7925727,3540814.9074690,3541030.6371417,4174177.1613331,2639981.4373737,71857763.5068139
0.0175000,0.0175000,0.0175000,inf,nan,102262.6033303,2882541.5084697,1869012.0353348,11319705.5872305,192422.4866678,7980902.2650561,2882437.8742404,2882645.1426989,3398051.7805575,2149116.6467505,58557281.1420676,2882541.5084697,1869012.0353348,11319705.5872305,192422.4866678,7980902.2650561,2882437.8742404,2882645.1426989,3398051.7805575,2149116.6467505,58557281.1420676
0.0200000,0.0200000,0.0200000,inf,nan,95686.1660033,2375281.9487497,1540894.4864715,9315982.5170712,159102.4741396,6568690.8583115,2375180.9630472,2375382.9344522,2800074.5285226,1770922.6256707,48196506.9625457,2375281.9487497,1540894.4864715,9315982.5170712,159102.4741396,6568690.8583115,2375180.9630472,2375382.9344522,2800074.5285226,1770922.6256707,48196506.9625457
0.0225000,0.0225000,0.0225000,inf,nan,95637.4970604,1928602.9415287,1250689.7541101,7569664.1629293,128876.0973608,5337100.1707672,1928505.8402214,1928700.0428359,2273511.9824620,1437895.2304529,39159546.2982730,1928602.9415287,1250689.7541101,7569664.1629293,128876.0973608,5337100.1707672,1928505.8402214,1928700.0428359,2273511.9824620,1437895.2304529,39159546.2982730
